CCI4500,CCI5000,CCI5500,CCI3800out,CCI4700out,CCI5500out
657.1531776542245,755.9029078389971,846.9205362990488,567.3837027372973,729.5009332153878,887.6597382706314
658.1257288047999,757.2217676341565,848.3741155567772,569.0984850562628,730.1986632880979,889.0562356083756
659.7086757501767,758.7827913788295,850.0989791692803,570.4615638250547,731.293225240313,891.586939971516
662.4142132603625,762.035492125591,853.6709674816424,573.8382672044189,733.4588462456411,895.3570648982812
662.6393455140729,762.2944822926423,854.1614677625479,573.8713481756829,733.806338335626,896.022540457121
662.0877780386727,761.6599639140461,853.2502816540415,573.4588889124169,733.396597234328,894.3707240715408
663.5618157798104,763.3257249331341,855.2927754036327,575.09241493608,734.4516495155699,896.9909462350738
664.1143958507638,763.9613832444076,856.2053948619563,575.9158988885047,734.6836583631554,898.224951778433
665.5137753302881,765.741753542681,857.9514934980823,577.447509220006,735.9343216732208,900.3889582763992
665.1930531023432,765.1722654383958,857.3375792677699,577.0574474200971,735.6535403929657,899.7136508229818
668.5282947630643,768.9190196487543,861.6637194844524,580.76986185189,738.5313480084347,904.2753619223857
669.7735033823606,770.3214058080335,863.2108859779019,582.1119352347635,739.4979237354045,906.301930838837
670.2948150998357,771.1218956767884,864.0835673968968,582.3482246639496,740.1218060006266,907.8153622273342
671.4229094748873,772.3896105047288,865.4797949075886,583.8682118771682,741.1242964845268,908.9269240285772
673.6448488794384,774.8855962076085,868.2279967958123,586.4788798825871,742.6377862941163,912.2497851530845
675.0438134242546,776.6658845761593,870.1742617758134,588.2707931831967,743.8268804987479,914.0871421584129
676.596645346359,778.4222531385788,872.1178893580607,590.4078353395075,745.0326525079699,916.1509541595742
676.8700046109118,778.7367520887186,872.6714124027335,591.2483190767502,745.5803375047344,915.5624018783653
678.8587981381555,781.1960509836318,875.3784890966299,593.9831223016856,747.3207805039142,918.26009190253
680.5328976578523,782.8601960179258,877.2188681042603,595.6792497001452,748.6259061020747,920.4829015787291
683.0140610112916,785.6541711786125,880.5023927004454,598.7529579738723,750.8652378479201,923.5237763187603
684.0297476050278,786.7924396669713,881.7535017036854,599.4598727467039,751.6540706383598,925.592021720041
684.9095794539038,787.7744444198764,882.8294809405984,600.6024206590129,752.2691113251019,926.5129938830653
686.2102937636594,789.2405311229339,884.447936679597,601.8129966719252,753.3157735666268,928.9332426322063
687.5638739277592,790.9692696475169,886.3362223256361,603.0476560499234,754.4422459704763,931.4871713273462
688.1099407491769,791.5974615745419,887.2418927892897,603.9555180195969,755.096998367708,932.051149476794
690.2992333637504,794.2575294351938,889.9475995953719,606.5822132419809,757.2219523384534,934.445825115524
691.7590403638167,795.906764917691,891.7711498625398,608.4812110586304,758.5982436563861,936.2085096838056
691.2857743722445,795.5946725826042,891.219468025724,607.8742857487595,757.9406858812172,936.577802677217
689.9849816385478,793.9263747534444,889.3988833137623,606.595912896187,756.528823699677,934.7102612847422
689.9112345757701,793.8415182134357,889.3038224689215,606.8268434911105,756.1005353007188,934.5091586709008
689.7051935652771,793.6044385713212,889.038233145203,606.2845710408386,755.5088159635562,935.0296566525367
689.9959010469254,793.9389390940291,889.6150060514517,606.3146837766084,756.0348331124176,935.8103655131486
693.1015822131403,797.4210413962679,893.4434481029497,609.7967950946286,758.5513046403861,940.0349693584228
696.0351247176255,800.9376854805143,897.5127155029214,613.1830420914689,761.4177898119112,944.1287176334732
696.751050306464,801.5286442464504,898.1749305745564,614.0451828015757,761.5696858173419,945.2258312672284
695.7666049368637,800.4264147332956,896.9643131257927,612.7654460164767,760.480980033925,944.5682141781641
697.1516543623951,801.9894912386278,898.6913453255145,614.5263996987584,761.5251063613691,946.5790792860362
698.7687187944352,804.0220527256766,900.9199135196969,616.7443092779197,762.743405813003,948.8528816467774
699.4725539386848,805.0345307298795,902.0299323708756,618.0175022634958,763.3378713931622,949.739490314998
700.40524701811,805.8745310949795,903.1737372245613,618.4704945832818,764.2372246443049,951.641476998618
701.7327519927686,807.5741623205125,905.0291757874309,620.3621017608195,765.7667751652377,952.5582810071364
701.144385452238,806.8970532433644,904.0679675397486,619.502667602977,765.376133190421,951.3693716377668
700.1407775718619,805.7727942745247,902.8327034313875,619.0361544673432,764.4190802320838,949.2004457656485
698.1557824242735,803.5498398148525,900.390791198561,616.8232521044038,762.962484423417,946.3718003118269
696.7268594875297,801.9360305100491,898.6069353756915,614.702054029766,761.9189144197496,944.68861659875
696.1604178399662,801.0818620886346,897.6742765599321,614.0255701376358,761.243854803638,943.6854183595909
695.6428411964605,800.719181810637,897.2678652159964,614.0933693835786,760.940459341299,942.3558235110784
696.3172718259162,801.2623562390067,897.8765342361155,614.4390699462382,761.2785769378236,943.8043485741446
696.4291132492773,801.5933231303177,898.0207498022872,614.9615603474645,761.5037078605707,943.2916200278951
698.186393449003,803.3520135453365,900.1691236149169,616.1894427743464,762.8174722971821,946.6508518922656
700.0791907012449,805.7019156363745,902.7532870587432,618.7385949391952,764.4104390002145,949.3544414374975
700.2659746609023,805.6838214574667,902.7330133332268,618.4365573191759,764.4205544609042,949.7255403557654
699.7909776087303,805.3702191028468,902.3816357940051,617.9390083805893,764.5087853687494,948.9940689211719
700.0602306189998,805.4471047642096,902.4677827699223,617.6285803969872,764.493838939489,949.8295686477171
699.5714975223029,804.9152329074735,902.0986158555496,617.6498934433205,764.6529297933452,948.1433261229937
700.0604225618104,805.6803159000929,902.729085511559,618.3297303183409,765.4357375914442,948.6143226500149
700.0110284427114,805.6234695648385,902.6653917123855,618.0901731144493,765.2006066758382,949.022443988626
700.9882427035612,806.7173596932103,903.866634318844,618.6883208211202,766.2385806927722,950.7549674852414
702.0236062260846,807.8781655707634,905.1428414414687,619.5111476005857,766.9335835530785,952.8641393687216
701.5259693133486,807.1030588262322,904.5012212947883,618.2417182987722,766.28921701441,953.0857567226902
701.7232936675704,807.3300797731958,904.7556382760432,617.9623145164035,766.6506675189729,954.0728102729133
702.3798101343014,808.0550092304169,905.5434228051113,618.7671258019881,766.9143133263888,954.8172339691604
703.2053191802223,808.9743755943119,906.5491111592352,618.8596573358639,768.1726658132891,956.2848635060717
705.0091017389435,810.9888714493288,908.757449045001,620.5840363823992,769.8217886439452,958.702118585993
705.9296651145905,812.0176048851628,909.8856895313177,621.3590386394505,770.518466021307,960.3001321311376
706.5312281329423,812.7095715009448,910.8635592822733,622.0248518715038,771.1735644133996,961.523771957909
707.9483266703919,814.2792813833169,912.5734035222009,623.0443375085088,771.8581608083964,964.2612622112854
706.8357403344431,813.029676763635,911.1976106958786,621.5226245180216,770.7868513220195,963.3056603470412
705.1922220250389,810.9669503968005,908.9351856111887,619.4285341619113,769.5831762973422,960.690932373921
702.1094922259266,807.7137253945323,905.1364071817409,616.774550749807,767.1624203043672,955.1787509937263
701.6685394163719,807.2064489077845,904.567945358911,615.6684785578427,767.1122665191758,954.705495939699
701.3071866181004,806.7907450637184,904.102101246028,615.4217221861813,766.767369828469,953.6738899657915
700.3879621479163,805.763481598499,902.9754320723567,614.1949254224342,766.3440321857403,952.4436106076712
698.982051910819,803.9743889875982,901.2212623223309,612.3528945410249,765.0359567872895,950.7862615995683
698.5232137908198,803.4466299469159,900.4280934182716,612.0991295276107,764.8540104247495,949.0668016896196
697.5378669976808,802.5450252186289,899.4176588775703,610.7628976105336,764.1203134652944,948.0562398581565
697.0871321015233,802.0264368154493,898.8364733330187,610.4047342229112,764.1432301520808,946.2875329141618
695.33982836947,800.2781085221544,896.7004278110255,608.7386580281384,763.3716009009572,942.9839545884912
696.2409289700877,801.2845656128585,898.005053239123,609.8446797741071,764.2516134655152,943.7414462270432
696.0913269858046,801.1123927973816,897.6109301293078,609.6192386831843,764.2017435630656,943.3915157150435
696.7676130648466,801.8601381437375,898.4244798377101,610.222024929211,765.0348095811131,943.8436173513264
694.9321449826438,799.5772716794567,895.9151499307728,607.9874315616967,763.5354252353769,940.8503055502742
693.6628400452994,797.9459455566317,894.3369230145559,606.6961752144041,762.3452399823309,938.8921294562325
692.7783812884463,797.1597148836669,893.2548496928964,605.437109256007,761.4564988553294,938.4670511019833
690.9723221280665,794.9109580088221,890.7836477187288,603.4400883389535,759.5493237521971,935.760760163729
689.7063779929388,793.2836780616473,889.2096912674731,602.2418948842924,758.6357091147657,933.33588771147
689.0023462620139,792.704825065267,888.3601731133781,601.9760175037846,757.8035311715995,932.2182102085399
689.1670504128148,792.6932298883725,888.3716350403837,602.3980527404333,757.6178591326601,932.6289672212648
691.1794817496285,795.3806291979602,891.3099650513478,604.9722898854899,759.7869865539359,935.1679376907621
690.6440085165214,794.5633753387244,890.418539227998,603.688568468325,759.043818021646,935.3516891676759
690.5495578735809,794.253483269089,890.2967679500617,602.7824944525428,758.7005521827075,936.7009574133712
691.8463130582687,795.7150729841721,891.9103742227384,604.126058484502,759.7524435758546,938.888387513828
690.8319133623401,794.5782417573251,890.660797115223,602.8591316306272,758.4743575315385,938.2985070829461
691.0261881346999,795.0030605074379,890.9112674832858,603.2067058967772,758.5699485504133,938.6288667282287
691.4659508722872,795.5089931743645,891.6793810864692,604.1229804709595,759.0200345964262,938.8867380653096
692.3521211683618,796.4983115711225,892.7636124773412,605.6079553531748,759.8246156695781,939.07212109419
693.2813937496934,797.9702825566958,894.1631287885642,607.6616305434231,760.983691769869,939.18501581487
