时间,项目名称,累计值(亿元),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05,全国房地产竣工面积,22245.03,-20.10,1,2024-05-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2024-05,全国房地产施工面积,688895.68,-11.60,2,2024-05-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2024-05,全国房地产新开工施工面积,30089.53,-24.20,3,2024-05-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2024-04,全国房地产新开工施工面积,23509.73,-24.60,4,2024-04-30 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2024-04,全国房地产施工面积,687544.48,-10.80,5,2024-04-30 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2024-04,全国房地产竣工面积,18860.34,-20.40,6,2024-04-30 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2024-03,全国房地产施工面积,678501.00,-11.10,7,2024-03-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2024-03,全国房地产竣工面积,15258.65,-20.70,8,2024-03-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2024-03,全国房地产新开工施工面积,17282.82,-27.80,9,2024-03-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2024-02,全国房地产新开工施工面积,9428.94,-29.70,10,2024-02-29 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2024-02,全国房地产竣工面积,10394.66,-20.20,11,2024-02-29 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2024-02,全国房地产施工面积,666901.62,-11.00,12,2024-02-29 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-12,全国房地产竣工面积,99831.09,17.00,13,2023-12-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-12,全国房地产新开工施工面积,95375.53,-20.40,14,2023-12-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-12,全国房地产施工面积,838364.46,-7.20,15,2023-12-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-11,全国房地产施工面积,831344.90,-7.20,16,2023-11-30 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-11,全国房地产新开工施工面积,87455.66,-21.20,17,2023-11-30 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-11,全国房地产竣工面积,65237.02,17.90,18,2023-11-30 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-10,全国房地产新开工施工面积,79176.60,-23.20,19,2023-10-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-10,全国房地产施工面积,822894.94,-7.30,20,2023-10-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-10,全国房地产竣工面积,55150.72,19.00,21,2023-10-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-09,全国房地产施工面积,815688.35,-7.10,22,2023-09-30 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-09,全国房地产新开工施工面积,72123.41,-23.40,23,2023-09-30 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-09,全国房地产竣工面积,48704.63,19.80,24,2023-09-30 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-08,全国房地产施工面积,806415.25,-7.10,25,2023-08-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-08,全国房地产新开工施工面积,63891.13,-24.40,26,2023-08-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-08,全国房地产竣工面积,43726.13,19.20,27,2023-08-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-07,全国房地产新开工施工面积,56969.11,-24.50,28,2023-07-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-07,全国房地产施工面积,799682.27,-6.80,29,2023-07-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-07,全国房地产竣工面积,38405.13,20.50,30,2023-07-31 00:00:00,1,0,2024-07-02 18:24:49,0,2024-07-02 18:24:49,,,
2023-06,全国房地产竣工面积,33903.81,19.00,31,2023-06-30 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2023-06,全国房地产施工面积,791548.25,-6.60,32,2023-06-30 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2023-06,全国房地产新开工施工面积,49879.50,-24.30,33,2023-06-30 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2023-05,全国房地产竣工面积,27825.96,19.60,34,2023-05-31 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2023-05,全国房地产施工面积,779506.41,-6.20,35,2023-05-31 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2023-05,全国房地产新开工施工面积,39722.73,-22.60,36,2023-05-31 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2023-04,全国房地产新开工施工面积,31219.95,-21.20,37,2023-04-30 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2023-04,全国房地产竣工面积,23677.73,18.80,38,2023-04-30 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2023-04,全国房地产施工面积,771271.07,-5.60,39,2023-04-30 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2023-03,全国房地产施工面积,764577.16,-5.20,40,2023-03-31 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2023-03,全国房地产新开工施工面积,24121.15,-19.20,41,2023-03-31 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2023-03,全国房地产竣工面积,19422.12,14.70,42,2023-03-31 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2023-02,全国房地产竣工面积,13177.78,8.00,43,2023-02-28 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2023-02,全国房地产新开工施工面积,13567.23,-9.40,44,2023-02-28 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2023-02,全国房地产施工面积,750239.55,-4.40,45,2023-02-28 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2022-12,全国房地产施工面积,904999.26,-7.20,46,2022-12-31 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2022-12,全国房地产竣工面积,86222.22,-15.00,47,2022-12-31 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2022-12,全国房地产新开工施工面积,120587.07,-39.40,48,2022-12-31 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2022-11,全国房地产施工面积,896856.56,-6.50,49,2022-11-30 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2022-11,全国房地产竣工面积,55708.82,-19.00,50,2022-11-30 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2022-11,全国房地产新开工施工面积,111632.04,-38.90,51,2022-11-30 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
2022-10,全国房地产新开工施工面积,103721.71,-37.80,52,2022-10-31 00:00:00,1,0,2024-07-02 18:24:53,0,2024-07-02 18:24:53,,,
