时间,项目名称,当月值(亿千瓦时),同比增长(%),累计值(亿千瓦时),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-03,工业用电量,5031.00,6.50,13602.00,4.40,27,2023-03-31 00:00:00,1,0,2024-07-02 19:25:12,0,2024-07-02 19:25:12,,,
2023-02,第二产业用电量,,,8706.00,2.90,28,2023-02-28 00:00:00,1,0,2024-07-02 19:25:12,0,2024-07-02 19:25:12,,,
2023-02,工业用电量,,,8570.00,3.20,29,2023-02-28 00:00:00,1,0,2024-07-02 19:25:12,0,2024-07-02 19:25:12,,,
2022-12,第二产业用电量,,,57001.00,1.20,30,2022-12-31 00:00:00,1,0,2024-07-02 19:25:12,0,2024-07-02 19:25:12,,,
2022-11,第二产业用电量,4789.00,-1.00,51860.00,1.50,31,2022-11-30 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-11,工业用电量,4709.00,-0.90,50960.00,1.60,32,2022-11-30 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-10,第二产业用电量,4726.00,3.00,47086.40,1.70,33,2022-10-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-10,工业用电量,4650.00,3.20,46266.00,1.80,34,2022-10-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-09,第二产业用电量,4676.20,3.30,42363.60,1.60,35,2022-09-30 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-09,工业用电量,4597.00,3.60,41619.00,1.70,36,2022-09-30 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-08,第二产业用电量,5107.00,3.60,37674.00,1.40,37,2022-08-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-08,工业用电量,5007.00,3.70,37009.00,1.40,38,2022-08-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-07,第二产业用电量,5132.00,-0.10,32552.00,1.10,39,2022-07-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-07,工业用电量,5032.00,-0.10,31987.00,1.20,40,2022-07-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-06,第二产业用电量,4949.00,0.80,27415.00,1.30,41,2022-06-30 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-06,工业用电量,4864.00,0.80,26951.00,1.40,42,2022-06-30 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-05,第二产业用电量,4754.00,-0.50,22466.00,1.40,43,2022-05-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-05,工业用电量,4679.00,-0.40,22085.00,1.50,44,2022-05-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-04,第二产业用电量,4468.00,-1.40,17704.00,1.90,45,2022-04-30 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-04,工业用电量,4395.00,-1.20,17400.00,2.00,46,2022-04-30 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-03,第二产业用电量,4790.00,2.30,13214.00,3.00,47,2022-03-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-03,工业用电量,4713.00,2.10,12980.00,3.10,48,2022-03-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-02,第二产业用电量,3756.00,14.50,8413.00,3.40,49,2022-02-28 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2022-02,工业用电量,3693.00,14.70,8257.00,3.60,50,2022-02-28 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2021-12,第二产业用电量,,,56131.00,9.10,51,2021-12-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2021-12,工业用电量,,,55090.00,9.10,52,2021-12-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2021-11,第二产业用电量,4765.00,0.80,50255.00,10.20,53,2021-11-30 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2021-11,工业用电量,4679.00,0.80,49320.00,10.20,54,2021-11-30 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2021-10,第二产业用电量,4511.00,3.20,45490.00,11.30,55,2021-10-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2021-10,工业用电量,4429.00,3.10,44641.00,11.30,56,2021-10-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2021-09,第二产业用电量,4451.00,6.00,40980.00,12.30,57,2021-09-30 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2021-09,工业用电量,4361.00,6.00,40213.00,12.20,58,2021-09-30 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2021-08,第二产业用电量,4851.00,0.60,36529.00,13.10,59,2021-08-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2021-08,工业用电量,4753.00,0.60,35852.00,13.10,60,2021-08-31 00:00:00,1,0,2024-07-02 19:25:19,0,2024-07-02 19:25:19,,,
2021-07,第二产业用电量,5068.00,9.30,31678.00,15.30,61,2021-07-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2021-07,工业用电量,4972.00,9.20,31099.00,15.20,62,2021-07-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2021-06,第二产业用电量,4832.00,8.50,26610.00,16.60,63,2021-06-30 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2021-06,工业用电量,4747.00,8.50,26127.00,16.50,64,2021-06-30 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2021-05,第二产业用电量,4705.00,11.50,21779.00,18.60,65,2021-05-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2021-05,工业用电量,4624.00,11.60,21381.00,18.50,66,2021-05-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2021-04,第二产业用电量,4451.00,12.30,17074.00,20.70,67,2021-04-30 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2021-04,工业用电量,4371.00,12.10,16757.00,20.50,68,2021-04-30 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2021-03,第二产业用电量,4615.00,21.20,12625.00,24.10,69,2021-03-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2021-03,工业用电量,4547.00,20.80,12388.00,23.90,70,2021-03-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2021-02,第二产业用电量,3218.00,22.50,8012.00,25.80,71,2021-02-28 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2021-02,工业用电量,3157.00,22.40,7843.00,25.70,72,2021-02-28 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-12,第二产业用电量,,,51215.00,2.50,73,2020-12-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-12,工业用电量,,,50297.00,2.50,74,2020-12-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-11,第二产业用电量,4679.00,9.90,45033.00,2.10,75,2020-11-30 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-11,工业用电量,4596.00,9.90,44215.00,2.10,76,2020-11-30 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-10,第二产业用电量,4315.00,7.70,40340.00,1.20,77,2020-10-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-10,工业用电量,4239.00,7.60,39604.00,1.20,78,2020-10-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-09,第二产业用电量,4108.00,8.60,36025.00,0.50,79,2020-09-30 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-09,工业用电量,4023.00,8.70,35365.00,0.50,80,2020-09-30 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-08,第二产业用电量,4804.00,9.90,31914.00,-0.50,81,2020-08-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-08,工业用电量,4709.00,9.90,31339.00,-0.50,82,2020-08-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-07,第二产业用电量,4593.00,-0.70,27111.00,-2.10,83,2020-07-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-07,工业用电量,4508.00,-0.90,26632.00,-2.10,84,2020-07-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-06,第二产业用电量,4412.00,4.30,22510.00,-2.50,85,2020-06-30 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-06,工业用电量,4334.00,4.20,22116.00,-2.40,86,2020-06-30 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-05,第二产业用电量,4176.00,2.90,18098.00,-4.00,87,2020-05-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-05,工业用电量,4101.00,2.80,17782.00,-3.90,88,2020-05-31 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-04,第二产业用电量,3904.00,1.30,13884.00,-6.10,89,2020-04-30 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-04,工业用电量,3839.00,1.50,13641.00,-6.10,90,2020-04-30 00:00:00,1,0,2024-07-02 19:25:22,0,2024-07-02 19:25:22,,,
2020-03,第二产业用电量,3750.00,-3.10,9971.00,-8.80,91,2020-03-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2020-03,工业用电量,3708.00,-2.80,9794.00,-8.70,92,2020-03-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2020-02,第二产业用电量,2523.00,-14.60,6221.00,-12.00,93,2020-02-29 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2020-02,工业用电量,2456.00,-12.90,5963.00,-11.40,94,2020-02-29 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-12,第二产业用电量,,,49362.00,3.10,95,2019-12-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-12,工业用电量,,,48473.00,2.90,96,2019-12-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-11,第二产业用电量,4256.00,3.60,44127.00,3.00,97,2019-11-30 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-11,工业用电量,4181.00,3.50,43325.00,2.90,98,2019-11-30 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-10,第二产业用电量,4008.00,3.40,39867.00,3.00,99,2019-10-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-10,工业用电量,3938.00,3.30,39142.00,2.80,100,2019-10-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-09,第二产业用电量,3774.00,3.60,35857.00,3.00,101,2019-09-30 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-09,工业用电量,3694.00,3.40,35201.00,2.80,102,2019-09-30 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-08,第二产业用电量,4370.00,4.30,32083.00,3.00,103,2019-08-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-08,工业用电量,4284.00,4.10,31507.00,2.80,104,2019-08-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-07,第二产业用电量,4626.00,1.20,27712.00,2.80,105,2019-07-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-07,工业用电量,4550.00,1.00,27223.00,2.60,106,2019-07-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-06,第二产业用电量,4238.00,4.90,23091.00,3.10,107,2019-06-30 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-06,工业用电量,4167.00,4.80,22679.00,2.90,108,2019-06-30 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-05,第二产业用电量,4064.00,0.70,18855.00,2.70,109,2019-05-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-05,工业用电量,3996.00,0.50,18513.00,2.50,110,2019-05-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-04,第二产业用电量,3852.00,4.00,14792.00,3.20,111,2019-04-30 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-04,工业用电量,3784.00,3.80,14519.00,3.00,112,2019-04-30 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-03,第二产业用电量,3884.00,6.30,10945.00,3.00,113,2019-03-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-03,工业用电量,3830.00,6.10,10740.00,2.80,114,2019-03-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-02,第二产业用电量,2942.00,6.50,7059.00,1.20,115,2019-02-28 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2019-02,工业用电量,2881.00,6.70,6908.00,1.00,116,2019-02-28 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2018-12,第二产业用电量,,,47235.00,7.20,117,2018-12-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2018-12,工业用电量,,,46456.00,7.10,118,2018-12-31 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2018-11,第二产业用电量,4109.00,6.00,42684.00,7.10,119,2018-11-30 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2018-11,工业用电量,4042.00,5.80,41983.00,7.00,120,2018-11-30 00:00:00,1,0,2024-07-02 19:25:28,0,2024-07-02 19:25:28,,,
2018-10,第二产业用电量,3850.00,6.20,38575.00,7.20,121,2018-10-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-10,工业用电量,3787.00,6.10,37942.00,7.10,122,2018-10-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-09,第二产业用电量,3623.00,7.00,34714.00,7.30,123,2018-09-30 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-09,工业用电量,3550.00,6.80,34143.00,7.20,124,2018-09-30 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-08,第二产业用电量,4183.00,8.90,31069.00,7.30,125,2018-08-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-08,工业用电量,4106.00,8.80,30571.00,7.20,126,2018-08-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-07,第二产业用电量,4557.00,4.60,26883.00,7.00,127,2018-07-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-07,工业用电量,4490.00,4.50,26463.00,7.00,128,2018-07-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-06,第二产业用电量,4037.00,6.60,22336.00,7.60,129,2018-06-30 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-06,工业用电量,3976.00,6.60,21984.00,7.50,130,2018-06-30 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-06,轻工业用电量,,,,,131,2018-06-30 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-06,重工业用电量,,,,,132,2018-06-30 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-05,第二产业用电量,4031.00,10.90,18295.00,7.70,133,2018-05-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-05,工业用电量,3972.00,10.90,18003.00,7.70,134,2018-05-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-05,轻工业用电量,,,,,135,2018-05-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-05,重工业用电量,,,,,136,2018-05-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-04,第二产业用电量,3698.00,7.20,14252.00,6.90,137,2018-04-30 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-04,工业用电量,3641.00,7.30,14020.00,6.70,138,2018-04-30 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-04,轻工业用电量,,,,,139,2018-04-30 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-04,重工业用电量,,,,,140,2018-04-30 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-03,第二产业用电量,3584.00,-1.60,10583.00,6.70,141,2018-03-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-03,工业用电量,3534.00,-1.40,10379.00,6.50,142,2018-03-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-03,轻工业用电量,,,,,143,2018-03-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-03,重工业用电量,,,,,144,2018-03-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-02,第二产业用电量,,,6999.00,11.50,145,2018-02-28 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-02,工业用电量,,,6845.00,11.20,146,2018-02-28 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-02,轻工业用电量,,,,,147,2018-02-28 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2018-02,重工业用电量,,,,,148,2018-02-28 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2017-12,第二产业用电量,,,44413.00,5.50,149,2017-12-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2017-12,工业用电量,,,43624.00,5.50,150,2017-12-31 00:00:00,1,0,2024-07-02 19:25:33,0,2024-07-02 19:25:33,,,
2017-12,轻工业用电量,,,7493.00,7.00,151,2017-12-31 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-12,重工业用电量,,,36131.00,5.20,152,2017-12-31 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-11,第二产业用电量,3903.00,3.50,40185.00,5.50,153,2017-11-30 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-11,工业用电量,3836.00,3.50,39473.00,5.40,154,2017-11-30 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-11,轻工业用电量,644.00,3.80,6830.00,7.10,155,2017-11-30 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-11,重工业用电量,3192.00,3.40,32643.00,5.10,156,2017-11-30 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-10,第二产业用电量,3650.00,3.00,36280.00,5.70,157,2017-10-31 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-10,工业用电量,3587.00,2.90,35634.00,5.70,158,2017-10-31 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-10,轻工业用电量,628.00,7.70,6187.00,7.40,159,2017-10-31 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-10,重工业用电量,2958.00,1.90,29447.00,5.30,160,2017-10-31 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-09,第二产业用电量,3421.00,5.10,32630.00,6.00,161,2017-09-30 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-09,工业用电量,3351.00,5.00,32048.00,6.00,162,2017-09-30 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-09,轻工业用电量,649.00,9.30,5558.00,7.40,163,2017-09-30 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-09,重工业用电量,2702.00,4.10,26489.00,5.70,164,2017-09-30 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-08,第二产业用电量,3890.00,2.60,29209.00,6.10,165,2017-08-31 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-08,工业用电量,3812.00,2.40,28697.00,6.10,166,2017-08-31 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-08,轻工业用电量,710.00,8.60,4910.00,7.20,167,2017-08-31 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-08,重工业用电量,3102.00,1.00,23787.00,5.90,168,2017-08-31 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-07,第二产业用电量,4363.00,9.70,25317.00,6.70,169,2017-07-31 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-07,工业用电量,4294.00,9.70,24884.00,6.70,170,2017-07-31 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-07,轻工业用电量,707.00,9.70,4199.00,6.90,171,2017-07-31 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-07,重工业用电量,3586.00,9.70,20685.00,6.60,172,2017-07-31 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-06,第二产业用电量,3823.00,5.40,20954.00,6.10,173,2017-06-30 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
2017-06,工业用电量,3760.00,5.40,20590.00,6.10,174,2017-06-30 00:00:00,1,0,2024-07-02 19:25:37,0,2024-07-02 19:25:37,,,
