_ID,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE,起拍时间,起拍价,煤种,热值,交货地,可拍量,最早交货,最晚交货,拍卖结果,出价类型
144,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-28,621.00,末煤,4200,曹妃甸港,30000.00,2023-05-29,2023-06-10,流标,竞价销售
145,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-27,621.00,末煤,4200,曹妃甸港,30000.00,2023-05-28,2023-06-09,成交,竞价销售
146,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-27,764.00,精煤,5000,曹妃甸港,30000.00,2023-05-28,2023-06-09,流标,竞价销售
147,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-26,794.00,精煤,5000,曹妃甸港,30000.00,2023-05-27,2023-06-08,流标,竞价销售
148,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-25,640.00,精煤,5000,国源矿业,50000.00,2023-05-26,2023-06-04,流标,竞价销售
149,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-24,844.00,精煤,5000,曹妃甸港,30000.00,2023-05-25,2023-06-07,流标,竞价销售
150,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-24,850.00,精煤,5000,曹妃甸港,30000.00,2023-05-25,2023-06-07,流标,竞价销售
151,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-24,642.00,精煤,5000,国源矿业,50000.00,2023-05-25,2023-06-03,流标,竞价销售
152,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-23,640.00,精煤,5000,国源矿业,50000.00,2023-05-24,2023-06-02,成交,竞价销售
153,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-23,860.00,精煤,5000,曹妃甸港,30000.00,2023-05-24,2023-06-06,流标,竞价销售
154,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-22,865.00,精煤,5000,曹妃甸港,30000.00,2023-05-23,2023-06-05,流标,竞价销售
155,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-21,640.00,精煤,5000,国源矿业,50000.00,2023-05-22,2023-05-31,成交,竞价销售
156,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-20,640.00,精煤,5000,国源矿业,50000.00,2023-05-21,2023-05-30,成交,竞价销售
157,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-20,440.00,末煤,4200,陶思浩站台,300.00,2023-05-21,2023-05-30,成交,竞价销售
158,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-19,645.00,精煤,5000,国源矿业,50000.00,2023-05-20,2023-05-29,流标,竞价销售
159,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-19,651.00,精煤,5000,国源矿业,30000.00,2023-05-20,2023-05-29,流标,竞价销售
160,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-18,871.00,精煤,5000,曹妃甸港,30000.00,2023-05-19,2023-06-01,流标,竞价销售
161,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-18,640.00,精煤,5000,国源矿业,30000.00,2023-05-19,2023-05-28,成交,竞价销售
162,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-18,871.00,精煤,5000,曹妃甸港,30000.00,2023-05-19,2023-06-01,流标,竞价销售
163,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-17,450.00,末煤,4200,国源矿业,30000.00,2023-05-18,2023-05-27,流标,竞价销售
164,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-17,640.00,精煤,5000,国源矿业,30000.00,2023-05-18,2023-05-27,流标,竞价销售
165,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-17,870.00,精煤,5000,曹妃甸港,30000.00,2023-05-18,2023-05-31,成交,竞价销售
166,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-16,640.00,精煤,5000,国源矿业,30000.00,2023-05-17,2023-05-26,成交,竞价销售
167,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-16,440.00,末煤,4200,国源矿业,30000.00,2023-05-17,2023-05-26,流标,竞价销售
168,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-15,640.00,精煤,5000,国源矿业,30000.00,2023-05-16,2023-05-25,成交,竞价销售
169,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-14,640.00,精煤,5000,国源矿业,30000.00,2023-05-15,2023-05-24,成交,竞价销售
170,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-14,440.00,末煤,4200,国源矿业,30000.00,2023-05-15,2023-05-24,流标,竞价销售
171,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-13,870.00,精煤,5000,曹妃甸港,30000.00,2023-05-14,2023-05-28,成交,竞价销售
172,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-12,640.00,精煤,5000,国源矿业,30000.00,2023-05-13,2023-05-22,流标,竞价销售
173,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-12,860.00,精煤,5000,曹妃甸港,30000.00,2023-05-13,2023-05-27,成交,竞价销售
174,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-12,440.00,末煤,4200,国源矿业,30000.00,2023-05-13,2023-05-17,流标,竞价销售
175,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-11,640.00,精煤,5000,国源矿业,30000.00,2023-05-12,2023-05-16,成交,竞价销售
176,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-11,651.00,精煤,5000,国源矿业,30000.00,2023-05-12,2023-05-16,流标,竞价销售
177,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-10,640.00,精煤,5000,国源矿业,30000.00,2023-05-11,2023-05-15,成交,竞价销售
178,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-10,719.00,末煤,4200,曹妃甸港,30000.00,2023-05-11,2023-05-26,流标,竞价销售
179,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-10,881.00,精煤,5000,曹妃甸港,30000.00,2023-05-11,2023-05-25,流标,竞价销售
180,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-09,895.00,精煤,5000,曹妃甸港,30000.00,2023-05-10,2023-05-24,流标,竞价销售
181,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-08,905.00,精煤,5000,曹妃甸港,30000.00,2023-05-09,2023-05-23,流标,竞价销售
182,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-07,905.00,精煤,5000,曹妃甸港,30000.00,2023-05-08,2023-05-22,流标,竞价销售
183,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-05-06,905.00,精煤,5000,曹妃甸港,30000.00,2023-05-07,2023-05-21,流标,竞价销售
184,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-28,905.00,精煤,5000,曹妃甸港,50000.00,2023-04-29,2023-05-13,流标,竞价销售
185,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-27,710.00,末煤,4200,曹妃甸港,50000.00,2023-04-28,2023-05-14,成交,竞价销售
186,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-27,896.00,精煤,5000,曹妃甸港,50000.00,2023-04-28,2023-05-12,成交,竞价销售
187,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-26,890.00,精煤,5000,曹妃甸港,50000.00,2023-04-27,2023-05-11,成交,竞价销售
188,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-25,881.00,精煤,5000,曹妃甸港,50000.00,2023-04-26,2023-05-10,成交,竞价销售
189,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-24,880.00,精煤,5000,曹妃甸港,50000.00,2023-04-25,2023-05-09,成交,竞价销售
190,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-23,900.00,精煤,5000,曹妃甸港,50000.00,2023-04-24,2023-05-08,流标,竞价销售
191,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-22,907.00,精煤,5000,曹妃甸港,50000.00,2023-04-23,2023-05-07,流标,竞价销售
192,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-21,907.00,精煤,5000,曹妃甸港,50000.00,2023-04-22,2023-05-06,成交,竞价销售
193,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-20,922.00,精煤,5000,曹妃甸港,30000.00,2023-04-21,2023-05-05,流标,竞价销售
194,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-19,920.00,精煤,5000,曹妃甸港,30000.00,2023-04-20,2023-05-04,成交,竞价销售
195,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-17,894.00,精煤,5000,曹妃甸港,30000.00,2023-04-18,2023-05-02,成交,竞价销售
196,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-14,882.00,精煤,5000,曹妃甸港,30000.00,2023-04-15,2023-04-29,成交,竞价销售
197,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-13,876.00,精煤,5000,曹妃甸港,30000.00,2023-04-14,2023-04-28,成交,竞价销售
198,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-12,871.00,精煤,5000,曹妃甸港,30000.00,2023-04-13,2023-04-27,成交,竞价销售
199,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-12,871.00,精煤,5000,曹妃甸港,30000.00,2023-04-13,2023-04-27,成交,竞价销售
200,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-11,888.00,精煤,5000,曹妃甸港,30000.00,2023-04-12,2023-04-26,流标,竞价销售
201,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-07,930.00,精煤,5000,曹妃甸港,30000.00,2023-04-08,2023-04-23,成交,竞价销售
202,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-04-06,930.00,精煤,5000,曹妃甸港,30000.00,2023-04-07,2023-04-22,成交,竞价销售
203,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-03-31,960.00,精煤,5000,曹妃甸港,30000.00,2023-04-01,2023-04-15,成交,竞价销售
204,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-03-30,940.00,精煤,5000,曹妃甸港,30000.00,2023-03-31,2023-04-13,成交,竞价销售
205,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-03-28,930.00,精煤,5000,曹妃甸港,30000.00,2023-03-29,2023-04-12,成交,竞价销售
206,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-20,859.00,精煤,5000,曹妃甸港,150000.00,2023-02-21,2023-03-10,成交,竞价销售
207,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-19,859.00,精煤,5000,曹妃甸港,150000.00,2023-02-20,2023-03-10,中止,竞价销售
208,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-18,662.00,末煤,4200,曹妃甸港,100000.00,2023-02-19,2023-03-10,成交,竞价销售
209,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-18,662.00,末煤,4200,曹妃甸港,100000.00,2023-02-19,2023-03-10,中止,竞价销售
210,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-18,855.00,精煤,5000,曹妃甸港,150000.00,2023-02-19,2023-03-10,成交,竞价销售
211,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-15,855.00,精煤,5000,曹妃甸港,50000.00,2023-02-16,2023-02-28,成交,竞价销售
212,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-15,662.00,末煤,4200,曹妃甸港,50000.00,2023-02-16,2023-02-28,成交,竞价销售
213,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-15,662.00,末煤,4200,曹妃甸港,50000.00,2023-02-16,2023-02-28,流标,竞价销售
214,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-15,855.00,精煤,5000,曹妃甸港,50000.00,2023-02-16,2023-02-28,流标,竞价销售
215,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-15,662.00,末煤,4200,曹妃甸港,50000.00,2023-02-16,2023-02-28,流标,竞价销售
216,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-14,855.00,精煤,5000,曹妃甸港,120000.00,2023-02-15,2023-02-26,成交,竞价销售
217,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-14,855.00,精煤,5000,曹妃甸港,120000.00,2023-02-15,2023-02-26,成交,竞价销售
218,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-14,855.00,精煤,5000,曹妃甸港,100000.00,2023-02-15,2023-02-26,中止,竞价销售
219,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-14,800.00,精煤,5000,曹妃甸港,100000.00,2023-02-15,2023-02-26,成交,竞价销售
220,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-09,900.00,精煤,5000,曹妃甸,150000.00,2023-02-10,2023-02-23,成交,竞价销售
221,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-02-03,1010.00,精煤,5000,曹妃甸港,150000.00,2023-02-04,2023-02-15,流标,竞价销售
222,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-01-31,1050.00,精煤,5000,曹妃甸,100000.00,2023-02-01,2023-02-10,成交,竞价销售
223,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-01-31,1050.00,精煤,5000,曹妃甸港,100000.00,2023-02-01,2023-02-10,中止,竞价销售
224,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-01-12,1080.00,精煤,5000,曹妃甸港,100000.00,2023-01-13,2023-01-31,成交,竞价销售
225,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-01-05,850.00,末煤,4200,曹妃甸港,130000.00,2023-01-06,2023-01-31,成交,竞价销售
226,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2023-01-05,1048.00,精煤,5000,曹妃甸港,55000.00,2023-01-06,2023-01-31,成交,竞价销售
227,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-12-31,1045.00,精煤,5000,曹妃甸港,40000.00,2023-01-01,2023-01-15,成交,竞价销售
228,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-12-30,1030.00,精煤,5000,曹妃甸港,90000.00,2022-12-31,2023-01-15,成交,竞价销售
229,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-12-28,1030.00,精煤,5000,曹妃甸港,16800.00,2022-12-29,2023-01-12,成交,竞价销售
230,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-12-28,1130.00,精煤,5000,曹妃甸港,16800.00,2022-12-29,2023-01-12,中止,竞价销售
231,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-12-18,1130.00,精煤,5000,曹妃甸港,65000.00,2022-12-19,2022-12-31,成交,竞价销售
232,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-12-17,847.00,末煤,4000,秦皇岛港,57000.00,2022-12-18,2022-12-31,成交,竞价销售
233,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-12-17,1130.00,精煤,5000,曹妃甸港,60000.00,2022-12-18,2022-12-31,成交,竞价销售
234,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-12-13,1170.00,精煤,5000,曹妃甸港,60000.00,2022-12-14,2022-12-31,成交,竞价销售
235,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-12-09,1185.00,精煤,5000,曹妃甸港,150000.00,2022-12-10,2022-12-31,成交,竞价销售
236,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-12-08,1185.00,精煤,5000,曹妃甸港,200000.00,2022-12-09,2022-12-31,成交,竞价销售
237,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-12-07,880.00,末煤,4000,秦皇岛港,75000.00,2022-12-08,2022-12-31,成交,竞价销售
238,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-12-07,1180.00,精煤,5000,曹妃甸港,150000.00,2022-12-08,2022-12-31,成交,竞价销售
239,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-11-09,1101.00,末煤,4200,曹妃甸港,60000.00,2022-11-10,2022-11-19,成交,竞价销售
240,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-11-06,1025.00,精煤,5000,龙王沟煤矿,30000.00,2022-11-07,2022-11-16,成交,竞价销售
241,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-11-06,693.00,末煤,4200,龙王沟煤矿,30000.00,2022-11-07,2022-11-16,成交,竞价销售
242,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-11-01,693.00,末煤,4200,龙王沟煤矿,50000.00,2022-11-02,2022-11-11,成交,竞价销售
243,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-11-01,1025.00,精煤,5000,龙王沟煤矿,50000.00,2022-11-02,2022-11-11,成交,竞价销售
244,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-27,1450.00,精煤,5000,曹妃甸港,60000.00,2022-10-28,2022-11-06,成交,竞价销售
245,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-27,1450.00,精煤,5000,曹妃甸港,60000.00,2022-10-28,2022-11-06,中止,竞价销售
246,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-27,1100.00,末煤,4200,曹妃甸港,80000.00,2022-10-28,2022-11-06,成交,竞价销售
247,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-27,1450.00,精煤,5000,曹妃甸港,60000.00,2022-10-28,2022-11-06,流标,竞价销售
248,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-24,1450.00,精煤,5000,曹妃甸港,50000.00,2022-10-25,2022-10-31,流标,竞价销售
249,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-24,1021.00,精煤,5000,龙王沟煤矿,50000.00,2022-10-25,2022-11-03,成交,竞价销售
250,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-24,1450.00,精煤,5000,曹妃甸港,50000.00,2022-10-25,2022-10-31,中止,竞价销售
251,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-24,693.00,末煤,4200,龙王沟煤矿,50000.00,2022-10-25,2022-11-03,流标,竞价销售
252,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-24,693.00,末煤,4200,龙王沟煤矿,50000.00,2022-10-25,2022-11-03,中止,竞价销售
253,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-21,692.00,末煤,4200,龙王沟煤矿,50000.00,2022-10-22,2022-10-28,成交,竞价销售
254,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-20,1001.00,精煤,5000,龙王沟煤矿,50000.00,2022-10-21,2022-10-27,成交,竞价销售
255,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-19,1001.00,精煤,5000,龙王沟煤矿,50000.00,2022-10-20,2022-10-26,流标,竞价销售
256,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-18,691.00,末煤,4200,龙王沟煤矿,50000.00,2022-10-19,2022-10-25,成交,竞价销售
257,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-16,690.00,末煤,4200,龙王沟煤矿,50000.00,2022-10-17,2022-10-23,成交,竞价销售
258,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-14,680.00,末煤,4200,龙王沟煤矿,50000.00,2022-10-15,2022-10-21,流标,竞价销售
259,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-13,680.00,末煤,5000,龙王沟煤矿,50000.00,2022-10-14,2022-10-20,流标,竞价销售
260,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-13,1050.00,末煤,4200,曹妃甸港,50000.00,2022-10-14,2022-10-31,成交,竞价销售
261,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-13,1050.00,末煤,4200,曹妃甸港,50000.00,2022-10-14,2022-10-31,中止,竞价销售
262,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-05-18,1050.00,精煤,5000,曹妃甸港,100000.00,2022-05-18,2022-05-31,成交,竞价销售
263,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-05-18,1050.00,精煤,5000,曹妃甸港,100000.00,2022-05-18,2022-05-31,报价结束,竞价销售
264,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-04-26,810.00,末煤,4500,曹妃甸港,30000.00,2022-04-27,2022-05-14,成交,竞价销售
265,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-04-26,950.00,精煤,5000,曹妃甸港,50000.00,2022-04-27,2022-05-15,成交,竞价销售
266,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-04-20,850.00,末煤,4300,曹妃甸港,30000.00,2022-04-21,2022-05-10,成交,竞价销售
267,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-04-14,926.00,化工1号,5000,曹妃甸港,20000.00,2022-04-15,2022-04-25,成交,竞价销售
268,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-04-14,900.00,化工1号,5000,曹妃甸港,60000.00,2022-04-14,2022-04-25,成交,竞价销售
269,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-04-12,1036.00,化工1号,5000,曹妃甸港,50000.00,2022-04-12,2022-04-25,成交,竞价销售
270,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-04-12,1030.00,化工1号,5000,曹妃甸港,50000.00,2022-04-12,2022-04-25,中止,竞价销售
271,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-04-12,1030.00,化工1号,5000,曹妃甸港,50000.00,2022-04-12,2022-04-25,流标,竞价销售
272,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2024-01-25,808.00,精煤,5000,曹妃甸,50000.00,2024-01-26,2024-02-04,流标,竞价销售
273,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-10-13,981.00,精煤,5000,龙王沟煤矿,50000.00,2022-10-14,2022-10-20,成交,竞价销售
274,1,0,2024-07-02 13:52:20.654000,0,2024-07-02 13:52:20.654000,,,,2022-04-08,1100.00,化工1号,5000,曹妃甸港,20000.00,2022-04-08,2022-04-25,流标,竞价销售
275,1,0,2024-08-12 15:03:09.046000,0,2024-08-12 15:03:57.979000,场地交货,,,2024-08-08,754.00,联恒1号,5000,曹妃甸秦皇岛京唐港,50400.00,2024-08-08,2024-08-18,流标,竞价销售
276,1,0,2024-08-12 15:05:54.336000,0,2024-08-12 15:05:54.336000,场地交货,,,2024-08-12,750.00,联恒1号,5000,曹妃甸秦皇岛京京唐港,50400.00,2024-08-12,2024-08-18,流标,竞价销售
277,1,0,2024-08-12 15:07:48.150000,0,2024-08-13 09:54:16.126000,场地交货,,,2024-08-12,750.00,联恒1号,5000,曹妃甸秦皇岛京唐港,42000.00,2024-08-12,2024-08-18,751,竞价销售
278,1,0,2024-08-12 15:10:07.498000,0,2024-08-12 15:10:07.498000,场地交货,,,2024-08-07,607.00,联恒3号,4200,曹妃甸秦皇岛京唐港,25200.00,2024-08-07,2024-08-15,流标,竞价销售
