时间,产品名称,到岸港口,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-01,主焦煤,天津港,7.00,25.00,0.80,95.00,,2045.00,0.00,场地价,26,2024-07-01 00:00:00,1,0,2024-07-02 22:07:47,0,2024-07-02 22:07:47,,,
2024-07-01,1/3焦煤,京唐港,11.00,30.00,0.70,82.00,,1700.00,0.00,场地价,27,2024-07-01 00:00:00,1,0,2024-07-02 22:07:47,0,2024-07-02 22:07:47,,,
2024-07-01,主焦煤,京唐港,9.00,26.00,0.40,87.00,,2080.00,0.00,场地价,28,2024-07-01 00:00:00,1,0,2024-07-02 22:07:47,0,2024-07-02 22:07:47,,,
2024-06-28,主焦煤,上海港,8.00,21.00,0.30,80.00,,2160.00,-60.00,场地价,29,2024-06-28 00:00:00,1,0,2024-07-02 22:07:47,0,2024-07-02 22:07:47,,,
2024-06-28,主焦煤,连云港,8.00,21.00,0.30,80.00,,2145.00,-60.00,平仓价,30,2024-06-28 00:00:00,1,0,2024-07-02 22:07:47,0,2024-07-02 22:07:47,,,
2024-06-28,主焦煤,青岛港,9.50,19.00,0.60,82.50,,2085.00,-45.00,场地价,31,2024-06-28 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-28,1/3焦煤,防城港,10.00,36.00,0.90,85.00,,1810.00,-65.00,场地价,32,2024-06-28 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-28,喷吹煤,日照港,12.00,9.00,0.60,,,1150.00,0.00,场地价,33,2024-06-28 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-28,主焦煤,日照港,9.50,24.00,0.30,80.00,,1900.00,-40.00,车板价,34,2024-06-28 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-28,主焦煤,营口港,10.00,21.50,0.25,75.00,,2090.00,-50.00,车板价,35,2024-06-28 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-28,澳洲优混,广州港,,,,,5500.00,890.00,0.00,场地价,36,2024-06-28 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-28,动力煤,宁波港,22.00,25.00,0.70,,5500.00,900.00,0.00,到港价,37,2024-06-28 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-28,动力煤,防城港,10.00,23.00,0.95,,5500.00,910.00,0.00,船板价,38,2024-06-28 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-28,1/3焦煤,天津港,10.00,36.00,0.60,85.00,,1840.00,-60.00,场地价,39,2024-06-28 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-28,主焦煤,天津港,7.00,25.00,0.80,95.00,,2045.00,-35.00,场地价,40,2024-06-28 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-28,1/3焦煤,京唐港,11.00,30.00,0.70,82.00,,1700.00,-60.00,场地价,41,2024-06-28 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-28,主焦煤,京唐港,9.00,26.00,0.40,87.00,,2080.00,-25.00,场地价,42,2024-06-28 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-27,主焦煤,上海港,8.00,21.00,0.30,80.00,,2220.00,0.00,场地价,43,2024-06-27 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-27,主焦煤,连云港,8.00,21.00,0.30,80.00,,2205.00,0.00,平仓价,44,2024-06-27 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-27,主焦煤,青岛港,9.50,19.00,0.60,82.50,,2130.00,0.00,场地价,45,2024-06-27 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-27,1/3焦煤,防城港,10.00,36.00,0.90,85.00,,1875.00,0.00,场地价,46,2024-06-27 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-27,喷吹煤,日照港,12.00,9.00,0.60,,,1150.00,0.00,场地价,47,2024-06-27 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-27,主焦煤,日照港,9.50,24.00,0.30,80.00,,1940.00,0.00,车板价,48,2024-06-27 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-27,主焦煤,营口港,10.00,21.50,0.25,75.00,,2140.00,0.00,车板价,49,2024-06-27 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-27,澳洲优混,广州港,,,,,5500.00,890.00,0.00,场地价,50,2024-06-27 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-27,动力煤,宁波港,22.00,25.00,0.70,,5500.00,900.00,0.00,到港价,51,2024-06-27 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-27,动力煤,防城港,10.00,23.00,0.95,,5500.00,910.00,0.00,船板价,52,2024-06-27 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-27,1/3焦煤,天津港,10.00,36.00,0.60,85.00,,1900.00,0.00,场地价,53,2024-06-27 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-27,主焦煤,天津港,7.00,25.00,0.80,95.00,,2080.00,0.00,场地价,54,2024-06-27 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-27,1/3焦煤,京唐港,11.00,30.00,0.70,82.00,,1760.00,0.00,场地价,55,2024-06-27 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-27,主焦煤,京唐港,9.00,26.00,0.40,87.00,,2105.00,0.00,场地价,56,2024-06-27 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-26,主焦煤,上海港,8.00,21.00,0.30,80.00,,2220.00,-10.00,场地价,57,2024-06-26 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-26,主焦煤,连云港,8.00,21.00,0.30,80.00,,2205.00,-10.00,平仓价,58,2024-06-26 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-26,主焦煤,青岛港,9.50,19.00,0.60,82.50,,2130.00,-10.00,场地价,59,2024-06-26 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-26,1/3焦煤,防城港,10.00,36.00,0.90,85.00,,1875.00,-10.00,场地价,60,2024-06-26 00:00:00,1,0,2024-07-02 22:07:52,0,2024-07-02 22:07:52,,,
2024-06-26,喷吹煤,日照港,12.00,9.00,0.60,,,1150.00,0.00,场地价,61,2024-06-26 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-26,主焦煤,日照港,9.50,24.00,0.30,80.00,,1940.00,-10.00,车板价,62,2024-06-26 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-26,主焦煤,营口港,10.00,21.50,0.25,75.00,,2140.00,-10.00,车板价,63,2024-06-26 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-26,澳洲优混,广州港,,,,,5500.00,890.00,-5.00,场地价,64,2024-06-26 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-26,动力煤,宁波港,22.00,25.00,0.70,,5500.00,900.00,0.00,到港价,65,2024-06-26 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-26,动力煤,防城港,10.00,23.00,0.95,,5500.00,910.00,0.00,船板价,66,2024-06-26 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-26,1/3焦煤,天津港,10.00,36.00,0.60,85.00,,1900.00,-10.00,场地价,67,2024-06-26 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-26,主焦煤,天津港,7.00,25.00,0.80,95.00,,2080.00,-10.00,场地价,68,2024-06-26 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-26,1/3焦煤,京唐港,11.00,30.00,0.70,82.00,,1760.00,-10.00,场地价,69,2024-06-26 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-26,主焦煤,京唐港,9.00,26.00,0.40,87.00,,2105.00,-10.00,场地价,70,2024-06-26 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-25,主焦煤,上海港,8.00,21.00,0.30,80.00,,2230.00,0.00,场地价,71,2024-06-25 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-25,主焦煤,连云港,8.00,21.00,0.30,80.00,,2215.00,0.00,平仓价,72,2024-06-25 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-25,主焦煤,青岛港,9.50,19.00,0.60,82.50,,2140.00,0.00,场地价,73,2024-06-25 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-25,1/3焦煤,防城港,10.00,36.00,0.90,85.00,,1885.00,0.00,场地价,74,2024-06-25 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-25,喷吹煤,日照港,12.00,9.00,0.60,,,1150.00,0.00,场地价,75,2024-06-25 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-25,主焦煤,日照港,9.50,24.00,0.30,80.00,,1950.00,0.00,车板价,76,2024-06-25 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-25,主焦煤,营口港,10.00,21.50,0.25,75.00,,2150.00,0.00,车板价,77,2024-06-25 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-25,澳洲优混,广州港,,,,,5500.00,895.00,-5.00,场地价,78,2024-06-25 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-25,动力煤,宁波港,22.00,25.00,0.70,,5500.00,900.00,-5.00,到港价,79,2024-06-25 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-25,动力煤,防城港,10.00,23.00,0.95,,5500.00,910.00,0.00,船板价,80,2024-06-25 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-25,1/3焦煤,天津港,10.00,36.00,0.60,85.00,,1910.00,0.00,场地价,81,2024-06-25 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-25,主焦煤,天津港,7.00,25.00,0.80,95.00,,2090.00,0.00,场地价,82,2024-06-25 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-25,1/3焦煤,京唐港,11.00,30.00,0.70,82.00,,1770.00,0.00,场地价,83,2024-06-25 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-25,主焦煤,京唐港,9.00,26.00,0.40,87.00,,2115.00,0.00,场地价,84,2024-06-25 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-24,主焦煤,上海港,8.00,21.00,0.30,80.00,,2230.00,0.00,场地价,85,2024-06-24 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-24,主焦煤,连云港,8.00,21.00,0.30,80.00,,2215.00,0.00,平仓价,86,2024-06-24 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-24,主焦煤,青岛港,9.50,19.00,0.60,82.50,,2140.00,0.00,场地价,87,2024-06-24 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-24,1/3焦煤,防城港,10.00,36.00,0.90,85.00,,1885.00,0.00,场地价,88,2024-06-24 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-24,喷吹煤,日照港,12.00,9.00,0.60,,,1150.00,0.00,场地价,89,2024-06-24 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-24,主焦煤,日照港,9.50,24.00,0.30,80.00,,1950.00,0.00,车板价,90,2024-06-24 00:00:00,1,0,2024-07-02 22:07:57,0,2024-07-02 22:07:57,,,
2024-06-24,主焦煤,营口港,10.00,21.50,0.25,75.00,,2150.00,0.00,车板价,91,2024-06-24 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-24,澳洲优混,广州港,,,,,5500.00,900.00,0.00,场地价,92,2024-06-24 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-24,动力煤,宁波港,22.00,25.00,0.70,,5500.00,905.00,0.00,到港价,93,2024-06-24 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-24,动力煤,防城港,10.00,23.00,0.95,,5500.00,910.00,0.00,船板价,94,2024-06-24 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-24,1/3焦煤,天津港,10.00,36.00,0.60,85.00,,1910.00,0.00,场地价,95,2024-06-24 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-24,主焦煤,天津港,7.00,25.00,0.80,95.00,,2090.00,0.00,场地价,96,2024-06-24 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-24,1/3焦煤,京唐港,11.00,30.00,0.70,82.00,,1770.00,0.00,场地价,97,2024-06-24 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-24,主焦煤,京唐港,9.00,26.00,0.40,87.00,,2115.00,0.00,场地价,98,2024-06-24 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-21,动力煤,防城港,10.00,23.00,0.95,,5500.00,910.00,0.00,船板价,99,2024-06-21 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-21,1/3焦煤,天津港,10.00,36.00,0.60,85.00,,1910.00,0.00,场地价,100,2024-06-21 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-21,主焦煤,天津港,7.00,25.00,0.80,95.00,,2090.00,0.00,场地价,101,2024-06-21 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-21,1/3焦煤,京唐港,11.00,30.00,0.70,82.00,,1770.00,0.00,场地价,102,2024-06-21 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-21,主焦煤,京唐港,9.00,26.00,0.40,87.00,,2115.00,0.00,场地价,103,2024-06-21 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-21,主焦煤,上海港,8.00,21.00,0.30,80.00,,2230.00,0.00,场地价,104,2024-06-21 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-21,主焦煤,连云港,8.00,21.00,0.30,80.00,,2215.00,0.00,平仓价,105,2024-06-21 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-21,主焦煤,青岛港,9.50,19.00,0.60,82.50,,2140.00,0.00,场地价,106,2024-06-21 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-21,1/3焦煤,防城港,10.00,36.00,0.90,85.00,,1885.00,0.00,场地价,107,2024-06-21 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-21,喷吹煤,日照港,12.00,9.00,0.60,,,1150.00,0.00,场地价,108,2024-06-21 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-21,主焦煤,日照港,9.50,24.00,0.30,80.00,,1950.00,0.00,车板价,109,2024-06-21 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-21,主焦煤,营口港,10.00,21.50,0.25,75.00,,2150.00,0.00,车板价,110,2024-06-21 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-21,澳洲优混,广州港,,,,,5500.00,900.00,0.00,场地价,111,2024-06-21 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-21,动力煤,宁波港,22.00,25.00,0.70,,5500.00,905.00,0.00,到港价,112,2024-06-21 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-20,主焦煤,上海港,8.00,21.00,0.30,80.00,,2230.00,0.00,场地价,113,2024-06-20 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-20,主焦煤,连云港,8.00,21.00,0.30,80.00,,2215.00,0.00,平仓价,114,2024-06-20 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-20,主焦煤,青岛港,9.50,19.00,0.60,82.50,,2140.00,0.00,场地价,115,2024-06-20 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-20,1/3焦煤,防城港,10.00,36.00,0.90,85.00,,1885.00,0.00,场地价,116,2024-06-20 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-20,喷吹煤,日照港,12.00,9.00,0.60,,,1150.00,0.00,场地价,117,2024-06-20 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-20,主焦煤,日照港,9.50,24.00,0.30,80.00,,1950.00,0.00,车板价,118,2024-06-20 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-20,主焦煤,营口港,10.00,21.50,0.25,75.00,,2150.00,0.00,车板价,119,2024-06-20 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-20,澳洲优混,广州港,,,,,5500.00,900.00,0.00,场地价,120,2024-06-20 00:00:00,1,0,2024-07-02 22:08:02,0,2024-07-02 22:08:02,,,
2024-06-20,动力煤,宁波港,22.00,25.00,0.70,,5500.00,905.00,0.00,到港价,121,2024-06-20 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-20,动力煤,防城港,10.00,23.00,0.95,,5500.00,910.00,0.00,船板价,122,2024-06-20 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-20,1/3焦煤,天津港,10.00,36.00,0.60,85.00,,1910.00,0.00,场地价,123,2024-06-20 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-20,主焦煤,天津港,7.00,25.00,0.80,95.00,,2090.00,0.00,场地价,124,2024-06-20 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-20,1/3焦煤,京唐港,11.00,30.00,0.70,82.00,,1770.00,0.00,场地价,125,2024-06-20 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-20,主焦煤,京唐港,9.00,26.00,0.40,87.00,,2115.00,0.00,场地价,126,2024-06-20 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-19,主焦煤,上海港,8.00,21.00,0.30,80.00,,2230.00,0.00,场地价,127,2024-06-19 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-19,主焦煤,连云港,8.00,21.00,0.30,80.00,,2215.00,0.00,平仓价,128,2024-06-19 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-19,主焦煤,青岛港,9.50,19.00,0.60,82.50,,2140.00,0.00,场地价,129,2024-06-19 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-19,1/3焦煤,防城港,10.00,36.00,0.90,85.00,,1885.00,0.00,场地价,130,2024-06-19 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-19,喷吹煤,日照港,12.00,9.00,0.60,,,1150.00,0.00,场地价,131,2024-06-19 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-19,主焦煤,日照港,9.50,24.00,0.30,80.00,,1950.00,0.00,车板价,132,2024-06-19 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-19,主焦煤,营口港,10.00,21.50,0.25,75.00,,2150.00,0.00,车板价,133,2024-06-19 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-19,澳洲优混,广州港,,,,,5500.00,900.00,0.00,场地价,134,2024-06-19 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-19,动力煤,宁波港,22.00,25.00,0.70,,5500.00,905.00,0.00,到港价,135,2024-06-19 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-19,动力煤,防城港,10.00,23.00,0.95,,5500.00,910.00,0.00,船板价,136,2024-06-19 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-19,1/3焦煤,天津港,10.00,36.00,0.60,85.00,,1910.00,0.00,场地价,137,2024-06-19 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-19,主焦煤,天津港,7.00,25.00,0.80,95.00,,2090.00,0.00,场地价,138,2024-06-19 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-19,1/3焦煤,京唐港,11.00,30.00,0.70,82.00,,1770.00,0.00,场地价,139,2024-06-19 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-19,主焦煤,京唐港,9.00,26.00,0.40,87.00,,2115.00,0.00,场地价,140,2024-06-19 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
2024-06-18,主焦煤,上海港,8.00,21.00,0.30,80.00,,2230.00,0.00,场地价,141,2024-06-18 00:00:00,1,0,2024-07-02 22:08:08,0,2024-07-02 22:08:08,,,
