时间,项目名称,当月值(亿千瓦时),同比增长(%),累计值(亿千瓦时),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-06,第三产业用电量,1351.00,10.10,6938.00,3.10,22,2022-06-30 00:00:00,1,0,2024-07-02 19:26:47,0,2024-07-02 19:26:47,,,
2022-05,第三产业用电量,1057.00,-4.40,5586.00,1.60,23,2022-05-31 00:00:00,1,0,2024-07-02 19:26:47,0,2024-07-02 19:26:47,,,
2022-04,第三产业用电量,979.00,-6.80,4531.00,3.10,24,2022-04-30 00:00:00,1,0,2024-07-02 19:26:47,0,2024-07-02 19:26:47,,,
2022-03,第三产业用电量,1063.00,4.00,3551.00,6.20,25,2022-03-31 00:00:00,1,0,2024-07-02 19:26:47,0,2024-07-02 19:26:47,,,
2022-02,第三产业用电量,1182.00,17.40,2488.00,7.20,26,2022-02-28 00:00:00,1,0,2024-07-02 19:26:47,0,2024-07-02 19:26:47,,,
2021-12,第三产业用电量,,,14231.00,17.80,27,2021-12-31 00:00:00,1,0,2024-07-02 19:26:47,0,2024-07-02 19:26:47,,,
2021-11,第三产业用电量,1058.00,8.70,13008.00,19.00,28,2021-11-30 00:00:00,1,0,2024-07-02 19:26:47,0,2024-07-02 19:26:47,,,
2021-10,第三产业用电量,1123.00,14.30,11949.00,20.00,29,2021-10-31 00:00:00,1,0,2024-07-02 19:26:47,0,2024-07-02 19:26:47,,,
2021-09,第三产业用电量,1292.00,12.10,10826.00,20.70,30,2021-09-30 00:00:00,1,0,2024-07-02 19:26:47,0,2024-07-02 19:26:47,,,
2021-08,第三产业用电量,1400.00,6.20,9533.00,21.90,31,2021-08-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2021-07,第三产业用电量,1422.00,21.60,8132.00,25.10,32,2021-07-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2021-06,第三产业用电量,1226.00,17.50,6710.00,25.80,33,2021-06-30 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2021-05,第三产业用电量,1104.00,23.40,5483.00,27.80,34,2021-05-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2021-04,第三产业用电量,1046.00,31.30,4379.00,29.00,35,2021-04-30 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2021-03,第三产业用电量,1018.00,42.90,3331.00,28.20,36,2021-03-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2021-02,第三产业用电量,1004.00,24.70,2313.00,22.50,37,2021-02-28 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2020-12,第三产业用电量,,,12087.00,1.90,38,2020-12-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2020-11,第三产业用电量,974.00,8.10,10927.00,0.80,39,2020-11-30 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2020-10,第三产业用电量,984.00,3.90,9958.00,0.20,40,2020-10-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2020-09,第三产业用电量,1162.00,5.10,8974.00,-0.20,41,2020-09-30 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2020-08,第三产业用电量,1313.00,7.50,7812.00,-1.00,42,2020-08-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2020-07,第三产业用电量,1164.00,5.30,6498.00,-2.50,43,2020-07-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2020-06,第三产业用电量,1037.00,7.00,5333.00,-4.00,44,2020-06-30 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2020-05,第三产业用电量,890.00,3.60,4296.00,-6.30,45,2020-05-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2020-04,第三产业用电量,796.00,-7.80,3424.00,-8.10,46,2020-04-30 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2020-03,第三产业用电量,702.00,-19.80,2628.00,-8.30,47,2020-03-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2020-02,第三产业用电量,833.00,-10.00,1928.00,-3.10,48,2020-02-29 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2019-12,第三产业用电量,,,11863.00,9.50,49,2019-12-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2019-11,第三产业用电量,900.00,10.70,10842.00,9.40,50,2019-11-30 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2019-10,第三产业用电量,947.00,14.50,9941.00,9.30,51,2019-10-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2019-09,第三产业用电量,1106.00,8.50,8994.00,8.70,52,2019-09-30 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2019-08,第三产业用电量,1221.00,6.50,7887.00,8.80,53,2019-08-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2019-07,第三产业用电量,1110.00,7.60,6668.00,9.10,54,2019-07-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2019-06,第三产业用电量,964.00,8.10,5552.00,9.40,55,2019-06-30 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2019-05,第三产业用电量,858.00,6.80,4586.00,9.60,56,2019-05-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2019-04,第三产业用电量,864.00,10.50,3728.00,10.30,57,2019-04-30 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2019-03,第三产业用电量,869.00,9.90,2859.00,10.10,58,2019-03-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2019-02,第三产业用电量,932.00,8.20,1994.00,10.50,59,2019-02-28 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2018-12,第三产业用电量,,,10801.00,12.70,60,2018-12-31 00:00:00,1,0,2024-07-02 19:26:50,0,2024-07-02 19:26:50,,,
2018-11,第三产业用电量,811.00,9.20,9890.00,12.80,61,2018-11-30 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2018-10,第三产业用电量,822.00,8.80,9078.00,13.10,62,2018-10-31 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2018-09,第三产业用电量,1016.00,12.80,8259.00,13.50,63,2018-09-30 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2018-08,第三产业用电量,1142.00,10.80,7244.00,13.60,64,2018-08-31 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2018-07,第三产业用电量,1031.00,11.20,6101.00,14.20,65,2018-07-31 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2018-06,第三产业用电量,892.00,13.20,5071.00,14.70,66,2018-06-30 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2018-05,第三产业用电量,803.00,15.30,4181.00,15.10,67,2018-05-31 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2018-04,第三产业用电量,777.00,10.80,3377.00,14.60,68,2018-04-30 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2018-03,第三产业用电量,777.00,12.50,2504.00,16.70,69,2018-03-31 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2018-02,第三产业用电量,,,1727.00,18.80,70,2018-02-28 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2017-12,第三产业用电量,,,8814.00,10.70,71,2017-12-31 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2017-11,第三产业用电量,687.00,8.50,8054.00,10.50,72,2017-11-30 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2017-10,第三产业用电量,708.00,12.40,7367.00,10.70,73,2017-10-31 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2017-09,第三产业用电量,835.00,11.90,6659.00,10.50,74,2017-09-30 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2017-08,第三产业用电量,931.00,12.70,5824.00,10.40,75,2017-08-31 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2017-07,第三产业用电量,840.00,13.10,4893.00,9.90,76,2017-07-31 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2017-06,第三产业用电量,702.00,11.10,4054.00,9.30,77,2017-06-30 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2017-05,第三产业用电量,620.00,10.70,3353.00,9.00,78,2017-05-31 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2017-04,第三产业用电量,641.00,12.70,2733.00,8.90,79,2017-04-30 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2017-03,第三产业用电量,670.00,8.80,2092.00,7.80,80,2017-03-31 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2017-02,第三产业用电量,700.00,12.50,1428.00,7.30,81,2017-02-28 00:00:00,1,0,2024-07-02 19:26:55,0,2024-07-02 19:26:55,,,
2024-06,第三产业用电量,1607.00,7.60,8525.00,11.70,165,2024-06-30 00:00:00,1,0,2024-07-22 18:00:44,0,2024-07-22 18:00:44,,,
2024-07,第三产业用电量,1871.00,7.80,10396.00,11.00,166,2024-07-31 00:00:00,1,0,2024-08-23 18:00:46,0,2024-08-23 18:00:46,,,
2024-08,第三产业用电量,1903.00,11.20,12301.00,11.00,167,2024-08-31 00:00:00,1,0,2024-09-21 18:00:40,0,2024-09-21 18:00:40,,,
2024-09,第三产业用电量,1652.00,12.70,13953.00,11.20,168,2024-09-30 00:00:00,1,0,2024-10-21 18:00:36,0,2024-10-21 18:00:36,,,
2024-10,第三产业用电量,1367.00,8.40,15315.00,11.00,169,2024-10-31 00:00:00,1,0,2024-11-20 18:01:11,0,2024-11-20 18:01:11,,,
2024-11,第三产业用电量,1383.00,4.70,16698.00,10.40,170,2024-11-30 00:00:00,1,0,2024-12-20 18:00:58,0,2024-12-20 18:00:58,,,
2024-12,第三产业用电量,,,18348.00,9.90,171,2024-12-31 00:00:00,1,0,2025-01-22 18:00:39,0,2025-01-22 18:00:39,,,
2025-02,第三产业用电量,1420.00,9.70,2980.00,3.60,172,2025-02-28 00:00:00,1,0,2025-03-19 18:00:59,0,2025-03-19 18:00:59,,,
2025-03,第三产业用电量,1484.00,8.40,4465.00,5.20,173,2025-03-31 00:00:00,1,0,2025-04-18 18:01:47,0,2025-04-18 18:01:47,,,
2025-04,第三产业用电量,1390.00,9.00,5856.00,6.00,174,2025-04-30 00:00:00,1,0,2025-05-21 18:01:15,0,2025-05-21 18:01:15,,,
2025-05,第三产业用电量,1550.00,9.40,7406.00,6.80,175,2025-05-31 00:00:00,1,0,2025-06-20 19:00:41,0,2025-06-20 19:00:41,,,
2025-06,第三产业用电量,1758.00,9.00,9164.00,7.10,176,2025-06-30 00:00:00,1,0,2025-07-21 19:00:28,0,2025-07-21 19:00:28,,,
2025-07,第三产业用电量,2081.00,10.70,11251.00,7.80,177,2025-07-31 00:00:00,1,0,2025-08-25 19:00:23,0,2025-08-25 19:00:23,,,
