时间,项目名称,当月值(亿千瓦时),同比增长(%),累计值(亿千瓦时),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-05,第一产业用电量,103.70,16.90,456.10,11.60,12,2023-05-31 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2023-04,第一产业用电量,87.00,12.30,352.00,10.30,13,2023-04-30 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2023-03,第一产业用电量,90.80,17.10,265.00,9.70,14,2023-03-31 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2023-02,第一产业用电量,,,174.00,6.20,15,2023-02-28 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2022-12,第一产业用电量,,,1146.00,10.40,16,2022-12-31 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2022-11,第一产业用电量,89.00,9.40,1051.00,9.70,17,2022-11-30 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2022-10,第一产业用电量,90.20,6.50,947.00,9.90,18,2022-10-31 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2022-09,第一产业用电量,104.80,4.10,858.30,8.40,19,2022-09-30 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2022-08,第一产业用电量,132.00,14.50,767.00,11.00,20,2022-08-31 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2022-07,第一产业用电量,122.00,14.30,634.00,11.10,21,2022-07-31 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2022-06,第一产业用电量,105.00,12.40,512.00,10.30,22,2022-06-30 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2022-05,第一产业用电量,88.00,6.30,408.00,9.80,23,2022-05-31 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2022-04,第一产业用电量,78.00,5.50,319.00,10.80,24,2022-04-30 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2022-03,第一产业用电量,78.00,12.30,241.00,12.60,25,2022-03-31 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2022-02,第一产业用电量,77.00,15.40,163.00,12.80,26,2022-02-28 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2021-12,第一产业用电量,,,1023.00,16.40,27,2021-12-31 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2021-11,第一产业用电量,78.00,14.00,919.00,18.10,28,2021-11-30 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2021-10,第一产业用电量,83.00,14.70,841.00,18.40,29,2021-10-31 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2021-09,第一产业用电量,97.00,14.90,758.00,18.90,30,2021-09-30 00:00:00,1,0,2024-07-02 19:24:36,0,2024-07-02 19:24:36,,,
2021-08,第一产业用电量,107.00,13.70,660.00,19.30,31,2021-08-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2021-07,第一产业用电量,102.00,20.00,554.00,20.50,32,2021-07-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2021-06,第一产业用电量,89.00,16.30,451.00,20.60,33,2021-06-30 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2021-05,第一产业用电量,79.00,13.90,362.00,21.60,34,2021-05-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2021-04,第一产业用电量,72.00,16.40,283.00,23.80,35,2021-04-30 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2021-03,第一产业用电量,68.00,26.50,210.00,26.40,36,2021-03-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2021-02,第一产业用电量,65.00,26.40,142.00,26.50,37,2021-02-28 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2020-12,第一产业用电量,,,859.00,10.20,38,2020-12-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2020-11,第一产业用电量,68.00,12.90,778.00,9.90,39,2020-11-30 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2020-10,第一产业用电量,73.00,10.90,710.00,9.70,40,2020-10-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2020-09,第一产业用电量,85.00,11.60,637.00,9.60,41,2020-09-30 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2020-08,第一产业用电量,94.00,12.10,552.00,9.40,42,2020-08-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2020-07,第一产业用电量,85.00,11.60,458.00,8.80,43,2020-07-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2020-06,第一产业用电量,76.00,12.90,373.00,8.20,44,2020-06-30 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2020-05,第一产业用电量,69.00,15.50,297.00,7.10,45,2020-05-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2020-04,第一产业用电量,62.00,7.70,228.00,5.00,46,2020-04-30 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2020-03,第一产业用电量,52.00,4.00,167.00,4.00,47,2020-03-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2020-02,第一产业用电量,53.00,1.90,114.00,3.90,48,2020-02-29 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2019-12,第一产业用电量,,,780.00,4.50,49,2019-12-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2019-11,第一产业用电量,60.00,3.80,708.00,5.10,50,2019-11-30 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2019-10,第一产业用电量,66.00,9.10,647.00,5.20,51,2019-10-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2019-09,第一产业用电量,77.00,5.80,581.00,4.70,52,2019-09-30 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2019-08,第一产业用电量,84.00,1.60,505.00,4.60,53,2019-08-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2019-07,第一产业用电量,76.00,5.40,421.00,5.20,54,2019-07-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2019-06,第一产业用电量,67.00,3.80,345.00,5.00,55,2019-06-30 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2019-05,第一产业用电量,60.00,2.20,277.00,5.20,56,2019-05-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2019-04,第一产业用电量,57.00,4.20,217.00,6.10,57,2019-04-30 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2019-03,第一产业用电量,50.00,3.90,160.00,6.80,58,2019-03-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2019-02,第一产业用电量,52.00,6.70,110.00,7.90,59,2019-02-28 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2018-12,第一产业用电量,,,728.00,9.80,60,2018-12-31 00:00:00,1,0,2024-07-02 19:24:41,0,2024-07-02 19:24:41,,,
2018-11,第一产业用电量,58.00,11.60,673.00,10.00,61,2018-11-30 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2018-10,第一产业用电量,60.00,9.80,615.00,9.80,62,2018-10-31 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2018-09,第一产业用电量,73.00,10.30,555.00,9.80,63,2018-09-30 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2018-08,第一产业用电量,82.00,8.70,482.00,9.80,64,2018-08-31 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2018-07,第一产业用电量,72.00,7.90,400.00,10.00,65,2018-07-31 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2018-06,第一产业用电量,65.00,9.40,328.00,10.30,66,2018-06-30 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2018-05,第一产业用电量,58.00,9.10,263.00,10.60,67,2018-05-31 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2018-04,第一产业用电量,55.00,10.80,205.00,11.00,68,2018-04-30 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2018-03,第一产业用电量,75.00,5.90,219.00,10.30,69,2018-03-31 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2018-02,第一产业用电量,,,144.00,12.60,70,2018-02-28 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2017-12,第一产业用电量,,,1155.00,7.30,71,2017-12-31 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2017-11,第一产业用电量,79.00,2.80,1074.00,7.10,72,2017-11-30 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2017-10,第一产业用电量,84.00,3.60,995.00,7.40,73,2017-10-31 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2017-09,第一产业用电量,108.00,3.00,911.00,7.80,74,2017-09-30 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2017-08,第一产业用电量,148.00,11.70,803.00,8.50,75,2017-08-31 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2017-07,第一产业用电量,145.00,9.80,655.00,7.70,76,2017-07-31 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2017-06,第一产业用电量,120.00,11.00,509.00,7.20,77,2017-06-30 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2017-05,第一产业用电量,101.00,4.40,390.00,6.10,78,2017-05-31 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2017-04,第一产业用电量,85.00,-1.10,289.00,6.70,79,2017-04-30 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2017-03,第一产业用电量,71.00,6.70,203.00,10.10,80,2017-03-31 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2017-02,第一产业用电量,65.00,16.40,134.00,12.00,81,2017-02-28 00:00:00,1,0,2024-07-02 19:24:47,0,2024-07-02 19:24:47,,,
2024-06,第一产业用电量,128.00,5.40,623.00,8.80,165,2024-06-30 00:00:00,1,0,2024-07-22 18:00:36,0,2024-07-22 18:00:36,,,
2024-07,第一产业用电量,142.00,1.50,764.00,7.50,166,2024-07-31 00:00:00,1,0,2024-08-23 18:00:37,0,2024-08-23 18:00:37,,,
2024-08,第一产业用电量,149.00,4.60,914.00,7.00,167,2024-08-31 00:00:00,1,0,2024-09-21 18:00:32,0,2024-09-21 18:00:32,,,
2024-09,第一产业用电量,121.00,6.40,1035.00,6.90,168,2024-09-30 00:00:00,1,0,2024-10-21 18:00:24,0,2024-10-21 18:00:24,,,
2024-10,第一产业用电量,106.00,5.10,1141.00,6.70,169,2024-10-31 00:00:00,1,0,2024-11-20 18:01:02,0,2024-11-20 18:01:02,,,
2024-11,第一产业用电量,104.00,7.60,1245.00,6.80,170,2024-11-30 00:00:00,1,0,2024-12-20 18:00:50,0,2024-12-20 18:00:50,,,
2024-12,第一产业用电量,,,1357.00,6.30,171,2024-12-31 00:00:00,1,0,2025-01-22 18:00:28,0,2025-01-22 18:00:28,,,
2025-02,第一产业用电量,98.00,10.20,208.00,8.20,172,2025-02-28 00:00:00,1,0,2025-03-19 18:00:50,0,2025-03-19 18:00:50,,,
2025-03,第一产业用电量,106.00,9.90,314.00,8.70,173,2025-03-31 00:00:00,1,0,2025-04-18 18:01:30,0,2025-04-18 18:01:30,,,
2025-04,第一产业用电量,110.00,13.80,424.00,10.00,174,2025-04-30 00:00:00,1,0,2025-05-21 18:01:05,0,2025-05-21 18:01:05,,,
2025-05,第一产业用电量,119.00,8.40,543.00,9.60,175,2025-05-31 00:00:00,1,0,2025-06-20 19:00:30,0,2025-06-20 19:00:30,,,
2025-06,第一产业用电量,133.00,4.90,676.00,8.70,176,2025-06-30 00:00:00,1,0,2025-07-21 19:00:19,0,2025-07-21 19:00:19,,,
2025-07,第一产业用电量,170.00,20.20,847.00,10.80,177,2025-07-31 00:00:00,1,0,2025-08-25 19:00:16,0,2025-08-25 19:00:16,,,
