infer_date,data_type,market,horizon,actual_slope,old_slope,new_slope,old_correlation,new_correlation
2025-10-21,CCI5500outinfer,import,20,4.4721804511278185,-3.9778048458646627,-1.0336350031793633,-0.8333498630996481,-0.8732836396911468
2025-10-22,CCI3800outinfer,import,20,2.4119624060150366,-0.5453199116541324,-0.27265273365538756,-0.5330841272689661,-0.4438771361266336
2025-10-22,CCI4500infer,domestic,20,3.7015037593984963,-1.6712755451127879,-1.324812030075188,-0.5503798180761256,-0.8256684024258738
2025-10-22,CCI4700outinfer,import,20,3.9765187969924822,-1.7442178345864656,-0.48948791698944727,-0.9096987105552743,-0.6356537903629017
2025-10-22,CCI5000infer,domestic,20,4.097744360902255,-1.7589116804511251,-1.6210526315789473,-0.9366324135430484,-0.7897954278716205
2025-10-22,CCI5500infer,domestic,20,4.288721804511278,-1.078149674812028,-1.5368421052631578,-0.808485236006349,-0.8400010358134891
2025-10-22,CCI5500outinfer,import,20,4.642962406015037,-3.637793584586467,-1.132413427186124,-0.8818138621138788,-0.8759209781640639
2025-10-23,CCI3800outinfer,import,20,2.4643233082706764,-0.28042389097744397,-0.4869751135092723,-0.41374493672538,-0.6513098410202848
2025-10-23,CCI4500infer,domestic,20,3.754135338345865,-1.583869569548871,-1.5526315789473684,-0.6248016845426005,-0.852715643812213
2025-10-23,CCI4700outinfer,import,20,4.089225563909775,-1.7690332142857152,-0.7724253008635672,-0.9242472751563163,-0.7432960068041937
2025-10-23,CCI5000infer,domestic,20,4.118796992481203,-1.713049721804508,-1.9172932330827068,-0.9391798402675315,-0.8186714498641751
2025-10-23,CCI5500infer,domestic,20,4.278947368421052,-1.089383539473686,-1.918796992481203,-0.8079249769651463,-0.8641983296798877
2025-10-23,CCI5500outinfer,import,20,4.792526315789472,-3.4963326766917318,-1.4561705851171203,-0.9331557584492841,-0.8833658561716675
2025-10-24,CCI3800outinfer,import,20,2.461917293233083,0.22208806954887483,-0.5781075931515469,0.12016122892824636,-0.7370974219345918
