horizon_bucket,n,old_mae,new_mae,mae_improvement_pct,old_rmse,new_rmse,old_mape,new_mape,mape_improvement_pct,old_bias,new_bias,new_better_pct,ties_pct,direction_n,old_direction_accuracy,new_direction_accuracy
h1,1278,5.139300095359479,3.0328522688729262,40.987056357899114,7.925886040228205,4.1154842276653705,0.7782726711704343,0.4512981455190189,42.01284945026819,-2.1488256581953595,1.3577529136102238,56.57276995305164,8.92018779342723,907,60.85997794928335,80.92613009922822
h2_5,5154,13.1782063443444,11.25294225503077,14.609454724010154,18.56295269126355,14.676919623289542,1.9762476036299703,1.6877191750809286,14.59981168448088,-3.397265419908106,0.32267235681249173,51.18354675979822,2.716336825766395,4470,63.40044742729306,62.41610738255034
h6_20,18438,40.38769788684473,35.36988479437853,12.424112675411054,52.564560991144866,44.23358549601546,6.093348225525695,5.3027466621072525,12.97482983339975,1.3032072087801962,-3.108774664393091,53.11313591495824,0.8243844234732617,17851,59.34681530446474,49.14570612290628
h21_60,40776,67.77669369584717,61.27647782810127,9.590635826698911,84.14048007405906,73.58774574052927,10.168989405291509,8.868717602878284,12.786637399156092,-5.975496608945097,-28.310419390254072,53.50941730429665,0.3506964881302727,40477,61.914173481236254,53.91456876744818
