scope,n,old_mae,new_mae,mae_improvement_pct,old_rmse,new_rmse,old_mape,new_mape,mape_improvement_pct,old_bias,new_bias,new_better_pct,ties_pct,direction_n,old_direction_accuracy,new_direction_accuracy
all_common_realized,65646,54.577877354296184,48.9387509572473,10.332256713543645,72.12374884655522,62.69305194265678,8.198215872943882,7.139477433343064,12.914254223225733,-3.65420620260543,-18.406406891028766,53.275142430612675,0.836303811351796,63705,61.28404363864689,53.55937524527117
h1,1278,5.139300095359479,3.0328522688729262,40.987056357899114,7.925886040228205,4.1154842276653705,0.7782726711704343,0.4512981455190189,42.01284945026819,-2.1488256581953595,1.3577529136102238,56.57276995305164,8.92018779342723,907,60.85997794928335,80.92613009922822
h1_5,6432,11.58092366614124,9.619659449945305,16.935300436613865,16.988186447512234,13.265602884879742,1.7382171366394097,1.442049698125064,17.038575461690737,-3.1492078926274956,0.5283366838627872,52.25435323383084,3.949004975124378,5377,62.97191742607402,65.53840431467361
h1_20,24870,32.937550247618155,28.710236647398453,12.834329112030412,46.076922624832726,38.67937332412934,4.967003104346902,4.304274491928988,13.342625291253043,0.1517020245319328,-2.1681272903688944,52.89103337354242,1.6324889425010054,23228,60.18598243499225,52.94041673841915
h1_60,65646,54.577877354296184,48.9387509572473,10.332256713543645,72.12374884655522,62.69305194265678,8.198215872943882,7.139477433343064,12.914254223225733,-3.65420620260543,-18.406406891028766,53.275142430612675,0.836303811351796,63705,61.28404363864689,53.55937524527117
recent_since_2026-07-14,378,32.54958155686098,10.339794549919265,68.23370975796834,37.533325719280256,13.231732794906208,4.454567424346979,1.4166597102665466,68.19759192500665,-30.74650222098181,-2.841878539653816,85.18518518518519,1.3227513227513228,291,21.305841924398624,50.51546391752577
recent_h1_since_2026-07-14,54,12.658007039652796,5.334418396659081,57.85735953575989,16.06576503132728,6.225027136358387,1.7374111148691256,0.7514010345348632,56.75168484279759,-8.401361324849868,4.074869137322543,81.48148148148148,0.0,21,19.047619047619047,80.95238095238095
