data_type,n,old_mae,new_mae,mae_improvement_pct,old_rmse,new_rmse,old_mape,new_mape,mape_improvement_pct,old_bias,new_bias,new_better_pct,ties_pct,direction_n,old_direction_accuracy,new_direction_accuracy
CCI3800outinfer,63,23.02546175902702,7.391866884228175,67.8969874238017,26.577196689255302,9.074120217692204,4.0956815511895135,1.3146726474169528,67.90100424103697,-20.79068363131354,1.3111616749797756,77.77777777777779,0.0,52,57.692307692307686,21.153846153846153
CCI4500infer,63,28.634920634920636,9.126984126984127,68.12638580931264,31.927000067863148,11.477375951416715,4.477478731046072,1.427800157548296,68.11151446352667,-28.063492063492063,-4.142857142857143,87.3015873015873,1.5873015873015872,39,0.0,76.92307692307693
CCI4700outinfer,63,24.783836318169126,6.6180227320073355,73.2970204973649,28.249746391632044,8.094861712710703,3.5013219945121166,0.934845859885494,73.3002031418205,-22.66365110982449,1.0087646647150377,84.12698412698413,0.0,52,57.692307692307686,25.0
CCI5000infer,63,34.77777777777778,12.714285714285714,63.44135098128708,39.01709027251178,15.818915741544844,4.731844794773287,1.7310265776231168,63.417511505551104,-34.20634920634921,-9.412698412698413,87.3015873015873,1.5873015873015872,46,0.0,50.0
CCI5500infer,63,37.095238095238095,11.444444444444445,69.14848095849379,41.79674932298269,14.09998311380279,4.491080518751218,1.3866674496867195,69.12396818767583,-36.42857142857143,-7.285714285714286,88.88888888888889,4.761904761904762,46,0.0,63.04347826086957
CCI5500outinfer,63,46.9802547560332,14.743163397565796,68.61838345890945,51.570076222667105,17.93957343093644,5.429996955809666,1.7049455694386997,68.60135312572243,-42.326265886340124,1.4700722636521313,85.71428571428571,0.0,56,3.571428571428571,73.21428571428571
