date,可门_厂级_上网电量,可门_厂级_供热厂用电量,可门_厂级_供热用厂用电率,可门_厂级_供热耗煤量,可门_厂级_供热量,可门_厂级_供电煤耗,可门_厂级_利用小时,可门_厂级_发电厂用电率,可门_厂级_发电标煤量,可门_厂级_发电用厂用电量,可门_厂级_发电耗煤量,可门_厂级_开机率,可门_厂级_综合供电煤耗,可门_厂级_综合厂用电率,可门_厂级_综合厂用电量,可门_厂级_耗煤量,可门_厂级_负荷率,可门_可门#6_上网电量,可门_可门#6_利用小时,可门_可门#6_发电厂用电率,可门_可门#6_发电标煤量,可门_可门#6_发电用厂用电量,可门_可门#6_开机率,可门_可门#6_综合供电煤耗,可门_可门#6_综合厂用电率,可门_可门#6_综合厂用电量,可门_可门#6_负荷率,可门_可门#6_运行小时,可门_可门#6_发电量
20250121.0,4233.7,4.6,5.833862,470.0,7885.0,288.310367,10.128365,3.704941,12372.46691,165.11,17340.0,50.0,292.237686,4.99903,222.7808,17810.0,84.403045,2314.75,23.924808,3.036597,6566.714275,72.65,100.0,283.69,3.248962,77.7308,99.6867,24.0,2392.4808
20250121.0,4233.7,4.6,5.833862,470.0,7885.0,288.310367,10.128365,3.704941,12372.46691,165.11,17340.0,50.0,292.237686,4.99903,222.7808,17810.0,84.403045,2314.75,23.924808,3.036597,6566.714275,72.65,100.0,283.69,3.248962,77.7308,99.6867,24.0,2392.4808
20250122.0,4571.2,3.82,5.462605,429.0,6993.0,146.387526,10.903171,4.107229,6734.346187,197.04,10482.0,50.0,147.321189,4.714959,226.1952,10911.0,90.859758,2323.75,24.023952,3.064442,0.0,73.62,100.0,0.0,3.273616,78.6452,100.0998,24.0,2402.3952
20250122.0,4571.2,3.82,5.462605,429.0,6993.0,146.387526,10.903171,4.107229,6734.346187,197.04,10482.0,50.0,147.321189,4.714959,226.1952,10911.0,90.859758,2323.75,24.023952,3.064442,0.0,73.62,100.0,0.0,3.273616,78.6452,100.0998,24.0,2402.3952
20250123.0,4595.3,3.67,5.248105,423.0,6993.0,289.102114,10.947782,3.858399,13388.79302,185.86,10342.0,50.0,291.35841,4.602925,221.724,10765.0,91.231515,2326.25,24.06024,3.061067,6600.967,73.65,100.0,283.76,3.315595,79.774,100.251,24.0,2406.024
20250123.0,4595.3,3.67,5.248105,423.0,6993.0,289.102114,10.947782,3.858399,13388.79302,185.86,10342.0,50.0,291.35841,4.602925,221.724,10765.0,91.231515,2326.25,24.06024,3.061067,6600.967,73.65,100.0,283.76,3.315595,79.774,100.251,24.0,2406.024
20250124.0,4244.55,3.89,5.565093,431.0,6990.0,288.416575,10.12777,3.678745,12379.66387,163.932942,17519.0,50.0,291.66022,4.749964,211.6688,17950.0,84.398083,2305.5,23.842188,3.131843,6539.3202,74.67,100.0,283.64,3.30166,78.7188,99.34245,24.0,2384.2188
20250124.0,4244.55,3.89,5.565093,431.0,6990.0,288.416575,10.12777,3.678745,12379.66387,163.932942,17519.0,50.0,291.66022,4.749964,211.6688,17950.0,84.398083,2305.5,23.842188,3.131843,6539.3202,74.67,100.0,283.64,3.30166,78.7188,99.34245,24.0,2384.2188
20250225.0,6852.2,13.12,5.633077,1730.0,23291.0,285.462605,16.209771,3.507705,19645.87677,250.18,31239.0,86.363636,286.709039,3.927194,280.0992,32969.0,78.205035,1558.04,16.060194,2.952642,4308.136404,47.42,100.0,276.51,2.987473,47.9794,66.917475,24.0,1606.0194
20250225.0,6852.2,13.12,5.633077,1730.0,23291.0,285.462605,16.209771,3.507705,19645.87677,250.18,31239.0,86.363636,286.709039,3.927194,280.0992,32969.0,78.205035,1558.04,16.060194,2.952642,4308.136404,47.42,100.0,276.51,2.987473,47.9794,66.917475,24.0,1606.0194
20250226.0,7306.3,12.93,5.542933,1720.0,23327.0,284.031289,17.260687,3.263986,20867.24539,247.89,32663.0,86.363636,285.606195,3.797384,288.4,34383.0,83.275243,1898.71,19.4967,2.345525,5233.794115,45.73,100.0,275.65,2.613776,50.96,81.23625,24.0,1949.67
20250226.0,7306.3,12.93,5.542933,1720.0,23327.0,284.031289,17.260687,3.263986,20867.24539,247.89,32663.0,86.363636,285.606195,3.797384,288.4,34383.0,83.275243,1898.71,19.4967,2.345525,5233.794115,45.73,100.0,275.65,2.613776,50.96,81.23625,24.0,1949.67
20250227.0,7692.1,12.94,5.579751,1735.0,23191.0,283.317324,18.2026,3.428825,21913.24835,274.619524,34493.0,86.363636,284.87992,3.958528,317.0442,36228.0,87.819564,1955.28,20.166084,2.755617,5380.148448,55.57,100.0,275.16,3.041166,61.3284,84.02535,24.0,2016.6084
20250227.0,7692.1,12.94,5.579751,1735.0,23191.0,283.317324,18.2026,3.428825,21913.24835,274.619524,34493.0,86.363636,284.87992,3.958528,317.0442,36228.0,87.819564,1955.28,20.166084,2.755617,5380.148448,55.57,100.0,275.16,3.041166,61.3284,84.02535,24.0,2016.6084
20250228.0,7101.4,13.25,5.645264,1746.0,23471.0,284.222125,16.829063,3.559579,20296.89404,263.57929,31857.0,86.363636,285.815389,4.097182,303.3876,33603.0,81.192846,1762.98,18.236502,3.036767,4876.931574,55.38,100.0,276.63,3.326855,60.6702,75.985425,24.0,1823.6502
20250228.0,7101.4,13.25,5.645264,1746.0,23471.0,284.222125,16.829063,3.559579,20296.89404,263.57929,31857.0,86.363636,285.815389,4.097182,303.3876,33603.0,81.192846,1762.98,18.236502,3.036767,4876.931574,55.38,100.0,276.63,3.326855,60.6702,75.985425,24.0,1823.6502
20250301.0,5683.75,13.52,5.695029,1509.0,23740.0,286.638827,13.506402,3.758319,16394.21252,223.35,23931.0,86.363636,288.440071,4.359327,259.0668,25440.0,65.162465,1153.61,12.00096,3.576381,3205.190024,42.92,100.0,277.84,3.873523,46.486,50.004,24.0,1200.096
20250301.0,5683.75,13.52,5.695029,1509.0,23740.0,286.638827,13.506402,3.758319,16394.21252,223.35,23931.0,86.363636,288.440071,4.359327,259.0668,25440.0,65.162465,1153.61,12.00096,3.576381,3205.190024,42.92,100.0,277.84,3.873523,46.486,50.004,24.0,1200.096
20250302.0,5729.55,14.13,5.914114,1499.0,23892.0,286.470316,13.628042,3.816496,16522.14283,228.85,24361.0,86.363636,288.367199,4.449192,266.7886,25860.0,65.749327,1289.47,13.398696,3.489892,3579.56872,46.76,100.0,277.6,3.76153,50.3996,55.8279,24.0,1339.8696
20250302.0,5729.55,14.13,5.914114,1499.0,23892.0,286.470316,13.628042,3.816496,16522.14283,228.85,24361.0,86.363636,288.367199,4.449192,266.7886,25860.0,65.749327,1289.47,13.398696,3.489892,3579.56872,46.76,100.0,277.6,3.76153,50.3996,55.8279,24.0,1339.8696
20250303.0,6549.55,12.39,5.891303,1325.0,21031.0,285.520063,15.537364,3.621914,18812.43214,247.61,27176.0,86.363636,287.232438,4.196485,286.8902,28501.0,74.960967,1556.9,16.102314,3.021926,4316.50525,48.66,100.0,277.25,3.312033,53.3314,67.092975,24.0,1610.2314
20250303.0,6549.55,12.39,5.891303,1325.0,21031.0,285.520063,15.537364,3.621914,18812.43214,247.61,27176.0,86.363636,287.232438,4.196485,286.8902,28501.0,74.960967,1556.9,16.102314,3.021926,4316.50525,48.66,100.0,277.25,3.312033,53.3314,67.092975,24.0,1610.2314
20250304.0,6253.25,6.71,6.098891,693.0,11002.0,285.256222,14.841338,3.674166,17943.35406,239.93,26149.0,85.416667,286.944454,4.240897,276.9386,26842.0,72.396769,1621.64,16.74594,2.997742,4486.753552,50.2,95.833333,276.68,3.162199,52.954,72.808435,23.0,1674.594
20250304.0,6253.25,6.71,6.098891,693.0,11002.0,285.256222,14.841338,3.674166,17943.35406,239.93,26149.0,85.416667,286.944454,4.240897,276.9386,26842.0,72.396769,1621.64,16.74594,2.997742,4486.753552,50.2,95.833333,276.68,3.162199,52.954,72.808435,23.0,1674.594
20250312.0,5193.35,5.81,6.313159,577.0,9203.0,284.088117,12.364611,3.88273,14871.88677,211.47,20844.0,71.852617,286.364038,4.646637,253.0756,21421.0,71.701232,1412.57,14.558778,2.858756,3915.785297,41.62,96.5,277.21,2.974686,43.3078,62.861736,23.16,1455.8778
20250312.0,5193.35,5.81,6.313159,577.0,9203.0,284.088117,12.364611,3.88273,14871.88677,211.47,20844.0,71.852617,286.364038,4.646637,253.0756,21421.0,71.701232,1412.57,14.558778,2.858756,3915.785297,41.62,96.5,277.21,2.974686,43.3078,62.861736,23.16,1455.8778
20250313.0,4397.8,7.56,6.13736,779.0,12318.0,285.511075,10.504399,4.074104,12672.46618,188.51,18110.0,72.647196,288.154672,4.954102,229.2278,18889.0,60.247786,1128.07,11.6475,2.944838,3132.763197,34.3,100.0,277.71,3.149174,36.68,48.53125,24.0,1164.75
20250313.0,4397.8,7.56,6.13736,779.0,12318.0,285.511075,10.504399,4.074104,12672.46618,188.51,18110.0,72.647196,288.154672,4.954102,229.2278,18889.0,60.247786,1128.07,11.6475,2.944838,3132.763197,34.3,100.0,277.71,3.149174,36.68,48.53125,24.0,1164.75
20250314.0,4703.95,10.9,5.83668,1185.0,18675.0,285.265141,11.217609,3.900479,13545.69711,192.73,19171.0,72.647196,287.964309,4.801246,237.2386,20356.0,64.338393,1075.88,11.130372,3.096932,2989.762932,34.47,100.0,277.89,3.338361,37.1572,46.37655,24.0,1113.0372
20250314.0,4703.95,10.9,5.83668,1185.0,18675.0,285.265141,11.217609,3.900479,13545.69711,192.73,19171.0,72.647196,287.964309,4.801246,237.2386,20356.0,64.338393,1075.88,11.130372,3.096932,2989.762932,34.47,100.0,277.89,3.338361,37.1572,46.37655,24.0,1113.0372
20250315.0,4183.15,10.94,5.833422,1201.0,18754.0,286.505686,10.003125,4.212866,12092.25324,185.6284,17511.0,72.647196,289.070515,5.062754,223.0764,18712.0,57.37274,929.76,9.669618,3.620619,2584.7328,35.01,100.0,278.0,3.847287,37.2018,40.290075,24.0,966.9618
20250315.0,4183.15,10.94,5.833422,1201.0,18754.0,286.505686,10.003125,4.212866,12092.25324,185.6284,17511.0,72.647196,289.070515,5.062754,223.0764,18712.0,57.37274,929.76,9.669618,3.620619,2584.7328,35.01,100.0,278.0,3.847287,37.2018,40.290075,24.0,966.9618
20250316.0,3927.35,11.05,5.971359,1178.0,18505.0,287.29562,9.425712,4.410833,11389.49627,182.93105,16554.0,72.727273,290.004615,5.303752,219.9632,17732.0,54.001474,831.23,8.689032,4.105175,2315.058673,35.67,100.0,278.51,4.335719,37.6732,36.2043,24.0,868.9032
20250316.0,3927.35,11.05,5.971359,1178.0,18505.0,287.29562,9.425712,4.410833,11389.49627,182.93105,16554.0,72.727273,290.004615,5.303752,219.9632,17732.0,54.001474,831.23,8.689032,4.105175,2315.058673,35.67,100.0,278.51,4.335719,37.6732,36.2043,24.0,868.9032
20250317.0,4770.05,10.72,5.669558,1184.0,18908.0,279.862926,11.36817,1.939626,13727.20598,97.02,19335.0,72.727273,287.77908,4.63695,231.94,20519.0,65.130141,1233.69,12.744864,2.961977,3426.450606,37.75,100.0,277.74,3.201007,40.7964,53.1036,24.0,1274.4864
20250317.0,4770.05,10.72,5.669558,1184.0,18908.0,279.862926,11.36817,1.939626,13727.20598,97.02,19335.0,72.727273,287.77908,4.63695,231.94,20519.0,65.130141,1233.69,12.744864,2.961977,3426.450606,37.75,100.0,277.74,3.201007,40.7964,53.1036,24.0,1274.4864
20250318.0,5134.7,6.34,5.964813,680.0,10629.0,285.214434,12.231294,3.748767,14774.16303,201.75,20852.0,71.761364,287.731767,4.590869,247.07,21532.0,71.018335,1434.94,14.737788,2.507839,3976.649222,36.96,100.0,277.13,2.635321,38.8388,61.40745,24.0,1473.7788
20250318.0,5134.7,6.34,5.964813,680.0,10629.0,285.214434,12.231294,3.748767,14774.16303,201.75,20852.0,71.761364,287.731767,4.590869,247.07,21532.0,71.018335,1434.94,14.737788,2.507839,3976.649222,36.96,100.0,277.13,2.635321,38.8388,61.40745,24.0,1473.7788
20250319.0,4127.05,6.4,6.213592,647.0,10300.0,289.663386,9.894945,3.945829,12113.67426,171.792563,18067.0,60.085227,293.518961,5.207567,226.7258,18714.0,68.617428,1359.25,13.957758,2.443802,3762.811775,34.11,100.0,276.83,2.616882,36.5258,58.157325,24.0,1395.7758
20250319.0,4127.05,6.4,6.213592,647.0,10300.0,289.663386,9.894945,3.945829,12113.67426,171.792563,18067.0,60.085227,293.518961,5.207567,226.7258,18714.0,68.617428,1359.25,13.957758,2.443802,3762.811775,34.11,100.0,276.83,2.616882,36.5258,58.157325,24.0,1395.7758
20250320.0,4876.9,6.62,6.217714,684.0,10647.0,288.296061,11.613649,3.639911,14195.71522,185.999633,20792.0,63.636364,291.080712,4.561748,233.1056,21476.0,76.04175,1753.75,17.980056,2.254164,4843.682125,40.53,100.0,276.19,2.461372,44.2556,74.9169,24.0,1798.0056
20250320.0,4876.9,6.62,6.217714,684.0,10647.0,288.296061,11.613649,3.639911,14195.71522,185.999633,20792.0,63.636364,291.080712,4.561748,233.1056,21476.0,76.04175,1753.75,17.980056,2.254164,4843.682125,40.53,100.0,276.19,2.461372,44.2556,74.9169,24.0,1798.0056
20250321.0,4964.3,6.46,6.068007,674.0,10646.0,288.218277,11.834009,3.709455,14450.72776,193.15,21018.0,63.636364,291.092959,4.66037,242.6638,21692.0,77.48458,1783.25,18.289638,2.28162,4921.591675,41.73,100.0,275.99,2.499437,45.7138,76.206825,24.0,1828.9638
20250321.0,4964.3,6.46,6.068007,674.0,10646.0,288.218277,11.834009,3.709455,14450.72776,193.15,21018.0,63.636364,291.092959,4.66037,242.6638,21692.0,77.48458,1783.25,18.289638,2.28162,4921.591675,41.73,100.0,275.99,2.499437,45.7138,76.206825,24.0,1828.9638
20250322.0,4377.5,6.57,6.294309,645.0,10438.0,289.265744,10.461495,3.83897,12803.90848,176.71,18500.0,63.636364,292.493626,4.900221,225.56,19145.0,68.497887,1469.75,15.08058,2.338106,4068.56195,35.26,100.0,276.82,2.540221,38.308,62.83575,24.0,1508.058
20250322.0,4377.5,6.57,6.294309,645.0,10438.0,289.265744,10.461495,3.83897,12803.90848,176.71,18500.0,63.636364,292.493626,4.900221,225.56,19145.0,68.497887,1469.75,15.08058,2.338106,4068.56195,35.26,100.0,276.82,2.540221,38.308,62.83575,24.0,1508.058
20250323.0,4050.0,6.78,6.196874,672.0,10941.0,291.688668,9.693578,4.419749,11891.16807,188.51,17217.0,63.636364,293.609088,5.044914,215.1744,17889.0,63.469857,1147.5,11.811744,2.669377,3179.034,31.53,100.0,277.04,2.850925,33.6744,49.2156,24.0,1181.1744
20250323.0,4050.0,6.78,6.196874,672.0,10941.0,291.688668,9.693578,4.419749,11891.16807,188.51,17217.0,63.636364,293.609088,5.044914,215.1744,17889.0,63.469857,1147.5,11.811744,2.669377,3179.034,31.53,100.0,277.04,2.850925,33.6744,49.2156,24.0,1181.1744
20250324.0,4531.8,6.73,6.172613,667.0,10903.0,289.857862,10.787984,4.006983,13207.41117,190.2,18828.0,63.636364,291.438527,4.527617,214.913,19495.0,70.63561,1571.25,16.09713,2.178649,4347.3345,35.07,100.0,276.68,2.389432,38.463,67.071375,24.0,1609.713
20250324.0,4531.8,6.73,6.172613,667.0,10903.0,289.857862,10.787984,4.006983,13207.41117,190.2,18828.0,63.636364,291.438527,4.527617,214.913,19495.0,70.63561,1571.25,16.09713,2.178649,4347.3345,35.07,100.0,276.68,2.389432,38.463,67.071375,24.0,1609.713
20250325.0,4412.4,6.42,6.054319,659.0,10604.0,289.185734,10.528283,3.773801,12890.8167,174.819218,18420.0,63.636364,292.149776,4.750075,220.0446,19079.0,68.935188,1507.5,15.484446,2.445034,4173.0615,37.86,100.0,276.82,2.644241,40.9446,64.518525,24.0,1548.4446
20250325.0,4412.4,6.42,6.054319,659.0,10604.0,289.185734,10.528283,3.773801,12890.8167,174.819218,18420.0,63.636364,292.149776,4.750075,220.0446,19079.0,68.935188,1507.5,15.484446,2.445034,4173.0615,37.86,100.0,276.82,2.644241,40.9446,64.518525,24.0,1548.4446
20250326.0,4358.4,7.0,6.088545,717.0,11497.0,288.662439,10.408075,3.69806,12730.58626,169.354609,18265.0,63.636364,292.093113,4.829139,221.153,18982.0,68.14811,1620.0,16.61553,2.297248,4479.138,38.17,100.0,276.49,2.500853,41.553,69.231375,24.0,1661.553
20250326.0,4358.4,7.0,6.088545,717.0,11497.0,288.662439,10.408075,3.69806,12730.58626,169.354609,18265.0,63.636364,292.093113,4.829139,221.153,18982.0,68.14811,1620.0,16.61553,2.297248,4479.138,38.17,100.0,276.49,2.500853,41.553,69.231375,24.0,1661.553
20250327.0,4288.1,6.4,5.774089,697.0,11084.0,289.021594,10.24068,3.732884,12536.8868,168.2,18258.0,63.636364,292.364609,4.833664,217.8,18955.0,67.052068,1542.5,15.85899,2.540515,4268.406,40.29,100.0,276.72,2.736555,43.399,66.079125,24.0,1585.899
20250327.0,4288.1,6.4,5.774089,697.0,11084.0,289.021594,10.24068,3.732884,12536.8868,168.2,18258.0,63.636364,292.364609,4.833664,217.8,18955.0,67.052068,1542.5,15.85899,2.540515,4268.406,40.29,100.0,276.72,2.736555,43.399,66.079125,24.0,1585.899
20250328.0,5091.05,7.1,5.967389,756.0,11898.0,288.410273,12.161278,4.282033,14771.89083,229.13,21320.0,70.738636,290.15411,4.857444,259.92,22076.0,71.632696,1630.47,16.560288,2.393074,4442.541609,39.63,100.0,272.47,1.543379,25.5588,69.0012,24.0,1656.0288
20250328.0,5091.05,7.1,5.967389,756.0,11898.0,288.410273,12.161278,4.282033,14771.89083,229.13,21320.0,70.738636,290.15411,4.857444,259.92,22076.0,71.632696,1630.47,16.560288,2.393074,4442.541609,39.63,100.0,272.47,1.543379,25.5588,69.0012,24.0,1656.0288
20250329.0,5437.7,7.71,5.565581,930.0,13853.0,286.832081,12.897523,3.603228,15690.94898,204.479941,23869.0,86.363636,288.558563,4.179982,237.2102,24799.0,62.224893,1265.54,13.075668,2.900043,3515.03735,37.92,100.0,277.75,3.214123,42.0268,54.48195,24.0,1307.5668
20250329.0,5437.7,7.71,5.565581,930.0,13853.0,286.832081,12.897523,3.603228,15690.94898,204.479941,23869.0,86.363636,288.558563,4.179982,237.2102,24799.0,62.224893,1265.54,13.075668,2.900043,3515.03735,37.92,100.0,277.75,3.214123,42.0268,54.48195,24.0,1307.5668
20250330.0,4383.0,8.48,5.803052,949.0,14613.0,287.944186,10.461593,4.089912,12712.26995,188.262794,19770.0,86.363636,290.035819,4.781581,220.101,20719.0,50.472599,1007.16,10.479456,3.600378,2797.991196,37.73,100.0,277.81,3.891958,40.7856,43.6644,24.0,1047.9456
20250330.0,4383.0,8.48,5.803052,949.0,14613.0,287.944186,10.461593,4.089912,12712.26995,188.262794,19770.0,86.363636,290.035819,4.781581,220.101,20719.0,50.472599,1007.16,10.479456,3.600378,2797.991196,37.73,100.0,277.81,3.891958,40.7856,43.6644,24.0,1047.9456
20250331.0,4291.1,8.04,5.870756,877.0,13695.0,288.502286,10.25789,4.210949,12473.14189,190.06,19098.0,86.363636,290.674696,4.926846,222.3718,19975.0,49.489822,906.4,9.457074,3.887037,2520.06392,36.76,100.0,278.03,4.156402,39.3074,39.404475,24.0,945.7074
20250331.0,4291.1,8.04,5.870756,877.0,13695.0,288.502286,10.25789,4.210949,12473.14189,190.06,19098.0,86.363636,290.674696,4.926846,222.3718,19975.0,49.489822,906.4,9.457074,3.887037,2520.06392,36.76,100.0,278.03,4.156402,39.3074,39.404475,24.0,945.7074
20250401.0,5297.95,7.43,6.30623,774.0,11782.0,286.746535,12.577721,3.703157,15281.46035,204.94,22742.0,86.363636,288.441007,4.268861,236.2472,23516.0,60.681987,1260.46,13.001472,2.756611,3500.675558,35.84,100.0,277.73,3.052516,39.6872,54.1728,24.0,1300.1472
20250401.0,5297.95,7.43,6.30623,774.0,11782.0,286.746535,12.577721,3.703157,15281.46035,204.94,22742.0,86.363636,288.441007,4.268861,236.2472,23516.0,60.681987,1260.46,13.001472,2.756611,3500.675558,35.84,100.0,277.73,3.052516,39.6872,54.1728,24.0,1300.1472
20250402.0,5920.75,5.29,5.974026,579.0,8855.0,286.193666,14.037308,3.577965,17044.05087,220.99,24365.0,86.363636,287.869795,4.139385,255.6656,24944.0,67.723855,1265.0,13.09527,3.059883,3515.182,40.07,100.0,277.88,3.400235,44.527,54.563625,24.0,1309.527
20250402.0,5920.75,5.29,5.974026,579.0,8855.0,286.193666,14.037308,3.577965,17044.05087,220.99,24365.0,86.363636,287.869795,4.139385,255.6656,24944.0,67.723855,1265.0,13.09527,3.059883,3515.182,40.07,100.0,277.88,3.400235,44.527,54.563625,24.0,1309.527
20250403.0,5603.45,4.74,5.966016,522.0,7945.0,285.872679,13.28507,3.563296,16115.04487,208.29,22804.0,85.511364,287.591481,4.139654,241.9806,23326.0,64.733451,1407.88,14.53707,2.827943,3907.57094,41.11,100.0,277.55,3.152423,45.827,60.571125,24.0,1453.707
20250403.0,5603.45,4.74,5.966016,522.0,7945.0,285.872679,13.28507,3.563296,16115.04487,208.29,22804.0,85.511364,287.591481,4.139654,241.9806,23326.0,64.733451,1407.88,14.53707,2.827943,3907.57094,41.11,100.0,277.55,3.152423,45.827,60.571125,24.0,1453.707
20250404.0,3810.85,4.59,5.866564,517.0,7824.0,285.682242,9.083416,3.748089,10989.91872,149.8,15603.0,72.727273,288.384972,4.650083,185.85,16120.0,52.040404,1045.01,10.866798,3.565908,2901.888269,38.75,100.0,277.69,3.834598,41.6698,45.278325,24.0,1086.6798
20250404.0,3810.85,4.59,5.866564,517.0,7824.0,285.682242,9.083416,3.748089,10989.91872,149.8,15603.0,72.727273,288.384972,4.650083,185.85,16120.0,52.040404,1045.01,10.866798,3.565908,2901.888269,38.75,100.0,277.69,3.834598,41.6698,45.278325,24.0,1086.6798
20250405.0,6896.6,4.73,5.553599,574.0,8517.0,280.099096,16.288177,3.068139,19458.23347,219.887322,27364.0,72.727273,282.14241,3.770133,270.1978,27938.0,93.31768,2172.9,22.40136,2.673945,5929.8441,59.9,100.0,272.9,3.001425,67.236,93.339,24.0,2240.136
20250405.0,6896.6,4.73,5.553599,574.0,8517.0,280.099096,16.288177,3.068139,19458.23347,219.887322,27364.0,72.727273,282.14241,3.770133,270.1978,27938.0,93.31768,2172.9,22.40136,2.673945,5929.8441,59.9,100.0,272.9,3.001425,67.236,93.339,24.0,2240.136
20250406.0,6353.05,5.3,5.72973,600.0,9250.0,282.856557,15.054532,3.54016,18073.10327,234.5,26171.0,76.107955,284.47916,4.090432,270.95,26771.0,82.418741,2077.84,21.424824,2.709007,5695.151656,58.04,100.0,274.09,3.017173,64.6424,89.2701,24.0,2142.4824
20250406.0,6353.05,5.3,5.72973,600.0,9250.0,282.856557,15.054532,3.54016,18073.10327,234.5,26171.0,76.107955,284.47916,4.090432,270.95,26771.0,82.418741,2077.84,21.424824,2.709007,5695.151656,58.04,100.0,274.09,3.017173,64.6424,89.2701,24.0,2142.4824
20250407.0,5713.7,5.1,5.981002,565.0,8527.0,285.856823,13.553015,3.599836,16432.9277,214.67,24002.0,86.363636,287.605714,4.185919,249.62,24567.0,65.387355,1548.82,15.98535,2.818831,4295.497388,45.06,100.0,277.34,3.110035,49.715,66.605625,24.0,1598.535
20250407.0,5713.7,5.1,5.981002,565.0,8527.0,285.856823,13.553015,3.599836,16432.9277,214.67,24002.0,86.363636,287.605714,4.185919,249.62,24567.0,65.387355,1548.82,15.98535,2.818831,4295.497388,45.06,100.0,277.34,3.110035,49.715,66.605625,24.0,1598.535
20250408.0,8154.3,4.63,5.917689,508.0,7824.0,282.581561,19.27466,3.361515,23159.7212,285.085022,33205.0,86.363636,284.018508,3.850442,326.5502,33713.0,92.991779,2266.1,23.382432,2.762758,6168.3242,64.6,100.0,272.2,3.085359,72.1432,97.4268,24.0,2338.2432
20250408.0,8154.3,4.63,5.917689,508.0,7824.0,282.581561,19.27466,3.361515,23159.7212,285.085022,33205.0,86.363636,284.018508,3.850442,326.5502,33713.0,92.991779,2266.1,23.382432,2.762758,6168.3242,64.6,100.0,272.2,3.085359,72.1432,97.4268,24.0,2338.2432
