date,邵武_厂级_上网电量,邵武_厂级_供电煤耗,邵武_厂级_利用小时,邵武_厂级_发电厂用电率,邵武_厂级_发电标煤量,邵武_厂级_发电用厂用电量,邵武_厂级_发电耗煤量,邵武_厂级_开机率,邵武_厂级_综合厂用电率,邵武_厂级_综合厂用电量,邵武_厂级_耗煤量,邵武_厂级_负荷率,邵武_邵武#4_上网电量,邵武_邵武#4_利用小时,邵武_邵武#4_发电厂用电率,邵武_邵武#4_发电标煤量,邵武_邵武#4_发电用厂用电量,邵武_邵武#4_开机率,邵武_邵武#4_综合厂用电率,邵武_邵武#4_综合厂用电量,邵武_邵武#4_负荷率,邵武_邵武#4_运行小时,邵武_邵武#4_发电量
20220101.0,1735.95,282.509456,13.863636,4.91694,4915.721041,89.98,7776.0,100.0,5.139891,94.06,7776.0,57.765152,869.59,13.924242,5.149075,2455.200406,47.32,100.0,5.376496,49.41,58.017677,24.0,919.0
20220102.0,1839.09,282.133557,14.666667,4.737603,5203.332761,91.72,8753.0,100.0,5.005682,96.91,8753.0,61.111111,920.26,14.712121,4.930999,2600.746786,47.88,100.0,5.225541,50.74,61.300505,24.0,971.0
20220103.0,2089.41,282.109395,16.606061,4.467153,5907.596413,97.92,9051.0,100.0,4.680201,102.59,9051.0,69.191919,1045.72,16.651515,4.564149,2955.936724,50.16,100.0,4.848044,53.28,69.381313,24.0,1099.0
20220104.0,2119.25,281.799121,16.878788,4.579892,5990.936598,102.04,9107.0,100.0,4.881508,108.76,9107.0,70.328283,1059.0,16.909091,4.749104,2993.2635,53.0,100.0,5.107527,57.0,70.454545,24.0,1116.0
20220105.0,2304.6,281.947417,18.325758,4.482844,6514.56424,108.44,10270.0,100.0,4.853245,117.4,10270.0,76.357323,1146.22,18.257576,4.614108,3247.585126,55.6,100.0,4.878008,58.78,76.073232,24.0,1205.0
20220106.0,1968.36,282.850016,15.704545,4.789194,5582.667335,99.28,8781.0,100.0,5.047274,104.63,8781.0,65.435606,920.97,14.742424,5.048304,2620.620135,49.12,100.0,5.347379,52.03,61.426768,24.0,973.0
20220107.0,1916.87,282.914389,15.333333,4.982213,5440.896358,100.84,8973.0,100.0,5.292984,107.13,8973.0,63.888889,878.34,14.106061,5.314715,2500.19481,49.48,100.0,5.656284,52.66,58.775253,24.0,931.0
20220108.0,1963.2,283.0284,15.666667,4.858801,5568.640383,100.48,8329.0,100.0,5.067698,104.8,8329.0,65.277778,931.71,14.893939,4.996948,2649.317385,49.12,100.0,5.217701,51.29,62.058081,24.0,983.0
20220109.0,2058.1506,282.46396,16.439394,4.897696,5829.265243,106.28,9107.0,100.0,5.154378,111.85,9107.0,68.497475,1009.7968,16.166667,4.997188,2860.956294,53.32,100.0,5.361125,57.2032,67.361111,24.0,1067.0
20220110.0,2124.848,282.252263,16.954545,4.806077,6013.21511,107.56,8558.0,100.0,5.055853,113.15,8558.0,70.643939,1063.7992,17.0,4.901961,3011.083636,55.0,100.0,5.187237,58.2008,70.833333,24.0,1122.0
20220111.0,2039.96,282.111738,16.30303,4.895911,5773.81168,105.36,10005.0,100.0,5.206784,112.05,10005.0,67.929293,993.82,15.924242,5.137964,2822.051272,54.0,100.0,5.440533,57.18,66.35101,24.0,1051.0
20220112.0,2198.84,281.925502,17.507576,4.661186,6211.608203,107.72,9520.0,100.0,4.85331,112.16,9520.0,72.948232,1078.13,17.19697,4.814097,3040.110974,54.64,100.0,5.010573,56.87,71.65404,24.0,1135.0
20220113.0,2265.55,281.289619,18.037879,4.556069,6392.36285,108.48,9658.0,100.0,4.848803,115.45,9658.0,75.157828,1132.28,18.075758,4.720872,3194.501564,56.32,100.0,5.08969,60.72,75.315657,24.0,1193.0
20220114.0,2068.78,282.782128,16.507576,4.860945,5862.29973,105.92,8843.0,100.0,5.058284,110.22,8843.0,68.781566,1035.93,16.545455,4.923077,2934.78969,53.76,100.0,5.134615,56.07,68.939394,24.0,1092.0
20220115.0,2284.88,282.518512,18.204545,4.587599,6477.471432,110.24,9155.0,100.0,4.915522,118.12,9155.0,75.852273,1144.64,18.242424,4.578073,3261.880608,55.12,100.0,4.930233,59.36,76.010101,24.0,1204.0
20220116.0,1760.69,284.524713,14.113636,5.21095,5024.47881,97.08,7564.0,100.0,5.49168,102.31,7564.0,58.806818,869.13,13.984848,5.473456,2480.323194,50.52,100.0,5.836403,53.87,58.270202,24.0,923.0
20220117.0,1632.13,284.07697,13.083333,5.271569,4647.385602,91.04,7000.0,100.0,5.49392,94.88,7000.0,54.513889,816.42,13.121212,5.487298,2330.960742,47.52,100.0,5.725173,49.58,54.671717,24.0,866.0
20220118.0,1781.08,283.711217,14.25,5.110048,5063.904763,96.12,6771.0,100.0,5.312068,99.92,6771.0,59.375,892.11,14.287879,5.141039,2544.119298,48.48,100.0,5.396607,50.89,59.532828,24.0,943.0
20220119.0,1861.0306,282.51605,14.878788,4.712831,5287.118357,92.56,6105.0,98.020833,5.242872,102.97,6105.0,63.246707,874.2169,14.0,4.805195,2488.021297,44.4,96.041667,5.387781,49.7831,60.737527,23.05,924.0
20220219.0,1789.502,283.539168,14.30303,4.927966,5089.414653,93.04,8331.0,100.0,5.217161,98.5,8331.0,59.59596,889.142,14.227273,4.954207,2530.231389,46.52,100.0,5.309691,49.858,59.280303,24.0,939.0
20220220.0,1752.97,283.21261,14.022727,5.071853,4976.385414,93.88,7420.0,100.0,5.294435,98.0,7420.0,58.42803,877.14,14.045455,5.108954,2486.6919,47.36,100.0,5.378641,49.86,58.522727,24.0,927.0
20220221.0,1988.79,281.928571,15.863636,4.739255,5623.798365,99.24,8160.0,100.0,5.024355,105.21,8160.0,66.098485,995.22,15.863636,4.622732,2812.690764,48.4,100.0,4.945559,51.78,66.098485,24.0,1047.0
20220222.0,1829.05,283.116851,14.590909,4.797508,5191.230576,92.4,7823.0,100.0,5.033749,96.95,7823.0,60.795455,922.97,14.712121,4.716787,2625.665056,45.8,100.0,4.946447,48.03,61.300505,24.0,971.0
20220223.0,1900.8,282.785177,15.174242,4.844733,5389.77236,97.04,7240.0,100.0,5.102346,102.2,7240.0,63.22601,955.6,15.272727,4.873016,2705.87696,49.12,100.0,5.198413,52.4,63.636364,24.0,1008.0
20220224.0,1818.8,283.881312,14.530303,4.940563,5175.837637,94.76,7118.0,100.0,5.172054,99.2,7118.0,60.542929,908.19,14.530303,5.026069,2589.158871,48.2,100.0,5.298227,50.81,60.542929,24.0,959.0
20220225.0,2140.51,282.082306,17.05303,4.637939,6055.178788,104.4,9250.0,100.0,4.908485,110.49,9250.0,71.054293,1136.43,18.075758,4.419111,3207.00546,52.72,100.0,4.741827,56.57,75.315657,24.0,1193.0
20220226.0,2202.62,281.710727,17.537879,4.615119,6220.623596,106.84,8964.0,100.0,4.854428,112.38,8964.0,73.074495,1107.39,17.636364,4.556701,3126.051231,53.04,100.0,4.863402,56.61,73.484848,24.0,1164.0
20220227.0,1942.29,282.69529,15.5,4.819159,5505.20808,98.6,9352.0,100.0,5.068915,103.71,9352.0,64.583333,982.83,15.681818,4.784541,2784.947088,49.52,100.0,5.04058,52.17,65.340909,24.0,1035.0
20220228.0,2110.8318,281.478822,16.825758,4.743809,5955.078542,105.36,10448.0,100.0,4.959928,110.16,10448.0,70.107323,1055.6359,16.833333,4.759676,2977.84331,52.88,100.0,4.983267,55.3641,70.138889,24.0,1111.0
20220301.0,2311.8282,281.202828,18.439394,4.777321,6517.494181,116.28,11281.0,100.0,5.01931,122.17,11281.0,76.830808,1144.0332,18.272727,4.835821,3225.830414,58.32,100.0,5.138209,61.9668,76.136364,24.0,1206.0
20220302.0,2014.44,282.200795,16.098485,4.933647,5700.907575,104.84,8642.0,100.0,5.203294,110.57,8642.0,67.07702,985.27,15.772727,5.029779,2782.106899,52.36,100.0,5.353506,55.73,65.719697,24.0,1041.0
20220303.0,2317.18,282.313223,18.409091,4.376955,6559.942981,106.36,9655.0,100.0,4.64321,112.83,9655.0,76.704545,1181.77,18.772727,4.361582,3343.581861,54.04,100.0,4.619048,57.23,78.219697,24.0,1239.0
20220304.0,2288.65,280.693227,18.204545,4.539326,6438.878068,109.08,8982.0,100.0,4.759051,114.36,8982.0,75.852273,1169.54,18.606061,4.495114,3295.997628,55.2,100.0,4.760586,58.46,77.525253,24.0,1228.0
20220305.0,2104.31,281.404987,16.810606,4.845426,5941.810027,107.52,8661.0,100.0,5.168544,114.69,8661.0,70.044192,1087.16,17.378788,4.798605,3072.531592,55.04,100.0,5.217088,59.84,72.411616,24.0,1147.0
20220306.0,1904.75,283.953004,15.227273,5.066667,5418.27765,101.84,9824.0,100.0,5.236318,105.25,9824.0,63.44697,987.03,15.772727,4.995197,2804.15223,52.0,100.0,5.184438,53.97,65.719697,24.0,1041.0
20220307.0,2191.07,282.158419,17.454545,4.657986,6198.117559,107.32,9173.0,100.0,4.901476,112.93,9173.0,72.727273,1103.04,17.590909,4.709733,3113.661312,54.68,100.0,4.992248,57.96,73.295455,24.0,1161.0
20220308.0,2359.27,281.309426,18.757576,4.499192,6651.842696,111.4,9456.0,100.0,4.714459,116.73,9456.0,78.156566,1175.95,18.712121,4.540891,3315.70862,56.08,100.0,4.781377,59.05,77.967172,24.0,1235.0
20220309.0,2311.58,281.333878,18.401515,4.559901,6521.99449,110.76,10417.0,100.0,4.834088,117.42,10417.0,76.67298,1187.91,18.924242,4.550841,3349.312245,56.84,100.0,4.891113,61.09,78.85101,24.0,1249.0
20220310.0,2361.546,281.268008,18.787879,4.569355,6656.713691,113.32,10185.0,100.0,4.77621,118.45,10185.0,78.282828,1204.455,19.181818,4.622433,3391.865726,58.52,100.0,4.861374,61.545,79.924242,24.0,1266.0
20220311.0,2226.741,281.197739,17.765152,4.733475,6281.957494,111.0,9853.0,100.0,5.04307,118.26,9853.0,74.021465,1167.5719,18.636364,4.75122,3290.334371,58.44,100.0,5.075455,62.4281,77.651515,24.0,1230.0
20220312.0,2195.26,280.677674,17.537879,4.964147,6175.133361,114.92,10323.0,100.0,5.172786,119.75,10323.0,73.074495,1096.77,17.560606,5.128559,3082.033377,59.44,100.0,5.369284,62.23,73.169192,24.0,1159.0
20220313.0,2313.76,280.35148,18.44697,4.714579,6504.715042,114.8,10123.0,100.0,4.979055,121.24,10123.0,76.862374,1131.1689,18.075758,4.824811,3189.670064,57.56,100.0,5.182825,61.8311,75.315657,24.0,1193.0
20220314.0,2245.05,280.820762,17.886364,4.684456,6319.59042,110.6,9016.0,100.0,4.911055,115.95,9016.0,74.526515,1122.25,17.893939,4.701101,3160.7049,55.52,100.0,4.974598,58.75,74.558081,24.0,1181.0
20220315.0,2020.12,282.156975,16.121212,4.834586,5714.017323,102.88,9403.0,100.0,5.069549,107.88,9403.0,67.171717,1012.15,16.166667,4.839738,2864.58693,51.64,100.0,5.140581,54.85,67.361111,24.0,1067.0
20220316.0,2212.22,281.917107,17.636364,4.749141,6251.3427,110.56,10164.0,100.0,4.973368,115.78,10164.0,73.484848,1102.84,17.606061,4.877797,3126.441116,56.68,100.0,5.091222,59.16,73.358586,24.0,1162.0
20220317.0,2097.71,283.334311,16.75,4.873813,5959.200564,107.76,10856.0,100.0,5.123474,113.28,10856.0,69.791667,1015.2,16.227273,4.896359,2897.07624,52.44,100.0,5.210084,55.8,67.613636,24.0,1071.0
20220318.0,2236.34,281.212151,17.833333,4.781648,6303.201648,112.56,10320.0,100.0,4.998301,117.66,10320.0,74.305556,1097.9,17.530303,4.860847,3095.41926,56.24,100.0,5.108038,59.1,73.042929,24.0,1157.0
20220319.0,2019.14,282.203095,16.113636,4.834979,5712.242176,102.84,8907.0,100.0,5.070992,107.86,8907.0,67.140152,1004.26,16.045455,4.872521,2841.654096,51.6,100.0,5.169027,54.74,66.856061,24.0,1059.0
20220320.0,1780.911,282.449573,14.25,5.101542,5041.837864,95.96,7602.0,100.0,5.321106,100.09,7602.0,59.375,895.3232,14.348485,5.216473,2533.764656,49.4,100.0,5.456895,51.6768,59.785354,24.0,947.0
20220321.0,1898.754,282.310611,15.19697,5.138584,5372.145088,103.08,6403.0,100.0,5.346461,107.25,6403.0,63.320707,860.4348,13.818182,5.372807,2437.439701,49.0,100.0,5.654079,51.5652,57.575758,24.0,912.0
20220322.0,1832.09,282.356252,14.628788,4.683584,5196.936232,90.44,6958.0,97.083333,5.122216,98.91,6958.0,62.784497,867.7647,13.939394,5.230435,2467.402148,48.12,100.0,5.67775,52.2353,58.080808,24.0,920.0
20220323.0,817.77,278.191513,6.651515,5.038724,2319.44956,44.24,3416.0,50.0,6.859909,60.23,3416.0,55.429293,817.773,13.30303,5.038724,2319.44956,44.24,100.0,6.859567,60.227,55.429293,24.0,878.0
20220324.0,839.916,280.717519,6.780303,5.17095,2382.505726,46.28,3329.0,50.0,6.15419,55.08,3329.0,56.502525,839.916,13.560606,5.17095,2382.505726,46.28,100.0,6.154637,55.084,56.502525,24.0,895.0
20220325.0,768.504,280.264802,6.242424,5.548544,2181.244903,45.72,3349.0,50.0,6.735437,55.5,3349.0,52.020202,768.504,12.484848,5.548544,2181.244903,45.72,100.0,6.734951,55.496,52.020202,24.0,824.0
20220326.0,899.12,284.083322,7.242424,5.066946,2578.2266,48.44,4092.0,50.0,5.949791,56.88,4092.0,60.353535,899.12,14.484848,5.066946,2578.2266,48.44,100.0,5.949791,56.88,60.353535,24.0,956.0
20220327.0,641.82,288.791329,5.234848,6.014472,1875.526404,41.56,2953.0,50.0,7.117221,49.18,2953.0,43.623737,641.82,10.469697,6.014472,1875.526404,41.56,100.0,7.117221,49.18,43.623737,24.0,691.0
20220328.0,741.61,285.290239,6.0,5.469697,2135.910961,43.32,3764.0,50.0,6.362374,50.39,3764.0,50.0,741.61,12.0,5.469697,2135.910961,43.32,100.0,6.362374,50.39,50.0,24.0,792.0
20220329.0,699.73,285.874969,5.666667,5.561497,2019.42078,41.6,3161.0,50.0,6.453209,48.27,3161.0,47.222222,699.73,11.333333,5.561497,2019.42078,41.6,100.0,6.453209,48.27,47.222222,24.0,748.0
20220330.0,877.833,283.106211,7.045455,5.027957,2500.507301,46.76,3609.0,50.0,5.609677,52.17,3609.0,58.712121,877.833,14.090909,5.027957,2500.507301,46.76,100.0,5.609355,52.167,58.712121,24.0,930.0
20220331.0,551.793,294.004431,4.530303,6.595318,1642.191147,39.44,2562.0,50.0,7.727425,46.21,2562.0,37.752525,551.793,9.060606,6.595318,1642.191147,39.44,100.0,7.726923,46.207,37.752525,24.0,598.0
20220401.0,686.86,287.44585,5.568182,5.556463,1995.33411,40.84,2801.0,50.0,6.54966,48.14,2801.0,46.401515,686.862,11.136364,5.556463,1995.33411,40.84,100.0,6.549388,48.138,46.401515,24.0,735.0
20220402.0,839.12,280.405155,6.742424,4.880899,2373.797884,43.44,3426.0,50.0,5.716854,50.88,3426.0,56.186869,839.124,13.484848,4.880899,2373.797884,43.44,100.0,5.716404,50.876,56.186869,24.0,890.0
20220403.0,826.22,281.14596,6.636364,5.013699,2339.359308,43.92,3381.0,50.0,5.682648,49.78,3381.0,55.30303,826.22,13.272727,5.013699,2339.359308,43.92,100.0,5.682648,49.78,55.30303,24.0,876.0
20220404.0,978.978,280.532658,7.825758,4.615682,2764.144383,47.68,3903.0,50.0,5.229622,54.022,3903.0,65.214646,978.978,15.651515,4.615682,2764.144383,47.68,100.0,5.229622,54.022,65.214646,24.0,1033.0
20220405.0,1214.43,280.845635,9.681818,4.397496,3431.371965,56.2,5528.0,50.0,4.974178,63.57,5528.0,80.681818,1214.43,19.363636,4.397496,3431.371965,56.2,100.0,4.974178,63.57,80.681818,24.0,1278.0
20220406.0,987.06,282.550192,7.909091,4.727969,2810.357232,49.36,4319.0,50.0,5.454023,56.94,4319.0,65.909091,987.06,15.818182,4.727969,2810.357232,49.36,100.0,5.454023,56.94,65.909091,24.0,1044.0
20220407.0,890.21,282.792797,7.159091,5.125926,2535.407101,48.44,3327.0,50.0,5.797884,54.79,3327.0,59.659091,890.21,14.318182,5.125926,2535.407101,48.44,100.0,5.797884,54.79,59.659091,24.0,945.0
20220408.0,703.56,284.860258,5.689394,5.560586,2020.342896,41.76,3025.0,50.0,6.316911,47.44,3025.0,47.411616,703.56,11.378788,5.560586,2020.342896,41.76,100.0,6.316911,47.44,47.411616,24.0,751.0
20220409.0,1061.874,280.469135,8.477273,4.539768,2995.971304,50.8,4650.0,50.0,5.105451,57.13,4650.0,70.643939,1061.874,16.954545,4.539768,2995.971304,50.8,100.0,5.105094,57.126,70.643939,24.0,1119.0
20220410.0,1134.177,280.08821,9.083333,4.750626,3198.719393,56.96,5304.0,50.0,5.406172,64.82,5304.0,75.694444,1134.177,18.166667,4.750626,3198.719393,56.96,100.0,5.406422,64.823,75.694444,24.0,1199.0
20220411.0,1207.11,277.972829,9.704545,4.715066,3392.936356,60.4,5626.0,50.0,5.76815,73.89,5626.0,80.871212,1207.107,19.409091,4.715066,3392.936356,60.4,100.0,5.768384,73.893,80.871212,24.0,1281.0
20220412.0,1697.16,283.819146,13.69697,4.955752,4877.148204,89.6,6253.0,83.791667,6.131084,110.85,6253.0,68.110242,1084.9346,17.560606,5.194133,3051.378563,60.2,97.708333,6.390457,74.0654,74.885314,23.45,1159.0
20220705.0,1380.22,290.298093,11.174242,5.854915,4031.195434,86.36,7324.0,100.0,6.425763,94.78,7324.0,46.559343,718.9,11.560606,5.216252,2111.91253,39.8,100.0,5.779817,44.1,48.169192,24.0,763.0
20220706.0,1584.99,288.078788,12.772727,5.836299,4573.538838,98.4,8242.0,100.0,5.991103,101.01,8242.0,53.219697,809.82,13.0,5.459207,2330.66196,46.84,100.0,5.615385,48.18,54.166667,24.0,858.0
20220707.0,1993.0,282.624924,16.015152,5.48912,5646.732934,116.04,10550.0,100.0,5.723746,121.0,10550.0,66.729798,999.83,16.030303,5.293006,2827.719206,56.0,100.0,5.49811,58.17,66.792929,24.0,1058.0
20220708.0,2155.956,281.936076,17.287879,5.309378,6092.187494,121.16,10753.0,100.0,5.523225,126.04,10753.0,72.032828,1079.5456,17.287879,5.135846,3048.744729,58.6,100.0,5.386012,61.4544,72.032828,24.0,1141.0
20220709.0,2215.719,281.831992,17.75,5.265045,6255.655623,123.36,10899.0,100.0,5.432352,127.28,10899.0,73.958333,1111.7095,17.772727,5.070759,3141.024021,59.48,100.0,5.225107,61.2905,74.05303,24.0,1173.0
20220710.0,2140.776,282.135112,17.174242,5.363917,6052.926701,121.6,10908.0,100.0,5.568152,126.23,10908.0,71.559343,1073.743,17.19697,5.198238,3034.290344,59.0,100.0,5.397093,61.257,71.65404,24.0,1135.0
20220711.0,2340.49,281.474916,18.772727,5.331719,6603.063754,132.12,11023.0,100.0,5.529056,137.01,11023.0,78.219697,1228.989,19.651515,5.011565,3460.955923,65.0,100.0,5.243716,68.011,81.881313,24.0,1297.0
20220712.0,2351.61,281.38364,18.848485,5.233119,6634.463467,130.2,12043.0,100.0,5.481913,136.39,12043.0,78.535354,1203.170024,19.242424,4.95748,3391.375347,62.96,100.0,5.262203,66.829976,80.176768,24.0,1270.0
20220713.0,2399.782,281.599443,19.212121,5.217666,6768.749493,132.32,11732.0,100.0,5.371451,136.22,11732.0,80.050505,1206.409606,19.257576,4.985051,3395.801759,63.36,100.0,5.081856,64.590394,80.239899,24.0,1271.0
20220714.0,2440.11,281.872829,19.568182,5.297716,6895.060395,136.84,11808.0,100.0,5.53194,142.89,11808.0,81.534091,1224.18,19.590909,5.092034,3447.29088,65.84,100.0,5.322506,68.82,81.628788,24.0,1293.0
20220715.0,2267.27,282.577643,18.174242,5.268862,6421.859526,126.4,11000.0,100.0,5.491038,131.73,11000.0,75.72601,1138.17,18.19697,5.029142,3215.102616,60.4,100.0,5.231474,62.83,75.820707,24.0,1201.0
20220716.0,2231.7,282.690369,17.924242,5.457312,6323.444334,129.12,10452.0,100.0,5.676247,134.3,10452.0,74.684343,1120.47,17.954545,5.161181,3165.439797,61.16,100.0,5.44557,64.53,74.810606,24.0,1185.0
20220717.0,2040.79,285.764789,16.439394,5.745622,5844.80439,124.68,11173.0,100.0,5.954378,129.21,11173.0,68.497475,998.89,16.045455,5.450425,2858.82318,57.72,100.0,5.67611,60.11,66.856061,24.0,1059.0
20220718.0,1978.317,285.457333,15.901515,5.572177,5657.878527,116.96,10086.0,100.0,5.749404,120.68,10086.0,66.256313,990.451,15.893939,5.422307,2829.124236,56.88,100.0,5.581411,58.549,66.224747,24.0,1049.0
20220719.0,1932.876,284.851322,15.530303,5.498537,5518.367696,112.72,10217.0,100.0,5.713171,117.12,10217.0,64.709596,965.5304,15.484848,5.318982,2753.01683,54.36,100.0,5.525401,56.4696,64.520202,24.0,1022.0
20220720.0,2090.02,284.830426,16.780303,5.43386,5966.172027,120.36,10808.0,100.0,5.642438,124.98,10808.0,69.917929,1045.671,16.757576,5.25859,2981.417155,58.16,100.0,5.454702,60.329,69.823232,24.0,1106.0
20220721.0,2238.0269,284.191923,17.954545,5.34346,6375.447925,126.64,11098.0,100.0,5.568354,131.97,11098.0,74.810606,1122.726,17.969697,5.086003,3195.390469,60.32,100.0,5.335076,63.274,74.873737,24.0,1186.0
20220722.0,2296.107,284.003577,18.378788,5.160758,6534.3543,125.2,11542.0,100.0,5.354493,129.9,11542.0,76.578283,1119.754373,17.909091,5.038917,3180.102419,59.56,100.0,5.266127,62.245627,74.621212,24.0,1182.0
20220723.0,2266.143,283.885084,18.151515,5.171953,6450.096213,123.92,11721.0,100.0,5.419866,129.86,11721.0,75.631313,1124.93,18.0,5.077441,3195.251172,60.32,100.0,5.308923,63.07,75.0,24.0,1188.0
20220724.0,2352.3,282.805078,18.833333,5.20354,6664.697582,129.36,11226.0,100.0,5.378117,133.7,11226.0,78.472222,1190.92,19.015152,4.949801,3357.20348,62.12,100.0,5.105976,64.08,79.229798,24.0,1255.0
20220725.0,2457.68,281.821537,19.689394,5.248172,6940.137159,136.4,12328.0,100.0,5.437476,141.32,12328.0,82.039141,1250.29,20.015152,5.135503,3517.06577,67.84,100.0,5.352763,70.71,83.396465,24.0,1321.0
20220726.0,2439.03,281.594255,19.55303,5.222782,6888.358672,134.8,12131.0,100.0,5.500581,141.97,12131.0,81.47096,1204.55,19.287879,5.102907,3394.90372,64.96,100.0,5.377062,68.45,80.366162,24.0,1273.0
20220727.0,2443.0,281.878072,19.55303,5.177838,6898.571172,133.64,12062.0,100.0,5.346765,138.0,12062.0,81.47096,1248.12,19.954545,5.063022,3511.086372,66.68,100.0,5.230068,68.88,83.143939,24.0,1317.0
20220728.0,2488.695,281.448489,19.916667,5.065044,7024.503977,133.16,11486.0,100.0,5.33701,140.31,11486.0,82.986111,1208.2934,19.333333,5.021944,3411.978903,64.08,100.0,5.30616,67.7066,80.555556,24.0,1276.0
20220729.0,2411.145,281.841194,19.265152,4.978372,6810.41061,126.6,12697.0,100.0,5.185214,131.86,12697.0,80.271465,1209.9724,19.30303,4.813187,3419.140008,61.32,100.0,5.025714,64.0276,80.429293,24.0,1274.0
20220730.0,2123.95,282.703067,16.977273,5.004909,6018.295969,112.16,10160.0,100.0,5.223115,117.05,10160.0,70.738636,1065.327,17.0,4.855615,3017.325662,54.48,100.0,5.05107,56.673,70.833333,24.0,1122.0
20220731.0,2187.83,282.493431,17.522727,5.20882,6193.72497,120.48,12485.0,100.0,5.411587,125.17,12485.0,73.011364,1078.79,17.242424,4.973638,3055.13328,56.6,100.0,5.202988,59.21,71.843434,24.0,1138.0
20220801.0,2428.272,281.3692,19.424242,5.093604,6846.838115,130.6,11665.0,100.0,5.293682,135.73,11665.0,80.934343,1220.983407,19.5,4.919969,3439.266061,63.32,100.0,5.129494,66.016593,81.25,24.0,1287.0
20220802.0,2338.578,282.354534,18.719697,5.115338,6620.084412,126.4,12050.0,100.0,5.358964,132.42,12050.0,77.998737,1174.981045,18.772727,4.907183,3318.028973,60.8,100.0,5.166986,64.018955,78.219697,24.0,1239.0
20220803.0,2216.04,283.207986,17.727273,5.083761,6290.16266,118.96,10995.0,100.0,5.297436,123.96,10995.0,73.863636,1112.42,17.757576,4.870307,3149.149778,57.08,100.0,5.083618,59.58,73.989899,24.0,1172.0
20220804.0,2293.38,282.567779,18.363636,5.227723,6491.373074,126.72,11367.0,100.0,5.388614,130.62,11367.0,76.515152,1141.4919,18.242424,5.046512,3222.317485,60.76,100.0,5.191703,62.5081,76.010101,24.0,1204.0
20220805.0,2303.6,282.224354,18.462121,5.203119,6519.947037,126.8,10949.0,100.0,5.473943,133.4,10949.0,76.925505,1154.77,18.469697,5.020509,3259.222848,61.2,100.0,5.269073,64.23,76.957071,24.0,1219.0
20220806.0,2385.71,281.850302,19.060606,4.950715,6740.28087,124.56,12069.0,100.0,5.178458,130.29,12069.0,79.419192,1197.75,19.106061,4.764473,3375.97815,60.08,100.0,5.01586,63.25,79.608586,24.0,1261.0
20220807.0,2332.803,282.299309,18.659091,5.097848,6598.57696,125.56,11306.0,100.0,5.28583,130.19,11306.0,77.746212,1163.9266,18.590909,4.951915,3289.838535,60.76,100.0,5.140456,63.0734,77.462121,24.0,1227.0
20220808.0,2401.311,281.782117,19.174242,4.891347,6783.059125,123.8,10750.0,100.0,5.124062,129.69,10750.0,79.892677,1248.0415,19.909091,4.794521,3517.230555,63.0,100.0,5.019673,65.9585,82.954545,24.0,1314.0
20220809.0,2356.17,281.533257,18.840909,5.170889,6639.680323,128.6,11345.0,100.0,5.421391,134.83,11345.0,78.503788,1286.173,20.560606,4.916728,3626.879243,66.72,100.0,5.219381,70.827,85.669192,24.0,1357.0
20220810.0,2465.33,281.337192,19.719697,5.106416,6949.253724,132.92,10968.0,100.0,5.288513,137.66,10968.0,82.165404,1235.745,19.742424,4.994628,3479.610771,65.08,100.0,5.16155,67.255,82.260101,24.0,1303.0
20220811.0,2491.764,281.016566,19.931818,5.020144,7022.379171,132.08,12550.0,100.0,5.291904,139.23,12550.0,83.049242,1249.127057,19.969697,4.965099,3513.669499,65.44,100.0,5.225565,68.872943,83.207071,24.0,1318.0
20220812.0,2482.524,281.32073,19.840909,5.027873,6997.346777,131.68,11814.0,100.0,5.211149,136.48,11814.0,82.670455,1245.084652,19.878788,4.896341,3506.282888,64.24,100.0,5.100255,66.915348,82.828283,24.0,1312.0
20220813.0,2505.06,281.27679,20.045455,5.071807,7065.11041,134.2,11527.0,100.0,5.326531,140.94,11527.0,83.522727,1308.16,20.878788,4.78955,3679.2,66.0,100.0,5.068215,69.84,86.994949,24.0,1378.0
20220814.0,2492.1,282.212112,19.939394,5.066869,7051.464706,133.36,11727.0,100.0,5.31535,139.9,11727.0,83.080808,1303.03,20.772727,4.726477,3665.944602,64.8,100.0,4.957695,67.97,86.55303,24.0,1371.0
20220815.0,2497.31,281.391597,19.984848,5.13116,7042.218675,135.36,11606.0,100.0,5.333207,140.69,11606.0,83.270202,1330.6,21.227273,4.802284,3742.17944,67.28,100.0,5.024982,70.4,88.44697,24.0,1401.0
20220816.0,2406.99,282.297257,19.310606,5.366811,6809.574426,136.8,11760.0,100.0,5.571204,142.01,11760.0,80.460859,1295.43,20.712121,5.035845,3651.298998,68.84,100.0,5.235552,71.57,86.300505,24.0,1367.0
20220817.0,2477.277,281.022313,19.848485,5.239695,6976.997168,137.28,12522.0,100.0,5.447328,142.72,12522.0,82.70202,1240.7011,19.863636,5.144165,3492.573597,67.44,100.0,5.362235,70.2989,82.765152,24.0,1311.0
20220818.0,2494.602,281.077573,19.969697,5.133536,7028.850644,135.32,11699.0,100.0,5.364188,141.4,11699.0,83.207071,1218.4807,19.469697,4.961868,3440.014712,63.76,100.0,5.176599,66.5193,81.123737,24.0,1285.0
20220819.0,2481.76,281.392769,19.886364,5.234286,6999.926518,137.4,12735.0,100.0,5.456762,143.24,12735.0,82.859848,1246.38,19.939394,5.069909,3515.290152,66.72,100.0,5.290274,69.62,83.080808,24.0,1316.0
