date,可门_厂级_上网电量,可门_厂级_供热厂用电量,可门_厂级_供热用厂用电率,可门_厂级_供热耗煤量,可门_厂级_供热量,可门_厂级_供电煤耗,可门_厂级_利用小时,可门_厂级_发电厂用电率,可门_厂级_发电标煤量,可门_厂级_发电用厂用电量,可门_厂级_发电耗煤量,可门_厂级_开机率,可门_厂级_综合供电煤耗,可门_厂级_综合厂用电率,可门_厂级_综合厂用电量,可门_厂级_耗煤量,可门_厂级_负荷率,可门_可门#2_上网电量,可门_可门#2_利用小时,可门_可门#2_发电厂用电率,可门_可门#2_发电标煤量,可门_可门#2_发电用厂用电量,可门_可门#2_开机率,可门_可门#2_综合供电煤耗,可门_可门#2_综合厂用电率,可门_可门#2_综合厂用电量,可门_可门#2_负荷率,可门_可门#2_运行小时,可门_可门#2_发电量
20220114.0,4029.0,3.34,6.471614,348.0,5161.0,299.719192,17.654167,4.624734,12111.80239,195.95,20148.0,100.0,300.615597,4.909134,208.0,20496.0,73.559028,1077.84,18.883333,4.586937,3256.69356,51.97,100.0,302.15,4.868491,55.16,78.680556,24.0,1133.0
20220115.0,4285.2,3.21,6.296587,329.0,5098.0,299.737083,18.720833,4.401068,12874.48705,197.74,20623.0,100.0,300.440751,4.624972,207.8,20952.0,78.003472,1080.09,18.9,4.52381,3261.439764,51.3,100.0,301.96,4.753968,53.91,78.75,24.0,1134.0
20220116.0,3409.95,4.34,6.558864,427.0,6617.0,299.648449,14.970833,4.768439,10252.98109,171.33,16412.0,100.0,300.678341,5.094628,183.05,16839.0,62.378472,907.21,15.9,4.591195,2734.149498,43.8,100.0,301.38,4.904612,46.79,66.25,24.0,954.0
20220117.0,3169.65,5.04,6.634198,486.0,7597.0,299.756775,13.954167,4.960287,9540.898451,166.12,15363.0,100.0,301.007949,5.35533,179.35,15849.0,58.142361,909.31,15.95,4.615465,2745.570614,44.17,100.0,301.94,4.983281,47.69,66.458333,24.0,957.0
20220118.0,3613.5,3.24,6.761269,313.0,4792.0,299.759016,15.875,4.841207,10867.91302,184.45,17687.0,100.0,300.758628,5.15748,196.5,18000.0,66.145833,1028.64,18.1,4.957643,3114.413328,53.84,100.0,302.77,5.281768,57.36,75.416667,24.0,1086.0
20220119.0,3635.85,3.51,6.483192,340.0,5414.0,299.729465,15.954167,4.753983,10931.04366,182.03,17565.0,100.0,300.646167,5.044398,193.15,17905.0,66.475694,851.39,15.0,5.091111,2578.179198,45.82,100.0,302.82,5.401111,48.61,62.5,24.0,900.0
20220120.0,3588.15,4.49,6.624373,428.0,6778.0,299.65975,15.770833,4.883487,10788.23047,184.84,17191.0,100.0,300.66275,5.200793,196.85,17619.0,65.711806,955.11,16.75,4.661692,2885.673843,46.85,100.0,302.13,4.964179,49.89,69.791667,24.0,1005.0
20220121.0,2962.05,4.09,6.45314,398.0,6338.0,305.324341,13.041667,4.969968,9081.689337,155.56,14336.0,77.395833,306.601487,5.365815,167.95,14734.0,70.210857,1085.19,19.033333,4.607706,3334.354794,52.62,100.0,307.26,4.974606,56.81,79.305556,24.0,1142.0
20220122.0,3175.05,4.26,6.345896,421.0,6713.0,299.55739,13.941667,4.548117,9567.323827,152.18,15138.0,75.0,301.328289,5.109085,170.95,15559.0,77.453704,1096.24,19.25,4.529004,3326.869152,52.31,100.0,303.48,5.087446,58.76,80.208333,24.0,1155.0
20220123.0,2835.0,4.52,6.447012,433.0,7011.0,299.496372,12.454167,4.631315,8537.353742,138.43,13336.0,75.0,301.141225,5.152225,154.0,13769.0,69.189815,979.51,17.2,4.572674,2970.559977,47.19,100.0,303.27,5.08624,52.49,71.666667,24.0,1032.0
20220124.0,2461.2,4.7,7.034875,421.0,6681.0,299.454548,10.870833,4.920276,7428.359363,128.37,11696.0,74.270833,301.818599,5.665006,147.8,12117.0,60.986442,813.22,14.383333,5.00927,2472.026156,43.23,97.083333,303.98,5.76825,49.78,61.731044,23.3,863.0
20220211.0,3400.8,4.99,7.674562,408.0,6502.0,299.162358,15.0125,5.235082,10214.53973,188.62,15810.0,100.0,300.356967,5.61199,202.2,16218.0,62.552083,934.83,16.45,4.930091,2834.685009,48.66,100.0,303.23,5.285714,52.17,68.541667,24.0,987.0
20220212.0,3325.65,4.33,6.853435,384.0,6318.0,299.245868,14.666667,5.222159,9983.3808,183.82,15463.0,100.0,300.19337,5.521307,194.35,15847.0,61.111111,920.31,16.116667,4.566701,2780.532603,44.16,100.0,302.13,4.828335,46.69,67.152778,24.0,967.0
20220213.0,3348.3,4.66,6.888396,411.0,6765.0,299.199361,14.766667,5.167889,10055.64173,183.15,15607.0,100.0,300.320811,5.522009,195.7,16018.0,61.527778,942.94,16.516667,4.53885,2850.130444,44.98,100.0,302.26,4.849647,48.06,68.819444,24.0,991.0
20220214.0,3218.55,4.57,6.510899,410.0,7019.0,299.213219,14.195833,5.185207,9665.604292,176.66,14539.0,100.0,300.309279,5.531259,188.45,14949.0,59.149306,936.05,16.366667,4.386965,2827.339025,43.08,100.0,302.05,4.679226,45.95,68.194444,24.0,982.0
20220215.0,3271.5,5.09,6.693845,458.0,7604.0,299.15711,14.420833,5.136377,9822.015983,177.77,14674.0,100.0,300.229741,5.475296,189.5,15132.0,60.086806,922.67,16.15,4.485036,2788.031939,43.46,100.0,302.17,4.781218,46.33,67.291667,24.0,969.0
20220216.0,3603.0,4.8,6.79983,453.0,7059.0,299.134765,15.858333,5.012612,10814.37985,190.78,16788.0,100.0,300.149316,5.333684,203.0,17241.0,66.076389,812.84,14.316667,5.050058,2465.34372,43.38,100.0,303.3,5.37369,46.16,59.652778,24.0,859.0
20220217.0,4076.85,4.71,6.500138,449.0,7246.0,299.177255,17.895833,4.782771,12235.09319,205.42,18777.0,100.0,300.111439,5.079162,218.15,19226.0,74.565972,982.62,17.233333,4.679884,2975.668146,48.39,100.0,302.83,4.969052,51.38,71.805556,24.0,1034.0
20220218.0,3790.5,4.53,6.870924,414.0,6593.0,299.188106,16.683333,5.002747,11380.18806,200.31,17524.0,100.0,300.229206,5.332168,213.5,17938.0,69.513889,901.14,15.833333,4.825263,2727.029868,45.84,100.0,302.62,5.143158,48.86,65.972222,24.0,950.0
20220219.0,3710.1,4.07,6.89013,334.0,5907.0,299.213876,16.308333,4.915176,11135.60345,192.38,15655.0,100.0,300.142946,5.209504,203.9,15989.0,67.951389,872.75,15.316667,4.74864,2640.5924,43.64,100.0,302.56,5.032644,46.25,63.819444,24.0,919.0
20220220.0,3786.15,4.05,6.617647,344.0,6120.0,299.223395,16.625,4.784712,11367.76607,190.91,15960.0,100.0,300.246057,5.109023,203.85,16304.0,69.270833,897.18,15.75,4.739683,2716.571322,44.79,100.0,302.79,5.060317,47.82,65.625,24.0,945.0
20220221.0,3934.5,3.85,6.555423,339.0,5873.0,299.217189,17.270833,4.767189,11811.29932,197.6,16559.0,100.0,300.198229,5.078408,210.5,16898.0,71.961806,904.91,15.9,4.830189,2741.786809,46.08,100.0,302.99,5.145702,49.09,66.25,24.0,954.0
20220222.0,3850.35,3.92,6.42623,353.0,6100.0,299.235913,16.891667,4.603355,11572.58984,186.62,16762.0,100.0,300.559425,5.023434,203.65,17115.0,70.381944,953.56,16.716667,4.516451,2889.191444,45.3,100.0,302.99,4.929212,49.44,69.652778,24.0,1003.0
20220223.0,4133.1,3.93,6.358194,344.0,6181.0,299.27053,18.120833,4.572545,12420.14596,198.86,17049.0,100.0,300.504366,4.96436,215.9,17393.0,75.503472,986.35,17.283333,4.498554,2989.42958,46.65,100.0,303.08,4.884282,50.65,72.013889,24.0,1037.0
20220224.0,3492.9,4.09,6.916963,400.0,5913.0,299.204842,15.370833,4.926538,10493.89173,181.74,17402.0,100.0,300.434932,5.315804,196.1,17802.0,64.045139,798.42,14.066667,5.005924,2420.889282,42.25,100.0,303.21,5.400474,45.58,58.611111,24.0,844.0
20220225.0,3921.3,3.53,6.601833,361.0,5347.0,299.293977,17.241667,4.725713,11799.51538,195.55,19659.0,100.0,300.908255,5.236829,216.7,20020.0,71.840278,986.04,17.3,4.517341,2987.7012,46.89,100.0,303.0,5.00578,51.96,72.083333,24.0,1038.0
20220226.0,3868.8,3.63,6.424779,374.0,5650.0,299.293132,17.029167,4.837289,11640.40779,197.7,19480.0,100.0,300.879027,5.338879,218.2,19854.0,70.954861,1108.71,19.433333,4.451973,3351.63033,51.91,100.0,302.3,4.913379,57.29,80.972222,24.0,1166.0
20220227.0,3401.1,3.63,6.27268,389.0,5787.0,299.251348,14.975,4.857819,10232.63051,174.59,17519.0,100.0,300.862383,5.367279,192.9,17908.0,62.395833,1041.53,18.233333,4.340951,3148.54519,47.49,100.0,302.3,4.796161,52.47,75.972222,24.0,1094.0
20220228.0,3990.6,3.58,6.102966,424.0,5866.0,299.304731,17.5375,4.666191,12009.90164,196.4,21746.0,100.0,300.954785,5.188881,218.4,22170.0,73.072917,1178.99,20.616667,4.217462,3567.034245,52.17,100.0,302.55,4.689572,58.01,85.902778,24.0,1237.0
20220301.0,4412.25,4.21,6.231498,470.0,6756.0,299.018589,19.3375,4.479207,13255.85288,207.88,22979.0,100.0,300.432951,4.928895,228.75,23449.0,80.572917,1099.62,19.25,4.35671,3314.364642,50.32,100.0,301.41,4.794805,55.38,80.208333,24.0,1155.0
20220302.0,2662.8,5.27,7.055831,505.0,7469.0,299.085842,11.825,5.49401,8021.721562,155.92,13982.0,100.0,301.251373,6.173362,175.2,14487.0,49.270833,495.94,8.883333,6.187617,1513.807256,32.98,100.0,305.24,6.953096,37.06,37.013889,24.0,533.0
20220303.0,3590.55,5.33,6.892538,607.0,7733.0,299.897087,15.820833,4.870687,10832.46274,184.94,20870.0,100.0,301.693689,5.437187,206.45,21477.0,65.920139,1008.48,17.7,4.514124,3044.701968,47.94,100.0,301.91,5.039548,53.52,73.75,24.0,1062.0
20220508.0,2713.65,6.67,6.735333,642.0,9903.0,299.662384,11.995833,5.017367,8194.41773,144.45,13667.0,75.0,301.970325,5.743314,165.35,14309.0,66.643519,925.85,16.283333,4.573183,2805.3255,44.68,100.0,303.0,5.235415,51.15,67.847222,24.0,977.0
20220509.0,2907.75,6.64,6.632042,677.0,10012.0,299.732414,12.816667,4.813394,8775.985253,148.06,15363.0,75.0,301.81361,5.469766,168.25,16040.0,71.203704,863.51,15.183333,4.587267,2615.312737,41.79,100.0,302.87,5.212953,47.49,63.263889,24.0,911.0
20220510.0,2827.65,6.7,6.7972,656.0,9857.0,299.697355,12.483333,4.877503,8540.984997,146.13,14581.0,75.0,302.052411,5.619159,168.35,15237.0,69.351852,842.12,14.816667,4.577053,2550.949904,40.69,100.0,302.92,5.273341,46.88,61.736111,24.0,889.0
20220511.0,3367.95,6.84,6.645293,711.0,10293.0,299.792811,14.816667,4.681102,10161.59725,166.46,17804.0,75.0,301.714611,5.288245,188.05,18515.0,82.314815,1077.91,18.9,4.378307,3259.707631,49.65,100.0,302.41,4.946208,56.09,78.75,24.0,1134.0
20220512.0,3070.5,6.78,6.734876,703.0,10067.0,299.742517,13.5375,4.807941,9270.406596,156.21,16246.0,75.0,301.918469,5.493998,178.5,16949.0,75.208333,954.82,16.783333,4.53426,2889.858212,45.66,100.0,302.66,5.181728,52.18,69.930556,24.0,1007.0
20220513.0,2803.35,6.87,6.77448,689.0,10141.0,299.662697,12.379167,4.94278,8462.924049,146.85,14879.0,75.0,301.886102,5.642881,167.65,15568.0,68.773148,640.44,11.383333,5.458272,1942.198344,37.28,100.0,303.26,6.231332,42.56,47.430556,24.0,683.0
20220514.0,2457.45,6.71,6.860941,701.0,9780.0,299.576978,10.883333,5.173813,7420.102336,135.14,13576.0,75.0,301.943166,5.916922,154.55,14277.0,60.462963,494.11,8.866667,6.227444,1499.525028,33.13,100.0,303.48,7.12218,37.89,36.944444,24.0,532.0
20220515.0,2458.05,7.08,6.828704,721.0,10368.0,299.54578,10.8875,5.149254,7424.092392,134.55,13403.0,75.0,302.031789,5.929966,154.95,14124.0,60.486111,488.52,8.783333,6.341556,1483.14672,33.42,100.0,303.6,7.301708,38.48,36.597222,24.0,527.0
20220516.0,2471.25,6.45,6.758173,639.0,9544.0,299.624617,10.945833,5.113437,7468.652939,134.33,13076.0,74.791667,302.221667,5.928816,155.75,13715.0,60.979573,571.99,10.233333,5.900651,1737.362426,36.23,100.0,303.74,6.84202,42.01,42.638889,24.0,614.0
20220517.0,1892.55,7.21,6.7358,738.0,10704.0,299.27428,8.391667,4.863456,5734.24485,97.95,10139.0,50.0,302.990402,6.030288,121.45,10877.0,69.930556,751.83,13.366667,5.044888,2293.83333,40.46,100.0,305.1,6.255611,50.17,55.694444,24.0,802.0
20220518.0,1679.4,6.74,6.716492,666.0,10035.0,299.191898,7.470833,5.188511,5086.172502,93.03,8871.0,50.0,302.856526,6.33575,113.6,9537.0,62.256944,548.94,9.883333,6.084317,1675.91382,36.08,100.0,305.3,7.430017,44.06,41.180556,24.0,593.0
20220519.0,1895.1,6.71,6.614748,684.0,10144.0,299.34205,8.391667,4.838133,5737.070001,97.44,9992.0,50.0,302.731782,5.903674,118.9,10676.0,69.930556,723.77,12.866667,5.120466,2205.978583,39.53,100.0,304.79,6.247409,48.23,53.611111,24.0,772.0
20220520.0,2194.35,6.49,6.508876,624.0,9971.0,300.297164,9.675,4.580103,6653.53412,106.35,10558.0,50.0,303.212073,5.497416,127.65,11182.0,80.625,1018.1,17.933333,4.483271,3100.31812,48.24,100.0,304.52,5.381041,57.9,74.722222,24.0,1076.0
20220521.0,2197.65,6.89,6.532663,643.0,10547.0,300.25973,9.695833,4.608939,6665.015359,107.25,10403.0,50.0,303.279201,5.558659,129.35,11046.0,80.798611,1020.56,18.0,4.562963,3109.850432,49.28,100.0,304.72,5.503704,59.44,75.0,24.0,1080.0
20220522.0,2100.9,6.75,6.703078,606.0,10070.0,300.270388,9.279167,4.703637,6372.48831,104.75,9627.0,50.0,303.321829,5.662326,126.1,10233.0,77.326389,958.5,16.916667,4.623645,2921.41215,46.93,100.0,304.79,5.566502,56.5,70.486111,24.0,1015.0
20220523.0,2237.4,7.31,6.765386,662.0,10805.0,300.22534,9.875,4.650211,6784.4622,110.21,10400.0,50.0,303.22974,5.594937,132.6,11062.0,82.291667,1055.82,18.566667,4.340215,3215.49981,48.35,100.0,304.55,5.222621,58.18,77.361111,24.0,1114.0
20220524.0,2036.1,6.84,6.589595,631.0,10380.0,300.218276,8.9875,4.664349,6173.658602,100.61,9503.0,50.0,303.20999,5.605007,120.9,10134.0,74.895833,864.02,15.25,4.637158,2633.273754,42.43,100.0,304.77,5.571585,50.98,63.541667,24.0,915.0
20220525.0,1900.05,6.37,6.473577,599.0,9840.0,300.206699,8.395833,4.730521,5763.007956,95.32,9038.0,50.0,303.308226,5.704715,114.95,9637.0,69.965278,709.83,12.583333,4.961589,2166.40116,37.46,100.0,305.2,5.982781,45.17,52.430556,24.0,755.0
20220526.0,2051.4,6.54,6.51719,638.0,10035.0,300.243639,9.05,4.56768,6223.42013,99.21,10099.0,50.0,303.374287,5.552486,120.6,10737.0,75.416667,884.9,15.6,4.490385,2700.00688,42.03,100.0,305.12,5.459402,51.1,65.0,24.0,936.0
20220527.0,1813.05,6.61,6.575806,613.0,10052.0,300.116007,8.025,4.833333,5500.856295,93.09,8671.0,50.0,303.403452,5.864486,112.95,9284.0,66.875,669.65,11.9,5.119048,2045.044135,36.55,100.0,305.39,6.211485,44.35,49.583333,24.0,714.0
20220528.0,1770.15,6.49,6.659826,607.0,9745.0,299.167471,7.845833,4.911312,5356.653398,92.48,8685.0,50.0,302.61014,5.993096,112.85,9292.0,65.381944,640.01,11.4,5.270468,1950.75048,36.05,100.0,304.8,6.431287,43.99,47.5,24.0,684.0
20220529.0,1644.6,6.86,6.720878,631.0,10207.0,299.000511,7.316667,5.154897,4979.793716,90.52,8078.0,50.0,302.796651,6.343964,111.4,8709.0,60.972222,514.63,9.266667,6.046763,1572.143187,33.62,100.0,305.49,7.440647,41.37,38.611111,24.0,556.0
20220530.0,2123.7,6.61,6.611984,628.0,9997.0,299.335749,9.370833,4.606047,6421.979082,103.59,10294.0,50.0,302.395775,5.571365,125.3,10922.0,78.090278,931.32,16.416667,4.504569,2832.796044,44.37,100.0,304.17,5.449746,53.68,68.402778,24.0,985.0
20220531.0,2135.7,6.64,6.687481,584.0,9929.0,299.324148,9.420833,4.662096,6452.201394,105.41,9661.0,50.0,302.111785,5.541796,125.3,10245.0,78.506944,963.56,16.983333,4.577036,2928.162484,46.64,100.0,303.89,5.440628,55.44,70.763889,24.0,1019.0
20220601.0,1821.45,6.27,6.857705,558.0,9143.0,299.897716,8.0625,4.780362,5525.615409,92.5,8460.0,50.0,303.363552,5.868217,113.55,9018.0,67.1875,813.44,14.366667,4.589327,2482.130816,39.56,100.0,305.14,5.633411,48.56,59.861111,24.0,862.0
20220602.0,2093.85,6.67,6.70217,626.0,9952.0,299.984747,9.258333,4.69982,6352.387015,104.43,10018.0,50.0,303.383099,5.767327,128.15,10644.0,77.152778,897.52,15.85,4.582545,2739.590048,43.58,100.0,305.24,5.623554,53.48,66.041667,24.0,951.0
20220603.0,1562.25,5.13,6.841824,479.0,7498.0,299.978331,6.945833,5.211758,4740.017604,86.88,7882.0,50.0,303.409672,6.283743,104.75,8361.0,57.881944,551.97,9.9,5.868687,1688.365836,34.86,100.0,305.88,7.075758,42.03,41.25,24.0,594.0
20220604.0,1798.65,5.99,6.664441,574.0,8988.0,299.928031,7.966667,4.783473,5460.30978,91.46,8920.0,50.0,303.578227,5.928347,113.35,9494.0,66.388889,742.2,13.166667,4.882278,2267.71788,38.57,100.0,305.54,6.050633,47.8,54.861111,24.0,790.0
20220605.0,1965.15,6.65,6.920595,636.0,9609.0,299.911803,8.704167,4.928195,5956.398368,102.95,10059.0,50.0,303.101461,5.928674,123.85,10695.0,72.534722,797.21,14.133333,4.978774,2432.606594,42.22,100.0,305.14,5.989387,50.79,58.888889,24.0,848.0
20220606.0,1987.2,6.79,6.756891,643.0,10049.0,299.920042,8.795833,4.892468,6021.55467,103.28,9811.0,50.0,303.017043,5.864519,123.8,10454.0,73.298611,803.35,14.266667,5.130841,2448.93214,43.92,100.0,304.84,6.150701,52.65,59.444444,24.0,856.0
20220607.0,2065.2,6.28,6.618189,599.0,9489.0,300.021084,9.120833,4.688442,6259.549885,102.63,9869.0,50.0,303.096547,5.65555,123.8,10468.0,76.006944,900.67,15.9,4.634172,2744.881892,44.21,100.0,304.76,5.590147,53.33,66.25,24.0,954.0
20220608.0,1844.55,6.68,6.792069,608.0,9835.0,299.845697,8.220833,5.015712,5619.2283,98.96,8971.0,50.0,304.639522,6.51039,128.45,9579.0,68.506944,707.67,12.683333,5.399474,2171.980764,41.09,100.0,306.92,7.007884,53.33,52.847222,24.0,761.0
20220609.0,1772.4,4.53,5.798029,464.0,7813.0,300.200957,7.8625,5.032326,5379.72123,94.96,8294.0,50.0,303.52749,6.073132,114.6,8758.0,65.520833,1121.22,19.65,4.060221,3407.94819,47.87,100.0,303.95,4.900763,57.78,81.875,24.0,1179.0
20220610.0,1738.35,5.35,6.150132,527.0,8699.0,300.040989,7.7125,4.995678,5276.310805,92.47,8279.0,50.0,303.524078,6.0859,112.65,8806.0,64.270833,1029.1,18.066667,4.156827,3128.77273,45.06,100.0,304.03,5.064576,54.9,75.277778,24.0,1084.0
20220611.0,1905.6,6.48,6.788895,637.0,9545.0,299.896712,8.4375,4.793086,5781.82866,97.06,9373.0,50.0,303.412503,5.896296,119.4,10010.0,70.3125,792.7,14.033333,4.758907,2422.09485,40.07,100.0,305.55,5.855107,49.3,58.472222,24.0,842.0
20220612.0,1806.9,6.43,6.925148,612.0,9285.0,299.901187,8.004167,4.853201,5481.503928,93.23,8882.0,50.0,303.365096,5.939615,114.1,9494.0,66.701389,776.37,13.733333,4.723301,2370.024699,38.92,100.0,305.27,5.78034,47.63,57.222222,24.0,824.0
20220613.0,1998.75,6.4,6.804891,585.0,9405.0,299.986033,8.85,4.77919,6067.187511,101.51,9613.0,50.0,303.549094,5.896893,125.25,10198.0,73.75,832.77,14.733333,4.696833,2544.528735,41.52,100.0,305.55,5.795249,51.23,61.388889,24.0,884.0
20220614.0,2177.55,6.53,6.663265,625.0,9800.0,300.02041,9.620833,4.738848,6599.188927,109.42,10760.0,50.0,303.055678,5.692941,131.45,11385.0,80.173611,917.51,16.216667,4.747174,2797.396239,46.19,100.0,304.89,5.70298,55.49,67.569444,24.0,973.0
20220615.0,2188.2,6.59,6.729984,635.0,9792.0,300.03759,9.679167,4.712441,6641.422064,109.47,10934.0,50.0,303.510742,5.802841,134.8,11569.0,80.659722,1015.16,17.916667,4.52,3096.847096,48.59,100.0,305.06,5.566512,59.84,74.652778,24.0,1075.0
20220616.0,1898.1,6.83,6.902476,623.0,9895.0,299.856627,8.416667,4.999505,5754.278664,100.99,9465.0,50.0,303.159932,6.034653,121.9,10088.0,70.138889,746.01,13.266667,5.203518,2278.538343,41.42,100.0,305.43,6.280151,49.99,55.277778,24.0,796.0
20220617.0,1916.55,6.89,7.056534,587.0,9764.0,299.867933,8.5,4.967647,5813.419675,101.34,9164.0,50.0,303.327316,6.051471,123.45,9751.0,70.833333,754.87,13.383333,4.920299,2306.656259,39.51,100.0,305.57,5.993773,48.13,55.763889,24.0,803.0
20220618.0,1940.55,6.99,7.080632,658.0,9872.0,300.177025,8.6,4.916182,5891.064163,101.47,10290.0,50.0,303.577036,6.078004,125.45,10948.0,71.666667,797.74,14.116667,4.70366,2438.29231,39.84,100.0,305.65,5.815821,49.26,58.819444,24.0,847.0
20220619.0,1989.6,7.05,7.096125,650.0,9935.0,299.885054,8.8375,4.886846,6049.731144,103.65,10460.0,50.0,304.067709,6.195191,131.4,11110.0,73.645833,843.82,14.95,4.6767,2583.861222,41.95,100.0,306.21,5.928651,53.18,62.291667,24.0,897.0
20220620.0,2357.1,6.95,6.929903,669.0,10029.0,300.065847,10.429167,4.726328,7155.670251,118.3,12353.0,50.0,303.579409,5.829005,145.9,13022.0,86.909722,1174.47,20.7,4.408213,3584.48244,54.75,100.0,305.2,5.437198,67.53,86.25,24.0,1242.0
20220621.0,1865.55,5.12,6.736842,513.0,7600.0,300.125939,8.295833,5.169764,5666.587819,102.93,9568.0,50.0,303.748912,6.300854,125.45,10081.0,69.131944,1064.71,18.766667,4.466252,3241.083711,50.29,100.0,304.41,5.443162,61.29,78.194444,24.0,1126.0
20220622.0,2028.75,6.72,7.108102,624.0,9454.0,299.970614,9.008333,5.012026,6160.31652,108.36,10460.0,50.0,303.650845,6.163275,133.25,11084.0,75.069444,889.33,15.783333,4.952482,2716.191686,46.9,100.0,305.42,6.089757,57.67,65.763889,24.0,947.0
20220623.0,1914.45,6.78,7.453006,593.0,9097.0,299.899096,8.604167,5.417433,5857.419223,111.87,10083.0,50.0,305.958329,7.290557,150.55,10676.0,71.701389,783.02,14.133333,5.694575,2412.328016,48.29,100.0,308.08,7.662736,64.98,58.888889,24.0,848.0
20220624.0,2413.2,6.96,7.174518,602.0,9701.0,300.132524,10.75,5.566279,7312.398809,143.61,12422.0,68.75,303.016692,6.465116,166.8,13024.0,65.151515,810.32,14.4,5.34838,2471.394968,46.21,100.0,304.99,6.212963,53.68,60.0,24.0,864.0
