date,可门_厂级_上网电量,可门_厂级_供热厂用电量,可门_厂级_供热用厂用电率,可门_厂级_供热耗煤量,可门_厂级_供热量,可门_厂级_供电煤耗,可门_厂级_利用小时,可门_厂级_发电厂用电率,可门_厂级_发电标煤量,可门_厂级_发电用厂用电量,可门_厂级_发电耗煤量,可门_厂级_开机率,可门_厂级_综合供电煤耗,可门_厂级_综合厂用电率,可门_厂级_综合厂用电量,可门_厂级_耗煤量,可门_厂级_负荷率,可门_可门#4_上网电量,可门_可门#4_利用小时,可门_可门#4_发电厂用电率,可门_可门#4_发电标煤量,可门_可门#4_发电用厂用电量,可门_可门#4_开机率,可门_可门#4_综合供电煤耗,可门_可门#4_综合厂用电率,可门_可门#4_综合厂用电量,可门_可门#4_负荷率,可门_可门#4_运行小时,可门_可门#4_发电量
20220212.0,3325.65,4.33,6.853435,384.0,6318.0,299.245868,14.666667,5.222159,9983.3808,183.82,15463.0,100.0,300.19337,5.521307,194.35,15847.0,61.111111,869.79,15.35,5.258415,2586.320565,48.43,100.0,297.35,5.560261,51.21,63.958333,24.0,921.0
20220213.0,3348.3,4.66,6.888396,411.0,6765.0,299.199361,14.766667,5.167889,10055.64173,183.15,15607.0,100.0,300.320811,5.522009,195.7,16018.0,61.527778,856.01,15.116667,5.261301,2545.516937,47.72,100.0,297.37,5.62183,50.99,62.986111,24.0,907.0
20220214.0,3218.55,4.57,6.510899,410.0,7019.0,299.213219,14.195833,5.185207,9665.604292,176.66,14539.0,100.0,300.309279,5.531259,188.45,14949.0,59.149306,867.97,15.316667,5.205658,2583.252314,47.84,100.0,297.62,5.552775,51.03,63.819444,24.0,919.0
20220215.0,3271.5,5.09,6.693845,458.0,7604.0,299.15711,14.420833,5.136377,9822.015983,177.77,14674.0,100.0,300.229741,5.475296,189.5,15132.0,60.086806,832.3,14.7,5.285714,2477.42418,46.62,100.0,297.66,5.634921,49.7,61.25,24.0,882.0
20220216.0,3603.0,4.8,6.79983,453.0,7059.0,299.134765,15.858333,5.012612,10814.37985,190.78,16788.0,100.0,300.149316,5.333684,203.0,17241.0,66.076389,909.82,16.066667,5.282158,2710.80869,50.92,100.0,297.95,5.620332,54.18,66.944444,24.0,964.0
20220217.0,4076.85,4.71,6.500138,449.0,7246.0,299.177255,17.895833,4.782771,12235.09319,205.42,18777.0,100.0,300.111439,5.079162,218.15,19226.0,74.565972,1011.56,17.8,4.976592,3014.4488,53.15,100.0,298.0,5.284644,56.44,74.166667,24.0,1068.0
20220218.0,3790.5,4.53,6.870924,414.0,6593.0,299.188106,16.683333,5.002747,11380.18806,200.31,17524.0,100.0,300.229206,5.332168,213.5,17938.0,69.513889,961.67,16.966667,5.191552,2865.584266,52.85,100.0,297.98,5.533399,56.33,70.694444,24.0,1018.0
20220219.0,3710.1,4.07,6.89013,334.0,5907.0,299.213876,16.308333,4.915176,11135.60345,192.38,15655.0,100.0,300.142946,5.209504,203.9,15989.0,67.951389,887.02,15.65,5.223642,2641.54556,49.05,100.0,297.8,5.535676,51.98,65.208333,24.0,939.0
20220220.0,3786.15,4.05,6.617647,344.0,6120.0,299.223395,16.625,4.784712,11367.76607,190.91,15960.0,100.0,300.246057,5.109023,203.85,16304.0,69.270833,905.99,15.95,4.991641,2699.397205,47.77,100.0,297.95,5.330199,51.01,66.458333,24.0,957.0
20220221.0,3934.5,3.85,6.555423,339.0,5873.0,299.217189,17.270833,4.767189,11811.29932,197.6,16559.0,100.0,300.198229,5.078408,210.5,16898.0,71.961806,859.91,15.166667,5.167033,2560.554007,47.02,100.0,297.77,5.504396,50.09,63.194444,24.0,910.0
20220222.0,3850.35,3.92,6.42623,353.0,6100.0,299.235913,16.891667,4.603355,11572.58984,186.62,16762.0,100.0,300.559425,5.023434,203.65,17115.0,70.381944,934.11,16.4,4.646341,2784.021444,45.72,100.0,298.04,5.070122,49.89,68.333333,24.0,984.0
20220223.0,4133.1,3.93,6.358194,344.0,6181.0,299.27053,18.120833,4.572545,12420.14596,198.86,17049.0,100.0,300.504366,4.96436,215.9,17393.0,75.503472,1058.65,18.55,4.497754,3155.41219,50.06,100.0,298.06,4.883199,54.35,77.291667,24.0,1113.0
20220224.0,3492.9,4.09,6.916963,400.0,5913.0,299.204842,15.370833,4.926538,10493.89173,181.74,17402.0,100.0,300.434932,5.315804,196.1,17802.0,64.045139,841.01,14.816667,5.003375,2506.798507,44.48,100.0,298.07,5.3982,47.99,61.736111,24.0,889.0
20220225.0,3921.3,3.53,6.601833,361.0,5347.0,299.293977,17.241667,4.725713,11799.51538,195.55,19659.0,100.0,300.908255,5.236829,216.7,20020.0,71.840278,1016.39,17.883333,4.760485,3031.993009,51.08,100.0,298.31,5.275862,56.61,74.513889,24.0,1073.0
20220226.0,3868.8,3.63,6.424779,374.0,5650.0,299.293132,17.029167,4.837289,11640.40779,197.7,19480.0,100.0,300.879027,5.338879,218.2,19854.0,70.954861,1033.77,18.183333,4.752521,3078.877191,51.85,100.0,297.83,5.245646,57.23,75.763889,24.0,1091.0
20220227.0,3401.1,3.63,6.27268,389.0,5787.0,299.251348,14.975,4.857819,10232.63051,174.59,17519.0,100.0,300.862383,5.367279,192.9,17908.0,62.395833,826.03,14.55,4.869416,2461.899812,42.51,100.0,298.04,5.380298,46.97,60.625,24.0,873.0
20220228.0,3990.6,3.58,6.102966,424.0,5866.0,299.304731,17.5375,4.666191,12009.90164,196.4,21746.0,100.0,300.954785,5.188881,218.4,22170.0,73.072917,1056.53,18.566667,4.639138,3148.987665,51.68,100.0,298.05,5.158887,57.47,77.361111,24.0,1114.0
20220301.0,4412.25,4.21,6.231498,470.0,6756.0,299.018589,19.3375,4.479207,13255.85288,207.88,22979.0,100.0,300.432951,4.928895,228.75,23449.0,80.572917,1144.47,20.05,4.421446,3406.972743,53.19,100.0,297.69,4.865337,58.53,83.541667,24.0,1203.0
20220302.0,2662.8,5.27,7.055831,505.0,7469.0,299.085842,11.825,5.49401,8021.721562,155.92,13982.0,100.0,301.251373,6.173362,175.2,14487.0,49.270833,878.7,15.5,4.909677,2626.52217,45.66,100.0,298.91,5.516129,51.3,64.583333,24.0,930.0
20220303.0,3590.55,5.33,6.892538,607.0,7733.0,299.897087,15.820833,4.870687,10832.46274,184.94,20870.0,100.0,301.693689,5.437187,206.45,21477.0,65.920139,929.23,16.383333,4.900305,2795.867224,48.17,100.0,300.88,5.46999,53.77,68.263889,24.0,983.0
20220304.0,3654.3,6.14,6.587983,736.0,9320.0,300.592164,16.104167,4.874515,11051.57148,188.4,21565.0,98.09375,302.426497,5.451488,210.7,22301.0,68.404658,971.47,17.1,4.752437,2941.514013,48.76,100.0,302.79,5.314815,54.53,71.25,24.0,1026.0
20220305.0,3004.35,6.73,6.474266,834.0,10395.0,300.427197,13.233333,4.630982,9099.699454,147.08,17969.0,75.0,302.884133,5.404597,171.65,18803.0,73.518519,942.59,16.616667,4.676028,2858.969729,46.62,100.0,303.31,5.457372,54.41,69.236111,24.0,997.0
20220306.0,2577.75,6.96,6.711021,704.0,10371.0,300.281902,11.391667,4.866862,7810.1521,133.06,13239.0,75.0,302.983303,5.715069,156.25,13943.0,63.287037,835.49,14.783333,4.945885,2541.059286,43.87,100.0,304.14,5.807215,51.51,61.597222,24.0,887.0
20220307.0,2985.3,7.0,6.656523,841.0,10516.0,300.409,13.1875,4.83981,9047.778341,153.18,17893.0,75.0,303.077692,5.677725,179.7,18734.0,73.263889,911.67,16.15,5.043344,2770.747464,48.87,100.0,303.92,5.916409,57.33,67.291667,24.0,969.0
20220308.0,3009.75,7.18,6.641384,868.0,10811.0,300.379877,13.283333,4.784818,9117.911026,152.54,17853.0,75.0,302.945794,5.59128,178.25,18721.0,73.796296,958.29,16.933333,4.860236,2909.655927,49.38,100.0,303.63,5.680118,57.71,70.555556,24.0,1016.0
20220309.0,3132.15,6.97,6.492176,866.0,10736.0,300.425572,13.783333,4.638452,9477.104924,153.44,18763.0,75.0,302.575066,5.315901,175.85,19629.0,76.574074,964.06,16.983333,4.704612,2923.126326,47.94,100.0,303.21,5.39156,54.94,70.763889,24.0,1019.0
20220310.0,3384.6,6.75,6.206897,872.0,10875.0,301.203151,14.8625,4.417718,10269.28048,157.58,19956.0,75.0,303.411939,5.113541,182.4,20828.0,82.569444,968.73,17.033333,4.502935,2950.170342,46.02,100.0,304.54,5.212329,53.27,70.972222,24.0,1022.0
20220311.0,3340.2,6.67,6.187958,773.0,10779.0,301.207626,14.6625,4.397556,10133.37757,154.75,17832.0,75.0,303.376372,5.080989,178.8,18605.0,81.458333,984.16,17.3,4.489403,2998.046608,46.6,100.0,304.63,5.186898,53.84,72.083333,24.0,1038.0
20220312.0,3306.6,6.61,6.10229,835.0,10832.0,301.19099,14.5125,4.340511,10035.14163,151.18,18894.0,75.0,303.488224,5.064599,176.4,19729.0,80.625,966.89,16.983333,4.382728,2947.08072,44.66,100.0,304.8,5.113837,52.11,70.763889,24.0,1019.0
20220313.0,3024.45,6.77,6.248846,799.0,10834.0,301.116265,13.295833,4.476653,9178.475425,142.85,16590.0,75.0,303.475853,5.219367,166.55,17389.0,73.865741,938.85,16.516667,4.513623,2862.55365,44.73,100.0,304.9,5.262361,52.15,68.819444,24.0,991.0
20220314.0,3267.0,6.9,6.231936,796.0,11072.0,301.153822,14.35,4.454413,9909.737545,153.41,17471.0,75.0,303.328361,5.139373,177.0,18267.0,79.722222,951.55,16.733333,4.527888,2898.80192,45.46,100.0,304.64,5.224104,52.45,69.722222,24.0,1004.0
20220315.0,2940.0,6.7,6.134408,851.0,10922.0,301.099258,12.9125,4.45918,8914.976952,138.19,17264.0,75.0,303.230509,5.130687,159.0,18115.0,71.736111,873.57,15.366667,4.565076,2664.039072,42.09,100.0,304.96,5.252711,48.43,64.027778,24.0,922.0
20220316.0,3139.95,6.51,6.071628,836.0,10722.0,301.191277,13.770833,4.373979,9518.969607,144.56,18291.0,75.0,303.156726,4.993949,165.05,19127.0,76.50463,930.29,16.35,4.528033,2835.244833,44.42,100.0,304.77,5.169215,50.71,68.125,24.0,981.0
20220317.0,3330.15,6.8,6.305053,863.0,10785.0,301.198508,14.620833,4.477344,10095.84268,157.11,19812.0,75.0,303.164803,5.096894,178.85,20675.0,81.226852,979.76,17.233333,4.60735,2980.42992,47.64,100.0,304.2,5.245648,54.24,71.805556,24.0,1034.0
20220318.0,3197.25,7.05,6.376051,833.0,11057.0,299.141077,14.041667,4.505341,9626.868392,151.83,17737.0,75.0,301.098394,5.126113,172.75,18570.0,78.009259,949.44,16.7,4.60978,2861.61216,46.19,100.0,301.4,5.245509,52.56,69.583333,24.0,1002.0
20220319.0,3167.25,6.31,6.216136,758.0,10151.0,299.215373,13.904167,4.431525,9542.3373,147.88,17565.0,75.0,301.281468,5.086904,169.75,18323.0,77.24537,919.61,16.15,4.439628,2776.118668,43.02,100.0,301.88,5.097007,49.39,67.291667,24.0,969.0
20220320.0,2845.2,5.92,6.244067,736.0,9481.0,299.169042,12.495833,4.523508,8566.226833,135.66,16454.0,75.0,301.076439,5.128376,153.8,17190.0,69.421296,860.63,15.116667,4.509372,2598.930474,40.9,100.0,301.98,5.112459,46.37,62.986111,24.0,907.0
20220321.0,2990.25,5.81,6.181509,735.0,9399.0,299.204092,13.120833,4.456018,9002.093676,140.32,17111.0,75.0,301.048196,5.041283,158.75,17846.0,72.893519,900.25,15.816667,4.540569,2716.864475,43.09,100.0,301.79,5.136986,48.75,65.902778,24.0,949.0
20220322.0,2524.2,5.65,6.230701,688.0,9068.0,299.099525,11.116667,4.672039,7607.147759,124.65,14479.0,75.0,301.368662,5.389805,143.8,15167.0,61.759259,795.55,14.016667,4.684899,2412.346265,39.4,100.0,303.23,5.404281,45.45,58.402778,24.0,841.0
20220630.0,3330.0,7.18,7.428098,662.0,9666.0,300.345503,14.816667,5.465973,10096.50453,194.37,17423.0,100.0,303.198334,6.355456,226.0,18085.0,61.736111,731.7,13.133333,6.14467,2222.61192,48.42,100.0,303.76,7.14467,56.3,54.722222,24.0,788.0
20220701.0,2277.0,7.97,7.801488,363.0,10216.0,300.296305,10.191667,5.895748,6912.190325,144.21,12096.0,75.520833,303.565671,6.90924,169.0,12459.0,56.229885,886.03,15.783333,5.494192,2681.658398,52.03,100.0,302.66,6.438226,60.97,65.763889,24.0,947.0
20220702.0,2651.25,7.57,7.246099,737.0,10447.0,300.499905,11.825,5.361522,8070.946641,152.16,14289.0,75.0,304.42043,6.580338,186.75,15026.0,65.694444,899.58,16.033333,5.286902,2730.045384,50.86,100.0,303.48,6.488565,62.42,66.805556,24.0,962.0
20220703.0,2429.55,7.12,7.179591,650.0,9917.0,300.482138,10.8125,5.419653,7374.913414,140.64,12472.0,75.0,303.550592,6.375723,165.45,13122.0,60.069444,883.54,15.7,5.274947,2672.443438,49.69,100.0,302.47,6.205945,58.46,65.416667,24.0,942.0
20220704.0,2433.45,7.1,7.025529,662.0,10106.0,303.836812,10.845833,5.467153,7476.48204,142.31,12445.0,75.0,307.237956,6.513638,169.55,13107.0,60.25463,891.64,15.683333,5.245484,2699.796756,49.36,100.0,302.79,5.245484,49.36,65.347222,24.0,941.0
20220705.0,2299.5,6.89,7.087748,637.0,9721.0,300.470053,10.258333,5.569456,6985.568157,137.12,11785.0,75.0,303.786395,6.600325,162.5,12422.0,56.990741,904.54,16.066667,5.204357,2740.123022,50.17,100.0,302.93,6.16805,59.46,66.944444,24.0,964.0
20220706.0,2549.1,7.09,7.204552,647.0,9841.0,301.304913,11.3375,5.408673,7755.076239,147.17,13056.0,75.0,304.228011,6.31753,171.9,13703.0,62.986111,909.63,16.166667,5.327835,2760.454161,51.68,100.0,303.47,6.223711,60.37,67.361111,24.0,970.0
20220707.0,2977.95,7.3,7.344064,666.0,9940.0,300.892221,13.2125,5.208767,9044.30865,165.17,15332.0,75.0,303.709218,6.087985,193.05,15998.0,73.402778,1030.37,18.283333,5.196901,3120.681619,57.01,100.0,302.87,6.073838,66.63,76.180556,24.0,1097.0
20220708.0,3457.2,7.07,7.226822,674.0,9783.0,300.922503,15.304167,5.136673,10485.13305,188.67,17991.0,75.0,303.28396,5.875306,215.8,18665.0,85.023148,1142.95,20.216667,5.049464,3462.338435,61.25,100.0,302.93,5.774938,70.05,84.236111,24.0,1213.0
20220709.0,3370.35,6.94,7.282267,649.0,9530.0,300.92725,14.941667,5.196319,10230.50334,186.34,17413.0,75.0,303.544241,6.013664,215.65,18062.0,83.009259,1164.24,20.6,5.016181,3529.509984,62.0,100.0,303.16,5.805825,71.76,85.833333,24.0,1236.0
20220710.0,3431.4,7.24,7.298387,667.0,9920.0,300.904349,15.229167,5.209576,10425.10197,190.41,17490.0,75.0,303.814827,6.117647,223.6,18157.0,84.606481,1123.55,19.916667,5.091213,3408.064215,60.84,100.0,303.33,5.979079,71.45,82.986111,24.0,1195.0
20220711.0,3609.3,7.31,7.293953,682.0,10022.0,300.926725,16.05,5.201454,10988.76065,200.36,18637.0,75.0,304.456838,6.300623,242.7,19319.0,89.166667,1196.4,21.25,5.088627,3637.77384,64.88,100.0,304.06,6.164706,78.6,88.541667,24.0,1275.0
