date,可门_厂级_上网电量,可门_厂级_供热厂用电量,可门_厂级_供热用厂用电率,可门_厂级_供热耗煤量,可门_厂级_供热量,可门_厂级_供电煤耗,可门_厂级_利用小时,可门_厂级_发电厂用电率,可门_厂级_发电标煤量,可门_厂级_发电用厂用电量,可门_厂级_发电耗煤量,可门_厂级_开机率,可门_厂级_综合供电煤耗,可门_厂级_综合厂用电率,可门_厂级_综合厂用电量,可门_厂级_耗煤量,可门_厂级_负荷率,可门_可门#3_上网电量,可门_可门#3_利用小时,可门_可门#3_发电厂用电率,可门_可门#3_发电标煤量,可门_可门#3_发电用厂用电量,可门_可门#3_开机率,可门_可门#3_综合供电煤耗,可门_可门#3_综合厂用电率,可门_可门#3_综合厂用电量,可门_可门#3_负荷率,可门_可门#3_运行小时,可门_可门#3_发电量
20220127.0,1785.3,3.72,6.483095,365.0,5738.0,298.083815,7.904167,5.04428,5369.413566,95.69,8635.0,50.0,300.756935,5.888245,111.7,9000.0,65.868056,740.19,13.216667,5.704918,2211.613701,45.24,100.0,298.79,6.659521,52.81,55.069444,24.0,793.0
20220128.0,1850.85,3.78,6.478149,369.0,5835.0,298.046152,8.183333,4.894094,5567.144467,96.12,8921.0,50.0,300.788528,5.761202,113.15,9290.0,68.194444,793.97,14.133333,5.412736,2371.667787,45.9,100.0,298.71,6.371462,54.03,58.888889,24.0,848.0
20220129.0,1911.6,4.11,6.579158,402.0,6247.0,298.061133,8.445833,4.888505,5746.350384,99.09,9338.0,50.0,300.604226,5.693143,115.4,9740.0,70.381944,864.54,15.35,5.263844,2582.553888,48.48,100.0,298.72,6.130293,56.46,63.958333,24.0,921.0
20220130.0,2095.65,3.95,6.23717,405.0,6333.0,298.029323,9.220833,4.549932,6295.30319,100.69,10096.0,50.0,300.398597,5.302756,117.35,10501.0,76.840278,947.05,16.716667,4.78664,2826.18661,48.01,100.0,298.42,5.578265,55.95,69.652778,24.0,1003.0
20220131.0,2410.5,3.68,6.107884,386.0,6025.0,298.242518,10.570833,4.363816,7236.228402,110.71,11599.0,50.0,300.196159,4.986204,126.5,11985.0,88.090278,1207.78,21.2,4.419025,3603.653186,56.21,100.0,298.37,5.048742,64.22,88.333333,24.0,1272.0
20220201.0,1923.6,3.96,6.477998,383.0,6113.0,298.091447,8.475,4.662242,5780.49992,94.83,9185.0,50.0,300.504259,5.427729,110.4,9568.0,70.625,903.5,15.95,4.791014,2698.5738,45.85,100.0,298.68,5.590387,53.5,66.458333,24.0,957.0
20220202.0,2059.35,3.86,6.297928,389.0,6129.0,298.142447,9.0625,4.554023,6189.288125,99.05,9919.0,50.0,300.545712,5.317241,115.65,10308.0,75.520833,943.94,16.65,4.71972,2819.07681,47.15,100.0,298.65,5.511512,55.06,69.375,24.0,999.0
20220203.0,1690.05,4.09,6.708217,391.0,6097.0,297.970452,7.483333,5.02951,5082.392601,90.33,8223.0,50.0,300.724393,5.89922,105.95,8614.0,62.361111,674.82,12.033333,5.572022,2015.68734,40.23,100.0,298.7,6.534626,47.18,50.138889,24.0,722.0
20220204.0,1745.55,4.34,6.802508,409.0,6380.0,297.895337,7.733333,5.043103,5250.107428,93.6,8438.0,50.0,300.770956,5.95097,110.45,8847.0,64.444444,772.18,13.75,5.425455,2308.972636,44.76,100.0,299.02,6.402424,52.82,57.291667,24.0,825.0
20220205.0,2002.95,3.97,6.453186,390.0,6152.0,297.992072,8.825,4.683192,6015.893748,99.19,9613.0,50.0,300.351669,5.432011,115.05,10003.0,73.541667,887.44,15.683333,4.907545,2647.499752,46.18,100.0,298.33,5.691817,53.56,65.347222,24.0,941.0
20220206.0,1972.5,3.91,6.45321,363.0,6059.0,298.065089,8.7,4.721743,5929.73668,98.59,8952.0,50.0,300.620364,5.531609,115.5,9315.0,72.5,862.4,15.266667,4.995633,2575.90256,45.76,100.0,298.69,5.851528,53.6,63.611111,24.0,916.0
20220207.0,2169.45,3.88,6.459131,360.0,6007.0,298.10268,9.575,4.596606,6535.513734,105.63,9839.0,50.0,301.252102,5.593995,128.55,10199.0,79.791667,1043.99,18.45,4.677507,3124.244474,51.78,100.0,299.26,5.69196,63.01,76.875,24.0,1107.0
20220208.0,2049.3,4.19,7.191898,344.0,5826.0,298.510193,9.141667,5.759344,6172.11615,126.36,9287.0,64.145833,301.181679,6.59526,144.7,9631.0,59.380751,822.96,14.55,5.005727,2449.869624,43.7,100.0,297.69,5.731959,50.04,60.625,24.0,873.0
20220209.0,3021.0,4.38,6.971192,388.0,6283.0,298.679864,13.333333,4.939375,9085.662248,158.06,13864.0,75.0,300.750157,5.59375,179.0,14252.0,74.074074,977.04,17.216667,4.783156,2890.377432,49.41,100.0,295.83,5.417231,55.96,71.736111,24.0,1033.0
20220210.0,3350.25,4.65,7.295262,393.0,6374.0,299.208886,14.808333,5.43444,10055.99178,193.14,15668.0,92.96875,300.156459,5.732977,203.75,16061.0,66.36788,893.04,15.716667,5.022269,2636.075472,47.36,100.0,295.18,5.297985,49.96,65.486111,24.0,943.0
20220211.0,3400.8,4.99,7.674562,408.0,6502.0,299.162358,15.0125,5.235082,10214.53973,188.62,15810.0,100.0,300.356967,5.61199,202.2,16218.0,62.552083,796.99,14.083333,5.300592,2355.025751,44.79,100.0,295.49,5.681657,48.01,58.680556,24.0,845.0
20220212.0,3325.65,4.33,6.853435,384.0,6318.0,299.245868,14.666667,5.222159,9983.3808,183.82,15463.0,100.0,300.19337,5.521307,194.35,15847.0,61.111111,770.78,13.633333,5.459658,2278.579836,44.66,100.0,295.62,5.772616,47.22,56.805556,24.0,818.0
20220213.0,3348.3,4.66,6.888396,411.0,6765.0,299.199361,14.766667,5.167889,10055.64173,183.15,15607.0,100.0,300.320811,5.522009,195.7,16018.0,61.527778,771.91,13.65,5.380952,2282.846634,44.07,100.0,295.74,5.749695,47.09,56.875,24.0,819.0
20220214.0,3218.55,4.57,6.510899,410.0,7019.0,299.213219,14.195833,5.185207,9665.604292,176.66,14539.0,100.0,300.309279,5.531259,188.45,14949.0,59.149306,698.85,12.383333,5.570659,2066.289795,41.39,100.0,295.67,5.942127,44.15,51.597222,24.0,743.0
20220215.0,3271.5,5.09,6.693845,458.0,7604.0,299.15711,14.420833,5.136377,9822.015983,177.77,14674.0,100.0,300.229741,5.475296,189.5,15132.0,60.086806,811.76,14.3,5.054779,2400.699024,43.37,100.0,295.74,5.389277,46.24,59.583333,24.0,858.0
20220216.0,3603.0,4.8,6.79983,453.0,7059.0,299.134765,15.858333,5.012612,10814.37985,190.78,16788.0,100.0,300.149316,5.333684,203.0,17241.0,66.076389,1089.27,19.05,4.417323,3216.287529,50.49,100.0,295.27,4.700787,53.73,79.375,24.0,1143.0
20220217.0,4076.85,4.71,6.500138,449.0,7246.0,299.177255,17.895833,4.782771,12235.09319,205.42,18777.0,100.0,300.111439,5.079162,218.15,19226.0,74.565972,1124.97,19.666667,4.391525,3316.299063,51.82,100.0,294.79,4.663559,55.03,81.944444,24.0,1180.0
20220218.0,3790.5,4.53,6.870924,414.0,6593.0,299.188106,16.683333,5.002747,11380.18806,200.31,17524.0,100.0,300.229206,5.332168,213.5,17938.0,69.513889,1041.63,18.25,4.573516,3076.141716,50.08,100.0,295.32,4.873973,53.37,76.041667,24.0,1095.0
20220219.0,3710.1,4.07,6.89013,334.0,5907.0,299.213876,16.308333,4.915176,11135.60345,192.38,15655.0,100.0,300.142946,5.209504,203.9,15989.0,67.951389,1089.55,19.066667,4.491259,3219.62025,51.38,100.0,295.5,4.759615,54.45,79.444444,24.0,1144.0
20220220.0,3786.15,4.05,6.617647,344.0,6120.0,299.223395,16.625,4.784712,11367.76607,190.91,15960.0,100.0,300.246057,5.109023,203.85,16304.0,69.270833,1098.82,19.2,4.323785,3245.91428,49.81,100.0,295.4,4.616319,53.18,80.0,24.0,1152.0
20220221.0,3934.5,3.85,6.555423,339.0,5873.0,299.217189,17.270833,4.767189,11811.29932,197.6,16559.0,100.0,300.198229,5.078408,210.5,16898.0,71.961806,1190.81,20.783333,4.22935,3515.152039,52.74,100.0,295.19,4.506014,56.19,86.597222,24.0,1247.0
20220222.0,3850.35,3.92,6.42623,353.0,6100.0,299.235913,16.891667,4.603355,11572.58984,186.62,16762.0,100.0,300.559425,5.023434,203.65,17115.0,70.381944,1040.16,18.2,4.350733,3074.71296,47.51,100.0,295.6,4.747253,51.84,75.833333,24.0,1092.0
20220223.0,4133.1,3.93,6.358194,344.0,6181.0,299.27053,18.120833,4.572545,12420.14596,198.86,17049.0,100.0,300.504366,4.96436,215.9,17393.0,75.503472,1123.89,19.666667,4.379661,3322.893174,51.68,100.0,295.66,4.755085,56.11,81.944444,24.0,1180.0
20220224.0,3492.9,4.09,6.916963,400.0,5913.0,299.204842,15.370833,4.926538,10493.89173,181.74,17402.0,100.0,300.434932,5.315804,196.1,17802.0,64.045139,1058.71,18.55,4.521114,3131.346567,50.32,100.0,295.77,4.877808,54.29,77.291667,24.0,1113.0
20220225.0,3921.3,3.53,6.601833,361.0,5347.0,299.293977,17.241667,4.725713,11799.51538,195.55,19659.0,100.0,300.908255,5.236829,216.7,20020.0,71.840278,931.15,16.383333,4.759919,2754.434815,46.79,100.0,295.81,5.274669,51.85,68.263889,24.0,983.0
20220226.0,3868.8,3.63,6.424779,374.0,5650.0,299.293132,17.029167,4.837289,11640.40779,197.7,19480.0,100.0,300.879027,5.338879,218.2,19854.0,70.954861,665.96,11.85,5.739803,1969.5767,40.81,100.0,295.75,6.33474,45.04,49.375,24.0,711.0
20220227.0,3401.1,3.63,6.27268,389.0,5787.0,299.251348,14.975,4.857819,10232.63051,174.59,17519.0,100.0,300.862383,5.367279,192.9,17908.0,62.395833,671.31,11.95,5.767085,1986.003504,41.35,100.0,295.84,6.372385,45.69,49.791667,24.0,717.0
20220228.0,3990.6,3.58,6.102966,424.0,5866.0,299.304731,17.5375,4.666191,12009.90164,196.4,21746.0,100.0,300.954785,5.188881,218.4,22170.0,73.072917,757.05,13.433333,5.461538,2239.80813,44.02,100.0,295.86,6.073201,48.95,55.972222,24.0,806.0
20220301.0,4412.25,4.21,6.231498,470.0,6756.0,299.018589,19.3375,4.479207,13255.85288,207.88,22979.0,100.0,300.432951,4.928895,228.75,23449.0,80.572917,1026.66,18.033333,4.647874,3042.096246,50.29,100.0,296.31,5.114603,55.34,75.138889,24.0,1082.0
20220302.0,2662.8,5.27,7.055831,505.0,7469.0,299.085842,11.825,5.49401,8021.721562,155.92,13982.0,100.0,301.251373,6.173362,175.2,14487.0,49.270833,815.48,14.383333,4.900348,2425.726808,42.29,100.0,297.46,5.506373,47.52,59.930556,24.0,863.0
20220303.0,3590.55,5.33,6.892538,607.0,7733.0,299.897087,15.820833,4.870687,10832.46274,184.94,20870.0,100.0,301.693689,5.437187,206.45,21477.0,65.920139,768.17,13.566667,5.042998,2281.618534,41.05,100.0,297.02,5.630221,45.83,56.527778,24.0,814.0
20220304.0,3654.3,6.14,6.587983,736.0,9320.0,300.592164,16.104167,4.874515,11051.57148,188.4,21565.0,98.09375,302.426497,5.451488,210.7,22301.0,68.404658,1059.14,18.583333,4.479821,3149.458704,49.95,100.0,297.36,5.009865,55.86,77.430556,24.0,1115.0
20220305.0,3004.35,6.73,6.474266,834.0,10395.0,300.427197,13.233333,4.630982,9099.699454,147.08,17969.0,75.0,302.884133,5.404597,171.65,18803.0,73.518519,1039.1,18.266667,4.447993,3094.75153,48.75,100.0,297.83,5.191606,56.9,76.111111,24.0,1096.0
20220306.0,2577.75,6.96,6.711021,704.0,10371.0,300.281902,11.391667,4.866862,7810.1521,133.06,13239.0,75.0,302.983303,5.715069,156.25,13943.0,63.287037,1012.25,17.8,4.444757,3021.465025,47.47,100.0,298.49,5.220037,55.75,74.166667,24.0,1068.0
20220307.0,2985.3,7.0,6.656523,841.0,10516.0,300.409,13.1875,4.83981,9047.778341,153.18,17893.0,75.0,303.077692,5.677725,179.7,18734.0,73.263889,1140.1,20.05,4.45719,3400.9183,53.62,100.0,298.3,5.228595,62.9,83.541667,24.0,1203.0
20220308.0,3009.75,7.18,6.641384,868.0,10811.0,300.379877,13.283333,4.784818,9117.911026,152.54,17853.0,75.0,302.945794,5.59128,178.25,18721.0,73.796296,1117.14,19.65,4.490246,3331.981764,52.94,100.0,298.26,5.246819,61.86,81.875,24.0,1179.0
20220309.0,3132.15,6.97,6.492176,866.0,10736.0,300.425572,13.783333,4.638452,9477.104924,153.44,18763.0,75.0,302.575066,5.315901,175.85,19629.0,76.574074,1162.8,20.416667,4.43102,3463.51608,54.28,100.0,297.86,5.077551,62.2,85.069444,24.0,1225.0
20220310.0,3384.6,6.75,6.206897,872.0,10875.0,301.203151,14.8625,4.417718,10269.28048,157.58,19956.0,75.0,303.411939,5.113541,182.4,20828.0,82.569444,1237.44,21.7,4.28341,3696.852,55.77,100.0,298.75,4.958525,64.56,90.416667,24.0,1302.0
20220311.0,3340.2,6.67,6.187958,773.0,10779.0,301.207626,14.6625,4.397556,10133.37757,154.75,17832.0,75.0,303.376372,5.080989,178.8,18605.0,81.458333,1195.02,20.95,4.267303,3572.392788,53.64,100.0,298.94,4.930788,61.98,87.291667,24.0,1257.0
20220312.0,3306.6,6.61,6.10229,835.0,10832.0,301.19099,14.5125,4.340511,10035.14163,151.18,18894.0,75.0,303.488224,5.064599,176.4,19729.0,80.625,1196.2,20.983333,4.274821,3575.80066,53.82,100.0,298.93,4.988086,62.8,87.430556,24.0,1259.0
20220313.0,3024.45,6.77,6.248846,799.0,10834.0,301.116265,13.295833,4.476653,9178.475425,142.85,16590.0,75.0,303.475853,5.219367,166.55,17389.0,73.865741,1120.85,19.666667,4.3,3351.3415,50.74,100.0,299.0,5.012712,59.15,81.944444,24.0,1180.0
20220314.0,3267.0,6.9,6.231936,796.0,11072.0,301.153822,14.35,4.454413,9909.737545,153.41,17471.0,75.0,303.328361,5.139373,177.0,18267.0,79.722222,1186.01,20.8,4.305288,3541.070057,53.73,100.0,298.57,4.967147,61.99,86.666667,24.0,1248.0
20220315.0,2940.0,6.7,6.134408,851.0,10922.0,301.099258,12.9125,4.45918,8914.976952,138.19,17264.0,75.0,303.230509,5.130687,159.0,18115.0,71.736111,1120.09,19.6,4.131803,3345.484812,48.59,100.0,298.68,4.754252,55.91,81.666667,24.0,1176.0
20220316.0,3139.95,6.51,6.071628,836.0,10722.0,301.191277,13.770833,4.373979,9518.969607,144.56,18291.0,75.0,303.156726,4.993949,165.05,19127.0,76.50463,1143.41,20.0,4.130833,3413.07885,49.57,100.0,298.5,4.715833,56.59,83.333333,24.0,1200.0
20220317.0,3330.15,6.8,6.305053,863.0,10785.0,301.198508,14.620833,4.477344,10095.84268,157.11,19812.0,75.0,303.164803,5.096894,178.85,20675.0,81.226852,1123.02,19.683333,4.312447,3352.327002,50.93,100.0,298.51,4.909399,57.98,82.013889,24.0,1181.0
20220318.0,3197.25,7.05,6.376051,833.0,11057.0,299.141077,14.041667,4.505341,9626.868392,151.83,17737.0,75.0,301.098394,5.126113,172.75,18570.0,78.009259,1092.44,19.15,4.326371,3229.361884,49.71,100.0,295.61,4.922541,56.56,79.791667,24.0,1149.0
20220319.0,3167.25,6.31,6.216136,758.0,10151.0,299.215373,13.904167,4.431525,9542.3373,147.88,17565.0,75.0,301.281468,5.086904,169.75,18323.0,77.24537,1146.0,20.083333,4.26556,3391.014,51.4,100.0,295.9,4.896266,59.0,83.680556,24.0,1205.0
20220320.0,2845.2,5.92,6.244067,736.0,9481.0,299.169042,12.495833,4.523508,8566.226833,135.66,16454.0,75.0,301.076439,5.128376,153.8,17190.0,69.421296,1069.62,18.733333,4.267794,3163.615074,47.97,100.0,295.77,4.838078,54.38,78.055556,24.0,1124.0
20220321.0,2990.25,5.81,6.181509,735.0,9399.0,299.204092,13.120833,4.456018,9002.093676,140.32,17111.0,75.0,301.048196,5.041283,158.75,17846.0,72.893519,1149.26,20.1,4.158375,3401.924526,50.15,100.0,296.01,4.704809,56.74,83.75,24.0,1206.0
20220322.0,2524.2,5.65,6.230701,688.0,9068.0,299.099525,11.116667,4.672039,7607.147759,124.65,14479.0,75.0,301.368662,5.389805,143.8,15167.0,61.759259,1048.8,18.366667,4.185118,3107.69928,46.12,100.0,296.31,4.827586,53.2,76.527778,24.0,1102.0
20220323.0,2583.45,5.65,6.222467,684.0,9080.0,299.131169,11.379167,4.511168,7800.742623,123.2,14673.0,73.5625,301.950594,5.402783,147.55,15357.0,64.452941,1024.81,18.0,4.266667,3034.564891,46.08,100.0,296.11,5.110185,55.19,75.0,24.0,1080.0
20220324.0,2000.55,6.2,6.196282,726.0,10006.0,299.003266,8.820833,4.474256,6046.683241,94.72,10840.0,50.0,302.251043,5.500709,116.45,11566.0,73.506944,1104.47,19.416667,4.225751,3295.628033,49.23,100.0,298.39,5.195708,60.53,80.902778,24.0,1165.0
20220325.0,1929.75,6.31,6.313157,713.0,9995.0,298.985165,8.529167,4.619443,5837.50596,94.56,10401.0,50.0,302.500633,5.727894,117.25,11114.0,71.076389,1098.2,19.333333,4.296552,3280.3234,49.84,100.0,298.7,5.327586,61.8,80.555556,24.0,1160.0
20220326.0,1835.7,7.32,6.630435,762.0,11040.0,298.737417,8.125,4.768718,5547.5837,92.99,9513.0,50.0,302.205355,5.861538,114.3,10275.0,67.708333,1040.51,18.35,4.469573,3105.714248,49.21,100.0,298.48,5.494096,60.49,76.458333,24.0,1101.0
20220327.0,1710.3,6.09,6.275116,650.0,9705.0,298.865168,7.5875,4.894014,5175.986066,89.12,8963.0,50.0,302.63615,6.079077,110.7,9613.0,63.229167,1126.78,19.85,4.34089,3374.368066,51.7,100.0,299.47,5.392107,64.22,82.708333,24.0,1191.0
20220328.0,1789.65,6.34,6.287188,683.0,10084.0,298.882525,7.925,4.752366,5414.585716,90.39,9362.0,50.0,302.54998,5.90694,112.35,10045.0,66.041667,1133.71,19.966667,4.317195,3392.06032,51.72,100.0,299.2,5.366444,64.29,83.194444,24.0,1198.0
20220329.0,1738.8,6.39,6.360107,684.0,10047.0,298.834077,7.695833,4.885219,5249.827416,90.23,9250.0,50.0,301.922442,5.858148,108.2,9934.0,64.131944,1140.63,20.066667,4.388704,3407.403999,52.84,100.0,298.73,5.263289,63.37,83.611111,24.0,1204.0
20220330.0,2016.15,6.69,6.349658,713.0,10536.0,298.951318,8.904167,4.665419,6090.535195,99.7,10490.0,50.0,302.087404,5.655124,120.85,11203.0,74.201389,1186.28,20.883333,4.393456,3538.435984,55.05,100.0,298.28,5.32482,66.72,87.013889,24.0,1253.0
20220331.0,1663.35,6.54,6.251792,695.0,10461.0,298.730547,7.379167,5.030491,5024.378943,89.09,8482.0,50.0,302.063844,6.078487,107.65,9177.0,61.493056,1162.96,20.45,4.319478,3479.925208,53.0,100.0,299.23,5.219234,64.04,85.208333,24.0,1227.0
20220401.0,1723.65,6.05,6.181038,654.0,9788.0,299.0489,7.629167,4.903878,5207.069358,89.79,8780.0,50.0,302.095516,5.862916,107.35,9434.0,63.576389,1143.73,20.1,4.318408,3423.641382,52.08,100.0,299.34,5.16335,62.27,83.75,24.0,1206.0
20220402.0,1948.5,6.55,6.263747,708.0,10457.0,299.030244,8.604167,4.685714,5885.632872,96.76,9975.0,50.0,302.05968,5.641646,116.5,10683.0,71.701389,1177.83,20.7,4.291465,3522.065049,53.3,100.0,299.03,5.166667,64.17,86.25,24.0,1242.0
20220403.0,1898.7,6.16,6.10445,672.0,10091.0,299.07997,8.375,4.645274,5732.256432,93.37,9607.0,50.0,301.904273,5.537313,111.3,10279.0,69.791667,1170.72,20.55,4.237632,3498.813792,52.25,100.0,298.86,5.051095,62.28,85.625,24.0,1233.0
