date,漳平_厂级_上网电量,漳平_厂级_供热厂用电量,漳平_厂级_供热用厂用电率,漳平_厂级_供热耗煤量,漳平_厂级_供热量,漳平_厂级_供电煤耗,漳平_厂级_利用小时,漳平_厂级_发电厂用电率,漳平_厂级_发电标煤量,漳平_厂级_发电用厂用电量,漳平_厂级_发电耗煤量,漳平_厂级_日电网调度发电量,漳平_厂级_综合供电煤耗,漳平_厂级_综合厂用电率,漳平_厂级_综合厂用电量,漳平_厂级_耗煤量,漳平_厂级_负荷率,漳平_漳平#5_上网电量,漳平_漳平#5_利用小时,漳平_漳平#5_发电厂用电率,漳平_漳平#5_发电标煤量,漳平_漳平#5_发电用厂用电量,漳平_漳平#5_综合供电煤耗,漳平_漳平#5_综合厂用电率,漳平_漳平#5_综合厂用电量,漳平_漳平#5_负荷率,漳平_漳平#5_运行小时,漳平_漳平#5_发电量
20220104.0,968.59,4.92,6.550323,545.0,7511.08,329.713998,17.431167,5.995009,3241.64911,62.7,5879.0,1045.0,334.677119,7.389064,77.28,6424.0,72.629861,482.57,17.369,7.303894,1612.169856,38.0584,334.08,7.388643,38.5,72.370833,24.0,521.07
20220106.0,867.03,5.54,6.757622,636.0,8198.15,326.239563,15.468333,5.652408,2856.684111,52.46,5516.0,928.1,329.47927,6.58011,61.07,6152.0,64.451389,399.21,14.244333,6.575714,1304.738043,28.1,326.83,6.580395,28.12,59.351389,24.0,427.33
20220107.0,884.43,5.32,6.498472,601.0,8186.54,326.390217,15.726667,5.363501,2914.632,50.61,5037.0,943.6,329.549201,6.270666,59.17,5638.0,65.527778,404.04,14.369333,6.265658,1324.766352,27.01,327.88,6.272618,27.04,59.872222,24.0,431.08
20220108.0,907.79,4.91,6.64999,573.0,7383.47,327.701391,16.161667,5.542951,3001.580895,53.75,5511.0,960.0,330.647054,6.384449,61.91,6084.0,67.340278,419.85,14.949333,6.314306,1378.073655,28.3184,328.23,6.383785,28.63,62.288889,24.0,448.48
20220109.0,1043.59,5.19,6.800092,557.0,7632.25,327.504943,18.606333,5.686236,3448.299543,63.48,5443.0,1100.0,330.426656,6.520181,72.79,6000.0,77.526389,512.51,18.275333,6.498523,1682.724083,35.6288,328.33,6.520629,35.75,76.147222,24.0,548.26
20220110.0,1043.7,5.96,6.838878,632.0,8714.88,335.279279,18.608,6.15685,3512.855115,68.74,5664.0,1116.0,336.577093,6.653052,74.28,6296.0,77.533333,516.25,18.408333,6.512196,1736.56175,35.9636,336.38,6.518787,36.0,76.701389,24.0,552.25
20220111.0,968.93,5.67,6.840333,608.0,8289.07,332.858672,17.260667,6.124715,3236.085295,63.43,5460.0,1035.0,333.985458,6.441428,66.71,6068.0,71.919444,467.02,16.716667,6.397607,1561.061052,32.084,334.26,6.875374,34.48,69.652778,24.0,501.5
20220112.0,1013.83,5.09,6.801721,544.0,7483.4,326.382274,18.0545,5.545247,3339.54343,60.07,5392.0,1083.28,329.398758,6.410221,69.44,5936.0,75.227083,487.49,17.449,6.458441,1595.798515,33.808,327.35,6.873364,35.98,72.704167,24.0,523.47
20220113.0,1077.48,5.24,6.82019,584.0,7683.07,324.852778,19.146167,5.449307,3528.453421,62.6,6028.0,1148.78,327.472753,6.205768,71.29,6612.0,79.775694,538.86,19.222333,6.159918,1757.384118,35.5224,326.13,6.556609,37.81,80.093056,24.0,576.67
20220114.0,1060.57,5.29,7.033125,537.0,7521.55,325.657957,18.882833,5.616212,3482.390796,63.63,5591.0,1132.97,328.350868,6.390284,72.4,6128.0,78.678472,521.67,18.648333,6.362749,1708.364916,35.5964,327.48,6.753061,37.78,77.701389,24.0,559.45
20220115.0,1073.74,5.11,6.953176,627.0,7349.16,325.043482,19.087,5.442622,3519.86336,62.33,6253.0,1145.22,327.813378,6.241596,71.48,6880.0,79.529167,532.67,18.986333,6.084605,1736.983603,34.6573,326.09,6.481855,36.92,79.109722,24.0,569.59
20220116.0,873.0744,4.52,6.671754,496.0,6774.83,325.694483,15.5502,5.561793,2869.758576,51.8922,4652.0,933.012,328.695765,6.424355,59.94,5148.0,64.7925,398.92,14.3046,6.655551,1303.750344,28.5615,326.82,7.041558,30.218,59.6025,24.0,429.138
20220117.0,834.0,4.39,6.698496,498.0,6553.71,326.058515,14.869167,5.743429,2741.858655,51.24,4746.0,892.15,328.760031,6.517962,58.15,5244.0,61.954861,373.71,13.433667,6.87576,1220.462118,27.71,326.58,7.270291,29.3,55.973611,24.0,403.01
20220118.0,884.85,4.51,6.58776,517.0,6846.03,328.4946,15.747,5.550264,2931.420111,52.44,4975.0,940.0,331.290062,6.347241,59.97,5492.0,65.6125,403.74,14.464667,6.572153,1333.028358,28.5192,330.17,6.959487,30.2,60.269444,24.0,433.94
20220119.0,956.39,4.54,6.643274,579.0,6833.98,328.346938,17.015833,5.524267,3167.070395,56.4,5897.0,1000.0,331.148422,6.322543,64.55,6476.0,70.899306,455.47,16.291333,6.439088,1500.910291,31.4704,329.53,6.8073,33.27,67.880556,24.0,488.74
20220120.0,892.4,4.84,7.282576,706.0,6646.0,326.642229,15.881833,5.009917,2956.667464,47.74,5082.0,952.0,331.31639,6.350023,60.51,5788.0,68.191642,449.72,16.113333,5.558254,1493.610064,26.8686,332.12,6.967315,33.68,67.138889,24.0,483.4
20220121.0,481.27,4.9,7.385736,507.0,6634.41,327.021051,8.684667,5.411837,1611.821357,28.2,2916.0,521.0,334.91,7.637983,39.8,3423.0,72.372222,481.27,17.369333,5.410954,1611.821357,28.1954,334.91,7.639902,39.81,72.372222,24.0,521.08
20220122.0,515.64,4.56,7.455037,473.0,6116.67,325.46982,9.285,5.553761,1712.492004,30.94,3207.0,557.1,332.11,7.442111,41.46,3680.0,77.375,515.64,18.57,5.553886,1712.492004,30.9407,332.11,7.442111,41.46,77.375,24.0,557.1
20220123.0,483.01,4.09,7.239976,429.0,5649.19,325.054973,8.712833,5.432599,1606.97427,28.4,2979.0,522.77,332.7,7.605639,39.76,3408.0,72.606944,483.01,17.425667,5.433843,1606.97427,28.4065,332.7,7.605639,39.76,72.606944,24.0,522.77
20220124.0,453.05,3.93,7.395141,438.0,5314.3,325.240176,8.1865,5.49889,1509.699848,27.01,3010.0,491.19,333.230294,7.764816,38.14,3448.0,68.220833,453.0504,16.373,5.498035,1509.699848,27.0058,333.23,7.764735,38.1396,68.220833,24.0,491.19
20220125.0,465.33,3.69,7.274376,373.0,5072.6,325.873213,8.370167,5.527568,1546.105458,27.76,2811.0,502.21,332.26,7.345533,36.89,3184.0,69.751389,465.33,16.740333,5.528484,1546.105458,27.7646,332.26,7.343542,36.88,69.751389,24.0,502.21
20220126.0,455.64,3.43,7.376487,388.0,4649.91,325.952944,8.180667,5.315378,1514.866308,26.09,2950.0,490.84,332.47,7.17138,35.2,3338.0,68.172222,455.64,16.361333,5.315072,1514.866308,26.0885,332.47,7.17138,35.2,68.172222,24.0,490.84
20220127.0,446.85,2.68,6.985297,313.0,3836.63,326.047593,8.006833,5.347516,1482.603615,25.69,3007.0,480.41,331.79,6.987781,33.57,3320.0,66.723611,446.85,16.013667,5.346662,1482.603615,25.6859,331.79,6.9857,33.56,66.723611,24.0,480.41
20220128.0,454.92,1.64,6.863274,176.0,2389.53,327.860861,8.121,5.247712,1513.700808,25.57,2739.0,480.0,332.74,6.637114,32.34,2915.0,67.675,454.92,16.242,5.246706,1513.700808,25.5651,332.74,6.637114,32.34,67.675,24.0,487.26
20220129.0,425.0942,0.0,0.0,0.0,0.0,330.256515,7.4765,5.824918,1395.201674,26.13,2072.0,448.0,328.21,6.807998,30.54,2072.0,65.439825,425.0942,14.953,5.093738,1395.201674,22.85,328.21,5.2377,23.4958,65.439825,22.85,448.59
20220210.0,487.29,0.0,0.0,0.0,0.0,325.497123,8.702167,5.762933,1601.576043,30.09,2748.0,522.0,328.67,5.856779,30.58,2748.0,72.518056,487.29,17.404333,5.762262,1601.576043,30.0865,328.67,6.672668,34.84,72.518056,24.0,522.13
20220211.0,499.36,0.0,0.0,4.0,0.0,325.550379,8.942333,5.954822,1642.694656,31.95,2832.0,536.54,328.96,6.93145,37.19,2836.0,74.519444,499.36,17.884667,5.955865,1642.694656,31.9556,328.96,6.929586,37.18,74.519444,24.0,536.54
20220212.0,451.94,0.0,0.0,1.0,0.0,325.942801,8.083,6.13015,1483.854602,29.73,2825.0,484.98,328.33,6.812652,33.04,2826.0,67.358333,451.94,16.166,6.130686,1483.854602,29.7326,328.33,6.812652,33.04,67.358333,24.0,484.98
20220213.0,474.41,1.32,7.238866,123.0,1823.49,325.645689,8.482333,5.747239,1562.089807,29.25,2717.0,508.94,329.27,6.786655,34.54,2840.0,70.686111,474.41,16.964667,5.746905,1562.089807,29.2483,329.27,6.78469,34.53,70.686111,24.0,508.94
20220214.0,461.37,4.24,7.325906,414.0,5787.68,325.017364,8.2715,5.54313,1523.616399,27.51,2690.0,496.29,330.237423,7.036209,34.92,3104.0,68.929167,461.3664,16.543,5.543775,1523.616399,27.5132,330.24,7.036934,34.9236,68.929167,24.0,496.29
20220215.0,462.24,4.07,7.208835,393.0,5645.85,325.722454,8.294,5.451732,1532.55672,27.13,2619.0,497.64,331.55,7.113576,35.4,3012.0,69.116667,462.24,16.588,5.450868,1532.55672,27.1257,331.55,7.113576,35.4,69.116667,24.0,497.64
20220216.0,484.07,4.69,7.472972,422.0,6275.95,325.491786,8.693333,5.584739,1602.949398,29.13,2626.0,521.6,331.14,7.195169,37.53,3048.0,72.444444,484.07,17.386667,5.584797,1602.949398,29.1303,331.14,7.195169,37.53,72.444444,24.0,521.6
20220217.0,522.61,4.79,7.021309,431.0,6822.09,325.752201,9.391667,5.705413,1730.88432,32.15,2897.0,563.5,331.2,7.254658,40.88,3328.0,78.263889,522.61,18.783333,5.70504,1730.88432,32.1479,331.2,7.256433,40.89,78.263889,24.0,563.5
20220218.0,494.0,5.72,7.478982,500.0,7648.1,323.807716,8.879833,5.473076,1630.7928,29.16,2548.0,530.0,330.12,7.282419,38.8,3048.0,73.998611,494.0,17.759667,5.472419,1630.7928,29.1565,330.12,7.280542,38.79,73.998611,24.0,532.79
20220219.0,492.73,6.24,7.316129,612.0,8529.1,312.10774,8.852667,5.34114,1569.246504,28.37,2784.0,531.0,318.48,7.235108,38.43,3396.0,73.772222,492.73,17.705333,5.340764,1569.246504,28.368,318.48,7.235108,38.43,73.772222,24.0,531.16
20220220.0,512.4,6.26,7.159555,605.0,8743.56,312.67609,9.202167,5.283176,1635.17088,29.17,2819.0,552.0,319.12,7.014652,38.73,3424.0,76.684722,512.4,18.404333,5.282778,1635.17088,29.1678,319.12,7.195769,39.73,76.684722,24.0,552.13
20220221.0,514.93,7.04,8.069563,679.0,8724.14,325.326805,9.244167,5.316866,1708.486247,29.49,2845.0,554.65,331.79,7.161273,39.72,3524.0,77.034722,514.93,18.488333,5.317011,1708.486247,29.4908,331.79,7.161273,39.72,77.034722,24.0,554.65
20220222.0,523.35,7.23,8.202161,742.0,8814.75,325.929123,9.387667,5.161027,1741.08078,29.07,3074.0,563.26,332.68,7.085538,39.91,3816.0,78.230556,523.35,18.775333,5.161844,1741.08078,29.0746,332.68,7.085538,39.91,78.230556,24.0,563.26
20220223.0,504.82,6.71,7.021737,708.0,9556.04,325.278004,9.049833,5.125325,1675.702164,27.83,2932.0,542.99,331.940526,7.029595,38.17,3640.0,75.415278,504.8208,18.099667,5.124827,1675.702164,27.8273,331.94,7.029448,38.1692,75.415278,24.0,542.99
20220224.0,494.29,6.69,6.976875,695.0,9588.82,326.027315,8.867167,5.12941,1645.590268,27.29,2837.0,532.032,332.92,7.093585,37.74,3532.0,73.893056,494.29,17.734333,5.128621,1645.590268,27.2858,332.92,7.093585,37.74,73.893056,24.0,532.03
20220225.0,518.71,7.03,7.529056,665.0,9337.16,325.247789,9.321333,5.519597,1718.641843,30.87,2920.0,559.28,331.33,7.253969,40.57,3585.0,77.677778,518.71,18.642667,5.51906,1718.641843,30.867,331.33,7.253969,40.57,77.677778,24.0,559.28
20220226.0,507.91,6.57,7.036401,765.0,9337.16,326.76575,9.125,5.268091,1694.794088,28.8428,3363.0,547.5,333.68,7.23105,39.59,4128.0,76.041667,507.91,18.25,5.268091,1694.794088,28.8428,333.68,7.23105,39.59,76.041667,24.0,547.5
20220227.0,492.25,6.41,7.332175,743.0,8742.29,323.544188,8.877833,5.438639,1629.692075,28.97,3359.0,530.0,331.07,7.588188,40.42,4102.0,73.981944,492.25,17.755667,5.437851,1629.692075,28.9658,331.07,7.588188,40.42,73.981944,24.0,532.67
20220228.0,556.116,6.86,7.971859,772.0,8605.27,317.331718,10.1697,5.205004,1835.51647,31.76,3572.0,610.0,330.06,7.837006,47.82,4344.0,84.7475,556.116,20.3394,5.205611,1835.51647,31.7637,330.06,8.860635,54.066,84.7475,24.0,610.182
20220301.0,748.92,6.88,8.065537,618.0,8530.12,361.024687,13.650333,6.688481,2759.095069,54.78,5435.0,819.0,368.409853,8.55901,70.1,6053.0,70.09157,481.35,17.687333,6.05667,1516.974525,32.1379,315.15,9.285364,49.27,73.697222,24.0,530.62
20220302.0,947.58,6.63,7.468521,626.0,8877.26,329.462928,16.968333,6.461055,3137.541356,65.78,5570.0,1018.0,331.110973,6.926628,70.52,6196.0,70.701389,486.47,17.533333,5.565779,1612.696697,29.276,331.51,7.515209,39.53,73.055556,24.0,526.0
20220303.0,981.47,6.79,8.105421,591.0,8377.11,324.64583,17.565333,5.167375,3244.705215,54.46,4692.0,1053.92,330.596474,6.874336,72.45,5283.0,73.188889,496.57,17.873,5.473806,1646.377835,29.35,331.55,7.389172,39.62,74.470833,24.0,536.19
20220304.0,979.44,7.05,8.146691,638.0,8653.82,321.147909,17.5395,5.143628,3205.826886,54.13,4949.0,1052.37,327.312228,6.930072,72.93,5587.0,73.08125,498.81,17.959,5.458396,1654.353246,29.4082,331.66,7.416894,39.96,74.829167,24.0,538.77
20220305.0,966.95,7.5,7.826416,618.0,9582.93,324.480537,17.311,5.662103,3179.422541,58.81,5282.0,1038.66,328.809405,6.904088,71.71,5900.0,72.129167,496.25,17.767667,4.892708,1622.7375,26.0796,327.0,6.900174,36.78,74.031944,24.0,533.03
20220306.0,916.9,6.75,7.219329,563.0,9349.9,325.19433,16.402333,5.686183,3018.388736,55.96,5019.0,984.14,329.194976,6.833377,67.25,5582.0,68.343056,440.62,15.779333,6.154781,1444.616732,29.1355,327.86,6.920444,32.76,65.747222,24.0,473.38
20220307.0,977.5656,6.78,6.994558,639.0,9693.25,321.589574,17.46,5.547652,3182.073526,58.1172,5349.0,1047.594,325.509974,6.684803,70.03,5988.0,72.75,464.82,16.638667,6.198854,1523.122176,30.9422,327.68,6.879558,34.34,69.327778,24.0,499.16
20220308.0,1139.21,7.04,7.196649,778.0,9782.33,325.712211,20.3185,5.513858,3751.846388,67.22,6358.0,1219.1,329.337557,6.553141,79.89,7136.0,84.660417,586.63,20.955333,6.074794,1923.911748,38.1898,327.96,6.685649,42.03,87.313889,24.0,628.66
20220309.0,1164.53,7.06,6.895979,831.0,10237.85,325.335644,20.762333,5.510781,3829.493335,68.65,6765.0,1245.74,328.844541,6.519017,81.21,7596.0,86.509722,603.12,21.539333,6.083413,1977.570168,39.3098,327.89,6.663778,43.06,89.747222,24.0,646.18
20220310.0,1157.11,7.69,7.530497,658.0,10211.81,324.693424,20.667333,5.674817,3797.841569,70.37,6982.0,1240.05,328.21785,6.688494,82.94,7640.0,86.113889,564.53,20.267333,5.315615,1864.134513,32.32,330.21,7.152725,43.49,84.447222,24.0,608.02
20220311.0,1145.84,7.67,7.848892,638.0,9772.08,329.589661,20.483833,5.734604,3818.46102,70.48,7322.0,1229.03,333.245568,6.768753,83.19,7960.0,85.349306,568.83,20.488333,5.643862,1891.132218,34.69,332.46,7.454649,45.82,85.368056,24.0,614.65
20220312.0,1131.21,7.13,7.169057,806.0,9945.52,323.427281,20.231833,5.867816,3695.73885,71.23,6705.0,1214.0,326.706699,6.812696,82.7,7511.0,84.299306,586.35,21.007667,6.512575,1915.13637,41.0442,326.62,6.962537,43.88,87.531944,24.0,630.23
20220313.0,1154.78,6.93,7.064199,854.0,9810.03,325.072651,20.6455,5.885867,3789.761982,72.91,7334.0,1238.73,328.180431,6.776295,83.94,8188.0,86.022917,605.32,21.689333,6.597221,1975.280224,42.9268,326.32,6.971169,45.36,90.372222,24.0,650.68
20220314.0,1154.55,7.19,7.415444,761.0,9695.98,325.00684,20.664667,5.974772,3788.929735,74.08,6799.0,1239.87,328.173724,6.881311,85.32,7560.0,86.102778,600.44,21.506,6.53086,1958.094884,42.1358,326.11,6.934499,44.74,89.608333,24.0,645.18
20220315.0,1007.4,6.98,7.338369,735.0,9511.65,324.444766,18.066833,6.046992,3304.340163,65.55,6249.0,1084.01,328.006766,7.0682,76.62,6984.0,75.278472,493.61,17.75,6.805258,1608.576268,36.238,325.88,7.303286,38.89,73.958333,24.0,532.5
20220316.0,947.42,6.62,7.294645,705.0,9075.15,324.830924,17.0195,5.92066,3120.683172,60.46,5515.0,1021.18,329.387513,7.223087,73.76,6220.0,73.917481,438.74,15.806667,6.544032,1440.207924,31.0318,328.26,7.477857,35.46,71.685563,22.05,474.2
20220412.0,869.29,6.29,7.13004,688.0,8821.83,325.78293,15.635667,6.101435,2869.821832,57.24,6284.0,938.14,330.133998,7.33899,68.85,6972.0,65.148611,405.94,14.632667,6.695704,1336.841608,29.3928,329.32,7.526539,33.04,60.969444,24.0,438.98
20220413.0,763.6992,6.84,7.274166,719.0,9403.14,328.968719,13.7915,6.36624,2548.88253,52.68,5455.0,827.496,333.754773,7.710063,63.8,6174.0,57.464583,350.85,12.715,6.844619,1177.31226,26.1088,335.56,8.022021,30.6,52.979167,24.0,381.45
20220414.0,740.84,7.23,7.564154,691.0,9558.24,324.827829,13.398333,6.363976,2445.109002,51.16,4793.0,803.9,330.045489,7.844259,63.06,5484.0,55.826389,336.73,12.226333,6.799422,1108.313122,24.9396,329.14,8.195425,30.06,50.943056,24.0,366.79
20220415.0,739.91,6.72,7.08078,718.0,9490.48,324.478598,13.352,6.191332,2438.521562,49.6,5182.0,801.12,329.570024,7.640553,61.21,5900.0,55.633333,328.2,11.939333,6.846669,1083.91332,24.5234,330.26,8.370093,29.98,49.747222,24.0,358.18
20220416.0,743.69,6.6,6.997203,710.0,9432.34,326.120474,13.381,6.086989,2458.915765,48.87,4962.0,802.85,330.637196,7.369903,59.17,5672.0,55.754167,332.27,12.037333,6.909725,1101.641185,24.9524,331.55,7.989034,28.85,50.155556,24.0,361.12
20220417.0,791.47,6.7,7.046283,718.0,9508.56,327.127499,14.198167,6.003122,2619.473446,51.14,5330.0,851.89,330.963075,7.092465,60.42,6048.0,59.159028,336.95,12.177667,6.826841,1126.69341,24.9405,334.38,7.768319,28.38,50.740278,24.0,365.33
20220418.0,761.64,6.75,7.020821,699.0,9614.26,325.071976,13.7085,6.104485,2510.530874,50.21,4969.0,822.51,329.621721,7.400518,60.87,5668.0,57.11875,323.42,11.765667,6.950194,1071.32875,24.5321,331.25,8.371816,29.55,49.023611,24.0,352.97
20220419.0,724.8384,6.83,7.151945,695.0,9549.85,324.80225,13.0821,6.185296,2391.765818,48.55,4693.0,784.926,329.972283,7.655499,60.09,5388.0,54.50875,331.85,12.082,6.924019,1098.35713,25.0968,330.98,8.44507,30.61,50.341667,24.0,362.46
20220420.0,717.4992,6.88,7.142004,624.0,9633.15,323.841036,12.9459,6.174387,2360.13469,47.9598,4172.0,776.0,328.939,7.627898,59.25,4796.0,53.94125,335.56,12.2032,6.743095,1101.375032,24.6862,328.22,8.340982,30.536,50.846667,24.0,366.096
20220421.0,756.28,6.53,6.961635,638.0,9379.98,324.784057,13.623167,6.077882,2493.399684,49.68,4534.0,817.0,329.692665,7.476235,61.11,5172.0,56.763194,368.32,13.369333,6.718709,1216.118976,26.9474,330.18,8.167947,32.76,55.705556,24.0,401.08
20220422.0,762.3,6.51,7.117064,612.0,9147.03,325.054357,13.760167,6.270515,2515.400634,51.77,4524.0,825.61,329.975159,7.66827,63.31,5136.0,57.334028,377.76,13.730333,6.884562,1244.303664,28.3582,329.39,8.290646,34.15,57.209722,24.0,411.91
20220423.0,754.1424,6.44,7.163945,611.0,8989.46,325.56634,13.6182,6.403649,2489.82816,52.3237,4621.0,817.092,330.153584,7.704151,62.95,5232.0,56.7425,370.84,13.5312,7.17719,1227.85124,29.1348,331.1,8.645698,35.096,56.38,24.0,405.936
20220424.0,792.9,6.24,7.032254,611.0,8873.4,325.052981,14.301167,6.276877,2614.108578,53.86,4649.0,858.08,329.689567,7.596117,65.18,5260.0,59.588194,402.17,14.632667,7.112465,1325.793622,31.2223,329.66,8.385348,36.81,60.969444,24.0,438.98
20220425.0,730.4616,6.43,7.570673,600.0,8493.3,324.908142,13.206167,6.445221,2408.544053,51.07,4232.0,792.37,329.729044,7.812007,61.9,4832.0,55.025694,345.11,12.644667,7.658064,1138.276313,29.0501,329.83,9.023567,34.23,52.686111,24.0,379.34
20220426.0,830.78,6.17,7.122532,505.0,8662.65,324.510259,14.967167,6.223623,2732.830692,55.89,4103.0,898.03,328.947578,7.488614,67.25,4608.0,62.363194,438.61,15.894333,6.815532,1440.39524,32.4985,328.4,8.015435,38.22,66.226389,24.0,476.83
20220427.0,883.98,6.3,7.275138,510.0,8659.63,324.57829,15.905333,6.253668,2903.807214,59.68,4586.0,954.32,328.492411,7.370693,70.34,5096.0,66.272222,466.42,16.867333,6.560551,1533.542318,33.1977,328.79,7.825778,39.6,70.280556,24.0,506.02
20220428.0,835.03,6.43,7.285698,496.0,8825.51,324.547106,15.051167,6.36717,2744.272967,57.5,4568.0,903.07,328.643638,7.5343,68.04,5064.0,62.713194,440.71,15.947333,6.085991,1454.695568,29.1166,330.08,7.882196,37.71,66.447222,24.0,478.42
20220429.0,899.84,5.62,6.893853,373.0,8152.19,323.778077,16.186,5.890893,2959.169738,57.21,3823.0,971.16,328.855101,7.343795,71.32,4196.0,67.441667,443.77,16.041,6.186792,1464.263492,29.7727,329.96,7.78422,37.46,66.8375,24.0,481.23
20220430.0,585.1824,5.47,6.90206,293.0,7925.17,303.192393,10.6444,4.382586,1851.517114,27.99,1499.0,638.0,316.4,6.410256,40.94,1792.0,88.703333,585.1824,21.2888,4.543907,1851.517114,29.0203,316.4,8.373981,53.4816,88.703333,24.0,638.664
20220501.0,444.26,1.48,6.494333,171.0,2278.91,325.340091,7.987333,5.786245,1468.943045,27.73,3189.0,479.0,330.649405,7.299057,34.98,3360.0,66.561111,444.2592,15.974667,5.785285,1468.943045,27.7254,330.65,7.299224,34.9808,66.561111,24.0,479.24
20220502.0,452.52,1.11,6.634669,131.0,1673.03,324.867532,8.16,5.823121,1497.931704,28.51,3377.0,489.6,331.02,7.573529,37.08,3508.0,68.0,452.52,16.32,5.824265,1497.931704,28.5156,331.02,7.573529,37.08,68.0,24.0,489.6
20220503.0,446.42,1.26,6.478982,118.0,1944.75,323.35467,8.036,5.738759,1469.61464,27.67,2590.0,482.16,329.2,7.412477,35.74,2708.0,66.966667,446.42,16.072,5.739008,1469.61464,27.6712,329.2,7.412477,35.74,66.966667,24.0,482.16
20220504.0,487.92,2.87,6.523558,294.0,4399.44,324.739741,8.7695,5.583747,1613.274559,29.38,3002.0,526.17,330.643253,7.269514,38.25,3296.0,73.079167,487.9248,17.539,5.583215,1613.274559,29.3772,330.64,7.268601,38.2452,73.079167,24.0,526.17
20220505.0,506.93,4.3,6.761123,424.0,6359.89,324.315064,9.129833,5.582431,1677.389942,30.58,3016.0,547.79,330.891828,7.459063,40.86,3440.0,76.081944,506.9328,18.259667,5.582376,1677.389942,30.5797,330.89,7.458552,40.8572,76.081944,24.0,547.79
20220506.0,536.9,3.91,7.102505,341.0,5505.1,324.50875,9.6895,5.96178,1774.121786,34.66,3023.0,581.37,330.438031,7.649174,44.47,3364.0,80.745833,536.8968,19.379,5.961367,1774.121786,34.6576,330.44,7.649724,44.4732,80.745833,24.0,581.37
20220507.0,533.23,4.69,7.258646,445.0,6461.26,324.618854,9.646333,5.982342,1766.431021,34.6246,3287.0,578.784,331.27,7.87173,45.56,3732.0,80.386111,533.23,19.292667,5.982342,1766.431021,34.6246,331.27,7.870002,45.55,80.386111,24.0,578.78
20220508.0,494.23,5.73,7.070103,548.0,8104.55,324.04984,8.948333,5.80555,1638.817257,31.17,2976.0,530.0,331.59,7.945614,42.66,3524.0,74.569444,494.23,17.896667,5.804861,1638.817257,31.1663,331.59,7.947476,42.67,74.569444,24.0,536.9
20220509.0,487.26,5.56,7.159422,496.0,7765.99,324.246817,8.819167,5.813096,1616.013709,30.76,2744.0,529.15,331.653267,7.91647,41.89,3240.0,73.493056,487.2648,17.638333,5.813096,1616.013709,30.76,331.65,7.915563,41.8852,73.493056,24.0,529.15
20220510.0,585.05,6.1,7.505069,526.0,8127.84,316.049765,10.592833,6.107903,1886.026974,38.82,3350.0,635.57,322.37022,7.94877,50.52,3876.0,88.273611,585.0504,21.185667,6.108296,1886.026974,38.8225,322.37,7.948707,50.5196,88.273611,24.0,635.57
20220511.0,530.82,6.41,7.311701,573.0,8766.77,320.567918,9.624167,5.991861,1740.202942,34.6,3091.0,577.45,327.832964,8.073426,46.62,3664.0,80.201389,530.8248,19.248333,5.991947,1740.202942,34.6005,327.83,8.074327,46.6252,80.201389,24.0,577.45
20220512.0,450.33,5.98,6.692983,564.0,8934.73,323.027613,8.157333,5.708565,1490.772432,27.94,2632.0,489.44,331.04,7.990765,39.11,3196.0,67.977778,450.33,16.314667,5.708831,1490.772432,27.9413,331.04,7.990765,39.11,67.977778,24.0,489.44
20220513.0,400.27,6.15,7.255961,613.0,8475.79,326.045972,7.299667,6.064204,1341.418336,26.56,2651.0,437.98,335.128372,8.609982,37.71,3264.0,60.830556,400.28,14.599333,6.065482,1341.418336,26.5656,335.12,8.607699,37.7,60.830556,24.0,437.98
20220514.0,434.91,6.25,6.962438,521.0,8976.74,323.998018,7.8565,5.71077,1440.073992,26.92,2245.0,471.39,331.12,7.738815,36.48,2766.0,65.470833,434.91,15.713,5.711789,1440.073992,26.9248,331.12,7.738815,36.48,65.470833,24.0,471.39
20220515.0,440.54,6.19,6.93218,539.0,8929.37,324.087336,7.969667,5.870174,1458.749506,28.07,2443.0,478.18,331.127595,7.873604,37.65,2982.0,66.413889,440.5368,15.939333,5.869568,1458.749506,28.0671,331.13,7.872182,37.6432,66.413889,24.0,478.18
20220516.0,443.76,5.94,6.560759,561.0,9053.83,324.090215,8.0215,5.524736,1473.638208,26.59,2511.0,481.29,332.08,7.797793,37.53,3072.0,66.845833,443.76,16.043,5.525608,1473.638208,26.5942,332.08,7.797793,37.53,66.845833,24.0,481.29
20220517.0,470.55,5.74,6.533143,529.0,8785.97,35.716834,8.495167,5.477625,172.080135,27.92,2575.0,509.71,36.57,7.680838,39.15,3104.0,70.793056,470.55,16.990333,5.476957,172.080135,27.9166,36.57,7.6828,39.16,70.793056,24.0,509.71
20220518.0,464.3,5.72,6.565378,549.0,8712.37,323.856338,8.373,5.469963,1537.99375,27.48,2639.0,502.38,331.25,7.58191,38.09,3188.0,69.775,464.3,16.746,5.471874,1537.99375,27.4896,331.25,7.57992,38.08,69.775,24.0,502.38
20220519.0,476.1,5.72,6.844627,494.0,8356.92,323.552577,8.613167,5.716055,1576.50993,29.54,2554.0,516.79,331.13,7.875539,40.7,3048.0,71.776389,476.1,17.226333,5.717197,1576.50993,29.5459,331.13,7.873604,40.69,71.776389,24.0,516.79
20220520.0,503.37,5.43,7.382733,470.0,7355.0,324.09586,9.137667,6.002626,1670.228015,32.91,2846.0,548.0,331.809209,8.187721,44.89,3316.0,76.147222,503.3688,18.275333,6.002499,1670.228015,32.9093,331.81,8.18794,44.8912,76.147222,24.0,548.26
