periodId,orgzCode,orgzAbbName,crewSetCode,crewSetAbbName,measureCode,measureAbbName,measureValue,query_date
20260512,17E7,邵武,-1,厂级,DL01001,发电量,1473.0,20260512
20260512,17E7,邵武,-1,厂级,DL01002,上网电量,1375.011,20260512
20260512,17E7,邵武,-1,厂级,DL01003,综合厂用电量,97.989,20260512
20260512,17E7,邵武,-1,厂级,DL01004,发电用厂用电量,66.76,20260512
20260512,17E7,邵武,-1,厂级,DL01008,供热厂用电量,,20260512
20260512,17E7,邵武,-1,厂级,DL01009,日电网调度发电量,1473.0,20260512
20260512,17E7,邵武,-1,厂级,DL02001,发电设备平均容量,1320000.0,20260512
20260512,17E7,邵武,-1,厂级,DL02003,期末运行容量,0.0,20260512
20260512,17E7,邵武,-1,厂级,DL02004,等效运行容量,81.125,20260512
20260512,17E7,邵武,-1,厂级,DL03001,综合供电煤耗,284.035101,20260512
20260512,17E7,邵武,-1,厂级,DL03002,发电标煤量,3905.513885,20260512
20260512,17E7,邵武,-1,厂级,DL03003,综合供热标煤耗,,20260512
20260512,17E7,邵武,-1,厂级,DL03004,存煤量,211312.0,20260512
20260512,17E7,邵武,-1,厂级,DL03007,耗煤量,7019.0,20260512
20260512,17E7,邵武,-1,厂级,DL03008,发电耗煤量,7019.0,20260512
20260512,17E7,邵武,-1,厂级,DL03009,供热耗煤量,,20260512
20260512,17E7,邵武,-1,厂级,DL03010,供煤量,,20260512
20260512,17E7,邵武,-1,厂级,DL03012,煤炭可用天数,47.6,20260512
20260512,17E7,邵武,-1,厂级,DL03013,账面库存,,20260512
20260512,17E7,邵武,-1,厂级,DL03014,库存增长量,,20260512
20260512,17E7,邵武,-1,厂级,DL03015,供电煤耗,277.727407,20260512
20260512,17E7,邵武,-1,厂级,DL04001,库存油量,104.368,20260512
20260512,17E7,邵武,-1,厂级,DL04003,发电耗油量,,20260512
20260512,17E7,邵武,-1,厂级,DL04004,供热耗油量,,20260512
20260512,17E7,邵武,-1,厂级,DL05001,负荷率,75.654854,20260512
20260512,17E7,邵武,-1,厂级,DL05002,利用小时,11.159091,20260512
20260512,17E7,邵武,-1,厂级,DL05003,综合厂用电率,6.652342,20260512
20260512,17E7,邵武,-1,厂级,DL05004,发电厂用电率,4.532247,20260512
20260512,17E7,邵武,-1,厂级,DL05005,供热用厂用电率,0.0,20260512
20260512,17E7,邵武,-1,厂级,DL05008,等效运行小时,14.75,20260512
20260512,17E7,邵武,-1,厂级,DL05009,开机率,61.458333,20260512
20260512,17E7,邵武,-1,厂级,DL05012,边际贡献,,20260512
20260512,17E7,邵武,-1,厂级,DL05013,边际成本,,20260512
20260512,17E7,邵武,-1,厂级,DL05014,入炉标煤单价,,20260512
20260512,17E7,邵武,-1,厂级,DL06001,供热量,0.0,20260512
20260512,17E7,邵武,-1,厂级,DL10001,期末运行台数,0.0,20260512
20260512,17E7,邵武,11652,邵武#3,DL01001,发电量,1319.0,20260512
20260512,17E7,邵武,11652,邵武#3,DL01002,上网电量,1232.625333,20260512
20260512,17E7,邵武,11652,邵武#3,DL01003,综合厂用电量,86.374667,20260512
20260512,17E7,邵武,11652,邵武#3,DL01004,发电用厂用电量,58.12,20260512
20260512,17E7,邵武,11652,邵武#3,DL02001,发电设备平均容量,660000.0,20260512
20260512,17E7,邵武,11652,邵武#3,DL02003,期末运行容量,0.0,20260512
20260512,17E7,邵武,11652,邵武#3,DL03001,综合供电煤耗,283.42,20260512
20260512,17E7,邵武,11652,邵武#3,DL03002,发电标煤量,3493.506719,20260512
20260512,17E7,邵武,11652,邵武#3,DL03003,综合供热标煤耗,,20260512
20260512,17E7,邵武,11652,邵武#3,DL05001,负荷率,83.270202,20260512
20260512,17E7,邵武,11652,邵武#3,DL05002,利用小时,19.984848,20260512
20260512,17E7,邵武,11652,邵武#3,DL05003,综合厂用电率,6.548496,20260512
20260512,17E7,邵武,11652,邵武#3,DL05004,发电厂用电率,4.406368,20260512
20260512,17E7,邵武,11652,邵武#3,DL05005,供热用厂用电率,,20260512
20260512,17E7,邵武,11652,邵武#3,DL05009,开机率,100.0,20260512
20260512,17E7,邵武,11652,邵武#3,DL05010,运行小时,24.0,20260512
20260512,17E7,邵武,11652,邵武#3,DL06001,供热量,0.0,20260512
20260512,17E7,邵武,11652,邵武#3,DL16001,期末机组运行方式,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16002,改变前状态,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16003,开始时间ZT,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16004,原因ZT,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16005,机组状态变化1,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16006,开始时间1,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16007,原因1,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16008,机组状态变化2,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16009,开始时间2,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16010,原因2,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16011,机组状态变化3,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16012,开始时间3,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16013,原因3,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16014,机组状态变化4,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16015,开始时间4,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16016,原因4,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16017,机组状态变化5,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16018,开始时间5,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16019,原因5,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16020,开始检修日期,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16021,检修结束日期,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16022,检修延期,,20260512
20260512,17E7,邵武,11652,邵武#3,DL16023,检修延期原因,,20260512
20260512,17E7,邵武,11653,邵武#4,DL01001,发电量,154.0,20260512
20260512,17E7,邵武,11653,邵武#4,DL01002,上网电量,142.385667,20260512
20260512,17E7,邵武,11653,邵武#4,DL01003,综合厂用电量,11.614333,20260512
20260512,17E7,邵武,11653,邵武#4,DL01004,发电用厂用电量,8.64,20260512
20260512,17E7,邵武,11653,邵武#4,DL02001,发电设备平均容量,660000.0,20260512
20260512,17E7,邵武,11653,邵武#4,DL02003,期末运行容量,0.0,20260512
20260512,17E7,邵武,11653,邵武#4,DL03001,综合供电煤耗,289.36,20260512
20260512,17E7,邵武,11653,邵武#4,DL03002,发电标煤量,412.007166,20260512
20260512,17E7,邵武,11653,邵武#4,DL03003,综合供热标煤耗,,20260512
20260512,17E7,邵武,11653,邵武#4,DL05001,负荷率,42.424242,20260512
20260512,17E7,邵武,11653,邵武#4,DL05002,利用小时,2.333333,20260512
20260512,17E7,邵武,11653,邵武#4,DL05003,综合厂用电率,7.541775,20260512
20260512,17E7,邵武,11653,邵武#4,DL05004,发电厂用电率,5.61039,20260512
20260512,17E7,邵武,11653,邵武#4,DL05005,供热用厂用电率,,20260512
20260512,17E7,邵武,11653,邵武#4,DL05009,开机率,22.916667,20260512
20260512,17E7,邵武,11653,邵武#4,DL05010,运行小时,5.5,20260512
20260512,17E7,邵武,11653,邵武#4,DL06001,供热量,0.0,20260512
20260512,17E7,邵武,11653,邵武#4,DL16001,期末机组运行方式,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16002,改变前状态,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16003,开始时间ZT,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16004,原因ZT,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16005,机组状态变化1,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16006,开始时间1,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16007,原因1,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16008,机组状态变化2,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16009,开始时间2,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16010,原因2,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16011,机组状态变化3,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16012,开始时间3,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16013,原因3,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16014,机组状态变化4,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16015,开始时间4,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16016,原因4,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16017,机组状态变化5,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16018,开始时间5,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16019,原因5,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16020,开始检修日期,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16021,检修结束日期,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16022,检修延期,,20260512
20260512,17E7,邵武,11653,邵武#4,DL16023,检修延期原因,,20260512
20260512,383,可门,-1,厂级,DL01001,发电量,7143.3704,20260512
20260512,383,可门,-1,厂级,DL01002,上网电量,6830.1,20260512
20260512,383,可门,-1,厂级,DL01003,综合厂用电量,313.27,20260512
20260512,383,可门,-1,厂级,DL01004,发电用厂用电量,263.06,20260512
20260512,383,可门,-1,厂级,DL01008,供热厂用电量,11.98,20260512
20260512,383,可门,-1,厂级,DL01009,日电网调度发电量,7143.3704,20260512
20260512,383,可门,-1,厂级,DL02001,发电设备平均容量,4400000.0,20260512
20260512,383,可门,-1,厂级,DL02003,期末运行容量,120.0,20260512
20260512,383,可门,-1,厂级,DL02004,等效运行容量,320.0,20260512
20260512,383,可门,-1,厂级,DL03001,综合供电煤耗,250.943765,20260512
20260512,383,可门,-1,厂级,DL03002,发电标煤量,17139.710113,20260512
20260512,383,可门,-1,厂级,DL03003,综合供热标煤耗,,20260512
20260512,383,可门,-1,厂级,DL03004,存煤量,700814.0,20260512
20260512,383,可门,-1,厂级,DL03007,耗煤量,26509.0,20260512
20260512,383,可门,-1,厂级,DL03008,发电耗煤量,25299.0,20260512
20260512,383,可门,-1,厂级,DL03009,供热耗煤量,1210.0,20260512
20260512,383,可门,-1,厂级,DL03010,供煤量,0.0,20260512
20260512,383,可门,-1,厂级,DL03012,煤炭可用天数,25.6,20260512
20260512,383,可门,-1,厂级,DL03013,账面库存,0.0,20260512
20260512,383,可门,-1,厂级,DL03014,库存增长量,0.0,20260512
20260512,383,可门,-1,厂级,DL03015,供电煤耗,249.112454,20260512
20260512,383,可门,-1,厂级,DL04001,库存油量,336.87,20260512
20260512,383,可门,-1,厂级,DL04003,发电耗油量,0.0,20260512
20260512,383,可门,-1,厂级,DL04004,供热耗油量,0.0,20260512
20260512,383,可门,-1,厂级,DL05001,负荷率,93.012635,20260512
20260512,383,可门,-1,厂级,DL05002,利用小时,16.234933,20260512
20260512,383,可门,-1,厂级,DL05003,综合厂用电率,4.385465,20260512
20260512,383,可门,-1,厂级,DL05004,发电厂用电率,3.682575,20260512
20260512,383,可门,-1,厂级,DL05005,供热用厂用电率,6.110998,20260512
20260512,383,可门,-1,厂级,DL05008,等效运行小时,17.454545,20260512
20260512,383,可门,-1,厂级,DL05009,开机率,72.727273,20260512
20260512,383,可门,-1,厂级,DL05012,边际贡献,0.0,20260512
20260512,383,可门,-1,厂级,DL05013,边际成本,0.0,20260512
20260512,383,可门,-1,厂级,DL05014,入炉标煤单价,0.0,20260512
20260512,383,可门,-1,厂级,DL06001,供热量,19604.0,20260512
20260512,383,可门,-1,厂级,DL10001,期末运行台数,2.0,20260512
20260512,383,可门,110000180,可门#1,DL01001,发电量,0.0,20260512
20260512,383,可门,110000180,可门#1,DL01002,上网电量,0.0,20260512
20260512,383,可门,110000180,可门#1,DL01003,综合厂用电量,0.0,20260512
20260512,383,可门,110000180,可门#1,DL01004,发电用厂用电量,0.0,20260512
20260512,383,可门,110000180,可门#1,DL02001,发电设备平均容量,600000.0,20260512
20260512,383,可门,110000180,可门#1,DL02003,期末运行容量,0.0,20260512
20260512,383,可门,110000180,可门#1,DL03001,综合供电煤耗,0.0,20260512
20260512,383,可门,110000180,可门#1,DL03002,发电标煤量,0.0,20260512
20260512,383,可门,110000180,可门#1,DL03003,综合供热标煤耗,0.0,20260512
20260512,383,可门,110000180,可门#1,DL05001,负荷率,0.0,20260512
20260512,383,可门,110000180,可门#1,DL05002,利用小时,0.0,20260512
20260512,383,可门,110000180,可门#1,DL05003,综合厂用电率,0.0,20260512
20260512,383,可门,110000180,可门#1,DL05004,发电厂用电率,0.0,20260512
20260512,383,可门,110000180,可门#1,DL05005,供热用厂用电率,0.0,20260512
20260512,383,可门,110000180,可门#1,DL05009,开机率,0.0,20260512
20260512,383,可门,110000180,可门#1,DL05010,运行小时,0.0,20260512
20260512,383,可门,110000180,可门#1,DL06001,供热量,0.0,20260512
20260512,383,可门,110000180,可门#1,DL16001,期末机组运行方式,,20260512
20260512,383,可门,110000180,可门#1,DL16002,改变前状态,,20260512
20260512,383,可门,110000180,可门#1,DL16003,开始时间ZT,,20260512
20260512,383,可门,110000180,可门#1,DL16004,原因ZT,,20260512
20260512,383,可门,110000180,可门#1,DL16005,机组状态变化1,,20260512
20260512,383,可门,110000180,可门#1,DL16006,开始时间1,,20260512
20260512,383,可门,110000180,可门#1,DL16007,原因1,,20260512
20260512,383,可门,110000180,可门#1,DL16008,机组状态变化2,,20260512
20260512,383,可门,110000180,可门#1,DL16009,开始时间2,,20260512
20260512,383,可门,110000180,可门#1,DL16010,原因2,,20260512
20260512,383,可门,110000180,可门#1,DL16011,机组状态变化3,,20260512
20260512,383,可门,110000180,可门#1,DL16012,开始时间3,,20260512
20260512,383,可门,110000180,可门#1,DL16013,原因3,,20260512
20260512,383,可门,110000180,可门#1,DL16014,机组状态变化4,,20260512
20260512,383,可门,110000180,可门#1,DL16015,开始时间4,,20260512
20260512,383,可门,110000180,可门#1,DL16016,原因4,,20260512
20260512,383,可门,110000180,可门#1,DL16017,机组状态变化5,,20260512
20260512,383,可门,110000180,可门#1,DL16018,开始时间5,,20260512
20260512,383,可门,110000180,可门#1,DL16019,原因5,,20260512
20260512,383,可门,110000180,可门#1,DL16020,开始检修日期,,20260512
20260512,383,可门,110000180,可门#1,DL16021,检修结束日期,,20260512
20260512,383,可门,110000180,可门#1,DL16022,检修延期,,20260512
20260512,383,可门,110000180,可门#1,DL16023,检修延期原因,,20260512
20260512,383,可门,110000181,可门#2,DL01001,发电量,0.0,20260512
20260512,383,可门,110000181,可门#2,DL01002,上网电量,0.0,20260512
20260512,383,可门,110000181,可门#2,DL01003,综合厂用电量,0.0,20260512
20260512,383,可门,110000181,可门#2,DL01004,发电用厂用电量,0.0,20260512
20260512,383,可门,110000181,可门#2,DL02001,发电设备平均容量,600000.0,20260512
20260512,383,可门,110000181,可门#2,DL02003,期末运行容量,0.0,20260512
20260512,383,可门,110000181,可门#2,DL03001,综合供电煤耗,0.0,20260512
20260512,383,可门,110000181,可门#2,DL03002,发电标煤量,0.0,20260512
20260512,383,可门,110000181,可门#2,DL03003,综合供热标煤耗,0.0,20260512
20260512,383,可门,110000181,可门#2,DL05001,负荷率,0.0,20260512
20260512,383,可门,110000181,可门#2,DL05002,利用小时,0.0,20260512
20260512,383,可门,110000181,可门#2,DL05003,综合厂用电率,0.0,20260512
20260512,383,可门,110000181,可门#2,DL05004,发电厂用电率,0.0,20260512
20260512,383,可门,110000181,可门#2,DL05005,供热用厂用电率,0.0,20260512
20260512,383,可门,110000181,可门#2,DL05009,开机率,0.0,20260512
20260512,383,可门,110000181,可门#2,DL05010,运行小时,0.0,20260512
20260512,383,可门,110000181,可门#2,DL06001,供热量,0.0,20260512
20260512,383,可门,110000181,可门#2,DL16001,期末机组运行方式,,20260512
20260512,383,可门,110000181,可门#2,DL16002,改变前状态,,20260512
20260512,383,可门,110000181,可门#2,DL16003,开始时间ZT,,20260512
20260512,383,可门,110000181,可门#2,DL16004,原因ZT,,20260512
20260512,383,可门,110000181,可门#2,DL16005,机组状态变化1,,20260512
20260512,383,可门,110000181,可门#2,DL16006,开始时间1,,20260512
20260512,383,可门,110000181,可门#2,DL16007,原因1,,20260512
20260512,383,可门,110000181,可门#2,DL16008,机组状态变化2,,20260512
20260512,383,可门,110000181,可门#2,DL16009,开始时间2,,20260512
20260512,383,可门,110000181,可门#2,DL16010,原因2,,20260512
20260512,383,可门,110000181,可门#2,DL16011,机组状态变化3,,20260512
20260512,383,可门,110000181,可门#2,DL16012,开始时间3,,20260512
20260512,383,可门,110000181,可门#2,DL16013,原因3,,20260512
20260512,383,可门,110000181,可门#2,DL16014,机组状态变化4,,20260512
20260512,383,可门,110000181,可门#2,DL16015,开始时间4,,20260512
20260512,383,可门,110000181,可门#2,DL16016,原因4,,20260512
20260512,383,可门,110000181,可门#2,DL16017,机组状态变化5,,20260512
20260512,383,可门,110000181,可门#2,DL16018,开始时间5,,20260512
20260512,383,可门,110000181,可门#2,DL16019,原因5,,20260512
20260512,383,可门,110000181,可门#2,DL16020,开始检修日期,,20260512
20260512,383,可门,110000181,可门#2,DL16021,检修结束日期,,20260512
20260512,383,可门,110000181,可门#2,DL16022,检修延期,,20260512
20260512,383,可门,110000181,可门#2,DL16023,检修延期原因,,20260512
20260512,383,可门,110000190,可门#3,DL01001,发电量,1364.0,20260512
20260512,383,可门,110000190,可门#3,DL01002,上网电量,1280.88,20260512
