name,seq_len,short_first,mape_5,mape_10,acc_month_1,acc_month_2,acc_month_3,acc_month_avg,acc_week_avg,short_score
seq32_shortfirst,32,1,1.5272970757217117,1.8868345900365366,0.7973568281938327,0.6328928046989721,0.7474302496328927,0.7258932941752324,0.6216201627636607,0.7320294638719546
seq32_base,32,0,0.9955352733470025,1.4969503857475643,0.8010279001468429,0.7173274596182085,0.6527165932452276,0.7236906510034263,0.605119581464873,0.729157866784992
seq64_acc05_sync08,64,0,1.3685874158699374,1.81264880774774,0.7349486049926579,0.6571218795888399,0.8127753303964758,0.7349486049926579,0.606824032552732,0.6946985844529324
seq96_shortfirst,96,1,2.0996006954020894,2.655289707350485,0.6864904552129222,0.7819383259911894,0.8296622613803231,0.7660303475281448,0.6605744477661516,0.6879913471188238
seq96_acc05_sync08,96,0,1.7608610342409234,2.361560801113701,0.684287812041116,0.7635829662261381,0.8120411160058737,0.7533039647577092,0.6500747384155455,0.6820147520598201
seq16_shortfirst,16,1,1.8776042956866077,2.277583020768068,0.6152716593245228,0.4948604992657856,0.5242290748898678,0.5447870778267254,0.5334931904999171,0.5778878484317034
