name,mape_5,mape_10,mape_20,mape_60,mape_120,dir5_3class,dir5_binary,dir10_3class,dir10_binary,dir20_3class,dir20_binary,slope20_3class,corr20,slope60_3class,corr60,slope120_3class,corr120,corr20_score,corr60_score,trend_score_v2
seq32_shortfirst,1.8054963984107066,2.1390450988663168,2.7603584646213224,4.558844697192309,7.755164010807017,0.6513353115727003,0.7497527200791296,0.7573904179408766,0.8007135575942915,0.7975027144408252,0.8317046688382194,0.6488277268093782,0.23843947016573042,0.7299651567944251,0.3264258409305018,0.5947136563876653,0.19118959140174907,0.6192197350828652,0.6632129204652509,0.7049377469441857
seq32_base,1.2556037959920476,1.7648528546527027,2.5970508533430814,4.839908407742484,8.170187596200178,0.583086053412463,0.7072205736894164,0.7410805300713558,0.8103975535168195,0.7823018458197611,0.8327904451682954,0.5968399592252803,0.18738681271771773,0.764808362369338,0.3762735212136254,0.6629955947136564,0.2642317949021411,0.5936934063588588,0.6881367606068127,0.6796648123639462
seq96_shortfirst,2.3345628520340633,2.836121168957442,3.73472613253859,5.443296065131881,8.598724933093438,0.5727002967359051,0.6518298714144412,0.654434250764526,0.7013251783893986,0.7122692725298588,0.738870792616721,0.5152905198776758,0.1010615130810449,0.7909407665505226,0.5630192692447719,0.5822320117474302,0.34560033994669187,0.5505307565405224,0.781509634622386,0.6361280790927673
seq64_acc05_sync08,1.7824712153928575,2.222795822911184,3.0601862382902456,5.304957214549131,8.687890360214253,0.4559841740850643,0.5474777448071216,0.5973496432212029,0.663098878695209,0.7095548317046688,0.755700325732899,0.5499490316004078,0.11975528020781295,0.7479674796747968,0.4211317605267692,0.6336270190895742,0.3243986046656709,0.5598776401039065,0.7105658802633846,0.599604653874959
seq16_shortfirst,2.9445219919394674,3.0587150235187366,3.760164540351252,6.0177983665169705,9.812117159828228,0.6152324431256182,0.6988130563798219,0.7023445463812436,0.746177370030581,0.6699239956568946,0.7052117263843648,0.5346585117227319,0.09472552334720823,0.4488966318234611,-0.04710702982253954,0.3795888399412628,-0.13076630378675935,0.5473627616736041,0.4764464850887302,0.5987002653764892
seq96_acc05_sync08,2.2050774841955714,2.9061040220348886,3.8816519269918266,5.088274307291617,7.674165055786183,0.4065281899109792,0.5009891196834817,0.4994903160040775,0.5519877675840978,0.6102062975027144,0.6530944625407166,0.5249745158002038,0.10963369694456837,0.8327526132404182,0.5752681244375685,0.8531571218795889,0.6057548256521822,0.5548168484722842,0.7876340622187843,0.5578049041181664
