647.1437873824758,740.0906455962171,827.0262186967092,556.348304748904,699.7584711914812,878.7613159846347
640.8700145338393,738.898334171804,826.4817679774516,553.1076632247712,691.1723988398093,854.8334746331353
642.0675814324916,730.0318861256052,819.693622391641,549.9605440680117,685.9066750758758,856.2796287571368
653.271786447105,749.8963594928135,837.5662617310427,563.992163307399,705.334913016324,885.2460381653349
649.8772669736577,743.7605487774631,833.7360468172155,560.3432380436504,700.8326903608283,882.4868717991453
652.5423078950066,750.0704371718749,839.017701246577,570.6830136108246,711.9383197274271,890.3117960800164
672.0327857854852,769.8118690945597,861.3348557410563,585.427776757444,728.7144496360837,931.1688461808642
666.9760820846692,770.4120426876323,857.049579959672,588.4064765224251,729.3253042361424,923.4298904834851
651.3615013954442,749.6423604637065,833.2018877519921,562.9836450020176,706.8747057147683,872.8275752756595
659.2435030456548,762.4258465472552,851.6839267356638,581.9485765388312,723.09917308925,920.0787294343152
663.915098587441,765.0159653554697,853.30863878863,583.2412327104385,728.3774120540464,919.9076764903549
660.1562686722618,756.9228168854555,844.3015397246745,576.5708870995104,723.5835059913146,912.9300368164946
649.0540051953064,751.1032823526351,843.4095850310622,577.0186965271246,723.1380816670401,915.0444351222316
659.8080581948873,760.7032381776502,852.9588466678912,587.5780592498447,730.73564114712,937.5203085833477
668.9215972949947,774.9118651970563,869.7238449902102,598.1922890875113,743.812542218738,967.9263509707466
666.8907455496935,768.5645774387166,859.2014785373049,591.6449122836891,741.7606132669557,942.2360173399449
678.5923281453229,782.2179136200482,871.2787275399622,597.8225023393093,748.0350461064489,961.7587037978672
662.0260400873957,766.1354166267707,862.3350339531955,601.4639992267599,741.5549987223064,964.354620488282
685.5764523401429,792.658183544711,888.7724334227416,617.9120564171709,762.883130095041,1007.2600100664613
679.9163115158485,783.973052047873,885.2075934425357,610.022220679211,759.2002233896,1008.628964151957
691.1288018485463,801.4817032429356,898.9930207932972,624.0594977498133,773.6596580209223,1025.0304464951073
