date,CCI3800out,CCI5000,CCI3800out_actual,CCI5000_actual,CCI3800out_error,CCI3800out_abs_pct_error,CCI5000_error,CCI5000_abs_pct_error
2026-07-16,577.0406655190594,718.0,563.94,725.0,13.100665519059362,2.3230601693547825,-7.0,0.9655172413793104
2026-07-17,569.7465469162993,721.0,563.94,730.0,5.806546916299226,1.0296391311662987,-9.0,1.2328767123287672
2026-07-20,575.1328647200604,723.0,563.11,734.0,12.022864720060397,2.135082793781037,-11.0,1.4986376021798364
2026-07-21,580.0115499141818,725.0,563.11,736.0,16.901549914181828,3.0014650626310715,-11.0,1.4945652173913044
2026-07-22,584.3826024986631,728.0,563.94,736.0,20.442602498663064,3.6249605452110263,-8.0,1.0869565217391304
