时间,数据名称,价格类型,本期价格(元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-04-15,螺纹钢,结算价,3611.00,-0.17%,132,2024-04-15 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-12,螺纹钢,收盘价,3628.00,0.42%,133,2024-04-12 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-12,螺纹钢,结算价,3617.00,0.64%,134,2024-04-12 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-11,螺纹钢,收盘价,3613.00,0.84%,135,2024-04-11 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-11,螺纹钢,结算价,3594.00,0.22%,136,2024-04-11 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-10,螺纹钢,收盘价,3583.00,-0.31%,137,2024-04-10 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-10,螺纹钢,结算价,3586.00,0.45%,138,2024-04-10 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-09,螺纹钢,收盘价,3594.00,0.96%,139,2024-04-09 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-09,螺纹钢,结算价,3570.00,1.51%,140,2024-04-09 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-08,螺纹钢,收盘价,3560.00,2.8%,141,2024-04-08 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-08,螺纹钢,结算价,3517.00,0.23%,142,2024-04-08 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-03,螺纹钢,收盘价,3463.00,-1.23%,143,2024-04-03 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-03,螺纹钢,结算价,3509.00,-0.09%,144,2024-04-03 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-02,螺纹钢,收盘价,3506.00,1.45%,145,2024-04-02 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-02,螺纹钢,结算价,3512.00,3.14%,146,2024-04-02 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-01,螺纹钢,收盘价,3456.00,1.29%,147,2024-04-01 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-04-01,螺纹钢,结算价,3405.00,-1.25%,148,2024-04-01 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-03-29,螺纹钢,收盘价,3412.00,-1.98%,149,2024-03-29 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-03-29,螺纹钢,结算价,3448.00,-0.72%,150,2024-03-29 00:00:00,1,0,2024-07-20 12:16:24,0,2024-07-20 12:16:24,,,
2024-03-28,螺纹钢,收盘价,3481.00,0.06%,151,2024-03-28 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-28,螺纹钢,结算价,3473.00,-0.83%,152,2024-03-28 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-27,螺纹钢,收盘价,3479.00,-0.57%,153,2024-03-27 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-27,螺纹钢,结算价,3502.00,-1.32%,154,2024-03-27 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-26,螺纹钢,收盘价,3499.00,-2.4%,155,2024-03-26 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-26,螺纹钢,结算价,3549.00,-1.36%,156,2024-03-26 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-25,螺纹钢,收盘价,3585.00,-0.75%,157,2024-03-25 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-25,螺纹钢,结算价,3598.00,-0.39%,158,2024-03-25 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-22,螺纹钢,收盘价,3612.00,-0.11%,159,2024-03-22 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-22,螺纹钢,结算价,3612.00,0.7%,160,2024-03-22 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-21,螺纹钢,收盘价,3616.00,1.29%,161,2024-03-21 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-21,螺纹钢,结算价,3587.00,0.22%,162,2024-03-21 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-20,螺纹钢,收盘价,3570.00,-0.08%,163,2024-03-20 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-20,螺纹钢,结算价,3579.00,0.96%,164,2024-03-20 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-19,螺纹钢,收盘价,3573.00,1.71%,165,2024-03-19 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-19,螺纹钢,结算价,3545.00,2.04%,166,2024-03-19 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-18,螺纹钢,收盘价,3513.00,0.66%,167,2024-03-18 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-18,螺纹钢,结算价,3474.00,-0.86%,168,2024-03-18 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
2024-03-15,螺纹钢,收盘价,3490.00,-0.46%,169,2024-03-15 00:00:00,1,0,2024-07-20 12:16:27,0,2024-07-20 12:16:27,,,
