时间,地区,旬度值(万吨),旬度环比(万吨),旬度同比(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-03-20,重庆市,0.00,0.00,0.00,67,2024-03-20 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-03-20,陕西省,1228.00,39.80,-152.00,68,2024-03-20 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-03-20,甘肃省,187.80,-13.70,-5.10,69,2024-03-20 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-03-20,宁夏区,382.40,56.10,37.80,70,2024-03-20 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-03-10,地区合计,2844.60,81.00,-461.30,71,2024-03-10 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-03-10,河北省,141.80,5.90,-3.90,72,2024-03-10 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-03-10,山西省,1274.60,-50.20,-421.50,73,2024-03-10 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-03-10,江西省,3.50,0.00,-1.30,74,2024-03-10 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-03-10,山东省,179.70,23.60,-2.70,75,2024-03-10 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-03-10,河南省,204.50,7.90,-27.00,76,2024-03-10 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-03-10,重庆市,0.00,0.00,0.00,77,2024-03-10 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-03-10,陕西省,655.40,26.40,-24.60,78,2024-03-10 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-03-10,甘肃省,93.50,-10.80,-7.00,79,2024-03-10 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-03-10,宁夏区,196.60,56.40,32.00,80,2024-03-10 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-02-20,地区合计,5437.10,-753.30,-1098.30,81,2024-02-20 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-02-20,河北省,270.60,-1.20,-18.30,82,2024-02-20 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-02-20,山西省,2528.80,-609.50,-830.60,83,2024-02-20 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-02-20,江西省,6.30,-4.50,-5.40,84,2024-02-20 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-02-20,山东省,325.40,-42.80,-39.80,85,2024-02-20 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-02-20,河南省,428.30,-4.20,-36.90,86,2024-02-20 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-02-20,重庆市,0.00,0.00,0.00,87,2024-02-20 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-02-20,陕西省,1188.20,-38.60,-152.80,88,2024-02-20 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-02-20,甘肃省,201.50,20.50,24.80,89,2024-02-20 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-02-20,宁夏区,326.30,-48.00,11.10,90,2024-02-20 00:00:00,1,0,2024-07-20 12:39:20,0,2024-07-20 12:39:20,,,
2024-02-10,地区合计,2763.60,-437.70,-503.00,91,2024-02-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-02-10,河北省,135.90,-0.10,-10.40,92,2024-02-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-02-10,山西省,1324.80,-316.00,-371.10,93,2024-02-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-02-10,江西省,3.50,-2.60,-2.70,94,2024-02-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-02-10,山东省,156.10,-30.20,-26.40,95,2024-02-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-02-10,河南省,196.60,-33.90,-26.50,96,2024-02-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-02-10,重庆市,0.00,0.00,0.00,97,2024-02-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-02-10,陕西省,629.00,-1.00,-21.00,98,2024-02-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-02-10,甘肃省,104.30,14.20,14.70,99,2024-02-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-02-10,宁夏区,140.20,-45.50,-34.30,100,2024-02-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-20,地区合计,6190.40,-393.20,-281.40,101,2024-01-20 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-20,河北省,271.80,-1.30,8.40,102,2024-01-20 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-20,山西省,3138.30,-266.90,-178.60,103,2024-01-20 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-20,江西省,10.80,-1.40,0.30,104,2024-01-20 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-20,山东省,368.20,-22.40,-24.70,105,2024-01-20 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-20,河南省,432.50,-36.30,-60.20,106,2024-01-20 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-20,重庆市,0.00,0.00,0.00,107,2024-01-20 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-20,陕西省,1226.80,-83.20,-47.20,108,2024-01-20 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-20,甘肃省,181.00,2.50,16.40,109,2024-01-20 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-20,宁夏区,374.30,15.90,22.90,110,2024-01-20 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-10,地区合计,3213.40,374.60,8.50,111,2024-01-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-10,河北省,134.30,-6.90,5.40,112,2024-01-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-10,山西省,1640.80,320.70,-25.50,113,2024-01-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-10,江西省,6.10,0.10,0.60,114,2024-01-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-10,山东省,186.30,5.70,-17.70,115,2024-01-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-10,河南省,244.30,14.10,-25.40,116,2024-01-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-10,重庆市,0.00,0.00,0.00,117,2024-01-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-10,陕西省,630.00,27.90,40.00,118,2024-01-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-10,甘肃省,90.10,-0.60,7.70,119,2024-01-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2024-01-10,宁夏区,185.70,6.20,21.40,120,2024-01-10 00:00:00,1,0,2024-07-20 12:39:24,0,2024-07-20 12:39:24,,,
2023-12-20,地区合计,5826.80,-28.20,-62.30,121,2023-12-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-20,河北省,283.40,12.30,-9.60,122,2023-12-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-20,山西省,2683.80,-72.50,24.70,123,2023-12-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-20,江西省,12.20,2.40,-0.60,124,2023-12-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-20,山东省,359.70,-1.00,-17.30,125,2023-12-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-20,河南省,454.00,-13.80,-50.10,126,2023-12-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-20,重庆市,0.00,0.00,0.00,127,2023-12-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-20,陕西省,1310.00,38.20,-11.00,128,2023-12-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-20,甘肃省,178.50,7.20,-7.00,129,2023-12-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-20,宁夏区,358.40,7.50,32.00,130,2023-12-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-10,地区合计,2838.80,-173.80,-187.50,131,2023-12-10 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-10,河北省,141.20,2.10,-7.80,132,2023-12-10 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-10,山西省,1320.10,-69.70,-16.30,133,2023-12-10 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-10,江西省,6.00,1.20,-0.70,134,2023-12-10 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-10,山东省,180.60,-1.40,-16.10,135,2023-12-10 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-10,河南省,230.20,-2.20,-30.50,136,2023-12-10 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-10,重庆市,0.00,0.00,0.00,137,2023-12-10 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-10,陕西省,602.10,-103.70,-102.90,138,2023-12-10 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-10,甘肃省,90.70,7.50,-5.30,139,2023-12-10 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-12-10,宁夏区,179.50,0.80,11.00,140,2023-12-10 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-11-20,地区合计,5855.00,7.20,-142.40,141,2023-11-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-11-20,河北省,271.10,-11.30,-25.70,142,2023-11-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-11-20,山西省,2756.30,96.40,101.30,143,2023-11-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-11-20,江西省,9.80,-0.50,-3.80,144,2023-11-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-11-20,山东省,360.70,10.40,-28.70,145,2023-11-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-11-20,河南省,467.80,31.00,-18.80,146,2023-11-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-11-20,重庆市,0.00,0.00,0.00,147,2023-11-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-11-20,陕西省,1271.80,-94.60,-122.20,148,2023-11-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-11-20,甘肃省,171.30,-19.70,-12.00,149,2023-11-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-11-20,宁夏区,350.90,-4.60,-8.60,150,2023-11-20 00:00:00,1,0,2024-07-20 12:39:26,0,2024-07-20 12:39:26,,,
2023-11-10,地区合计,3012.60,57.20,64.70,151,2023-11-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-11-10,河北省,139.10,-2.50,-4.10,152,2023-11-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-11-10,山西省,1389.80,48.10,48.10,153,2023-11-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-11-10,江西省,4.80,0.00,-2.50,154,2023-11-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-11-10,山东省,182.00,8.50,-16.70,155,2023-11-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-11-10,河南省,232.40,11.60,-8.40,156,2023-11-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-11-10,重庆市,0.00,0.00,0.00,157,2023-11-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-11-10,陕西省,705.80,9.90,74.30,158,2023-11-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-11-10,甘肃省,83.20,-12.50,-7.60,159,2023-11-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-11-10,宁夏区,178.70,-5.30,-5.60,160,2023-11-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-20,地区合计,5847.80,89.80,68.00,161,2023-10-20 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-20,河北省,282.40,10.40,-23.20,162,2023-10-20 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-20,山西省,2659.90,24.40,105.80,163,2023-10-20 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-20,江西省,10.30,2.20,2.00,164,2023-10-20 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-20,山东省,350.30,2.80,-32.40,165,2023-10-20 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-20,河南省,436.80,9.40,-43.30,166,2023-10-20 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-20,重庆市,0.00,0.00,0.00,167,2023-10-20 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-20,陕西省,1366.40,35.40,52.40,168,2023-10-20 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-20,甘肃省,191.00,-7.80,8.60,169,2023-10-20 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-20,宁夏区,355.50,17.10,16.90,170,2023-10-20 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-10,地区合计,2955.40,-6.50,99.20,171,2023-10-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-10,河北省,141.60,5.00,-12.30,172,2023-10-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-10,山西省,1341.70,-89.20,69.70,173,2023-10-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-10,江西省,4.80,0.40,-1.00,174,2023-10-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-10,山东省,173.50,-4.30,-22.10,175,2023-10-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-10,河南省,220.80,0.30,-19.50,176,2023-10-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-10,重庆市,0.00,0.00,0.00,177,2023-10-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-10,陕西省,695.90,65.60,84.00,178,2023-10-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-10,甘肃省,95.70,0.70,4.20,179,2023-10-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-10-10,宁夏区,184.00,15.70,6.00,180,2023-10-10 00:00:00,1,0,2024-07-20 12:39:29,0,2024-07-20 12:39:29,,,
2023-09-20,地区合计,5758.00,3.10,-239.80,181,2023-09-20 00:00:00,1,0,2024-07-20 12:39:32,0,2024-07-20 12:39:32,,,
2023-09-20,河北省,272.00,-11.10,-19.70,182,2023-09-20 00:00:00,1,0,2024-07-20 12:39:32,0,2024-07-20 12:39:32,,,
2023-09-20,山西省,2635.50,-123.90,-84.50,183,2023-09-20 00:00:00,1,0,2024-07-20 12:39:32,0,2024-07-20 12:39:32,,,
