时间,项目名称,当季值(亿元),累计值(亿元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-12,第三产业增加值,162115.40,609679.70,43,2021-12-31 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2021-12,第一产业增加值,31472.20,83085.50,44,2021-12-31 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2021-09,国内生产总值,290963.80,823131.30,45,2021-09-30 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2021-09,第三产业增加值,154150.40,450761.40,46,2021-09-30 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2021-09,第二产业增加值,113785.60,320939.70,47,2021-09-30 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2021-09,第一产业增加值,23027.80,51430.10,48,2021-09-30 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2021-06,国内生产总值,282857.00,532167.00,49,2021-06-30 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2021-06,第一产业增加值,17070.00,28402.00,50,2021-06-30 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2021-06,第三产业增加值,151257.00,296611.00,51,2021-06-30 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2021-06,第二产业增加值,114531.00,207154.00,52,2021-06-30 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2021-03,国内生产总值,247985.00,247985.00,53,2021-03-31 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2021-03,第一产业增加值,11373.80,11373.80,54,2021-03-31 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2021-03,第三产业增加值,144179.00,144179.00,55,2021-03-31 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
2021-03,第二产业增加值,92432.20,92432.20,56,2021-03-31 00:00:00,1,0,2024-07-21 04:52:21,0,2024-07-21 04:52:21,,,
