时间,省份,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-04,湖南省,60.10,100.00,60.10,184.10,184.10,26,2023-04-30 00:00:00,1,0,2024-07-20 15:13:16,0,2024-07-20 15:13:16,,,
2023-04,江西省,42.50,18.06,277.50,17.00,111.00,27,2023-04-30 00:00:00,1,0,2024-07-20 15:13:16,0,2024-07-20 15:13:16,,,
2023-04,云南省,788.00,845.94,788.00,76.60,76.60,28,2023-04-30 00:00:00,1,0,2024-07-20 15:13:16,0,2024-07-20 15:13:16,,,
2023-04,浙江省,82.10,-35.10,292.70,191.90,474.60,29,2023-04-30 00:00:00,1,0,2024-07-20 15:13:16,0,2024-07-20 15:13:16,,,
2023-03,江苏省,48.00,100.00,48.00,19.20,19.20,30,2023-03-31 00:00:00,1,0,2024-07-20 15:13:16,0,2024-07-20 15:13:16,,,
2023-03,山东省,2.00,-95.00,42.00,5.30,34.00,31,2023-03-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2023-03,浙江省,126.50,690.81,210.50,223.40,282.60,32,2023-03-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2023-02,安徽省,104.00,100.00,104.00,41.60,41.60,33,2023-02-28 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2023-02,北京市,35.00,-41.67,35.00,27.30,27.30,34,2023-02-28 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2023-02,江西省,36.00,-81.91,235.00,14.40,94.00,35,2023-02-28 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2023-02,浙江省,16.00,-76.47,84.00,6.40,59.20,36,2023-02-28 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2023-01,江西省,199.00,100.00,199.00,79.60,79.60,37,2023-01-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2023-01,山东省,40.00,614.29,40.00,28.70,28.70,38,2023-01-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2023-01,浙江省,68.00,157.58,68.00,52.80,52.80,39,2023-01-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2022-12,山东省,5.60,100.00,5.60,14.00,14.00,40,2022-12-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2022-12,云南省,83.30,-92.88,4435.90,905.70,1376.50,41,2022-12-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2022-12,浙江省,26.40,-85.68,210.70,92.00,171.90,42,2022-12-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2022-11,广西区,1.00,100.00,1.00,0.60,0.60,43,2022-11-30 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2022-11,云南省,1170.60,402.54,4352.60,114.90,470.90,44,2022-11-30 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2022-11,浙江省,184.30,-5.67,184.30,79.90,79.90,45,2022-11-30 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2022-10,云南省,232.90,-76.44,3182.00,26.90,356.00,46,2022-10-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2022-09,云南省,988.50,112.34,2949.10,117.60,329.10,47,2022-09-30 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2022-08,云南省,465.50,145.36,1960.60,54.60,211.40,48,2022-08-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2022-07,云南省,189.70,-52.63,1495.10,20.60,156.80,49,2022-07-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2022-05,云南省,400.50,-43.21,1305.40,41.70,136.30,50,2022-05-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2022-04,云南省,705.30,253.44,904.80,74.30,94.60,51,2022-04-30 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2022-03,天津市,37.00,100.00,37.00,54.50,54.50,52,2022-03-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2022-03,云南省,199.60,-73.80,199.60,20.30,20.30,53,2022-03-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2021-12,云南省,761.60,172.21,4622.50,88.70,494.50,54,2021-12-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2021-11,北京市,60.00,500.00,60.00,41.90,41.90,55,2021-11-30 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2021-11,云南省,279.80,-32.98,3860.90,30.30,405.80,56,2021-11-30 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2021-10,云南省,417.50,-5.64,3581.10,57.10,375.40,57,2021-10-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2021-09,云南省,442.40,1.32,3163.70,57.00,318.30,58,2021-09-30 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2021-08,云南省,436.60,37.15,2721.30,39.00,261.30,59,2021-08-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2021-07,云南省,318.40,-80.35,2284.70,27.70,222.30,60,2021-07-31 00:00:00,1,0,2024-07-20 15:13:19,0,2024-07-20 15:13:19,,,
2021-06,云南省,1619.90,367.72,1966.30,164.20,194.60,61,2021-06-30 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2021-05,云南省,346.40,-35.98,346.40,30.40,30.40,62,2021-05-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2020-12,云南省,541.00,88.72,5863.30,64.60,444.10,63,2020-12-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2020-11,云南省,286.70,61.93,5322.30,37.30,379.50,64,2020-11-30 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2020-10,云南省,177.00,14.44,5035.70,19.90,342.20,65,2020-10-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2020-09,云南省,154.70,59.38,4858.60,21.60,322.30,66,2020-09-30 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2020-08,云南省,97.10,-95.66,4703.90,10.60,300.70,67,2020-08-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2020-07,云南省,2234.70,30.03,4606.90,133.40,290.10,68,2020-07-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2020-06,云南省,1718.60,213.44,2372.20,114.20,156.60,69,2020-06-30 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2020-05,云南省,548.30,420.91,653.60,37.90,42.40,70,2020-05-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2020-04,山东省,0.00,-100.00,0.00,0.30,0.30,71,2020-04-30 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2020-03,浙江省,195.40,100.00,195.40,24.00,24.00,72,2020-03-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2020-01,云南省,105.30,-97.34,105.30,4.50,4.50,73,2020-01-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2019-12,山东省,9.10,100.00,9.10,11.30,11.30,74,2019-12-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2019-12,云南省,3963.00,174.34,11105.30,259.20,757.60,75,2019-12-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2019-11,北京市,10.00,-66.67,40.00,16.40,38.00,76,2019-11-30 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2019-11,广东省,0.00,100.00,0.00,0.00,0.00,77,2019-11-30 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2019-11,云南省,1444.60,720.92,7142.20,95.80,498.40,78,2019-11-30 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2019-10,云南省,176.00,-77.53,5697.70,12.70,402.60,79,2019-10-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2019-09,云南省,783.20,79.41,5521.70,52.40,389.90,80,2019-09-30 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2019-08,云南省,436.60,-28.88,4738.50,31.40,337.50,81,2019-08-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2019-07,北京市,30.00,66566.67,30.00,21.60,21.60,82,2019-07-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2019-07,云南省,613.80,-4.99,4301.90,40.90,306.20,83,2019-07-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2019-06,云南省,646.00,-20.05,3688.10,45.30,265.30,84,2019-06-30 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2019-05,云南省,808.10,-48.01,3042.10,58.30,220.00,85,2019-05-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2019-04,云南省,1554.40,128.69,2234.00,111.00,161.70,86,2019-04-30 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2019-03,河南省,18.00,100.00,18.00,15.90,15.90,87,2019-03-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2019-03,云南省,679.70,-33.78,679.70,50.70,50.70,88,2019-03-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2017-12,云南省,1026.50,63.46,5558.70,78.30,426.50,89,2017-12-31 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2017-11,云南省,627.90,511.19,4532.20,51.90,348.10,90,2017-11-30 00:00:00,1,0,2024-07-20 15:13:23,0,2024-07-20 15:13:23,,,
2017-10,云南省,102.70,-74.53,3904.30,6.70,296.20,91,2017-10-31 00:00:00,1,0,2024-07-20 15:13:27,0,2024-07-20 15:13:27,,,
2017-09,北京市,0.00,-99.63,0.00,0.00,0.00,92,2017-09-30 00:00:00,1,0,2024-07-20 15:13:27,0,2024-07-20 15:13:27,,,
2017-09,云南省,403.40,21.98,3801.50,31.40,289.50,93,2017-09-30 00:00:00,1,0,2024-07-20 15:13:27,0,2024-07-20 15:13:27,,,
2017-08,云南省,330.70,292.60,3398.10,25.70,258.10,94,2017-08-31 00:00:00,1,0,2024-07-20 15:13:27,0,2024-07-20 15:13:27,,,
2017-07,云南省,84.20,-89.42,3067.30,7.00,232.50,95,2017-07-31 00:00:00,1,0,2024-07-20 15:13:27,0,2024-07-20 15:13:27,,,
2017-06,云南省,796.50,-48.18,2983.10,57.20,225.50,96,2017-06-30 00:00:00,1,0,2024-07-20 15:13:27,0,2024-07-20 15:13:27,,,
2017-05,吉林省,5.00,100.00,5.00,0.30,0.30,97,2017-05-31 00:00:00,1,0,2024-07-20 15:13:27,0,2024-07-20 15:13:27,,,
2017-05,云南省,1537.00,136.63,2186.60,110.50,168.30,98,2017-05-31 00:00:00,1,0,2024-07-20 15:13:27,0,2024-07-20 15:13:27,,,
2017-04,云南省,649.50,-36.92,649.50,57.80,57.80,99,2017-04-30 00:00:00,1,0,2024-07-20 15:13:27,0,2024-07-20 15:13:27,,,
2024-06,云南省,142.60,-82.97,1582.10,26.50,240.50,133,2024-06-30 00:00:00,1,0,2024-08-01 10:43:36,0,2024-08-01 10:43:36,,,
2024-09,云南省,771.10,15.30,3141.90,111.00,475.90,134,2024-09-30 00:00:00,1,0,2024-11-07 01:50:08,0,2024-11-07 01:50:08,,,
2024-08,云南省,668.80,457.71,2370.80,98.40,364.90,135,2024-08-31 00:00:00,1,0,2024-11-07 01:50:08,0,2024-11-07 01:50:08,,,
2024-07,云南省,119.90,-15.91,1702.00,26.00,266.50,136,2024-07-31 00:00:00,1,0,2024-11-07 01:50:08,0,2024-11-07 01:50:08,,,
2024-11,吉林省,40.00,700.00,40.00,12.00,12.00,137,2024-11-30 00:00:00,1,0,2024-12-20 23:19:17,0,2024-12-20 23:19:17,,,
2024-12,新疆区,337.00,100.00,337.00,12.80,12.80,138,2024-12-31 00:00:00,1,0,2025-01-21 23:18:08,0,2025-01-21 23:18:08,,,
2025-01,北京市,20.00,-42.86,20.00,13.90,13.90,139,2025-01-31 00:00:00,1,0,2025-03-20 23:18:19,0,2025-03-20 23:18:19,,,
2025-01,上海市,0.10,100.00,0.10,0.10,0.10,140,2025-01-31 00:00:00,1,0,2025-03-20 23:18:19,0,2025-03-20 23:18:19,,,
2025-01,新疆区,95.90,-71.55,95.90,3.10,3.10,141,2025-01-31 00:00:00,1,0,2025-03-20 23:18:19,0,2025-03-20 23:18:19,,,
2025-04,河北省,27.20,100.00,27.20,15.10,15.10,142,2025-04-30 00:00:00,1,0,2025-05-21 23:18:13,0,2025-05-21 23:18:13,,,
2025-05,河北省,54.40,100.01,81.70,32.70,47.80,143,2025-05-31 00:00:00,1,0,2025-06-20 23:19:25,0,2025-06-20 23:19:25,,,
2025-05,云南省,745.10,-3.38,745.10,48.80,48.80,144,2025-05-31 00:00:00,1,0,2025-06-20 23:19:25,0,2025-06-20 23:19:25,,,
2025-07,内蒙古区,15.50,672.85,15.50,3.90,3.90,145,2025-07-31 00:00:00,1,0,2025-08-21 23:16:56,0,2025-08-21 23:16:56,,,
2025-07,山东省,200.00,233.33,200.00,153.80,153.80,146,2025-07-31 00:00:00,1,0,2025-08-21 23:16:56,0,2025-08-21 23:16:56,,,
2025-07,陕西省,30.00,100.00,30.00,24.10,24.10,147,2025-07-31 00:00:00,1,0,2025-08-21 23:16:56,0,2025-08-21 23:16:56,,,
2025-07,云南省,699.90,-6.05,1445.00,85.90,134.80,148,2025-07-31 00:00:00,1,0,2025-08-21 23:16:56,0,2025-08-21 23:16:56,,,
