时间,省份,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05,北京市,53124.00,77.02,105553.00,16701.60,33725.50,1,2024-05-31 00:00:00,1,0,2024-07-20 15:12:50,0,2024-07-20 15:12:50,,,
2024-05,山东省,66897.40,30.33,189767.00,15980.80,41665.40,2,2024-05-31 00:00:00,1,0,2024-07-20 15:12:50,0,2024-07-20 15:12:50,,,
2024-05,天津市,7242.00,115.01,7242.00,1433.50,1433.50,3,2024-05-31 00:00:00,1,0,2024-07-20 15:12:50,0,2024-07-20 15:12:50,,,
2024-04,北京市,30011.00,33.87,52429.00,9675.20,17023.90,4,2024-04-30 00:00:00,1,0,2024-07-20 15:12:50,0,2024-07-20 15:12:50,,,
2024-04,山东省,51327.40,218.25,122869.60,11591.50,25684.60,5,2024-04-30 00:00:00,1,0,2024-07-20 15:12:50,0,2024-07-20 15:12:50,,,
2024-03,山东省,16128.00,-55.95,71542.20,3177.10,14093.10,6,2024-03-31 00:00:00,1,0,2024-07-20 15:12:50,0,2024-07-20 15:12:50,,,
2024-02,山东省,36613.20,94.74,55414.20,7212.40,10916.00,7,2024-02-29 00:00:00,1,0,2024-07-20 15:12:50,0,2024-07-20 15:12:50,,,
2024-01,北京市,22418.00,-66.03,22418.00,7348.60,7348.60,8,2024-01-31 00:00:00,1,0,2024-07-20 15:12:50,0,2024-07-20 15:12:50,,,
2024-01,山东省,18801.00,58.68,18801.00,3703.60,3703.60,9,2024-01-31 00:00:00,1,0,2024-07-20 15:12:50,0,2024-07-20 15:12:50,,,
2024-01,山西省,83473.00,89.71,83473.00,26037.00,26037.00,10,2024-01-31 00:00:00,1,0,2024-07-20 15:12:50,0,2024-07-20 15:12:50,,,
