时间,产品名称,到岸港口,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-04,主焦煤,天津港,11.00,17.50,0.30,83.00,,1840.00,0.00,场地价,97,2024-07-04 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-04,喷吹煤,京唐港,11.00,12.00,0.30,,,1165.00,0.00,场地价,98,2024-07-04 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-04,1/3焦煤,京唐港,9.00,33.00,0.50,80.00,,1655.00,0.00,场地价,99,2024-07-04 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-04,主焦煤,京唐港,11.00,17.50,0.30,83.00,,1740.00,0.00,场地价,100,2024-07-04 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-03,动力煤,绥芬河口岸,,,0.70,,5500.00,745.00,0.00,车板价,101,2024-07-03 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-03,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,0.00,车板价,102,2024-07-03 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-03,瘦煤,连云港,11.00,20.00,0.25,80.00,,1840.00,0.00,平仓价,103,2024-07-03 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-03,瘦焦煤,日照港,10.00,15.50,0.30,82.50,,1860.00,0.00,车板价,104,2024-07-03 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-03,1/3焦煤,大连港,8.50,33.00,0.75,80.00,,1720.00,0.00,平仓价,105,2024-07-03 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-03,气肥煤,天津港,9.50,39.00,0.70,90.00,,1625.00,0.00,场地价,106,2024-07-03 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-03,主焦煤,天津港,11.00,17.50,0.30,83.00,,1840.00,0.00,场地价,107,2024-07-03 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-03,喷吹煤,京唐港,11.00,12.00,0.30,,,1165.00,0.00,场地价,108,2024-07-03 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-03,1/3焦煤,京唐港,9.00,33.00,0.50,80.00,,1655.00,0.00,场地价,109,2024-07-03 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-03,主焦煤,京唐港,11.00,17.50,0.30,83.00,,1740.00,0.00,场地价,110,2024-07-03 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-02,动力煤,绥芬河口岸,,,0.70,,5500.00,745.00,0.00,车板价,111,2024-07-02 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-02,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,0.00,车板价,112,2024-07-02 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-02,瘦煤,连云港,11.00,20.00,0.25,80.00,,1840.00,0.00,平仓价,113,2024-07-02 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-02,瘦焦煤,日照港,10.00,15.50,0.30,82.50,,1860.00,0.00,车板价,114,2024-07-02 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-02,1/3焦煤,大连港,8.50,33.00,0.75,80.00,,1720.00,0.00,平仓价,115,2024-07-02 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-02,气肥煤,天津港,9.50,39.00,0.70,90.00,,1625.00,0.00,场地价,116,2024-07-02 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-02,主焦煤,天津港,11.00,17.50,0.30,83.00,,1840.00,0.00,场地价,117,2024-07-02 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-02,喷吹煤,京唐港,11.00,12.00,0.30,,,1165.00,0.00,场地价,118,2024-07-02 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-02,1/3焦煤,京唐港,9.00,33.00,0.50,80.00,,1655.00,0.00,场地价,119,2024-07-02 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-02,主焦煤,京唐港,11.00,17.50,0.30,83.00,,1740.00,0.00,场地价,120,2024-07-02 00:00:00,1,0,2024-07-17 11:19:14,0,2024-07-17 11:19:14,,,
2024-07-01,动力煤,绥芬河口岸,,,0.70,,5500.00,745.00,0.00,车板价,121,2024-07-01 00:00:00,1,0,2024-07-17 11:19:16,0,2024-07-17 11:19:16,,,
2024-07-01,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,0.00,车板价,122,2024-07-01 00:00:00,1,0,2024-07-17 11:19:16,0,2024-07-17 11:19:16,,,
2024-07-01,瘦煤,连云港,11.00,20.00,0.25,80.00,,1840.00,0.00,平仓价,123,2024-07-01 00:00:00,1,0,2024-07-17 11:19:16,0,2024-07-17 11:19:16,,,
2024-07-01,瘦焦煤,日照港,10.00,15.50,0.30,82.50,,1860.00,0.00,车板价,124,2024-07-01 00:00:00,1,0,2024-07-17 11:19:16,0,2024-07-17 11:19:16,,,
2024-07-01,1/3焦煤,大连港,8.50,33.00,0.75,80.00,,1720.00,0.00,平仓价,125,2024-07-01 00:00:00,1,0,2024-07-17 11:19:16,0,2024-07-17 11:19:16,,,
2024-07-01,气肥煤,天津港,9.50,39.00,0.70,90.00,,1625.00,0.00,场地价,126,2024-07-01 00:00:00,1,0,2024-07-17 11:19:16,0,2024-07-17 11:19:16,,,
2024-07-01,主焦煤,天津港,11.00,17.50,0.30,83.00,,1840.00,0.00,场地价,127,2024-07-01 00:00:00,1,0,2024-07-17 11:19:16,0,2024-07-17 11:19:16,,,
2024-07-01,喷吹煤,京唐港,11.00,12.00,0.30,,,1165.00,0.00,场地价,128,2024-07-01 00:00:00,1,0,2024-07-17 11:19:16,0,2024-07-17 11:19:16,,,
2024-07-01,1/3焦煤,京唐港,9.00,33.00,0.50,80.00,,1655.00,0.00,场地价,129,2024-07-01 00:00:00,1,0,2024-07-17 11:19:16,0,2024-07-17 11:19:16,,,
2024-07-01,主焦煤,京唐港,11.00,17.50,0.30,83.00,,1740.00,0.00,场地价,130,2024-07-01 00:00:00,1,0,2024-07-17 11:19:16,0,2024-07-17 11:19:16,,,
2024-06-28,动力煤,绥芬河口岸,,,0.70,,5500.00,745.00,0.00,车板价,131,2024-06-28 00:00:00,1,0,2024-07-17 11:19:16,0,2024-07-17 11:19:16,,,
2024-06-28,褐煤,满洲里口岸,,,0.30,,4000.00,405.00,0.00,车板价,132,2024-06-28 00:00:00,1,0,2024-07-17 11:19:16,0,2024-07-17 11:19:16,,,
2024-06-28,瘦煤,连云港,11.00,20.00,0.25,80.00,,1840.00,-40.00,平仓价,133,2024-06-28 00:00:00,1,0,2024-07-17 11:19:16,0,2024-07-17 11:19:16,,,
2024-06-28,瘦焦煤,日照港,10.00,15.50,0.30,82.50,,1860.00,-55.00,车板价,134,2024-06-28 00:00:00,1,0,2024-07-17 11:19:16,0,2024-07-17 11:19:16,,,
2024-06-28,1/3焦煤,大连港,8.50,33.00,0.75,80.00,,1720.00,-40.00,平仓价,135,2024-06-28 00:00:00,1,0,2024-07-17 11:19:16,0,2024-07-17 11:19:16,,,
