时间,数据名称,本期(点),上期(点),环比增减(点),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-03-09,波罗的海超灵便运价指数(BSI),1180.00,1161.00,19.00,1.64%,1665,2023-03-09 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-09,波罗的海灵便型船指数(BHSI),620.00,612.00,8.00,1.31%,1666,2023-03-09 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-08,波罗的海干散货指数(BDI),1327.00,1298.00,29.00,2.23%,1667,2023-03-08 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-08,波罗的海海岬型指数(BCI),1550.00,1471.00,79.00,5.37%,1668,2023-03-08 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-08,波罗的海巴拿马指数(BPI),1592.00,1580.00,12.00,0.76%,1669,2023-03-08 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-08,波罗的海超灵便运价指数(BSI),1161.00,1161.00,0.00,0.%,1670,2023-03-08 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-08,波罗的海灵便型船指数(BHSI),612.00,601.00,11.00,1.83%,1671,2023-03-08 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-07,波罗的海干散货指数(BDI),1298.00,1258.00,40.00,3.18%,1672,2023-03-07 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-07,波罗的海海岬型指数(BCI),1471.00,1329.00,142.00,10.68%,1673,2023-03-07 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-07,波罗的海巴拿马指数(BPI),1580.00,1582.00,-2.00,-0.13%,1674,2023-03-07 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-07,波罗的海超灵便运价指数(BSI),1161.00,1180.00,-19.00,-1.61%,1675,2023-03-07 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-07,波罗的海灵便型船指数(BHSI),601.00,594.00,7.00,1.18%,1676,2023-03-07 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-06,波罗的海干散货指数(BDI),1258.00,1211.00,47.00,3.88%,1677,2023-03-06 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-06,波罗的海海岬型指数(BCI),1329.00,1195.00,134.00,11.21%,1678,2023-03-06 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-06,波罗的海巴拿马指数(BPI),1582.00,1565.00,17.00,1.09%,1679,2023-03-06 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-06,波罗的海超灵便运价指数(BSI),1180.00,1189.00,-9.00,-0.76%,1680,2023-03-06 00:00:00,1,0,2024-07-20 09:25:20,0,2024-07-20 09:25:20,,,
2023-03-06,波罗的海灵便型船指数(BHSI),594.00,584.00,10.00,1.71%,1681,2023-03-06 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-03-03,波罗的海干散货指数(BDI),1211.00,1145.00,66.00,5.76%,1682,2023-03-03 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-03-03,波罗的海海岬型指数(BCI),1195.00,1000.00,195.00,19.5%,1683,2023-03-03 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-03-03,波罗的海巴拿马指数(BPI),1565.00,1556.00,9.00,0.58%,1684,2023-03-03 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-03-03,波罗的海超灵便运价指数(BSI),1189.00,1192.00,-3.00,-0.25%,1685,2023-03-03 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-03-03,波罗的海灵便型船指数(BHSI),584.00,575.00,9.00,1.57%,1686,2023-03-03 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-03-02,波罗的海干散货指数(BDI),1145.00,1099.00,46.00,4.19%,1687,2023-03-02 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-03-02,波罗的海海岬型指数(BCI),1000.00,929.00,71.00,7.64%,1688,2023-03-02 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-03-02,波罗的海巴拿马指数(BPI),1556.00,1515.00,41.00,2.71%,1689,2023-03-02 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-03-02,波罗的海超灵便运价指数(BSI),1192.00,1156.00,36.00,3.11%,1690,2023-03-02 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-03-02,波罗的海灵便型船指数(BHSI),575.00,556.00,19.00,3.42%,1691,2023-03-02 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-03-01,波罗的海干散货指数(BDI),1099.00,990.00,109.00,11.01%,1692,2023-03-01 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-03-01,波罗的海海岬型指数(BCI),929.00,729.00,200.00,27.43%,1693,2023-03-01 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-03-01,波罗的海巴拿马指数(BPI),1515.00,1421.00,94.00,6.62%,1694,2023-03-01 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-03-01,波罗的海超灵便运价指数(BSI),1156.00,1105.00,51.00,4.62%,1695,2023-03-01 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-03-01,波罗的海灵便型船指数(BHSI),556.00,536.00,20.00,3.73%,1696,2023-03-01 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-02-28,波罗的海干散货指数(BDI),990.00,935.00,55.00,5.88%,1697,2023-02-28 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-02-28,波罗的海海岬型指数(BCI),729.00,701.00,28.00,3.99%,1698,2023-02-28 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-02-28,波罗的海巴拿马指数(BPI),1421.00,1317.00,104.00,7.9%,1699,2023-02-28 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-02-28,波罗的海超灵便运价指数(BSI),1105.00,1050.00,55.00,5.24%,1700,2023-02-28 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-02-28,波罗的海灵便型船指数(BHSI),536.00,517.00,19.00,3.68%,1701,2023-02-28 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-02-27,波罗的海干散货指数(BDI),935.00,883.00,52.00,5.89%,1702,2023-02-27 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-02-27,波罗的海海岬型指数(BCI),701.00,636.00,65.00,10.22%,1703,2023-02-27 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-02-27,波罗的海巴拿马指数(BPI),1317.00,1271.00,46.00,3.62%,1704,2023-02-27 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-02-27,波罗的海超灵便运价指数(BSI),1050.00,996.00,54.00,5.42%,1705,2023-02-27 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-02-27,波罗的海灵便型船指数(BHSI),517.00,505.00,12.00,2.38%,1706,2023-02-27 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-02-24,波罗的海干散货指数(BDI),883.00,816.00,67.00,8.21%,1707,2023-02-24 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-02-24,波罗的海海岬型指数(BCI),636.00,573.00,63.00,10.99%,1708,2023-02-24 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-02-24,波罗的海巴拿马指数(BPI),1271.00,1169.00,102.00,8.73%,1709,2023-02-24 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-02-24,波罗的海超灵便运价指数(BSI),996.00,940.00,56.00,5.96%,1710,2023-02-24 00:00:00,1,0,2024-07-20 09:25:23,0,2024-07-20 09:25:23,,,
2023-02-24,波罗的海灵便型船指数(BHSI),505.00,493.00,12.00,2.43%,1711,2023-02-24 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-23,波罗的海干散货指数(BDI),816.00,674.00,142.00,21.07%,1712,2023-02-23 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-23,波罗的海海岬型指数(BCI),573.00,390.00,183.00,46.92%,1713,2023-02-23 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-23,波罗的海巴拿马指数(BPI),1169.00,951.00,218.00,22.92%,1714,2023-02-23 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-23,波罗的海超灵便运价指数(BSI),940.00,872.00,68.00,7.8%,1715,2023-02-23 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-23,波罗的海灵便型船指数(BHSI),493.00,473.00,20.00,4.23%,1716,2023-02-23 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-22,波罗的海干散货指数(BDI),674.00,594.00,80.00,13.47%,1717,2023-02-22 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-22,波罗的海海岬型指数(BCI),390.00,303.00,87.00,28.71%,1718,2023-02-22 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-22,波罗的海巴拿马指数(BPI),951.00,843.00,108.00,12.81%,1719,2023-02-22 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-22,波罗的海超灵便运价指数(BSI),872.00,807.00,65.00,8.05%,1720,2023-02-22 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-22,波罗的海灵便型船指数(BHSI),473.00,462.00,11.00,2.38%,1721,2023-02-22 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-21,波罗的海干散货指数(BDI),594.00,552.00,42.00,7.61%,1722,2023-02-21 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-21,波罗的海海岬型指数(BCI),303.00,284.00,19.00,6.69%,1723,2023-02-21 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-21,波罗的海巴拿马指数(BPI),843.00,809.00,34.00,4.2%,1724,2023-02-21 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-21,波罗的海超灵便运价指数(BSI),807.00,727.00,80.00,11.%,1725,2023-02-21 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-21,波罗的海灵便型船指数(BHSI),462.00,448.00,14.00,3.13%,1726,2023-02-21 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-20,波罗的海干散货指数(BDI),552.00,538.00,14.00,2.6%,1727,2023-02-20 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-20,波罗的海海岬型指数(BCI),284.00,271.00,13.00,4.8%,1728,2023-02-20 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-20,波罗的海巴拿马指数(BPI),809.00,811.00,-2.00,-0.25%,1729,2023-02-20 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-20,波罗的海超灵便运价指数(BSI),727.00,695.00,32.00,4.6%,1730,2023-02-20 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-20,波罗的海灵便型船指数(BHSI),448.00,438.00,10.00,2.28%,1731,2023-02-20 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-17,波罗的海干散货指数(BDI),538.00,530.00,8.00,1.51%,1732,2023-02-17 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-17,波罗的海海岬型指数(BCI),271.00,275.00,-4.00,-1.45%,1733,2023-02-17 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-17,波罗的海巴拿马指数(BPI),811.00,818.00,-7.00,-0.86%,1734,2023-02-17 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-17,波罗的海超灵便运价指数(BSI),695.00,660.00,35.00,5.3%,1735,2023-02-17 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-17,波罗的海灵便型船指数(BHSI),438.00,434.00,4.00,0.92%,1736,2023-02-17 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-16,波罗的海干散货指数(BDI),530.00,541.00,-11.00,-2.03%,1737,2023-02-16 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-16,波罗的海海岬型指数(BCI),275.00,317.00,-42.00,-13.25%,1738,2023-02-16 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-16,波罗的海巴拿马指数(BPI),818.00,830.00,-12.00,-1.45%,1739,2023-02-16 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-16,波罗的海超灵便运价指数(BSI),660.00,640.00,20.00,3.13%,1740,2023-02-16 00:00:00,1,0,2024-07-20 09:25:27,0,2024-07-20 09:25:27,,,
2023-02-16,波罗的海灵便型船指数(BHSI),434.00,431.00,3.00,0.7%,1741,2023-02-16 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-15,波罗的海干散货指数(BDI),541.00,563.00,-22.00,-3.91%,1742,2023-02-15 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-15,波罗的海海岬型指数(BCI),317.00,382.00,-65.00,-17.02%,1743,2023-02-15 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-15,波罗的海巴拿马指数(BPI),830.00,848.00,-18.00,-2.12%,1744,2023-02-15 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-15,波罗的海超灵便运价指数(BSI),640.00,627.00,13.00,2.07%,1745,2023-02-15 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-15,波罗的海灵便型船指数(BHSI),431.00,432.00,-1.00,-0.23%,1746,2023-02-15 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-14,波罗的海干散货指数(BDI),563.00,616.00,-53.00,-8.6%,1747,2023-02-14 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-14,波罗的海海岬型指数(BCI),382.00,534.00,-152.00,-28.46%,1748,2023-02-14 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-14,波罗的海巴拿马指数(BPI),848.00,863.00,-15.00,-1.74%,1749,2023-02-14 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-14,波罗的海超灵便运价指数(BSI),627.00,625.00,2.00,0.32%,1750,2023-02-14 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-14,波罗的海灵便型船指数(BHSI),432.00,435.00,-3.00,-0.69%,1751,2023-02-14 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-13,波罗的海干散货指数(BDI),616.00,602.00,14.00,2.33%,1752,2023-02-13 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-13,波罗的海海岬型指数(BCI),534.00,486.00,48.00,9.88%,1753,2023-02-13 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-13,波罗的海巴拿马指数(BPI),863.00,864.00,-1.00,-0.12%,1754,2023-02-13 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-13,波罗的海超灵便运价指数(BSI),625.00,628.00,-3.00,-0.48%,1755,2023-02-13 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-13,波罗的海灵便型船指数(BHSI),435.00,436.00,-1.00,-0.23%,1756,2023-02-13 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-10,波罗的海干散货指数(BDI),602.00,592.00,10.00,1.69%,1757,2023-02-10 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-10,波罗的海海岬型指数(BCI),486.00,452.00,34.00,7.52%,1758,2023-02-10 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-10,波罗的海巴拿马指数(BPI),864.00,861.00,3.00,0.35%,1759,2023-02-10 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-10,波罗的海超灵便运价指数(BSI),628.00,636.00,-8.00,-1.26%,1760,2023-02-10 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-10,波罗的海灵便型船指数(BHSI),436.00,436.00,0.00,0.%,1761,2023-02-10 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-09,波罗的海干散货指数(BDI),592.00,603.00,-11.00,-1.82%,1762,2023-02-09 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-09,波罗的海海岬型指数(BCI),452.00,474.00,-22.00,-4.64%,1763,2023-02-09 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-09,波罗的海巴拿马指数(BPI),861.00,856.00,5.00,0.58%,1764,2023-02-09 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-09,波罗的海超灵便运价指数(BSI),636.00,651.00,-15.00,-2.3%,1765,2023-02-09 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-09,波罗的海灵便型船指数(BHSI),436.00,437.00,-1.00,-0.23%,1766,2023-02-09 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-08,波罗的海干散货指数(BDI),603.00,601.00,2.00,0.33%,1767,2023-02-08 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-08,波罗的海海岬型指数(BCI),474.00,443.00,31.00,7.%,1768,2023-02-08 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-08,波罗的海巴拿马指数(BPI),856.00,867.00,-11.00,-1.27%,1769,2023-02-08 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-08,波罗的海超灵便运价指数(BSI),651.00,667.00,-16.00,-2.4%,1770,2023-02-08 00:00:00,1,0,2024-07-20 09:25:30,0,2024-07-20 09:25:30,,,
2023-02-08,波罗的海灵便型船指数(BHSI),437.00,437.00,0.00,0.%,1771,2023-02-08 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-07,波罗的海干散货指数(BDI),601.00,608.00,-7.00,-1.15%,1772,2023-02-07 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-07,波罗的海海岬型指数(BCI),443.00,419.00,24.00,5.73%,1773,2023-02-07 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-07,波罗的海巴拿马指数(BPI),867.00,907.00,-40.00,-4.41%,1774,2023-02-07 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-07,波罗的海超灵便运价指数(BSI),667.00,680.00,-13.00,-1.91%,1775,2023-02-07 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-07,波罗的海灵便型船指数(BHSI),437.00,436.00,1.00,0.23%,1776,2023-02-07 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-06,波罗的海干散货指数(BDI),608.00,640.00,-32.00,-5.%,1777,2023-02-06 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-06,波罗的海海岬型指数(BCI),419.00,499.00,-80.00,-16.03%,1778,2023-02-06 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-06,波罗的海巴拿马指数(BPI),907.00,1029.00,-122.00,-11.86%,1779,2023-02-06 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-06,波罗的海超灵便运价指数(BSI),680.00,680.00,0.00,0.%,1780,2023-02-06 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-06,波罗的海灵便型船指数(BHSI),436.00,435.00,1.00,0.23%,1781,2023-02-06 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-03,波罗的海干散货指数(BDI),640.00,640.00,0.00,0.%,1782,2023-02-03 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-03,波罗的海海岬型指数(BCI),499.00,499.00,0.00,0.%,1783,2023-02-03 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-03,波罗的海巴拿马指数(BPI),1029.00,1029.00,0.00,0.%,1784,2023-02-03 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-03,波罗的海超灵便运价指数(BSI),680.00,680.00,0.00,0.%,1785,2023-02-03 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-03,波罗的海灵便型船指数(BHSI),435.00,435.00,0.00,0.%,1786,2023-02-03 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-02,波罗的海干散货指数(BDI),640.00,668.00,-28.00,-4.19%,1787,2023-02-02 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-02,波罗的海海岬型指数(BCI),499.00,499.00,0.00,0.%,1788,2023-02-02 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-02,波罗的海巴拿马指数(BPI),1029.00,1029.00,0.00,0.%,1789,2023-02-02 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-02,波罗的海超灵便运价指数(BSI),680.00,680.00,0.00,0.%,1790,2023-02-02 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-02,波罗的海灵便型船指数(BHSI),435.00,435.00,0.00,0.%,1791,2023-02-02 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-01,波罗的海干散货指数(BDI),668.00,681.00,-13.00,-1.91%,1792,2023-02-01 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-01,波罗的海海岬型指数(BCI),499.00,532.00,-33.00,-6.2%,1793,2023-02-01 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-01,波罗的海巴拿马指数(BPI),1029.00,1052.00,-23.00,-2.19%,1794,2023-02-01 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-01,波罗的海超灵便运价指数(BSI),680.00,670.00,10.00,1.49%,1795,2023-02-01 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-02-01,波罗的海灵便型船指数(BHSI),435.00,433.00,2.00,0.46%,1796,2023-02-01 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-01-31,波罗的海干散货指数(BDI),681.00,680.00,1.00,0.15%,1797,2023-01-31 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-01-31,波罗的海海岬型指数(BCI),532.00,533.00,-1.00,-0.19%,1798,2023-01-31 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-01-31,波罗的海巴拿马指数(BPI),1052.00,1060.00,-8.00,-0.75%,1799,2023-01-31 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-01-31,波罗的海超灵便运价指数(BSI),670.00,658.00,12.00,1.82%,1800,2023-01-31 00:00:00,1,0,2024-07-20 09:25:34,0,2024-07-20 09:25:34,,,
2023-01-31,波罗的海灵便型船指数(BHSI),433.00,432.00,1.00,0.23%,1801,2023-01-31 00:00:00,1,0,2024-07-20 09:25:38,0,2024-07-20 09:25:38,,,
2023-01-30,波罗的海干散货指数(BDI),680.00,676.00,4.00,0.59%,1802,2023-01-30 00:00:00,1,0,2024-07-20 09:25:38,0,2024-07-20 09:25:38,,,
2023-01-30,波罗的海海岬型指数(BCI),533.00,534.00,-1.00,-0.19%,1803,2023-01-30 00:00:00,1,0,2024-07-20 09:25:38,0,2024-07-20 09:25:38,,,
2023-01-30,波罗的海巴拿马指数(BPI),1060.00,1054.00,6.00,0.57%,1804,2023-01-30 00:00:00,1,0,2024-07-20 09:25:38,0,2024-07-20 09:25:38,,,
2023-01-30,波罗的海超灵便运价指数(BSI),658.00,650.00,8.00,1.23%,1805,2023-01-30 00:00:00,1,0,2024-07-20 09:25:38,0,2024-07-20 09:25:38,,,
2023-01-30,波罗的海灵便型船指数(BHSI),432.00,431.00,1.00,0.23%,1806,2023-01-30 00:00:00,1,0,2024-07-20 09:25:38,0,2024-07-20 09:25:38,,,
2023-01-27,波罗的海干散货指数(BDI),676.00,677.00,-1.00,-0.15%,1807,2023-01-27 00:00:00,1,0,2024-07-20 09:25:38,0,2024-07-20 09:25:38,,,
2023-01-27,波罗的海海岬型指数(BCI),534.00,549.00,-15.00,-2.73%,1808,2023-01-27 00:00:00,1,0,2024-07-20 09:25:38,0,2024-07-20 09:25:38,,,
2023-01-27,波罗的海巴拿马指数(BPI),1054.00,1045.00,9.00,0.86%,1809,2023-01-27 00:00:00,1,0,2024-07-20 09:25:38,0,2024-07-20 09:25:38,,,
2023-01-27,波罗的海超灵便运价指数(BSI),650.00,645.00,5.00,0.78%,1810,2023-01-27 00:00:00,1,0,2024-07-20 09:25:38,0,2024-07-20 09:25:38,,,
2023-01-27,波罗的海灵便型船指数(BHSI),431.00,433.00,-2.00,-0.46%,1811,2023-01-27 00:00:00,1,0,2024-07-20 09:25:38,0,2024-07-20 09:25:38,,,
2023-01-26,波罗的海干散货指数(BDI),677.00,703.00,-26.00,-3.7%,1812,2023-01-26 00:00:00,1,0,2024-07-20 09:25:38,0,2024-07-20 09:25:38,,,
2023-01-26,波罗的海海岬型指数(BCI),549.00,631.00,-82.00,-13.%,1813,2023-01-26 00:00:00,1,0,2024-07-20 09:25:38,0,2024-07-20 09:25:38,,,
