时间,报价地区,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-15,济源市,动力煤,26.00,8.00,1.20,,5800.00,825.00,0.00,车板价,1,2024-07-15 00:00:00,1,0,2024-07-16 07:12:30,0,2024-07-16 07:12:30,,,
2024-07-12,济源市,动力煤,26.00,8.00,1.20,,5800.00,825.00,0.00,车板价,2,2024-07-12 00:00:00,1,0,2024-07-16 07:12:30,0,2024-07-16 07:12:30,,,
2024-07-11,济源市,动力煤,26.00,8.00,1.20,,5800.00,825.00,0.00,车板价,3,2024-07-11 00:00:00,1,0,2024-07-16 07:12:30,0,2024-07-16 07:12:30,,,
2024-07-10,济源市,动力煤,26.00,8.00,1.20,,5800.00,825.00,0.00,车板价,4,2024-07-10 00:00:00,1,0,2024-07-16 07:12:30,0,2024-07-16 07:12:30,,,
2024-07-09,济源市,动力煤,26.00,8.00,1.20,,5800.00,825.00,0.00,车板价,5,2024-07-09 00:00:00,1,0,2024-07-16 07:12:30,0,2024-07-16 07:12:30,,,
2024-07-08,济源市,动力煤,26.00,8.00,1.20,,5800.00,825.00,0.00,车板价,6,2024-07-08 00:00:00,1,0,2024-07-16 07:12:30,0,2024-07-16 07:12:30,,,
2024-07-05,济源市,动力煤,26.00,8.00,1.20,,5800.00,825.00,0.00,车板价,7,2024-07-05 00:00:00,1,0,2024-07-16 07:12:30,0,2024-07-16 07:12:30,,,
2024-07-04,济源市,动力煤,26.00,8.00,1.20,,5800.00,825.00,0.00,车板价,8,2024-07-04 00:00:00,1,0,2024-07-16 07:12:30,0,2024-07-16 07:12:30,,,
2024-07-03,济源市,动力煤,26.00,8.00,1.20,,5800.00,825.00,0.00,车板价,9,2024-07-03 00:00:00,1,0,2024-07-16 07:12:30,0,2024-07-16 07:12:30,,,
2024-07-02,济源市,动力煤,26.00,8.00,1.20,,5800.00,825.00,0.00,车板价,10,2024-07-02 00:00:00,1,0,2024-07-16 07:12:30,0,2024-07-16 07:12:30,,,
2024-07-01,济源市,动力煤,26.00,8.00,1.20,,5800.00,825.00,0.00,车板价,11,2024-07-01 00:00:00,1,0,2024-07-16 07:12:30,0,2024-07-16 07:12:30,,,
2024-06-28,济源市,动力煤,26.00,8.00,1.20,,5800.00,825.00,0.00,车板价,12,2024-06-28 00:00:00,1,0,2024-07-16 07:12:30,0,2024-07-16 07:12:30,,,
