时间,报价地区,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-03-17,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,1,2023-03-17 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-03-16,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,2,2023-03-16 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-03-15,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,3,2023-03-15 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-03-14,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,4,2023-03-14 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-03-13,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,5,2023-03-13 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-03-10,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,6,2023-03-10 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-03-09,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,7,2023-03-09 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-03-08,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,8,2023-03-08 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-03-07,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,9,2023-03-07 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-03-06,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,10,2023-03-06 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-03-03,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,11,2023-03-03 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-03-02,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,12,2023-03-02 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-03-01,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,13,2023-03-01 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-28,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,14,2023-02-28 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-27,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,15,2023-02-27 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-24,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,16,2023-02-24 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-23,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,17,2023-02-23 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-22,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,18,2023-02-22 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-21,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,19,2023-02-21 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-20,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,20,2023-02-20 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-17,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,21,2023-02-17 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-16,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,22,2023-02-16 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-15,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,23,2023-02-15 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-14,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,24,2023-02-14 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-13,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,25,2023-02-13 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-10,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,26,2023-02-10 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-09,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,27,2023-02-09 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-08,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,28,2023-02-08 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-07,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,29,2023-02-07 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-06,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,30,2023-02-06 00:00:00,1,0,2024-07-16 07:43:12,0,2024-07-16 07:43:12,,,
2023-02-03,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,31,2023-02-03 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-02-02,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,32,2023-02-02 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-02-01,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,33,2023-02-01 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-01-31,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,34,2023-01-31 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-01-30,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,35,2023-01-30 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-01-29,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,36,2023-01-29 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-01-28,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,37,2023-01-28 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-01-20,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,38,2023-01-20 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-01-19,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,39,2023-01-19 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-01-18,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,40,2023-01-18 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-01-17,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,41,2023-01-17 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-01-16,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,42,2023-01-16 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-01-13,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,43,2023-01-13 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-01-12,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,44,2023-01-12 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-01-11,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,45,2023-01-11 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-01-10,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,46,2023-01-10 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-01-09,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,47,2023-01-09 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
2023-01-06,毕节市,无烟煤,,7.50,3.00,,5000.00,560.00,0.00,到厂价,48,2023-01-06 00:00:00,1,0,2024-07-16 07:43:14,0,2024-07-16 07:43:14,,,
