时间,海关,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2019-12,北京海关,0.00,200.00,0.00,0.00,0.00,1,2019-12-31 00:00:00,1,0,2024-07-20 14:37:35,0,2024-07-20 14:37:35,,,
2019-06,上海海关,0.00,-96.15,0.00,0.00,0.00,2,2019-06-30 00:00:00,1,0,2024-07-20 14:37:35,0,2024-07-20 14:37:35,,,
2018-05,上海海关,0.50,199.39,0.50,22.30,22.30,3,2018-05-31 00:00:00,1,0,2024-07-20 14:37:35,0,2024-07-20 14:37:35,,,
2018-03,北京海关,0.00,-15.38,0.00,0.30,0.30,4,2018-03-31 00:00:00,1,0,2024-07-20 14:37:35,0,2024-07-20 14:37:35,,,
2017-10,北京海关,0.00,-96.00,0.50,0.10,3.00,5,2017-10-31 00:00:00,1,0,2024-07-20 14:37:35,0,2024-07-20 14:37:35,,,
2017-09,北京海关,0.30,116.67,0.50,2.30,2.90,6,2017-09-30 00:00:00,1,0,2024-07-20 14:37:35,0,2024-07-20 14:37:35,,,
2017-09,大连海关,2129.00,24.09,2129.00,106.50,106.50,7,2017-09-30 00:00:00,1,0,2024-07-20 14:37:35,0,2024-07-20 14:37:35,,,
2017-08,青岛海关,2612.00,82820.63,10097.20,222.00,786.10,8,2017-08-31 00:00:00,1,0,2024-07-20 14:37:35,0,2024-07-20 14:37:35,,,
2017-06,青岛海关,3.20,-99.88,7485.20,2.20,564.10,9,2017-06-30 00:00:00,1,0,2024-07-20 14:37:35,0,2024-07-20 14:37:35,,,
2017-05,上海海关,0.20,65.00,0.20,1.00,1.00,10,2017-05-31 00:00:00,1,0,2024-07-20 14:37:35,0,2024-07-20 14:37:35,,,
2017-02,青岛海关,2675.00,-44.35,7482.00,187.30,561.90,11,2017-02-28 00:00:00,1,0,2024-07-20 14:37:35,0,2024-07-20 14:37:35,,,
2017-01,北京海关,0.20,50.00,0.20,0.60,0.60,12,2017-01-31 00:00:00,1,0,2024-07-20 14:37:35,0,2024-07-20 14:37:35,,,
2017-01,青岛海关,4807.00,141.56,4807.00,374.60,374.60,13,2017-01-31 00:00:00,1,0,2024-07-20 14:37:35,0,2024-07-20 14:37:35,,,
2017-01,天津海关,0.70,-99.95,0.70,0.10,0.10,14,2017-01-31 00:00:00,1,0,2024-07-20 14:37:35,0,2024-07-20 14:37:35,,,
