时间,项目名称,累计值(亿元),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06,房地产投资利用外资,13.43,-51.70,1,2024-06-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-06,房地产投资自筹资金,18862.16,-9.10,2,2024-06-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-06,房地产投资工程款,12517.64,-14.80,3,2024-06-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-06,房地产投资上年资金结余,50467.71,-12.30,4,2024-06-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-06,房地产投资本年资金来源小计,53538.19,-22.60,5,2024-06-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-06,房地产投资资金来源,104005.90,-17.90,6,2024-06-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-06,房地产投资国内贷款,8207.34,-6.60,7,2024-06-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-06,房地产投资各项应付款,23040.58,-11.20,8,2024-06-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-05,房地产投资上年资金结余,49311.65,-11.90,9,2024-05-31 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-05,房地产投资自筹资金,14815.77,-9.80,10,2024-05-31 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-05,房地产投资工程款,11110.07,-13.50,11,2024-05-31 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-05,房地产投资国内贷款,6810.09,-6.20,12,2024-05-31 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-05,房地产投资资金来源,91882.73,-18.10,13,2024-05-31 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-05,房地产投资利用外资,10.65,-20.30,14,2024-05-31 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-05,房地产投资各项应付款,20135.03,-11.20,15,2024-05-31 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-05,房地产投资本年资金来源小计,42571.08,-24.30,16,2024-05-31 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-04,房地产投资利用外资,8.70,-46.70,17,2024-04-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-04,房地产投资自筹资金,11736.44,-10.10,18,2024-04-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-04,房地产投资工程款,9913.10,-14.70,19,2024-04-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-04,房地产投资本年资金来源小计,34036.24,-24.90,20,2024-04-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-04,房地产投资上年资金结余,48053.00,-11.90,21,2024-04-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-04,房地产投资国内贷款,5583.31,-10.10,22,2024-04-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-04,房地产投资各项应付款,17964.55,-12.40,23,2024-04-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-04,房地产投资资金来源,82089.24,-17.80,24,2024-04-30 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-03,房地产投资自筹资金,8681.03,-14.60,25,2024-03-31 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-03,房地产投资资金来源,72606.54,-17.40,26,2024-03-31 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-03,房地产投资利用外资,7.32,-11.90,27,2024-03-31 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-03,房地产投资上年资金结余,46917.37,-11.80,28,2024-03-31 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-03,房地产投资本年资金来源小计,25689.17,-26.00,29,2024-03-31 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-03,房地产投资国内贷款,4554.18,-9.10,30,2024-03-31 00:00:00,1,0,2024-07-21 04:31:39,0,2024-07-21 04:31:39,,,
2024-03,房地产投资资金来源,72606.54,-17.40,31,2024-03-31 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2024-03,房地产投资国内贷款,4554.18,-9.10,32,2024-03-31 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2024-02,房地产投资各项应付款,13214.61,-13.20,33,2024-02-29 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2024-02,房地产投资上年资金结余,43743.28,-12.40,34,2024-02-29 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2024-02,房地产投资利用外资,5.34,7.40,35,2024-02-29 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2024-02,房地产投资国内贷款,3144.25,-10.30,36,2024-02-29 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2024-02,房地产投资自筹资金,5373.71,-15.20,37,2024-02-29 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2024-02,房地产投资资金来源,59936.06,-15.90,38,2024-02-29 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2024-02,房地产投资工程款,7546.01,-11.90,39,2024-02-29 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2024-02,房地产投资本年资金来源小计,16192.77,-24.10,40,2024-02-29 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2023-12,房地产投资本年资金来源小计,127459.15,-13.60,41,2023-12-31 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2023-12,房地产投资自筹资金,41989.13,-19.10,42,2023-12-31 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2023-12,房地产投资国内贷款,15595.04,-9.90,43,2023-12-31 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2023-12,房地产投资上年资金结余,63087.47,-13.70,44,2023-12-31 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2023-12,房地产投资各项应付款,41019.98,-11.60,45,2023-12-31 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2023-12,房地产投资工程款,22265.62,-14.80,46,2023-12-31 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2023-12,房地产投资资金来源,190546.63,-13.60,47,2023-12-31 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2023-12,房地产投资利用外资,47.50,-39.10,48,2023-12-31 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2023-11,房地产投资本年资金来源小计,117044.07,-13.40,49,2023-11-30 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2023-11,房地产投资自筹资金,38504.94,-20.30,50,2023-11-30 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2023-11,房地产投资国内贷款,14226.94,-9.80,51,2023-11-30 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2023-11,房地产投资资金来源,179295.56,-13.70,52,2023-11-30 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
2023-11,房地产投资工程款,20892.99,-14.50,53,2023-11-30 00:00:00,1,0,2024-07-21 04:31:42,0,2024-07-21 04:31:42,,,
