时间,地区/港口,产品名称,灰份,发热量,本期价格(美元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-11,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.25,0.00,FOB,1,2024-07-11 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-11,纽卡斯尔港,动力煤1#,20.00,5500(NAR),89.45,0.00,FOB,2,2024-07-11 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-10,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.25,-0.50,FOB,3,2024-07-10 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-10,纽卡斯尔港,动力煤1#,20.00,5500(NAR),89.45,-0.55,FOB,4,2024-07-10 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-09,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.75,-0.25,FOB,5,2024-07-09 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-09,纽卡斯尔港,动力煤1#,20.00,5500(NAR),90.00,-0.25,FOB,6,2024-07-09 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-08,纽卡斯尔港,动力煤2#,23.00,5500(NAR),88.00,0.20,FOB,7,2024-07-08 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-08,纽卡斯尔港,动力煤1#,20.00,5500(NAR),90.25,0.20,FOB,8,2024-07-08 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-05,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.80,0.30,FOB,9,2024-07-05 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-05,纽卡斯尔港,动力煤1#,20.00,5500(NAR),90.05,0.30,FOB,10,2024-07-05 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-04,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.50,0.00,FOB,11,2024-07-04 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-04,纽卡斯尔港,动力煤1#,20.00,5500(NAR),89.75,0.00,FOB,12,2024-07-04 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-03,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.50,-0.20,FOB,13,2024-07-03 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-03,纽卡斯尔港,动力煤1#,20.00,5500(NAR),89.75,-0.20,FOB,14,2024-07-03 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-02,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.70,-0.30,FOB,15,2024-07-02 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-02,纽卡斯尔港,动力煤1#,20.00,5500(NAR),89.95,-0.30,FOB,16,2024-07-02 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-01,纽卡斯尔港,动力煤2#,23.00,5500(NAR),88.00,0.00,FOB,17,2024-07-01 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-07-01,纽卡斯尔港,动力煤1#,20.00,5500(NAR),90.25,0.00,FOB,18,2024-07-01 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-06-28,纽卡斯尔港,动力煤2#,23.00,5500(NAR),88.00,0.00,FOB,19,2024-06-28 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-06-28,纽卡斯尔港,动力煤1#,20.00,5500(NAR),90.25,0.00,FOB,20,2024-06-28 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-06-27,纽卡斯尔港,动力煤2#,23.00,5500(NAR),88.00,-0.30,FOB,21,2024-06-27 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-06-27,纽卡斯尔港,动力煤1#,20.00,5500(NAR),90.25,-0.30,FOB,22,2024-06-27 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-06-26,纽卡斯尔港,动力煤2#,23.00,5500(NAR),88.30,-0.50,FOB,23,2024-06-26 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-06-26,纽卡斯尔港,动力煤1#,20.00,5500(NAR),90.55,-0.50,FOB,24,2024-06-26 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-06-25,纽卡斯尔港,动力煤2#,23.00,5500(NAR),88.80,-0.20,FOB,25,2024-06-25 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-06-25,纽卡斯尔港,动力煤1#,20.00,5500(NAR),91.05,-0.20,FOB,26,2024-06-25 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-06-24,纽卡斯尔港,动力煤2#,23.00,5500(NAR),89.00,0.00,FOB,27,2024-06-24 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-06-24,纽卡斯尔港,动力煤1#,20.00,5500(NAR),91.25,0.00,FOB,28,2024-06-24 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-06-21,纽卡斯尔港,动力煤2#,23.00,5500(NAR),89.00,-0.50,FOB,29,2024-06-21 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-06-21,纽卡斯尔港,动力煤1#,20.00,5500(NAR),91.25,-0.55,FOB,30,2024-06-21 00:00:00,1,0,2024-07-17 13:11:13,0,2024-07-17 13:11:13,,,
2024-06-20,纽卡斯尔港,动力煤2#,23.00,5500(NAR),89.50,-0.45,FOB,31,2024-06-20 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-20,纽卡斯尔港,动力煤1#,20.00,5500(NAR),91.80,-0.45,FOB,32,2024-06-20 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-19,纽卡斯尔港,动力煤2#,23.00,5500(NAR),89.95,0.00,FOB,33,2024-06-19 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-19,纽卡斯尔港,动力煤1#,20.00,5500(NAR),92.25,0.00,FOB,34,2024-06-19 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-18,纽卡斯尔港,动力煤2#,23.00,5500(NAR),89.95,-0.55,FOB,35,2024-06-18 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-18,纽卡斯尔港,动力煤1#,20.00,5500(NAR),92.25,-0.55,FOB,36,2024-06-18 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-14,纽卡斯尔港,动力煤2#,23.00,5500(NAR),90.50,-0.30,FOB,37,2024-06-14 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-14,纽卡斯尔港,动力煤1#,20.00,5500(NAR),92.80,-0.30,FOB,38,2024-06-14 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-13,纽卡斯尔港,动力煤2#,23.00,5500(NAR),90.80,-0.25,FOB,39,2024-06-13 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-13,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.10,-0.25,FOB,40,2024-06-13 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-12,纽卡斯尔港,动力煤2#,23.00,5500(NAR),91.05,0.00,FOB,41,2024-06-12 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-12,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.35,0.00,FOB,42,2024-06-12 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-11,纽卡斯尔港,动力煤2#,23.00,5500(NAR),91.05,-0.20,FOB,43,2024-06-11 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-11,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.35,-0.20,FOB,44,2024-06-11 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-10,纽卡斯尔港,动力煤2#,23.00,5500(NAR),91.25,0.00,FOB,45,2024-06-10 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-10,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.55,0.00,FOB,46,2024-06-10 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-07,纽卡斯尔港,动力煤2#,23.00,5500(NAR),91.25,0.25,FOB,47,2024-06-07 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-07,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.55,0.25,FOB,48,2024-06-07 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-06,纽卡斯尔港,动力煤2#,23.00,5500(NAR),91.00,0.25,FOB,49,2024-06-06 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-06,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.30,0.25,FOB,50,2024-06-06 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-05,纽卡斯尔港,动力煤2#,23.00,5500(NAR),90.75,0.00,FOB,51,2024-06-05 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-05,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.05,0.00,FOB,52,2024-06-05 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-04,纽卡斯尔港,动力煤2#,23.00,5500(NAR),90.75,0.25,FOB,53,2024-06-04 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-04,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.05,0.25,FOB,54,2024-06-04 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-03,纽卡斯尔港,动力煤2#,23.00,5500(NAR),90.50,0.00,FOB,55,2024-06-03 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-06-03,纽卡斯尔港,动力煤1#,20.00,5500(NAR),92.80,0.00,FOB,56,2024-06-03 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-05-31,纽卡斯尔港,动力煤2#,23.00,5500(NAR),90.50,-0.50,FOB,57,2024-05-31 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-05-31,纽卡斯尔港,动力煤1#,20.00,5500(NAR),92.80,-0.50,FOB,58,2024-05-31 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-05-30,纽卡斯尔港,动力煤2#,23.00,5500(NAR),91.00,-0.95,FOB,59,2024-05-30 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-05-30,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.30,-1.00,FOB,60,2024-05-30 00:00:00,1,0,2024-07-17 13:11:16,0,2024-07-17 13:11:16,,,
2024-05-29,纽卡斯尔港,动力煤2#,23.00,5500(NAR),91.95,0.00,FOB,61,2024-05-29 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-29,纽卡斯尔港,动力煤1#,20.00,5500(NAR),94.30,0.00,FOB,62,2024-05-29 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-28,纽卡斯尔港,动力煤2#,23.00,5500(NAR),91.95,0.50,FOB,63,2024-05-28 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-28,纽卡斯尔港,动力煤1#,20.00,5500(NAR),94.30,0.50,FOB,64,2024-05-28 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-27,纽卡斯尔港,动力煤2#,23.00,5500(NAR),91.45,0.45,FOB,65,2024-05-27 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-27,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.80,0.50,FOB,66,2024-05-27 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-24,纽卡斯尔港,动力煤2#,23.00,5500(NAR),91.00,-0.25,FOB,67,2024-05-24 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-24,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.30,-0.25,FOB,68,2024-05-24 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-23,纽卡斯尔港,动力煤2#,23.00,5500(NAR),91.25,-0.25,FOB,69,2024-05-23 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-23,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.55,-0.30,FOB,70,2024-05-23 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-21,纽卡斯尔港,动力煤2#,23.00,5500(NAR),91.50,0.20,FOB,71,2024-05-21 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-21,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.85,0.25,FOB,72,2024-05-21 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-20,纽卡斯尔港,动力煤2#,23.00,5500(NAR),91.30,0.30,FOB,73,2024-05-20 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-20,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.60,0.30,FOB,74,2024-05-20 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-17,纽卡斯尔港,动力煤2#,23.00,5500(NAR),91.00,0.00,FOB,75,2024-05-17 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-17,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.30,0.00,FOB,76,2024-05-17 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-16,纽卡斯尔港,动力煤2#,23.00,5500(NAR),91.00,1.00,FOB,77,2024-05-16 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-16,纽卡斯尔港,动力煤1#,20.00,5500(NAR),93.30,1.00,FOB,78,2024-05-16 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-15,纽卡斯尔港,动力煤2#,23.00,5500(NAR),90.00,0.00,FOB,79,2024-05-15 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-15,纽卡斯尔港,动力煤1#,20.00,5500(NAR),92.30,0.00,FOB,80,2024-05-15 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-14,纽卡斯尔港,动力煤2#,23.00,5500(NAR),90.00,0.00,FOB,81,2024-05-14 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-14,纽卡斯尔港,动力煤1#,20.00,5500(NAR),92.30,0.00,FOB,82,2024-05-14 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-13,纽卡斯尔港,动力煤2#,23.00,5500(NAR),90.00,0.50,FOB,83,2024-05-13 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-13,纽卡斯尔港,动力煤1#,20.00,5500(NAR),92.30,0.50,FOB,84,2024-05-13 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-10,纽卡斯尔港,动力煤2#,23.00,5500(NAR),89.50,0.50,FOB,85,2024-05-10 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-10,纽卡斯尔港,动力煤1#,20.00,5500(NAR),91.80,0.50,FOB,86,2024-05-10 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-09,纽卡斯尔港,动力煤2#,23.00,5500(NAR),89.00,0.70,FOB,87,2024-05-09 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-09,纽卡斯尔港,动力煤1#,20.00,5500(NAR),91.30,0.70,FOB,88,2024-05-09 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-08,纽卡斯尔港,动力煤2#,23.00,5500(NAR),88.30,1.00,FOB,89,2024-05-08 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-08,纽卡斯尔港,动力煤1#,20.00,5500(NAR),90.60,1.05,FOB,90,2024-05-08 00:00:00,1,0,2024-07-17 13:11:18,0,2024-07-17 13:11:18,,,
2024-05-07,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.30,0.30,FOB,91,2024-05-07 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-05-07,纽卡斯尔港,动力煤1#,20.00,5500(NAR),89.55,0.30,FOB,92,2024-05-07 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-05-06,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.00,0.00,FOB,93,2024-05-06 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-05-06,纽卡斯尔港,动力煤1#,20.00,5500(NAR),89.25,0.00,FOB,94,2024-05-06 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-05-03,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.00,0.30,FOB,95,2024-05-03 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-05-03,纽卡斯尔港,动力煤1#,20.00,5500(NAR),89.25,0.30,FOB,96,2024-05-03 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-05-02,纽卡斯尔港,动力煤2#,23.00,5500(NAR),86.70,-0.35,FOB,97,2024-05-02 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-05-02,纽卡斯尔港,动力煤1#,20.00,5500(NAR),88.95,-0.35,FOB,98,2024-05-02 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-30,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.05,0.00,FOB,99,2024-04-30 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-30,纽卡斯尔港,动力煤1#,20.00,5500(NAR),89.30,0.00,FOB,100,2024-04-30 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-29,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.05,0.55,FOB,101,2024-04-29 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-29,纽卡斯尔港,动力煤1#,20.00,5500(NAR),89.30,0.55,FOB,102,2024-04-29 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-26,纽卡斯尔港,动力煤2#,23.00,5500(NAR),86.50,0.00,FOB,103,2024-04-26 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-26,纽卡斯尔港,动力煤1#,20.00,5500(NAR),88.75,0.00,FOB,104,2024-04-26 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-25,纽卡斯尔港,动力煤2#,23.00,5500(NAR),86.50,0.00,FOB,105,2024-04-25 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-25,纽卡斯尔港,动力煤1#,20.00,5500(NAR),88.75,0.00,FOB,106,2024-04-25 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-24,纽卡斯尔港,动力煤2#,23.00,5500(NAR),86.50,-0.25,FOB,107,2024-04-24 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-24,纽卡斯尔港,动力煤1#,20.00,5500(NAR),88.75,-0.25,FOB,108,2024-04-24 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-23,纽卡斯尔港,动力煤2#,23.00,5500(NAR),86.75,-0.25,FOB,109,2024-04-23 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-23,纽卡斯尔港,动力煤1#,20.00,5500(NAR),89.00,-0.25,FOB,110,2024-04-23 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-22,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.00,0.00,FOB,111,2024-04-22 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-22,纽卡斯尔港,动力煤1#,20.00,5500(NAR),89.25,0.00,FOB,112,2024-04-22 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-19,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.00,0.70,FOB,113,2024-04-19 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-19,纽卡斯尔港,动力煤1#,20.00,5500(NAR),89.25,0.75,FOB,114,2024-04-19 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-18,纽卡斯尔港,动力煤2#,23.00,5500(NAR),86.30,0.25,FOB,115,2024-04-18 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-18,纽卡斯尔港,动力煤1#,20.00,5500(NAR),88.50,0.25,FOB,116,2024-04-18 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-17,纽卡斯尔港,动力煤2#,23.00,5500(NAR),86.05,0.00,FOB,117,2024-04-17 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-17,纽卡斯尔港,动力煤1#,20.00,5500(NAR),88.25,0.00,FOB,118,2024-04-17 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-16,纽卡斯尔港,动力煤2#,23.00,5500(NAR),86.05,0.30,FOB,119,2024-04-16 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-16,纽卡斯尔港,动力煤1#,20.00,5500(NAR),88.25,0.30,FOB,120,2024-04-16 00:00:00,1,0,2024-07-17 13:11:22,0,2024-07-17 13:11:22,,,
2024-04-15,纽卡斯尔港,动力煤2#,23.00,5500(NAR),85.75,0.25,FOB,121,2024-04-15 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-15,纽卡斯尔港,动力煤1#,20.00,5500(NAR),87.95,0.25,FOB,122,2024-04-15 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-12,纽卡斯尔港,动力煤2#,23.00,5500(NAR),85.50,0.00,FOB,123,2024-04-12 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-12,纽卡斯尔港,动力煤1#,20.00,5500(NAR),87.70,0.00,FOB,124,2024-04-12 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-11,纽卡斯尔港,动力煤2#,23.00,5500(NAR),85.50,0.00,FOB,125,2024-04-11 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-11,纽卡斯尔港,动力煤1#,20.00,5500(NAR),87.70,0.00,FOB,126,2024-04-11 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-09,纽卡斯尔港,动力煤2#,23.00,5500(NAR),85.50,-0.25,FOB,127,2024-04-09 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-09,纽卡斯尔港,动力煤1#,20.00,5500(NAR),87.70,-0.25,FOB,128,2024-04-09 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-08,纽卡斯尔港,动力煤2#,23.00,5500(NAR),85.75,-0.25,FOB,129,2024-04-08 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-08,纽卡斯尔港,动力煤1#,20.00,5500(NAR),87.95,-0.25,FOB,130,2024-04-08 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-05,纽卡斯尔港,动力煤2#,23.00,5500(NAR),86.00,-1.00,FOB,131,2024-04-05 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-05,纽卡斯尔港,动力煤1#,20.00,5500(NAR),88.20,-1.05,FOB,132,2024-04-05 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-04,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.00,-0.50,FOB,133,2024-04-04 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-04,纽卡斯尔港,动力煤1#,20.00,5500(NAR),89.25,-0.50,FOB,134,2024-04-04 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-03,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.50,-0.45,FOB,135,2024-04-03 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-03,纽卡斯尔港,动力煤1#,20.00,5500(NAR),89.75,-0.50,FOB,136,2024-04-03 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-02,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.95,0.00,FOB,137,2024-04-02 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-02,纽卡斯尔港,动力煤1#,20.00,5500(NAR),90.25,0.00,FOB,138,2024-04-02 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-01,纽卡斯尔港,动力煤2#,23.00,5500(NAR),87.95,-0.25,FOB,139,2024-04-01 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-04-01,纽卡斯尔港,动力煤1#,20.00,5500(NAR),90.25,-0.25,FOB,140,2024-04-01 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-03-28,纽卡斯尔港,动力煤2#,23.00,5500(NAR),88.20,-0.30,FOB,141,2024-03-28 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
2024-03-28,纽卡斯尔港,动力煤1#,20.00,5500(NAR),90.50,-0.30,FOB,142,2024-03-28 00:00:00,1,0,2024-07-17 13:11:25,0,2024-07-17 13:11:25,,,
