时间,报价地区,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06-12,阜康市,大块,4.00,32.00,0.30,,4800.00,460.00,0.00,坑口价,98,2024-06-12 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-12,阜康市,喷吹煤,10.00,17.00,0.50,,,1330.00,0.00,出厂价,99,2024-06-12 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-12,阜康市,三八块,7.00,29.00,0.50,,6500.00,470.00,0.00,坑口价,100,2024-06-12 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-11,阜康市,气煤,8.00,40.00,0.50,96.00,,1310.00,0.00,出厂价,101,2024-06-11 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-11,阜康市,大块,4.00,32.00,0.30,,4800.00,460.00,0.00,坑口价,102,2024-06-11 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-11,阜康市,喷吹煤,10.00,17.00,0.50,,,1330.00,0.00,出厂价,103,2024-06-11 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-11,阜康市,三八块,7.00,29.00,0.50,,6500.00,470.00,0.00,坑口价,104,2024-06-11 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-07,阜康市,气煤,8.00,40.00,0.50,96.00,,1310.00,0.00,出厂价,105,2024-06-07 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-07,阜康市,大块,4.00,32.00,0.30,,4800.00,460.00,0.00,坑口价,106,2024-06-07 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-07,阜康市,喷吹煤,10.00,17.00,0.50,,,1330.00,0.00,出厂价,107,2024-06-07 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-07,阜康市,三八块,7.00,29.00,0.50,,6500.00,470.00,0.00,坑口价,108,2024-06-07 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-06,阜康市,气煤,8.00,40.00,0.50,96.00,,1310.00,0.00,出厂价,109,2024-06-06 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-06,阜康市,大块,4.00,32.00,0.30,,4800.00,460.00,0.00,坑口价,110,2024-06-06 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-06,阜康市,喷吹煤,10.00,17.00,0.50,,,1330.00,0.00,出厂价,111,2024-06-06 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-06,阜康市,三八块,7.00,29.00,0.50,,6500.00,470.00,0.00,坑口价,112,2024-06-06 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-05,阜康市,气煤,8.00,40.00,0.50,96.00,,1310.00,0.00,出厂价,113,2024-06-05 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-05,阜康市,大块,4.00,32.00,0.30,,4800.00,460.00,0.00,坑口价,114,2024-06-05 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-05,阜康市,喷吹煤,10.00,17.00,0.50,,,1330.00,0.00,出厂价,115,2024-06-05 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-05,阜康市,三八块,7.00,29.00,0.50,,6500.00,470.00,0.00,坑口价,116,2024-06-05 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-04,阜康市,气煤,8.00,40.00,0.50,96.00,,1310.00,0.00,出厂价,117,2024-06-04 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-04,阜康市,大块,4.00,32.00,0.30,,4800.00,460.00,0.00,坑口价,118,2024-06-04 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-04,阜康市,喷吹煤,10.00,17.00,0.50,,,1330.00,0.00,出厂价,119,2024-06-04 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-04,阜康市,三八块,7.00,29.00,0.50,,6500.00,470.00,0.00,坑口价,120,2024-06-04 00:00:00,1,0,2024-07-16 22:47:09,0,2024-07-16 22:47:09,,,
2024-06-03,阜康市,气煤,8.00,40.00,0.50,96.00,,1310.00,0.00,出厂价,121,2024-06-03 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-06-03,阜康市,大块,4.00,32.00,0.30,,4800.00,460.00,0.00,坑口价,122,2024-06-03 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-06-03,阜康市,喷吹煤,10.00,17.00,0.50,,,1330.00,0.00,出厂价,123,2024-06-03 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-06-03,阜康市,三八块,7.00,29.00,0.50,,6500.00,470.00,0.00,坑口价,124,2024-06-03 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-05-31,阜康市,气煤,8.00,40.00,0.50,96.00,,1310.00,0.00,出厂价,125,2024-05-31 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-05-31,阜康市,大块,4.00,32.00,0.30,,4800.00,460.00,0.00,坑口价,126,2024-05-31 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-05-31,阜康市,喷吹煤,10.00,17.00,0.50,,,1330.00,0.00,出厂价,127,2024-05-31 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-05-31,阜康市,三八块,7.00,29.00,0.50,,6500.00,470.00,0.00,坑口价,128,2024-05-31 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-05-30,阜康市,气煤,8.00,40.00,0.50,96.00,,1310.00,0.00,出厂价,129,2024-05-30 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-05-30,阜康市,大块,4.00,32.00,0.30,,4800.00,460.00,0.00,坑口价,130,2024-05-30 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-05-30,阜康市,喷吹煤,10.00,17.00,0.50,,,1330.00,0.00,出厂价,131,2024-05-30 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-05-30,阜康市,三八块,7.00,29.00,0.50,,6500.00,470.00,0.00,坑口价,132,2024-05-30 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-05-29,阜康市,气煤,8.00,40.00,0.50,96.00,,1310.00,0.00,出厂价,133,2024-05-29 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-05-29,阜康市,大块,4.00,32.00,0.30,,4800.00,460.00,0.00,坑口价,134,2024-05-29 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-05-29,阜康市,喷吹煤,10.00,17.00,0.50,,,1330.00,0.00,出厂价,135,2024-05-29 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-05-29,阜康市,三八块,7.00,29.00,0.50,,6500.00,470.00,0.00,坑口价,136,2024-05-29 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-05-28,阜康市,气煤,8.00,40.00,0.50,96.00,,1310.00,0.00,出厂价,137,2024-05-28 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
2024-05-28,阜康市,大块,4.00,32.00,0.30,,4800.00,460.00,0.00,坑口价,138,2024-05-28 00:00:00,1,0,2024-07-16 22:47:12,0,2024-07-16 22:47:12,,,
