时间,数据名称,本期,上期,环比增减,环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-12,山西动力煤5500综合价格(元/吨),608.00,608.00,0.00,0.00,1,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,山西动力煤5000综合价格(元/吨),548.00,547.00,1.00,0.18,2,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,山西动力煤4500综合价格(元/吨),488.00,487.00,1.00,0.21,3,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,长治低硫5500长协价格(元/吨),570.00,570.00,0.00,0.00,4,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,晋中低硫5000长协价格(元/吨),518.00,518.00,0.00,0.00,5,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,太原中硫4500长协价格(元/吨),453.00,453.00,0.00,0.00,6,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,忻州低硫5000市场价格(元/吨),643.00,636.00,7.00,1.10,7,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12, 阳泉中硫5500市场价格(元/吨),780.00,770.00,10.00,1.30,8,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,晋城高硫4500市场价格(元/吨),535.00,535.00,0.00,0.00,9,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12, 山西低硫焦精煤综合价格(元/吨),1954.00,1968.00,-14.00,-0.71,10,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,山西中硫焦精煤综合价格(元/吨),1747.00,1773.00,-26.00,-1.47,11,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,山西高硫焦精煤综合价格(元/吨),1693.00,1693.00,0.00,0.00,12,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,山西低硫瘦精煤综合价格(元/吨),1501.00,1541.00,-40.00,-2.60,13,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,山西低硫贫瘦精煤综合价格(元/吨),1299.00,1291.00,8.00,0.62,14,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,山西中硫肥精煤综合价格(元/吨),1810.00,1860.00,-50.00,-2.69,15,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,山西低硫1/3焦精煤综合价格(元/吨),1604.00,1584.00,20.00,1.26,16,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,吕梁低硫焦精煤长协价格(元/吨),2010.00,2010.00,0.00,0.00,17,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,晋中中硫焦精煤长协价格(元/吨),1815.00,1815.00,0.00,0.00,18,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,吕梁高硫焦精煤长协价格(元/吨),1645.00,1645.00,0.00,0.00,19,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,太原中硫肥精煤长协价格(元/吨),1965.00,1965.00,0.00,0.00,20,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,长治低硫瘦精煤长协价格(元/吨),1470.00,1470.00,0.00,0.00,21,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,长治低硫贫瘦精煤长协价格(元/吨),1360.00,1360.00,0.00,0.00,22,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,临汾低硫焦精煤市场价格(元/吨),1900.00,1900.00,0.00,0.00,23,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,晋中中硫焦精煤市场价格(元/吨),1655.00,1718.00,-63.00,-3.67,24,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,吕梁高硫焦精煤市场价格(元/吨),1710.00,1701.00,9.00,0.53,25,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,晋中中硫肥精煤市场价格(元/吨),1800.00,1900.00,-100.00,-5.26,26,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,临汾低硫1/3焦精煤市场价格(元/吨),1570.00,1540.00,30.00,1.95,27,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,长治低硫贫瘦精煤市场价格(元/吨),1271.00,1251.00,20.00,1.60,28,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,山西喷吹煤综合价格(元/吨),1112.00,1112.00,0.00,0.00,29,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,山西无烟块煤综合价格(元/吨),1112.00,1120.00,-8.00,-0.71,30,2024-07-12 00:00:00,1,0,2024-07-20 06:02:03,0,2024-07-20 06:02:03,,,
2024-07-12,山西烧结煤综合价格(元/吨),991.00,1007.00,-16.00,-1.59,31,2024-07-12 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-12,长治低硫喷吹煤长协价格(元/吨),1200.00,1200.00,0.00,0.00,32,2024-07-12 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-12,晋城低硫喷吹煤长协价格(元/吨),1130.00,1130.00,0.00,0.00,33,2024-07-12 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-12,阳泉中硫喷吹煤长协价格(元/吨),1080.00,1080.00,0.00,0.00,34,2024-07-12 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-12,晋城低硫烧结煤长协价格(元/吨),1000.00,1040.00,-40.00,-3.85,35,2024-07-12 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-12,晋城低硫小块煤长协价格(元/吨),1190.00,1190.00,0.00,0.00,36,2024-07-12 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-12,阳泉中硫小块煤长协价格(元/吨),990.00,990.00,0.00,0.00,37,2024-07-12 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-12,晋城低硫中块煤长协价格(元/吨),1150.00,1150.00,0.00,0.00,38,2024-07-12 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-12,长治低硫喷吹煤市场价格(元/吨),1158.00,1140.00,18.00,1.58,39,2024-07-12 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-12,晋城低硫喷吹煤市场价格(元/吨),1052.00,1051.00,1.00,0.10,40,2024-07-12 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-12,晋城低硫烧结煤市场价格(元/吨),985.00,985.00,0.00,0.00,41,2024-07-12 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-12,晋城低硫小块煤市场价格(元/吨),1160.00,1171.00,-11.00,-0.94,42,2024-07-12 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-12,阳泉中硫小块煤市场价格(元/吨),1010.00,1018.00,-8.00,-0.79,43,2024-07-12 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-12,晋城低硫中块煤市场价格(元/吨),1101.00,1133.00,-32.00,-2.82,44,2024-07-12 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05,山西动力煤5500综合价格(元/吨),608.00,608.00,0.00,0.00,45,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05,山西动力煤5000综合价格(元/吨),547.00,548.00,-1.00,-0.18,46,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05,山西动力煤4500综合价格(元/吨),487.00,488.00,-1.00,-0.20,47,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05,长治低硫5500长协价格(元/吨),570.00,570.00,0.00,0.00,48,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05,晋中低硫5000长协价格(元/吨),518.00,518.00,0.00,0.00,49,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05,太原中硫4500长协价格(元/吨),453.00,453.00,0.00,0.00,50,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05,忻州低硫5000市场价格(元/吨),636.00,639.00,-3.00,-0.47,51,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05, 阳泉中硫5500市场价格(元/吨),770.00,770.00,0.00,0.00,52,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05,晋城高硫4500市场价格(元/吨),535.00,539.00,-4.00,-0.74,53,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05, 山西低硫焦精煤综合价格(元/吨),1968.00,1957.00,11.00,0.56,54,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05,山西中硫焦精煤综合价格(元/吨),1773.00,1762.00,11.00,0.62,55,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05,山西高硫焦精煤综合价格(元/吨),1693.00,1677.00,16.00,0.95,56,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05,山西低硫瘦精煤综合价格(元/吨),1541.00,1498.00,43.00,2.87,57,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05,山西低硫贫瘦精煤综合价格(元/吨),1291.00,1313.00,-22.00,-1.68,58,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05,山西中硫肥精煤综合价格(元/吨),1860.00,1860.00,0.00,0.00,59,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05,山西低硫1/3焦精煤综合价格(元/吨),1584.00,1548.00,36.00,2.33,60,2024-07-05 00:00:00,1,0,2024-07-20 06:02:06,0,2024-07-20 06:02:06,,,
2024-07-05,吕梁低硫焦精煤长协价格(元/吨),2010.00,2010.00,0.00,0.00,61,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,晋中中硫焦精煤长协价格(元/吨),1815.00,1815.00,0.00,0.00,62,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,吕梁高硫焦精煤长协价格(元/吨),1645.00,1645.00,0.00,0.00,63,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,太原中硫肥精煤长协价格(元/吨),1965.00,1965.00,0.00,0.00,64,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,长治低硫瘦精煤长协价格(元/吨),1470.00,1470.00,0.00,0.00,65,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,长治低硫贫瘦精煤长协价格(元/吨),1360.00,1360.00,0.00,0.00,66,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,临汾低硫焦精煤市场价格(元/吨),1900.00,1900.00,0.00,0.00,67,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,晋中中硫焦精煤市场价格(元/吨),1718.00,1693.00,25.00,1.48,68,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,吕梁高硫焦精煤市场价格(元/吨),1701.00,1687.00,14.00,0.83,69,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,晋中中硫肥精煤市场价格(元/吨),1900.00,1900.00,0.00,0.00,70,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,临汾低硫1/3焦精煤市场价格(元/吨),1540.00,1456.00,84.00,5.77,71,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,长治低硫贫瘦精煤市场价格(元/吨),1251.00,1293.00,-42.00,-3.25,72,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,山西喷吹煤综合价格(元/吨),1112.00,1120.00,-8.00,-0.71,73,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,山西无烟块煤综合价格(元/吨),1120.00,1142.00,-22.00,-1.93,74,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,山西烧结煤综合价格(元/吨),1007.00,1017.00,-10.00,-0.98,75,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,长治低硫喷吹煤长协价格(元/吨),1200.00,1200.00,0.00,0.00,76,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,晋城低硫喷吹煤长协价格(元/吨),1130.00,1130.00,0.00,0.00,77,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,阳泉中硫喷吹煤长协价格(元/吨),1080.00,1080.00,0.00,0.00,78,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,晋城低硫烧结煤长协价格(元/吨),1040.00,1040.00,0.00,0.00,79,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,晋城低硫小块煤长协价格(元/吨),1190.00,1250.00,-60.00,-4.80,80,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,阳泉中硫小块煤长协价格(元/吨),990.00,990.00,0.00,0.00,81,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,晋城低硫中块煤长协价格(元/吨),1150.00,1210.00,-60.00,-4.96,82,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,长治低硫喷吹煤市场价格(元/吨),1140.00,1149.00,-9.00,-0.78,83,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,晋城低硫喷吹煤市场价格(元/吨),1051.00,1080.00,-29.00,-2.69,84,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,晋城低硫烧结煤市场价格(元/吨),985.00,1001.00,-16.00,-1.60,85,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,晋城低硫小块煤市场价格(元/吨),1171.00,1171.00,0.00,0.00,86,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,阳泉中硫小块煤市场价格(元/吨),1018.00,1020.00,-2.00,-0.20,87,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-07-05,晋城低硫中块煤市场价格(元/吨),1133.00,1164.00,-31.00,-2.66,88,2024-07-05 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-06-28,山西动力煤5500综合价格(元/吨),608.00,610.00,-2.00,-0.33,89,2024-06-28 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-06-28,山西动力煤5000综合价格(元/吨),548.00,550.00,-2.00,-0.36,90,2024-06-28 00:00:00,1,0,2024-07-20 06:02:09,0,2024-07-20 06:02:09,,,
2024-06-28,山西动力煤4500综合价格(元/吨),488.00,491.00,-3.00,-0.61,91,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,长治低硫5500长协价格(元/吨),570.00,570.00,0.00,0.00,92,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,晋中低硫5000长协价格(元/吨),518.00,518.00,0.00,0.00,93,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,太原中硫4500长协价格(元/吨),453.00,453.00,0.00,0.00,94,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,忻州低硫5000市场价格(元/吨),639.00,650.00,-11.00,-1.69,95,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28, 阳泉中硫5500市场价格(元/吨),770.00,778.00,-8.00,-1.03,96,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,晋城高硫4500市场价格(元/吨),539.00,561.00,-22.00,-3.92,97,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28, 山西低硫焦精煤综合价格(元/吨),1957.00,1965.00,-8.00,-0.41,98,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,山西中硫焦精煤综合价格(元/吨),1762.00,1764.00,-2.00,-0.11,99,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,山西高硫焦精煤综合价格(元/吨),1677.00,1670.00,7.00,0.42,100,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,山西低硫瘦精煤综合价格(元/吨),1498.00,1500.00,-2.00,-0.13,101,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,山西低硫贫瘦精煤综合价格(元/吨),1313.00,1316.00,-3.00,-0.23,102,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,山西中硫肥精煤综合价格(元/吨),1860.00,1860.00,0.00,0.00,103,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,山西低硫1/3焦精煤综合价格(元/吨),1548.00,1553.00,-5.00,-0.32,104,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,吕梁低硫焦精煤长协价格(元/吨),2010.00,2010.00,0.00,0.00,105,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,晋中中硫焦精煤长协价格(元/吨),1815.00,1815.00,0.00,0.00,106,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,吕梁高硫焦精煤长协价格(元/吨),1645.00,1645.00,0.00,0.00,107,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,太原中硫肥精煤长协价格(元/吨),1965.00,1965.00,0.00,0.00,108,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,长治低硫瘦精煤长协价格(元/吨),1470.00,1470.00,0.00,0.00,109,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,长治低硫贫瘦精煤长协价格(元/吨),1360.00,1360.00,0.00,0.00,110,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,临汾低硫焦精煤市场价格(元/吨),1900.00,1900.00,0.00,0.00,111,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,晋中中硫焦精煤市场价格(元/吨),1693.00,1693.00,0.00,0.00,112,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,吕梁高硫焦精煤市场价格(元/吨),1687.00,1673.00,14.00,0.84,113,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,晋中中硫肥精煤市场价格(元/吨),1900.00,1900.00,0.00,0.00,114,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,临汾低硫1/3焦精煤市场价格(元/吨),1456.00,1456.00,0.00,0.00,115,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,长治低硫贫瘦精煤市场价格(元/吨),1293.00,1293.00,0.00,0.00,116,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,山西喷吹煤综合价格(元/吨),1120.00,1122.00,-2.00,-0.18,117,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,山西无烟块煤综合价格(元/吨),1142.00,1158.00,-16.00,-1.38,118,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,山西烧结煤综合价格(元/吨),1017.00,1029.00,-12.00,-1.17,119,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,长治低硫喷吹煤长协价格(元/吨),1200.00,1200.00,0.00,0.00,120,2024-06-28 00:00:00,1,0,2024-07-20 06:02:11,0,2024-07-20 06:02:11,,,
2024-06-28,晋城低硫喷吹煤长协价格(元/吨),1130.00,1130.00,0.00,0.00,121,2024-06-28 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-28,阳泉中硫喷吹煤长协价格(元/吨),1080.00,1080.00,0.00,0.00,122,2024-06-28 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-28,晋城低硫烧结煤长协价格(元/吨),1040.00,1040.00,0.00,0.00,123,2024-06-28 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-28,晋城低硫小块煤长协价格(元/吨),1250.00,1250.00,0.00,0.00,124,2024-06-28 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-28,阳泉中硫小块煤长协价格(元/吨),990.00,990.00,0.00,0.00,125,2024-06-28 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-28,晋城低硫中块煤长协价格(元/吨),1210.00,1210.00,0.00,0.00,126,2024-06-28 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-28,长治低硫喷吹煤市场价格(元/吨),1149.00,1149.00,0.00,0.00,127,2024-06-28 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-28,晋城低硫喷吹煤市场价格(元/吨),1080.00,1104.00,-24.00,-2.17,128,2024-06-28 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-28,晋城低硫烧结煤市场价格(元/吨),1001.00,1021.00,-20.00,-1.96,129,2024-06-28 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-28,晋城低硫小块煤市场价格(元/吨),1171.00,1220.00,-49.00,-4.02,130,2024-06-28 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-28,阳泉中硫小块煤市场价格(元/吨),1020.00,1078.00,-58.00,-5.38,131,2024-06-28 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-28,晋城低硫中块煤市场价格(元/吨),1164.00,1172.00,-8.00,-0.68,132,2024-06-28 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-21,山西动力煤5500综合价格(元/吨),610.00,613.00,-3.00,-0.49,133,2024-06-21 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-21,山西动力煤5000综合价格(元/吨),550.00,553.00,-3.00,-0.54,134,2024-06-21 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-21,山西动力煤4500综合价格(元/吨),491.00,494.00,-3.00,-0.61,135,2024-06-21 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-21,长治低硫5500长协价格(元/吨),570.00,570.00,0.00,0.00,136,2024-06-21 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-21,晋中低硫5000长协价格(元/吨),518.00,518.00,0.00,0.00,137,2024-06-21 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-21,太原中硫4500长协价格(元/吨),453.00,453.00,0.00,0.00,138,2024-06-21 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-21,忻州低硫5000市场价格(元/吨),650.00,663.00,-13.00,-1.96,139,2024-06-21 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-21, 阳泉中硫5500市场价格(元/吨),778.00,778.00,0.00,0.00,140,2024-06-21 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-21,晋城高硫4500市场价格(元/吨),561.00,578.00,-17.00,-2.94,141,2024-06-21 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-21, 山西低硫焦精煤综合价格(元/吨),1965.00,1964.00,1.00,0.05,142,2024-06-21 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-21,山西中硫焦精煤综合价格(元/吨),1764.00,1754.00,10.00,0.57,143,2024-06-21 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-21,山西高硫焦精煤综合价格(元/吨),1670.00,1670.00,0.00,0.00,144,2024-06-21 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
2024-06-21,山西低硫瘦精煤综合价格(元/吨),1500.00,1527.00,-27.00,-1.77,145,2024-06-21 00:00:00,1,0,2024-07-20 06:02:14,0,2024-07-20 06:02:14,,,
