时间,气精煤,环比增加,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-01-11,1972.00,-10.00,109,2023-01-11 00:00:00,1,0,2025-03-07 23:20:17,0,2025-03-07 23:20:17,,,
2023-01-04,1982.00,-80.00,110,2023-01-04 00:00:00,1,0,2025-03-07 23:20:17,0,2025-03-07 23:20:17,,,
2022-12-28,2062.00,-2.00,111,2022-12-28 00:00:00,1,0,2025-03-07 23:20:17,0,2025-03-07 23:20:17,,,
2022-12-21,2064.00,2.00,112,2022-12-21 00:00:00,1,0,2025-03-07 23:20:17,0,2025-03-07 23:20:17,,,
2022-12-14,2062.00,20.00,113,2022-12-14 00:00:00,1,0,2025-03-07 23:20:17,0,2025-03-07 23:20:17,,,
2022-12-07,2042.00,120.00,114,2022-12-07 00:00:00,1,0,2025-03-07 23:20:17,0,2025-03-07 23:20:17,,,
2022-11-23,1922.00,133.00,115,2022-11-23 00:00:00,1,0,2025-03-07 23:20:17,0,2025-03-07 23:20:17,,,
2022-11-16,1789.00,-21.00,116,2022-11-16 00:00:00,1,0,2025-03-07 23:20:17,0,2025-03-07 23:20:17,,,
2022-11-09,1810.00,-51.00,117,2022-11-09 00:00:00,1,0,2025-03-07 23:20:17,0,2025-03-07 23:20:17,,,
2022-11-02,1861.00,-152.00,118,2022-11-02 00:00:00,1,0,2025-03-07 23:20:17,0,2025-03-07 23:20:17,,,
2022-10-26,2013.00,14.00,119,2022-10-26 00:00:00,1,0,2025-03-07 23:20:17,0,2025-03-07 23:20:17,,,
2022-10-19,1999.00,45.00,120,2022-10-19 00:00:00,1,0,2025-03-07 23:20:17,0,2025-03-07 23:20:17,,,
2022-10-12,1954.00,61.00,121,2022-10-12 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-09-28,1893.00,89.00,122,2022-09-28 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
2022-09-21,1804.00,43.00,123,2022-09-21 00:00:00,1,0,2025-03-07 23:20:20,0,2025-03-07 23:20:20,,,
