时间,省份,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05,安徽省,679115.60,20.91,3208505.80,49182.30,260629.20,1,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,北京市,2028920.70,29.38,10964261.70,189753.00,1150046.90,2,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,福建省,8222196.80,-5.29,39377815.70,784138.00,3625296.80,3,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,甘肃省,917.00,4.59,1793.70,103.60,202.60,4,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,广东省,6854121.50,-5.37,31501473.60,567347.80,2825948.60,5,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,广西区,956199.50,3.16,4537255.40,111562.20,737399.90,6,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,海南省,2565919.50,-0.59,11172387.70,290146.60,1244853.40,7,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,河北省,446792.00,-20.59,1997252.60,71169.30,318380.70,8,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,河南省,902173.00,68.72,2513337.40,57152.00,186670.80,9,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,黑龙江省,734681.80,-8.34,3772903.30,44067.90,264226.40,10,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,湖北省,862687.90,-8.76,4518668.90,78680.70,446675.90,11,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,湖南省,696852.50,-49.46,3932313.90,57975.40,339198.30,12,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,吉林省,196866.30,-59.52,1950134.80,15851.80,180696.70,13,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,江苏省,648095.60,-43.81,6257533.80,46079.10,531780.50,14,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,江西省,144525.00,50.33,765702.40,9909.80,60460.40,15,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,辽宁省,916304.00,32.39,3205088.70,116942.10,518065.20,16,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,内蒙古区,5665040.40,-4.05,25390554.40,538985.10,2756698.10,17,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,山东省,1250162.70,-31.25,7530650.80,128449.10,800305.90,18,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,山西省,661901.00,64.18,3642953.00,44798.10,284546.70,19,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
2024-05,陕西省,535760.50,3.29,1783163.50,41266.60,140168.60,20,2024-05-31 00:00:00,1,0,2024-07-20 14:37:56,0,2024-07-20 14:37:56,,,
