时间,地区/港口,产品名称,灰份,发热量,本期价格(美元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-03-15,理查兹港,动力煤,,5500(NAR),89.85,0.25,FOB,83,2024-03-15 00:00:00,1,0,2024-07-17 13:19:58,0,2024-07-17 13:19:58,,,
2024-03-14,理查兹港,动力煤,,5500(NAR),89.60,-0.35,FOB,84,2024-03-14 00:00:00,1,0,2024-07-17 13:19:58,0,2024-07-17 13:19:58,,,
2024-03-13,理查兹港,动力煤,,5500(NAR),89.95,0.35,FOB,85,2024-03-13 00:00:00,1,0,2024-07-17 13:19:58,0,2024-07-17 13:19:58,,,
2024-03-12,理查兹港,动力煤,,5500(NAR),89.60,-0.90,FOB,86,2024-03-12 00:00:00,1,0,2024-07-17 13:19:58,0,2024-07-17 13:19:58,,,
2024-03-11,理查兹港,动力煤,,5500(NAR),90.50,-0.55,FOB,87,2024-03-11 00:00:00,1,0,2024-07-17 13:19:58,0,2024-07-17 13:19:58,,,
2024-03-08,理查兹港,动力煤,,5500(NAR),91.05,-0.15,FOB,88,2024-03-08 00:00:00,1,0,2024-07-17 13:19:58,0,2024-07-17 13:19:58,,,
2024-03-07,理查兹港,动力煤,,5500(NAR),91.20,3.20,FOB,89,2024-03-07 00:00:00,1,0,2024-07-17 13:19:58,0,2024-07-17 13:19:58,,,
2024-03-06,理查兹港,动力煤,,5500(NAR),88.00,-4.35,FOB,90,2024-03-06 00:00:00,1,0,2024-07-17 13:19:58,0,2024-07-17 13:19:58,,,
2024-03-05,理查兹港,动力煤,,5500(NAR),92.35,4.80,FOB,91,2024-03-05 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-03-04,理查兹港,动力煤,,5500(NAR),87.55,1.55,FOB,92,2024-03-04 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-03-01,理查兹港,动力煤,,5500(NAR),86.00,-0.85,FOB,93,2024-03-01 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-29,理查兹港,动力煤,,5500(NAR),86.85,-1.85,FOB,94,2024-02-29 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-28,理查兹港,动力煤,,5500(NAR),88.70,2.05,FOB,95,2024-02-28 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-27,理查兹港,动力煤,,5500(NAR),86.65,1.65,FOB,96,2024-02-27 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-26,理查兹港,动力煤,,5500(NAR),85.00,1.00,FOB,97,2024-02-26 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-23,理查兹港,动力煤,,5500(NAR),84.00,1.25,FOB,98,2024-02-23 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-22,理查兹港,动力煤,,5500(NAR),82.75,0.95,FOB,99,2024-02-22 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-21,理查兹港,动力煤,,5500(NAR),81.80,0.65,FOB,100,2024-02-21 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-20,理查兹港,动力煤,,5500(NAR),81.15,0.95,FOB,101,2024-02-20 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-19,理查兹港,动力煤,,5500(NAR),80.20,-1.15,FOB,102,2024-02-19 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-16,理查兹港,动力煤,,5500(NAR),81.35,4.35,FOB,103,2024-02-16 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-15,理查兹港,动力煤,,5500(NAR),77.00,-5.00,FOB,104,2024-02-15 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-14,理查兹港,动力煤,,5500(NAR),82.00,-0.75,FOB,105,2024-02-14 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-13,理查兹港,动力煤,,5500(NAR),82.75,0.70,FOB,106,2024-02-13 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-12,理查兹港,动力煤,,5500(NAR),82.05,1.15,FOB,107,2024-02-12 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-09,理查兹港,动力煤,,5500(NAR),80.90,-2.05,FOB,108,2024-02-09 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-08,理查兹港,动力煤,,5500(NAR),82.95,0.25,FOB,109,2024-02-08 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-07,理查兹港,动力煤,,5500(NAR),82.70,3.10,FOB,110,2024-02-07 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-06,理查兹港,动力煤,,5500(NAR),79.60,-0.60,FOB,111,2024-02-06 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-05,理查兹港,动力煤,,5500(NAR),80.20,0.70,FOB,112,2024-02-05 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-02,理查兹港,动力煤,,5500(NAR),79.50,-0.25,FOB,113,2024-02-02 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-02-01,理查兹港,动力煤,,5500(NAR),79.75,-1.15,FOB,114,2024-02-01 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-01-31,理查兹港,动力煤,,5500(NAR),80.90,1.40,FOB,115,2024-01-31 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-01-30,理查兹港,动力煤,,5500(NAR),79.50,1.35,FOB,116,2024-01-30 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-01-29,理查兹港,动力煤,,5500(NAR),78.15,-1.60,FOB,117,2024-01-29 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-01-26,理查兹港,动力煤,,5500(NAR),79.75,-0.25,FOB,118,2024-01-26 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-01-25,理查兹港,动力煤,,5500(NAR),80.00,0.50,FOB,119,2024-01-25 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-01-24,理查兹港,动力煤,,5500(NAR),79.50,-0.95,FOB,120,2024-01-24 00:00:00,1,0,2024-07-17 13:20:01,0,2024-07-17 13:20:01,,,
2024-01-23,理查兹港,动力煤,,5500(NAR),80.45,1.40,FOB,121,2024-01-23 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2024-01-22,理查兹港,动力煤,,5500(NAR),79.05,-2.55,FOB,122,2024-01-22 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2024-01-19,理查兹港,动力煤,,5500(NAR),81.60,-1.80,FOB,123,2024-01-19 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2024-01-18,理查兹港,动力煤,,5500(NAR),83.65,0.25,FOB,124,2024-01-18 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2024-01-17,理查兹港,动力煤,,5500(NAR),83.40,-2.10,FOB,125,2024-01-17 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2024-01-16,理查兹港,动力煤,,5500(NAR),85.50,-1.50,FOB,126,2024-01-16 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2024-01-15,理查兹港,动力煤,,5500(NAR),87.00,2.00,FOB,127,2024-01-15 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2024-01-12,理查兹港,动力煤,,5500(NAR),85.00,-0.70,FOB,128,2024-01-12 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2024-01-11,理查兹港,动力煤,,5500(NAR),85.70,-0.25,FOB,129,2024-01-11 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2024-01-10,理查兹港,动力煤,,5500(NAR),85.95,-0.05,FOB,130,2024-01-10 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2024-01-09,理查兹港,动力煤,,5500(NAR),86.00,-2.25,FOB,131,2024-01-09 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2024-01-08,理查兹港,动力煤,,5500(NAR),88.25,-0.90,FOB,132,2024-01-08 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
2024-01-05,理查兹港,动力煤,,5500(NAR),89.15,2.75,FOB,133,2024-01-05 00:00:00,1,0,2024-07-17 13:20:03,0,2024-07-17 13:20:03,,,
