时间,煤炭产地,产品名称,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-08,山西省,1/3焦煤,1870.00,到厂价,1,2024-07-08 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-07-08,山西省,主焦煤,1930.00,到厂价,2,2024-07-08 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-07-08,湖南省,喷吹无烟煤,1285.00,到厂价,3,2024-07-08 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-07-01,山西省,1/3焦煤,1870.00,到厂价,4,2024-07-01 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-07-01,山西省,主焦煤,1930.00,到厂价,5,2024-07-01 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-07-01,湖南省,喷吹无烟煤,1285.00,到厂价,6,2024-07-01 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-06-24,山西省,1/3焦煤,1870.00,到厂价,7,2024-06-24 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-06-24,山西省,主焦煤,1930.00,到厂价,8,2024-06-24 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-06-24,湖南省,喷吹无烟煤,1285.00,到厂价,9,2024-06-24 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-06-17,山西省,1/3焦煤,1870.00,到厂价,10,2024-06-17 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-06-17,山西省,主焦煤,1930.00,到厂价,11,2024-06-17 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-06-17,湖南省,喷吹无烟煤,1285.00,到厂价,12,2024-06-17 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-06-03,山西省,1/3焦煤,1870.00,到厂价,13,2024-06-03 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-06-03,山西省,主焦煤,1930.00,到厂价,14,2024-06-03 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-06-03,湖南省,喷吹无烟煤,1285.00,到厂价,15,2024-06-03 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-05-27,山西省,1/3焦煤,1870.00,到厂价,16,2024-05-27 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-05-27,山西省,主焦煤,1930.00,到厂价,17,2024-05-27 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-05-27,湖南省,喷吹无烟煤,1280.00,到厂价,18,2024-05-27 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-05-20,山西省,1/3焦煤,1870.00,到厂价,19,2024-05-20 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-05-20,山西省,主焦煤,1930.00,到厂价,20,2024-05-20 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-05-20,湖南省,喷吹无烟煤,1280.00,到厂价,21,2024-05-20 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-05-13,山西省,1/3焦煤,1870.00,到厂价,22,2024-05-13 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-05-13,山西省,主焦煤,1930.00,到厂价,23,2024-05-13 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-05-13,湖南省,喷吹无烟煤,1260.00,到厂价,24,2024-05-13 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-05-06,山西省,1/3焦煤,1870.00,到厂价,25,2024-05-06 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-05-06,山西省,主焦煤,1930.00,到厂价,26,2024-05-06 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-05-06,湖南省,喷吹无烟煤,1210.00,到厂价,27,2024-05-06 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-04-29,山西省,1/3焦煤,1540.00,到厂价,28,2024-04-29 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-04-29,湖南省,喷吹无烟煤,1210.00,到厂价,29,2024-04-29 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-04-29,山西省,主焦煤,1690.00,到厂价,30,2024-04-29 00:00:00,1,0,2024-07-17 09:22:21,0,2024-07-17 09:22:21,,,
2024-04-22,山西省,主焦煤,1690.00,到厂价,31,2024-04-22 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-04-22,山西省,1/3焦煤,1540.00,到厂价,32,2024-04-22 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-04-22,湖南省,喷吹无烟煤,1210.00,到厂价,33,2024-04-22 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-04-15,山西省,主焦煤,1750.00,到厂价,34,2024-04-15 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-04-15,山西省,1/3焦煤,1600.00,到厂价,35,2024-04-15 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-04-15,湖南省,喷吹无烟煤,1180.00,到厂价,36,2024-04-15 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-04-08,山西省,主焦煤,1750.00,到厂价,37,2024-04-08 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-04-08,山西省,1/3焦煤,1600.00,到厂价,38,2024-04-08 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-04-08,湖南省,喷吹无烟煤,1180.00,到厂价,39,2024-04-08 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-04-01,山西省,主焦煤,1900.00,到厂价,40,2024-04-01 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-04-01,山西省,1/3焦煤,1700.00,到厂价,41,2024-04-01 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-04-01,湖南省,喷吹无烟煤,1300.00,到厂价,42,2024-04-01 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-03-25,山西省,主焦煤,1900.00,到厂价,43,2024-03-25 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-03-25,山西省,1/3焦煤,1700.00,到厂价,44,2024-03-25 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-03-25,湖南省,喷吹无烟煤,1300.00,到厂价,45,2024-03-25 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-03-18,山西省,主焦煤,1900.00,到厂价,46,2024-03-18 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-03-18,山西省,1/3焦煤,1700.00,到厂价,47,2024-03-18 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-03-18,湖南省,喷吹无烟煤,1300.00,到厂价,48,2024-03-18 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-03-11,山西省,主焦煤,2000.00,到厂价,49,2024-03-11 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-03-11,山西省,1/3焦煤,1750.00,到厂价,50,2024-03-11 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-03-11,湖南省,喷吹无烟煤,1315.00,到厂价,51,2024-03-11 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-03-04,山西省,主焦煤,2200.00,到厂价,52,2024-03-04 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-03-04,山西省,1/3焦煤,1750.00,到厂价,53,2024-03-04 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-03-04,湖南省,喷吹无烟煤,1315.00,到厂价,54,2024-03-04 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-02-26,山西省,主焦煤,2100.00,到厂价,55,2024-02-26 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-02-26,山西省,1/3焦煤,1850.00,到厂价,56,2024-02-26 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-02-26,湖南省,喷吹无烟煤,1285.00,到厂价,57,2024-02-26 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-02-19,山西省,主焦煤,2100.00,到厂价,58,2024-02-19 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-02-19,山西省,1/3焦煤,1850.00,到厂价,59,2024-02-19 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-02-19,湖南省,喷吹无烟煤,1285.00,到厂价,60,2024-02-19 00:00:00,1,0,2024-07-17 09:22:23,0,2024-07-17 09:22:23,,,
2024-02-05,山西省,主焦煤,2000.00,到厂价,61,2024-02-05 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2024-02-05,山西省,1/3焦煤,1850.00,到厂价,62,2024-02-05 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2024-02-05,湖南省,喷吹无烟煤,1300.00,到厂价,63,2024-02-05 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2024-01-29,山西省,主焦煤,1900.00,到厂价,64,2024-01-29 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2024-01-29,山西省,1/3焦煤,1800.00,到厂价,65,2024-01-29 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2024-01-29,湖南省,喷吹无烟煤,1300.00,到厂价,66,2024-01-29 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2024-01-22,山西省,主焦煤,1800.00,到厂价,67,2024-01-22 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2024-01-22,山西省,1/3焦煤,1700.00,到厂价,68,2024-01-22 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2024-01-22,湖南省,喷吹无烟煤,1300.00,到厂价,69,2024-01-22 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2024-01-15,山西省,1/3焦煤,1650.00,到厂价,70,2024-01-15 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2024-01-15,山西省,主焦煤,1700.00,到厂价,71,2024-01-15 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2024-01-15,湖南省,喷吹无烟煤,1300.00,到厂价,72,2024-01-15 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2024-01-08,山西省,主焦煤,1700.00,到厂价,73,2024-01-08 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2024-01-08,山西省,1/3焦煤,1650.00,到厂价,74,2024-01-08 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2024-01-08,湖南省,喷吹无烟煤,1300.00,到厂价,75,2024-01-08 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-12-25,山西省,主焦煤,1700.00,到厂价,76,2023-12-25 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-12-25,山西省,1/3焦煤,1650.00,到厂价,77,2023-12-25 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-12-25,湖南省,喷吹无烟煤,1350.00,到厂价,78,2023-12-25 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-12-18,山西省,主焦煤,1700.00,到厂价,79,2023-12-18 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-12-18,山西省,1/3焦煤,1650.00,到厂价,80,2023-12-18 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-12-18,湖南省,喷吹无烟煤,1350.00,到厂价,81,2023-12-18 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-12-11,山西省,主焦煤,1700.00,到厂价,82,2023-12-11 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-12-11,山西省,1/3焦煤,1650.00,到厂价,83,2023-12-11 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-12-11,湖南省,喷吹无烟煤,1390.00,到厂价,84,2023-12-11 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-12-04,山西省,主焦煤,1700.00,到厂价,85,2023-12-04 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-12-04,山西省,1/3焦煤,1650.00,到厂价,86,2023-12-04 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-12-04,湖南省,喷吹无烟煤,1390.00,到厂价,87,2023-12-04 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-11-27,山西省,主焦煤,1700.00,到厂价,88,2023-11-27 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-11-27,山西省,1/3焦煤,1650.00,到厂价,89,2023-11-27 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-11-27,湖南省,喷吹无烟煤,1390.00,到厂价,90,2023-11-27 00:00:00,1,0,2024-07-17 09:22:26,0,2024-07-17 09:22:26,,,
2023-11-20,山西省,主焦煤,1700.00,到厂价,91,2023-11-20 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-11-20,山西省,1/3焦煤,1650.00,到厂价,92,2023-11-20 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-11-20,湖南省,喷吹无烟煤,1530.00,到厂价,93,2023-11-20 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-11-13,山西省,主焦煤,1700.00,到厂价,94,2023-11-13 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-11-13,山西省,1/3焦煤,1650.00,到厂价,95,2023-11-13 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-11-13,湖南省,喷吹无烟煤,1530.00,到厂价,96,2023-11-13 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-11-06,山西省,主焦煤,1700.00,到厂价,97,2023-11-06 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-11-06,山西省,1/3焦煤,1650.00,到厂价,98,2023-11-06 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-11-06,湖南省,喷吹无烟煤,1530.00,到厂价,99,2023-11-06 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-10-30,山西省,主焦煤,1700.00,到厂价,100,2023-10-30 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-10-30,山西省,1/3焦煤,1650.00,到厂价,101,2023-10-30 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-10-30,湖南省,喷吹无烟煤,1530.00,到厂价,102,2023-10-30 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-10-23,山西省,主焦煤,1700.00,到厂价,103,2023-10-23 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-10-23,山西省,1/3焦煤,1650.00,到厂价,104,2023-10-23 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-10-23,湖南省,喷吹无烟煤,1530.00,到厂价,105,2023-10-23 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-10-16,山西省,主焦煤,1700.00,到厂价,106,2023-10-16 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-10-16,山西省,1/3焦煤,1650.00,到厂价,107,2023-10-16 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-10-16,湖南省,喷吹无烟煤,1530.00,到厂价,108,2023-10-16 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-10-09,山西省,主焦煤,1700.00,到厂价,109,2023-10-09 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-10-09,山西省,1/3焦煤,1650.00,到厂价,110,2023-10-09 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-10-09,湖南省,喷吹无烟煤,1530.00,到厂价,111,2023-10-09 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-09-25,山西省,主焦煤,1700.00,到厂价,112,2023-09-25 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-09-25,山西省,1/3焦煤,1650.00,到厂价,113,2023-09-25 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-09-25,湖南省,喷吹无烟煤,1280.00,到厂价,114,2023-09-25 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-09-18,山西省,主焦煤,1700.00,到厂价,115,2023-09-18 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-09-18,山西省,1/3焦煤,1650.00,到厂价,116,2023-09-18 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-09-18,湖南省,喷吹无烟煤,1280.00,到厂价,117,2023-09-18 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-09-11,山西省,主焦煤,1700.00,到厂价,118,2023-09-11 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-09-11,山西省,1/3焦煤,1650.00,到厂价,119,2023-09-11 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-09-11,湖南省,喷吹无烟煤,1280.00,到厂价,120,2023-09-11 00:00:00,1,0,2024-07-17 09:22:30,0,2024-07-17 09:22:30,,,
2023-09-04,山西省,主焦煤,1700.00,到厂价,121,2023-09-04 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
2023-09-04,山西省,1/3焦煤,1650.00,到厂价,122,2023-09-04 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
2023-09-04,湖南省,喷吹无烟煤,1280.00,到厂价,123,2023-09-04 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
2023-08-28,山西省,主焦煤,1700.00,到厂价,124,2023-08-28 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
2023-08-28,山西省,1/3焦煤,1650.00,到厂价,125,2023-08-28 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
2023-08-28,湖南省,喷吹无烟煤,1260.00,到厂价,126,2023-08-28 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
2023-08-21,山西省,主焦煤,1700.00,到厂价,127,2023-08-21 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
2023-08-21,山西省,1/3焦煤,1650.00,到厂价,128,2023-08-21 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
2023-08-21,湖南省,喷吹无烟煤,1260.00,到厂价,129,2023-08-21 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
2023-08-14,山西省,主焦煤,1700.00,到厂价,130,2023-08-14 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
2023-08-14,山西省,1/3焦煤,1650.00,到厂价,131,2023-08-14 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
2023-08-14,湖南省,喷吹无烟煤,1260.00,到厂价,132,2023-08-14 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
2023-08-07,山西省,主焦煤,1700.00,到厂价,133,2023-08-07 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
2023-08-07,山西省,1/3焦煤,1650.00,到厂价,134,2023-08-07 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
2023-08-07,湖南省,喷吹无烟煤,1260.00,到厂价,135,2023-08-07 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
2023-07-31,山西省,主焦煤,1700.00,到厂价,136,2023-07-31 00:00:00,1,0,2024-07-17 09:22:33,0,2024-07-17 09:22:33,,,
