时间,地区名称,当月数量(吨),当月金额(美元),累计数量(吨),累计金额(美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2025-04,重庆市,72893.83,43305246.00,137493.45,86047536.00,4168,2025-04-30 00:00:00,1,0,2025-06-04 23:20:09,0,2025-06-04 23:20:09,,,
2025-04,海南省,63776.03,43051708.00,637906.78,354715556.00,4169,2025-04-30 00:00:00,1,0,2025-06-04 23:20:09,0,2025-06-04 23:20:09,,,
2025-04,广西区,129090.58,65589425.00,205086.82,110083306.00,4170,2025-04-30 00:00:00,1,0,2025-06-04 23:20:09,0,2025-06-04 23:20:09,,,
2025-04,广东省,1271602.28,879560284.00,4541741.57,3128842619.00,4171,2025-04-30 00:00:00,1,0,2025-06-04 23:20:09,0,2025-06-04 23:20:09,,,
2025-05,湖南省,164993.26,124609764.00,2041445.41,1286191886.00,4172,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,湖北省,196930.91,170190243.00,819504.03,750791799.00,4173,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,河南省,56334.95,44258241.00,549904.80,361827914.00,4174,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,山东省,1025974.71,675203687.00,4753627.66,3174588397.00,4175,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,江西省,126109.54,76050211.00,279729.06,175338137.00,4176,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,福建省,130372.43,92593044.00,647082.15,521182276.00,4177,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,安徽省,444349.54,258515458.00,1014167.26,664464061.00,4178,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,浙江省,558084.49,581113776.00,1812189.46,2049903073.00,4179,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,江苏省,1999620.91,1410266905.00,9669648.67,6875035802.00,4180,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,上海市,717570.12,592421057.00,4392896.83,3417529169.00,4181,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,黑龙江省,36065.64,26342810.00,148554.41,107345121.00,4182,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,吉林省,415.56,699190.00,14667.01,10143904.00,4183,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,辽宁省,819143.05,449463778.00,4083424.61,2280677061.00,4184,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,内蒙古区,167763.51,91305118.00,693563.17,385323625.00,4185,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,山西省,132834.14,116556777.00,438889.02,457643461.00,4186,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,河北省,710464.81,482016651.00,2875343.10,1976870198.00,4187,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,天津市,475092.87,390692859.00,1801303.55,1471464872.00,4188,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,北京市,275196.91,188318485.00,1775445.64,1248438353.00,4189,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,新疆区,22705.12,13287952.00,98007.27,62317945.00,4190,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,宁夏区,191.84,85604.00,269.57,138914.00,4191,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,青海省,19.86,53480.00,364.84,414553.00,4192,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,甘肃省,576.78,621808.00,6601.30,5924660.00,4193,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,陕西省,21749.08,23589681.00,653394.11,413917604.00,4194,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,云南省,127822.58,69789481.00,1081823.16,569671259.00,4195,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,贵州省,1560.79,1269576.00,8045.14,6324465.00,4196,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,四川省,343331.65,210393905.00,1263829.52,759338975.00,4197,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,重庆市,262252.09,140924700.00,399745.54,226972236.00,4198,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,海南省,47500.32,29570448.00,685407.10,384286004.00,4199,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,广西区,258522.38,135631877.00,463609.20,245715183.00,4200,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
2025-05,广东省,1454198.84,986454690.00,5995940.41,4115297309.00,4201,2025-05-31 00:00:00,1,0,2025-07-02 23:18:32,0,2025-07-02 23:18:32,,,
