时间,地区,企业名称,企业产能(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2018.00,广东省,广州石井德庆水泥厂有限公司,170.50,623,2018-12-31 00:00:00,1,0,2024-07-21 04:23:38,0,2024-07-21 04:23:38,,,
2018.00,山东省,山东彼那妮荣安水泥有限公司,161.20,624,2018-12-31 00:00:00,1,0,2024-07-21 04:23:38,0,2024-07-21 04:23:38,,,
2018.00,贵州省,贵州晴隆盘江水泥有限责任公司,186.00,625,2018-12-31 00:00:00,1,0,2024-07-21 04:23:38,0,2024-07-21 04:23:38,,,
2018.00,山东省,山东鲁碧建材有限公司,186.00,626,2018-12-31 00:00:00,1,0,2024-07-21 04:23:38,0,2024-07-21 04:23:38,,,
2018.00,河南省,方城县宛北水泥有限责任公司,176.70,627,2018-12-31 00:00:00,1,0,2024-07-21 04:23:38,0,2024-07-21 04:23:38,,,
2018.00,新疆区,新疆大唐鼎旺水泥有限公司,263.50,628,2018-12-31 00:00:00,1,0,2024-07-21 04:23:38,0,2024-07-21 04:23:38,,,
2018.00,山西省,威顿水泥集团有限责任公司运城分公司,186.00,629,2018-12-31 00:00:00,1,0,2024-07-21 04:23:38,0,2024-07-21 04:23:38,,,
2018.00,福建省,福建永安万年水泥有限公司,232.50,630,2018-12-31 00:00:00,1,0,2024-07-21 04:23:38,0,2024-07-21 04:23:38,,,
2018.00,湖北省,娲石水泥集团有限公司,155.00,631,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,浙江省,红狮控股集团有限公司,5037.50,632,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,新疆区,新疆青松建材化工(集团)股份有限公司,1528.30,633,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,陕西省,陕西尧柏特种水泥有限公司,1878.60,634,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,河南省,天瑞集团股份有限公司,3385.20,635,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,北京市,金隅冀东集团,9895.20,636,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,湖北省,葛洲坝集团水泥有限公司,1608.90,637,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,湖北省,华新拉法基,6181.40,638,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,云南省,云南水泥建材集团有限公司,1085.00,639,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,山西省,大同煤矿集团建材有限责任公司,155.00,640,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,山东省,山东山水水泥集团有限公司,5121.20,641,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,江苏省,江苏金峰水泥集团有限公司,1317.50,642,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,甘肃省,甘肃上峰水泥股份有限公司,1147.00,643,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,广东省,广东塔牌集团,1162.50,644,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,河南省,登封市宏昌水泥有限公司,155.00,645,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,广西区,广西鱼峰集团有限公司,1007.50,646,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,重庆市,东方希望重庆水泥有限公司,1054.00,647,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,辽宁省,辽宁大鹰水泥集团,806.00,648,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,四川省,四川峨胜水泥集团股份有限公司,917.60,649,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,海南省,海南华盛天涯水泥有限公司,1013.70,650,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,浙江省,浙江金园水泥有限公司,1348.50,651,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,江西省,江西万年青水泥股份有限公司,1356.25,652,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,云南省,云南水泥建材集团有限公司,1085.00,653,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,山东省,山东泉兴中联水泥有限公司,930.00,654,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,陕西省,陕西声威建材集团有限公司,728.50,655,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,江苏省,盘固水泥集团有限公司,697.50,656,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,河北省,石家庄市曲寨水泥有限公司,806.00,657,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,河南省,河南投资集团,1224.50,658,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,内蒙古区,内蒙古蒙西水泥股份有限公司,1147.00,659,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,广东省,广州石井德庆水泥厂有限公司,170.50,660,2018-12-31 00:00:00,1,0,2024-07-21 04:23:40,0,2024-07-21 04:23:40,,,
2018.00,湖北省,湖北京兰水泥集团有限公司,666.50,661,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,四川省,四川省星船城水泥股份有限公司,678.90,662,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,江苏省,江苏盘固水泥集团,697.50,663,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,河北省,河北曲寨水泥集团,806.00,664,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,江苏省,江苏磊达集团,620.00,665,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,广东省,惠州市光大水泥企业有限公司,620.00,666,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,河南省,河南湖波水泥集团,620.00,667,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,广西区,广西鱼峰水泥股份有限公司,589.00,668,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,河南省,河南泰隆建材集团有限公司,548.70,669,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,浙江省,豪龙控股集团,573.50,670,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,福建省,福建金牛水泥有限公司,604.50,671,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,福建省,福建水泥股份有限公司,635.50,672,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,四川省,四川峨胜水泥股份有限公司,917.60,673,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,湖南省,湖南印山实业集团,465.00,674,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,广西区,广西虎鹰水泥有限公司,403.00,675,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,湖北省,世纪新峰水泥(集团)有限公司,393.70,676,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,河北省,河北武安新峰水泥有限责任公司,403.00,677,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,山西省,山西吉港水泥有限公司,434.00,678,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,河南省,河南孟电集团,480.50,679,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,北京市,太平洋水泥公司,372.00,680,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,香港,青州英坭(集团)有限公司,372.00,681,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,浙江省,浙江尖峰水泥股份有限公司,378.70,682,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,宁夏区,宁夏瀛海集团,347.20,683,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,江苏省,徐州市龙山水泥厂,341.00,684,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,新疆区,新疆博海水泥有限公司,341.00,685,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,江苏省,江苏鹤林水泥有限公司,372.00,686,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,山东省,山东沂州水泥集团,387.50,687,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,新疆区,新疆天业(集团)有限公司,480.50,688,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,广西区,广西登高集团田东有限公司,310.00,689,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,湖北省,金龙控股集团公司,325.50,690,2018-12-31 00:00:00,1,0,2024-07-21 04:23:44,0,2024-07-21 04:23:44,,,
2018.00,河南省,河南焦煤集团千业水泥有限公司,310.00,691,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,辽宁省,辽宁银盛水泥集团有限公司,279.00,692,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,内蒙古区,内蒙古万晨能源千峰水泥分公司,297.60,693,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,河南省,卫辉市春江水泥有限公司,310.00,694,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,广西区,广西登高集团田东有限公司,310.00,695,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,山东省,蒙阴广汇建材有限公司,279.00,696,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,河北省,兴隆县福成水泥有限公司,279.00,697,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,河南省,河南锦荣水泥有限公司,279.00,698,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,内蒙古区,内蒙古天皓水泥有限公司,263.50,699,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,河北省,滦南县第二水泥厂,248.00,700,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,宁夏区,宁夏明峰萌成建材有限公司,254.20,701,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,新疆区,新疆大唐鼎旺水泥有限公司,263.50,702,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,陕西省,陕西生态水泥股份有限公司,279.00,703,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,湖北省,金龙控股集团公司,325.50,704,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,福建省,福建龙麟集团福龙水泥厂,511.50,705,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,浙江省,常山江山虎水泥有限公司,232.50,706,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,福建省,福建省谋成水泥发展有限公司,217.00,707,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,青海省,青海盐湖海纳化工有限公司,220.10,708,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,山东省,山东山铝水泥有限公司,232.50,709,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,甘肃省,兰州甘草环保建材股份有限公司,232.50,710,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,山东省,山东泰西水泥有限公司,186.00,711,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,山东省,山东丛林水泥有限公司,201.50,712,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,安徽省,中国铁路物资安徽铁鹏水泥有限公司,201.50,713,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,台湾省,幸福水泥股份有限公司,186.00,714,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,陕西省,陕西北元化工集团水泥有限公司,186.00,715,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,辽宁省,大连水泥集团有限公司,186.00,716,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,山东省,山东鲁碧建材有限公司,186.00,717,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,安徽省,安徽皖维高新材料有限公司,186.00,718,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,福建省,福建永安万年水泥有限公司,232.50,719,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,陕西省,陕西社会水泥有限责任公司,241.80,720,2018-12-31 00:00:00,1,0,2024-07-21 04:23:48,0,2024-07-21 04:23:48,,,
2018.00,贵州省,贵州晴隆盘江水泥有限责任公司,186.00,721,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,山东省,山东鲁碧建材有限公司,186.00,722,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,青海省,青海盐湖海纳化工有限公司,220.10,723,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,河南省,登封市宏昌水泥有限公司,155.00,724,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,山东省,山东彼那妮荣安水泥有限公司,161.20,725,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,湖北省,娲石水泥集团有限公司,155.00,726,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,安徽省,安徽海螺水泥股份有限公司,20816.50,727,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,北京市,中国建材集团有限公司,37124.05,728,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,山西省,大同煤矿集团建材有限责任公司,155.00,729,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,广东省,广州石井德庆水泥厂有限公司,170.50,730,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,台湾省,台湾水泥股份有限公司,5437.40,731,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,湖北省,华新拉法基,6181.40,732,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,广东省,华润水泥控股有限公司,6655.70,733,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,浙江省,红狮控股集团有限公司,5037.50,734,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,台湾省,亚洲水泥股份有限公司,2662.90,735,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,河南省,天瑞集团股份有限公司,3385.20,736,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,山东省,山东山水水泥集团有限公司,5121.20,737,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,北京市,金隅冀东集团,9895.20,738,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,河南省,方城县宛北水泥有限责任公司,176.70,739,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,浙江省,常山江山虎水泥有限公司,232.50,740,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,新疆区,新疆青松建材化工(集团)股份有限公司,1528.30,741,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,浙江省,浙江金园水泥有限公司,1348.50,742,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,河南省,河南投资集团,1224.50,743,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,江苏省,江苏金峰水泥集团有限公司,1317.50,744,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,江西省,江西万年青水泥股份有限公司,1356.25,745,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,湖北省,葛洲坝集团水泥有限公司,1608.90,746,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,内蒙古区,内蒙古蒙西水泥股份有限公司,1147.00,747,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,广东省,广东塔牌集团,1162.50,748,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,陕西省,陕西尧柏特种水泥有限公司,1878.60,749,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,吉林省,亚泰集团,1937.50,750,2018-12-31 00:00:00,1,0,2024-07-21 04:23:51,0,2024-07-21 04:23:51,,,
2018.00,福建省,福建水泥股份有限公司,635.50,751,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,湖北省,湖北京兰水泥集团有限公司,666.50,752,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,江苏省,江苏磊达股份有限公司,620.00,753,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,浙江省,浙江豪龙控股集团有限公司,573.50,754,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,福建省,福建金牛水泥有限公司,604.50,755,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,广东省,惠州市光大水泥企业有限公司,620.00,756,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,四川省,四川省星船城水泥股份有限公司,678.90,757,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,广西区,广西鱼峰集团有限公司,1007.50,758,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,台湾省,亚洲水泥股份有限公司,2662.90,759,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,河南省,河南孟电集团水泥有限公司,480.50,760,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,山西省,山西吉港水泥有限公司,434.00,761,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,河北省,武安市新峰水泥有限责任公司,403.00,762,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,广西区,广西虎鹰水泥有限公司,403.00,763,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,湖南省,湖南印山实业集团股份有限公司,465.00,764,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,新疆区,新疆天业(集团)有限公司,480.50,765,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,北京市,金隅冀东集团,9895.20,766,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,安徽省,安徽海螺水泥股份有限公司,20816.50,767,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,北京市,中国建材集团有限公司,37465.05,768,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,湖北省,湖北世纪新峰雷山水泥有限公司,393.70,769,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,福建省,福建龙麟集团有限公司,511.50,770,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,河南省,河南泰隆建材集团公司,548.70,771,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,河南省,天瑞集团股份有限公司,3385.20,772,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,山西省,沂州集团有限公司,387.50,773,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,山东省,青洲英坭(集团)有限公司,372.00,774,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,浙江省,浙江尖峰集团股份有限公司,378.20,775,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,新疆区,新疆博海水泥有限公司,341.00,776,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,宁夏区,宁夏瀛海建材集团有限公司,347.20,777,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,江苏省,江苏鹤林水泥有限公司,372.00,778,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,陕西省,陕西社会水泥有限责任公司,241.80,779,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,江苏省,徐州市龙山水泥有限公司,341.00,780,2018-12-31 00:00:00,1,0,2024-07-21 04:23:54,0,2024-07-21 04:23:54,,,
2018.00,广西区,广西登高集团田东水泥有限公司,310.00,781,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,江苏省,徐州市龙山水泥有限公司,341.00,782,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,北京市,太平洋水泥(中国)投资有限公司,372.00,783,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,河南省,焦作千业水泥有限责任公司,310.00,784,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,河南省,卫辉市春江水泥有限公司,310.00,785,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,辽宁省,辽宁银盛水泥集团有限公司,279.00,786,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,河南省,河南锦荣水泥有限公司,279.00,787,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,陕西省,陕西生态水泥股份有限公司,279.00,788,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,内蒙古区,万晨能源股份千峰水泥分公司,297.60,789,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,河南省,河南省大地水泥集团,310.00,790,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,内蒙古区,内蒙古天皓水泥集团有限公司,263.50,791,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,新疆区,新疆大唐鼎旺水泥有限公司,263.50,792,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,山东省,蒙阴广汇建材有限公司,279.00,793,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,河北省,滦南县第二水泥厂,248.00,794,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,陕西省,陕西社会水泥有限责任公司,241.80,795,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,云南省,云南省红塔镇西水泥股份公司,248.00,796,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,宁夏区,宁夏明峰萌成建材有限公司,254.20,797,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,河北省,兴隆县福成水泥有限公司,279.00,798,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
2018.00,广东省,蕉岭县龙腾旋窑水泥有限公司,310.00,799,2018-12-31 00:00:00,1,0,2024-07-21 04:23:58,0,2024-07-21 04:23:58,,,
