时间,煤炭产地,产品名称,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-10-28,广西区,主焦煤,2000.00,到厂价,1,2024-10-28 00:00:00,1,0,2024-11-07 00:16:27,0,2024-11-07 00:16:27,,,
2024-10-21,广西区,主焦煤,2000.00,到厂价,2,2024-10-21 00:00:00,1,0,2024-11-07 00:16:27,0,2024-11-07 00:16:27,,,
2024-10-14,广西区,主焦煤,1850.00,到厂价,3,2024-10-14 00:00:00,1,0,2024-11-07 00:16:27,0,2024-11-07 00:16:27,,,
2024-09-30,广西区,主焦煤,1850.00,到厂价,4,2024-09-30 00:00:00,1,0,2024-11-07 00:16:27,0,2024-11-07 00:16:27,,,
2024-09-23,广西区,主焦煤,1850.00,到厂价,5,2024-09-23 00:00:00,1,0,2024-11-07 00:16:27,0,2024-11-07 00:16:27,,,
2024-09-09,广西区,主焦煤,1850.00,到厂价,6,2024-09-09 00:00:00,1,0,2024-11-07 00:16:27,0,2024-11-07 00:16:27,,,
2024-09-02,广西区,主焦煤,2100.00,到厂价,7,2024-09-02 00:00:00,1,0,2024-11-07 00:16:27,0,2024-11-07 00:16:27,,,
2024-11-04,广西区,主焦煤,2000.00,到厂价,8,2024-11-04 00:00:00,1,0,2024-11-11 23:11:56,0,2024-11-11 23:11:56,,,
2024-11-11,广西区,主焦煤,2000.00,到厂价,9,2024-11-11 00:00:00,1,0,2024-11-12 23:12:46,0,2024-11-12 23:12:46,,,
2024-11-18,广西区,主焦煤,2000.00,到厂价,10,2024-11-18 00:00:00,1,0,2024-11-25 23:12:05,0,2024-11-25 23:12:05,,,
2024-11-25,广西区,主焦煤,1800.00,到厂价,11,2024-11-25 00:00:00,1,0,2024-12-02 23:12:10,0,2024-12-02 23:12:10,,,
2024-12-02,广西区,主焦煤,1800.00,到厂价,12,2024-12-02 00:00:00,1,0,2024-12-09 23:12:20,0,2024-12-09 23:12:20,,,
2024-12-09,广西区,主焦煤,1800.00,到厂价,13,2024-12-09 00:00:00,1,0,2024-12-16 23:12:37,0,2024-12-16 23:12:37,,,
2024-12-16,广西区,主焦煤,1800.00,到厂价,14,2024-12-16 00:00:00,1,0,2024-12-18 23:12:01,0,2024-12-18 23:12:01,,,
2024-12-23,广西区,主焦煤,1800.00,到厂价,15,2024-12-23 00:00:00,1,0,2024-12-24 23:11:51,0,2024-12-24 23:11:51,,,
2024-12-30,广西区,主焦煤,1800.00,到厂价,16,2024-12-30 00:00:00,1,0,2024-12-30 23:12:22,0,2024-12-30 23:12:22,,,
2025-01-06,广西区,主焦煤,1800.00,到厂价,17,2025-01-06 00:00:00,1,0,2025-01-09 23:11:30,0,2025-01-09 23:11:30,,,
2025-01-13,广西区,主焦煤,1700.00,到厂价,18,2025-01-13 00:00:00,1,0,2025-01-14 23:11:59,0,2025-01-14 23:11:59,,,
2025-01-20,广西区,主焦煤,1700.00,到厂价,19,2025-01-20 00:00:00,1,0,2025-01-20 23:11:55,0,2025-01-20 23:11:55,,,
2025-01-27,广西区,主焦煤,1700.00,到厂价,20,2025-01-27 00:00:00,1,0,2025-02-04 23:11:53,0,2025-02-04 23:11:53,,,
2025-02-10,广西区,主焦煤,1700.00,到厂价,21,2025-02-10 00:00:00,1,0,2025-02-10 23:11:40,0,2025-02-10 23:11:40,,,
2025-02-17,广西区,主焦煤,1600.00,到厂价,22,2025-02-17 00:00:00,1,0,2025-02-19 23:12:11,0,2025-02-19 23:12:11,,,
2025-02-24,广西区,主焦煤,1500.00,到厂价,23,2025-02-24 00:00:00,1,0,2025-02-24 23:11:46,0,2025-02-24 23:11:46,,,
2025-03-03,广西区,主焦煤,1500.00,到厂价,24,2025-03-03 00:00:00,1,0,2025-03-03 23:11:57,0,2025-03-03 23:11:57,,,
2025-03-10,广西区,主焦煤,1500.00,到厂价,25,2025-03-10 00:00:00,1,0,2025-03-10 23:12:06,0,2025-03-10 23:12:06,,,
2025-03-17,广西区,主焦煤,1500.00,到厂价,26,2025-03-17 00:00:00,1,0,2025-03-18 23:11:47,0,2025-03-18 23:11:47,,,
2025-03-24,广西区,主焦煤,1500.00,到厂价,27,2025-03-24 00:00:00,1,0,2025-03-26 23:11:50,0,2025-03-26 23:11:50,,,
2025-04-07,广西区,主焦煤,1430.00,到厂价,28,2025-04-07 00:00:00,1,0,2025-04-07 23:12:02,0,2025-04-07 23:12:02,,,
2025-03-31,广西区,主焦煤,1500.00,到厂价,29,2025-03-31 00:00:00,1,0,2025-04-07 23:12:02,0,2025-04-07 23:12:02,,,
2025-04-14,广西区,主焦煤,1430.00,到厂价,30,2025-04-14 00:00:00,1,0,2025-04-21 23:12:01,0,2025-04-21 23:12:01,,,
2025-04-21,广西区,主焦煤,1430.00,到厂价,31,2025-04-21 00:00:00,1,0,2025-04-28 23:11:50,0,2025-04-28 23:11:50,,,
2025-05-12,广西区,主焦煤,1670.00,到厂价,32,2025-05-12 00:00:00,1,0,2025-05-12 23:12:00,0,2025-05-12 23:12:00,,,
2025-05-19,广西区,主焦煤,1670.00,到厂价,33,2025-05-19 00:00:00,1,0,2025-05-19 23:11:51,0,2025-05-19 23:11:51,,,
2025-05-26,广西区,主焦煤,1670.00,到厂价,34,2025-05-26 00:00:00,1,0,2025-05-26 23:12:02,0,2025-05-26 23:12:02,,,
2025-06-09,广西区,主焦煤,1670.00,到厂价,35,2025-06-09 00:00:00,1,0,2025-06-09 23:12:37,0,2025-06-09 23:12:37,,,
2025-06-16,广西区,主焦煤,1670.00,到厂价,36,2025-06-16 00:00:00,1,0,2025-06-16 23:11:54,0,2025-06-16 23:11:54,,,
2025-06-23,广西区,主焦煤,1670.00,到厂价,37,2025-06-23 00:00:00,1,0,2025-06-23 23:11:44,0,2025-06-23 23:11:44,,,
2025-06-30,广西区,主焦煤,1590.00,到厂价,38,2025-06-30 00:00:00,1,0,2025-06-30 23:11:33,0,2025-06-30 23:11:33,,,
