时间,数据名称,价格类型,本期价格(元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-12-03,焦炭,收盘价,2847.00,5.06%,1273,2021-12-03 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-12-03,焦炭,结算价,2758.00,-0.86%,1274,2021-12-03 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-12-02,焦炭,收盘价,2710.00,-3.15%,1275,2021-12-02 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-12-02,焦炭,结算价,2782.00,0.89%,1276,2021-12-02 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-12-01,焦炭,收盘价,2798.00,5.07%,1277,2021-12-01 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-12-01,焦炭,结算价,2757.50,3.82%,1278,2021-12-01 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-11-30,焦炭,收盘价,2663.00,2.46%,1279,2021-11-30 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-11-30,焦炭,结算价,2656.00,2.09%,1280,2021-11-30 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-11-29,焦炭,收盘价,2599.00,0.21%,1281,2021-11-29 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-11-29,焦炭,结算价,2601.50,-2.71%,1282,2021-11-29 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-11-26,焦炭,收盘价,2593.50,-6.39%,1283,2021-11-26 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-11-26,焦炭,结算价,2674.00,-2.75%,1284,2021-11-26 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-11-25,焦炭,收盘价,2770.50,0.56%,1285,2021-11-25 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-11-25,焦炭,结算价,2749.50,2.88%,1286,2021-11-25 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-11-24,焦炭,收盘价,2755.00,-4.36%,1287,2021-11-24 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-11-24,焦炭,结算价,2672.50,-8.19%,1288,2021-11-24 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-11-23,焦炭,收盘价,2880.50,0.51%,1289,2021-11-23 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-11-23,焦炭,结算价,2911.00,2.05%,1290,2021-11-23 00:00:00,1,0,2024-07-20 12:06:43,0,2024-07-20 12:06:43,,,
2021-11-22,焦炭,收盘价,2866.00,2.3%,1291,2021-11-22 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-22,焦炭,结算价,2852.50,3.3%,1292,2021-11-22 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-19,焦炭,收盘价,2801.50,1.14%,1293,2021-11-19 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-19,焦炭,结算价,2761.50,-0.91%,1294,2021-11-19 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-18,焦炭,收盘价,2770.00,-0.25%,1295,2021-11-18 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-18,焦炭,结算价,2787.00,1.51%,1296,2021-11-18 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-17,焦炭,收盘价,2777.00,3.45%,1297,2021-11-17 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-17,焦炭,结算价,2745.50,0.77%,1298,2021-11-17 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-16,焦炭,收盘价,2684.50,-0.87%,1299,2021-11-16 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-16,焦炭,结算价,2724.50,-2.85%,1300,2021-11-16 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-15,焦炭,收盘价,2708.00,-8.27%,1301,2021-11-15 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-15,焦炭,结算价,2804.50,-6.38%,1302,2021-11-15 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-12,焦炭,收盘价,2952.00,-4.48%,1303,2021-11-12 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-12,焦炭,结算价,2995.50,-1.45%,1304,2021-11-12 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-11,焦炭,收盘价,3090.50,5.84%,1305,2021-11-11 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-11,焦炭,结算价,3039.50,4.99%,1306,2021-11-11 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-10,焦炭,收盘价,2920.00,-3.07%,1307,2021-11-10 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-10,焦炭,结算价,2895.00,-4.17%,1308,2021-11-10 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-09,焦炭,收盘价,3012.50,-2.05%,1309,2021-11-09 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-09,焦炭,结算价,3021.00,-1.53%,1310,2021-11-09 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-08,焦炭,收盘价,3075.50,0.97%,1311,2021-11-08 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-08,焦炭,结算价,3068.00,1.44%,1312,2021-11-08 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-05,焦炭,收盘价,3046.00,0.38%,1313,2021-11-05 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-05,焦炭,结算价,3024.50,-2.62%,1314,2021-11-05 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-04,焦炭,收盘价,3034.50,-5.61%,1315,2021-11-04 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-04,焦炭,结算价,3106.00,-0.3%,1316,2021-11-04 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-03,焦炭,收盘价,3215.00,7.13%,1317,2021-11-03 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-03,焦炭,结算价,3115.50,4.63%,1318,2021-11-03 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-02,焦炭,收盘价,3001.00,3.57%,1319,2021-11-02 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-02,焦炭,结算价,2977.50,0.44%,1320,2021-11-02 00:00:00,1,0,2024-07-20 12:06:47,0,2024-07-20 12:06:47,,,
2021-11-01,焦炭,收盘价,2897.50,-2.7%,1321,2021-11-01 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-11-01,焦炭,结算价,2964.50,-4.62%,1322,2021-11-01 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-29,焦炭,收盘价,2978.00,-6.97%,1323,2021-10-29 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-29,焦炭,结算价,3108.00,-3.91%,1324,2021-10-29 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-28,焦炭,收盘价,3201.00,-6.68%,1325,2021-10-28 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-28,焦炭,结算价,3234.50,-11.08%,1326,2021-10-28 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-27,焦炭,收盘价,3430.00,-9.5%,1327,2021-10-27 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-27,焦炭,结算价,3637.50,-3.49%,1328,2021-10-27 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-26,焦炭,收盘价,3790.00,1.31%,1329,2021-10-26 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-26,焦炭,结算价,3769.00,2.4%,1330,2021-10-26 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-25,焦炭,收盘价,3741.00,4.97%,1331,2021-10-25 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-25,焦炭,结算价,3680.50,1.39%,1332,2021-10-25 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-22,焦炭,收盘价,3564.00,-2.72%,1333,2021-10-22 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-22,焦炭,结算价,3630.00,-7.29%,1334,2021-10-22 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-21,焦炭,收盘价,3663.50,-9.3%,1335,2021-10-21 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-21,焦炭,结算价,3915.50,-5.95%,1336,2021-10-21 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-20,焦炭,收盘价,4039.00,-8.25%,1337,2021-10-20 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-20,焦炭,结算价,4163.00,-6.2%,1338,2021-10-20 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-19,焦炭,收盘价,4402.00,1.35%,1339,2021-10-19 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-19,焦炭,结算价,4438.00,5.53%,1340,2021-10-19 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-18,焦炭,收盘价,4343.50,5.8%,1341,2021-10-18 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-18,焦炭,结算价,4205.50,5.53%,1342,2021-10-18 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-15,焦炭,收盘价,4105.50,6.42%,1343,2021-10-15 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-15,焦炭,结算价,3985.00,4.91%,1344,2021-10-15 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-14,焦炭,收盘价,3858.00,-0.13%,1345,2021-10-14 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-14,焦炭,结算价,3798.50,-0.46%,1346,2021-10-14 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-13,焦炭,收盘价,3863.00,2.22%,1347,2021-10-13 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-13,焦炭,结算价,3816.00,1.41%,1348,2021-10-13 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-12,焦炭,收盘价,3779.00,1.7%,1349,2021-10-12 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-12,焦炭,结算价,3763.00,4.02%,1350,2021-10-12 00:00:00,1,0,2024-07-20 12:06:50,0,2024-07-20 12:06:50,,,
2021-10-11,焦炭,收盘价,3716.00,6.02%,1351,2021-10-11 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-10-11,焦炭,结算价,3617.50,2.25%,1352,2021-10-11 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-10-08,焦炭,收盘价,3505.00,-1.3%,1353,2021-10-08 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-10-08,焦炭,结算价,3538.00,2.89%,1354,2021-10-08 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-30,焦炭,收盘价,3551.00,5.54%,1355,2021-09-30 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-30,焦炭,结算价,3438.50,1.07%,1356,2021-09-30 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-29,焦炭,收盘价,3364.50,-1.33%,1357,2021-09-29 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-29,焦炭,结算价,3402.00,2.64%,1358,2021-09-29 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-28,焦炭,收盘价,3410.00,7.45%,1359,2021-09-28 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-28,焦炭,结算价,3314.50,3.46%,1360,2021-09-28 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-27,焦炭,收盘价,3173.50,-0.75%,1361,2021-09-27 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-27,焦炭,结算价,3203.50,-2.53%,1362,2021-09-27 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-24,焦炭,收盘价,3197.50,-8.17%,1363,2021-09-24 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-24,焦炭,结算价,3286.50,-5.%,1364,2021-09-24 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-23,焦炭,收盘价,3482.00,1.9%,1365,2021-09-23 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-23,焦炭,结算价,3459.50,3.42%,1366,2021-09-23 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-22,焦炭,收盘价,3417.00,6.18%,1367,2021-09-22 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-22,焦炭,结算价,3345.00,4.11%,1368,2021-09-22 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-17,焦炭,收盘价,3218.00,0.91%,1369,2021-09-17 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-17,焦炭,结算价,3213.00,-3.63%,1370,2021-09-17 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-16,焦炭,收盘价,3189.00,-5.46%,1371,2021-09-16 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-16,焦炭,结算价,3334.00,0.36%,1372,2021-09-16 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-15,焦炭,收盘价,3373.00,0.94%,1373,2021-09-15 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-15,焦炭,结算价,3322.00,-1.66%,1374,2021-09-15 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-14,焦炭,收盘价,3341.50,-1.63%,1375,2021-09-14 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-14,焦炭,结算价,3378.00,-4.22%,1376,2021-09-14 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-13,焦炭,收盘价,3397.00,-3.16%,1377,2021-09-13 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-13,焦炭,结算价,3527.00,-3.79%,1378,2021-09-13 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-10,焦炭,收盘价,3508.00,-7.38%,1379,2021-09-10 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-10,焦炭,结算价,3666.00,-1.81%,1380,2021-09-10 00:00:00,1,0,2024-07-20 12:06:53,0,2024-07-20 12:06:53,,,
2021-09-09,焦炭,收盘价,3787.50,5.38%,1381,2021-09-09 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-09-09,焦炭,结算价,3733.50,3.81%,1382,2021-09-09 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-09-08,焦炭,收盘价,3594.00,-1.68%,1383,2021-09-08 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-09-08,焦炭,结算价,3596.50,0.91%,1384,2021-09-08 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-09-07,焦炭,收盘价,3655.50,4.76%,1385,2021-09-07 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-09-07,焦炭,结算价,3564.00,4.59%,1386,2021-09-07 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-09-06,焦炭,收盘价,3489.50,4.59%,1387,2021-09-06 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-09-06,焦炭,结算价,3407.50,2.07%,1388,2021-09-06 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-09-03,焦炭,收盘价,3336.50,-0.67%,1389,2021-09-03 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-09-03,焦炭,结算价,3338.50,0.89%,1390,2021-09-03 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-09-02,焦炭,收盘价,3359.00,5.07%,1391,2021-09-02 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-09-02,焦炭,结算价,3309.00,4.91%,1392,2021-09-02 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-09-01,焦炭,收盘价,3197.00,1.2%,1393,2021-09-01 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-09-01,焦炭,结算价,3154.00,0.02%,1394,2021-09-01 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-31,焦炭,收盘价,3159.00,-0.88%,1395,2021-08-31 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-31,焦炭,结算价,3153.50,0.54%,1396,2021-08-31 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-30,焦炭,收盘价,3187.00,0.71%,1397,2021-08-30 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-30,焦炭,结算价,3136.50,0.35%,1398,2021-08-30 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-27,焦炭,收盘价,3164.50,-1.59%,1399,2021-08-27 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-27,焦炭,结算价,3125.50,-4.02%,1400,2021-08-27 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-26,焦炭,收盘价,3215.50,-2.35%,1401,2021-08-26 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-26,焦炭,结算价,3256.50,0.39%,1402,2021-08-26 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-25,焦炭,收盘价,3293.00,4.52%,1403,2021-08-25 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-25,焦炭,结算价,3244.00,1.55%,1404,2021-08-25 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-24,焦炭,收盘价,3150.50,3.18%,1405,2021-08-24 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-24,焦炭,结算价,3194.50,8.03%,1406,2021-08-24 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-23,焦炭,收盘价,3053.50,7.88%,1407,2021-08-23 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-23,焦炭,结算价,2957.00,4.58%,1408,2021-08-23 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-20,焦炭,收盘价,2830.50,-1.53%,1409,2021-08-20 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-20,焦炭,结算价,2827.50,-0.56%,1410,2021-08-20 00:00:00,1,0,2024-07-20 12:06:57,0,2024-07-20 12:06:57,,,
2021-08-19,焦炭,收盘价,2874.50,1.04%,1411,2021-08-19 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-19,焦炭,结算价,2843.50,-1.64%,1412,2021-08-19 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-18,焦炭,收盘价,2845.00,-3.46%,1413,2021-08-18 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-18,焦炭,结算价,2891.00,-0.43%,1414,2021-08-18 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-17,焦炭,收盘价,2947.00,1.41%,1415,2021-08-17 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-17,焦炭,结算价,2903.50,-0.77%,1416,2021-08-17 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-16,焦炭,收盘价,2906.00,0.73%,1417,2021-08-16 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-16,焦炭,结算价,2926.00,1.4%,1418,2021-08-16 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-13,焦炭,收盘价,2885.00,0.56%,1419,2021-08-13 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-13,焦炭,结算价,2885.50,-1.37%,1420,2021-08-13 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-12,焦炭,收盘价,2869.00,-8.25%,1421,2021-08-12 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-12,焦炭,结算价,2925.50,-5.74%,1422,2021-08-12 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-11,焦炭,收盘价,3127.00,1.66%,1423,2021-08-11 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-11,焦炭,结算价,3103.50,2.34%,1424,2021-08-11 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-10,焦炭,收盘价,3076.00,2.35%,1425,2021-08-10 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-10,焦炭,结算价,3032.50,0.8%,1426,2021-08-10 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-09,焦炭,收盘价,3005.50,0.86%,1427,2021-08-09 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-09,焦炭,结算价,3008.50,1.13%,1428,2021-08-09 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-06,焦炭,收盘价,2980.00,1.21%,1429,2021-08-06 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-06,焦炭,结算价,2975.00,0.35%,1430,2021-08-06 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-05,焦炭,收盘价,2944.50,-0.29%,1431,2021-08-05 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-05,焦炭,结算价,2964.50,2.49%,1432,2021-08-05 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-04,焦炭,收盘价,2953.00,4.7%,1433,2021-08-04 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-04,焦炭,结算价,2892.50,1.28%,1434,2021-08-04 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-03,焦炭,收盘价,2820.50,-2.74%,1435,2021-08-03 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-03,焦炭,结算价,2856.00,-1.24%,1436,2021-08-03 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-02,焦炭,收盘价,2900.00,-1.46%,1437,2021-08-02 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-08-02,焦炭,结算价,2892.00,-1.23%,1438,2021-08-02 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-07-30,焦炭,收盘价,2943.00,-0.88%,1439,2021-07-30 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-07-30,焦炭,结算价,2928.00,-0.61%,1440,2021-07-30 00:00:00,1,0,2024-07-20 12:07:01,0,2024-07-20 12:07:01,,,
2021-07-29,焦炭,收盘价,2969.00,0.61%,1441,2021-07-29 00:00:00,1,0,2024-07-20 12:07:04,0,2024-07-20 12:07:04,,,
2021-07-29,焦炭,结算价,2946.00,1.1%,1442,2021-07-29 00:00:00,1,0,2024-07-20 12:07:04,0,2024-07-20 12:07:04,,,
2021-07-28,焦炭,收盘价,2951.00,3.07%,1443,2021-07-28 00:00:00,1,0,2024-07-20 12:07:04,0,2024-07-20 12:07:04,,,
2021-07-28,焦炭,结算价,2914.00,1.43%,1444,2021-07-28 00:00:00,1,0,2024-07-20 12:07:04,0,2024-07-20 12:07:04,,,
2021-07-27,焦炭,收盘价,2863.00,-0.16%,1445,2021-07-27 00:00:00,1,0,2024-07-20 12:07:04,0,2024-07-20 12:07:04,,,
2021-07-27,焦炭,结算价,2873.00,1.5%,1446,2021-07-27 00:00:00,1,0,2024-07-20 12:07:04,0,2024-07-20 12:07:04,,,
2021-07-26,焦炭,收盘价,2867.50,3.54%,1447,2021-07-26 00:00:00,1,0,2024-07-20 12:07:04,0,2024-07-20 12:07:04,,,
2021-07-26,焦炭,结算价,2830.50,2.02%,1448,2021-07-26 00:00:00,1,0,2024-07-20 12:07:04,0,2024-07-20 12:07:04,,,
2021-07-23,焦炭,收盘价,2769.50,1.17%,1449,2021-07-23 00:00:00,1,0,2024-07-20 12:07:04,0,2024-07-20 12:07:04,,,
2021-07-23,焦炭,结算价,2774.50,2.29%,1450,2021-07-23 00:00:00,1,0,2024-07-20 12:07:04,0,2024-07-20 12:07:04,,,
