时间,地区,当月值(亿立方米),同比增长(%),累计值(亿立方米),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-03,内蒙古区,0.00,-11.70,0.10,-15.40,124,2024-03-31 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-03,山西省,10.40,13.60,30.70,11.80,125,2024-03-31 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-03,河北省,0.00,78.70,0.10,64.50,126,2024-03-31 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-03,天津市,,,,,127,2024-03-31 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-03,北京市,0.10,77.00,0.30,10.30,128,2024-03-31 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,全国,,,25.20,18.20,129,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,新疆区,,,0.40,186.70,130,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,宁夏区,,,,,131,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,青海省,,,,,132,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,甘肃省,,,0.00,,133,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,陕西省,,,1.80,69.00,134,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,西藏区,,,,,135,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,云南省,,,0.10,,136,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,贵州省,,,1.40,14.00,137,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,四川省,,,0.40,4.90,138,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,重庆市,,,0.00,,139,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,海南省,,,,,140,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,广西区,,,,,141,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,广东省,,,,,142,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,湖南省,,,0.00,-1.70,143,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,湖北省,,,,,144,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,河南省,,,0.20,33.20,145,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,山东省,,,,,146,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,江西省,,,0.00,33.00,147,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,福建省,,,,,148,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,安徽省,,,0.60,35.70,149,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,浙江省,,,,,150,2024-02-29 00:00:00,1,0,2024-07-21 02:35:10,0,2024-07-21 02:35:10,,,
2024-02,江苏省,,,0.10,99.50,151,2024-02-29 00:00:00,1,0,2024-07-21 02:35:14,0,2024-07-21 02:35:14,,,
