时间,项目名称,当月值(亿千瓦时),同比增长(%),累计值(亿千瓦时),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-12,云南省,222.70,5.80,2513.50,5.20,136,2023-12-31 00:00:00,1,0,2024-07-20 15:48:13,0,2024-07-20 15:48:13,,,
2023-12,贵州省,176.80,2.30,1782.50,2.20,137,2023-12-31 00:00:00,1,0,2024-07-20 15:48:13,0,2024-07-20 15:48:13,,,
2023-12,四川省,325.70,11.60,3711.30,7.70,138,2023-12-31 00:00:00,1,0,2024-07-20 15:48:13,0,2024-07-20 15:48:13,,,
2023-12,重庆市,128.10,5.70,1453.00,3.50,139,2023-12-31 00:00:00,1,0,2024-07-20 15:48:13,0,2024-07-20 15:48:13,,,
2023-12,海南省,38.60,14.10,482.30,16.10,140,2023-12-31 00:00:00,1,0,2024-07-20 15:48:13,0,2024-07-20 15:48:13,,,
2023-12,广西区,213.20,14.80,2449.40,10.50,141,2023-12-31 00:00:00,1,0,2024-07-20 15:48:13,0,2024-07-20 15:48:13,,,
2023-12,广东省,695.40,12.70,8502.50,8.00,142,2023-12-31 00:00:00,1,0,2024-07-20 15:48:13,0,2024-07-20 15:48:13,,,
2023-12,湖南省,207.40,2.10,2276.80,1.80,143,2023-12-31 00:00:00,1,0,2024-07-20 15:48:13,0,2024-07-20 15:48:13,,,
2023-12,湖北省,244.90,7.00,2706.40,2.20,144,2023-12-31 00:00:00,1,0,2024-07-20 15:48:13,0,2024-07-20 15:48:13,,,
2023-12,河南省,386.30,11.10,4089.50,4.60,145,2023-12-31 00:00:00,1,0,2024-07-20 15:48:13,0,2024-07-20 15:48:13,,,
2023-12,山东省,731.90,6.00,7965.60,5.40,146,2023-12-31 00:00:00,1,0,2024-07-20 15:48:13,0,2024-07-20 15:48:13,,,
2023-12,江西省,185.90,5.60,2025.50,2.10,147,2023-12-31 00:00:00,1,0,2024-07-20 15:48:13,0,2024-07-20 15:48:13,,,
2023-12,福建省,260.60,12.00,3089.60,6.60,148,2023-12-31 00:00:00,1,0,2024-07-20 15:48:13,0,2024-07-20 15:48:13,,,
2023-12,安徽省,306.60,13.20,3214.10,7.40,149,2023-12-31 00:00:00,1,0,2024-07-20 15:48:13,0,2024-07-20 15:48:13,,,
2023-12,浙江省,571.60,11.30,6192.40,6.80,150,2023-12-31 00:00:00,1,0,2024-07-20 15:48:13,0,2024-07-20 15:48:13,,,
2023-12,江苏省,732.10,10.70,7833.00,5.90,151,2023-12-31 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-12,上海市,168.20,2.40,1848.80,5.90,152,2023-12-31 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-12,黑龙江省,120.10,7.20,1183.60,3.90,153,2023-12-31 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-12,吉林省,96.60,12.40,928.20,8.90,154,2023-12-31 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-12,辽宁省,264.50,8.10,2662.90,4.40,155,2023-12-31 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-12,内蒙古区,453.20,13.70,4823.20,12.40,156,2023-12-31 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-12,山西省,283.10,7.60,2885.00,6.00,157,2023-12-31 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-12,河北省,480.30,14.30,4757.20,9.50,158,2023-12-31 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-12,天津市,105.30,9.70,1050.90,6.00,159,2023-12-31 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-12,北京市,149.30,8.90,1357.80,6.00,160,2023-12-31 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,全国,7630.00,11.60,83678.00,6.30,161,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,新疆区,340.50,18.70,3432.60,8.30,162,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,宁夏区,121.50,18.70,1261.90,11.20,163,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,青海省,88.70,10.80,925.00,10.20,164,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,甘肃省,148.50,14.00,1493.00,9.60,165,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,陕西省,210.90,6.30,2208.90,3.00,166,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,西藏区,13.70,21.10,120.20,13.30,167,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,云南省,217.60,14.50,2290.80,5.10,168,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,贵州省,150.70,5.20,1605.70,2.20,169,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,四川省,302.60,8.30,3385.50,7.30,170,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,重庆市,111.10,13.20,1325.00,3.30,171,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,海南省,38.30,11.60,443.60,16.30,172,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,广西区,196.40,13.30,2236.20,10.10,173,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,广东省,681.70,10.80,7807.00,7.60,174,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,湖南省,171.60,8.30,2069.40,1.80,175,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,湖北省,211.30,12.00,2461.50,1.80,176,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
2023-11,河南省,318.50,15.80,3703.30,4.00,177,2023-11-30 00:00:00,1,0,2024-07-20 15:48:16,0,2024-07-20 15:48:16,,,
