时间,永城,长治,晋城,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2025-02-28,1080.00,970.00,935.00,1,2025-02-28 00:00:00,1,0,2025-03-05 23:14:30,0,2025-03-05 23:14:30,,,
2025-02-21,1160.00,1050.00,985.00,2,2025-02-21 00:00:00,1,0,2025-03-05 23:14:30,0,2025-03-05 23:14:30,,,
2025-02-14,1160.00,1050.00,1000.00,3,2025-02-14 00:00:00,1,0,2025-03-05 23:14:30,0,2025-03-05 23:14:30,,,
2025-02-07,1160.00,1050.00,1000.00,4,2025-02-07 00:00:00,1,0,2025-03-05 23:14:30,0,2025-03-05 23:14:30,,,
2025-01-24,1160.00,1050.00,1000.00,5,2025-01-24 00:00:00,1,0,2025-03-05 23:14:30,0,2025-03-05 23:14:30,,,
2025-01-17,1160.00,1050.00,1000.00,6,2025-01-17 00:00:00,1,0,2025-03-05 23:14:30,0,2025-03-05 23:14:30,,,
2025-01-10,1160.00,1050.00,1000.00,7,2025-01-10 00:00:00,1,0,2025-03-05 23:14:30,0,2025-03-05 23:14:30,,,
2025-01-03,1160.00,1050.00,1000.00,8,2025-01-03 00:00:00,1,0,2025-03-05 23:14:30,0,2025-03-05 23:14:30,,,
