时间,数据项目,本期(元/吨),环比增减(元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-01-07,现货5000,1073.00,-24.00,-2.19,53,2022-01-07 00:00:00,1,0,2024-07-20 06:23:41,0,2024-07-20 06:23:41,,,
2022-01-07,现货4500,964.00,-7.00,-0.72,54,2022-01-07 00:00:00,1,0,2024-07-20 06:23:41,0,2024-07-20 06:23:41,,,
2021-12-31,长协5500,914.00,-6.00,-0.65,55,2021-12-31 00:00:00,1,0,2024-07-20 06:23:41,0,2024-07-20 06:23:41,,,
2021-12-31,长协5000,823.00,0.00,0.00,56,2021-12-31 00:00:00,1,0,2024-07-20 06:23:41,0,2024-07-20 06:23:41,,,
2021-12-31,长协4500,751.00,0.00,0.00,57,2021-12-31 00:00:00,1,0,2024-07-20 06:23:41,0,2024-07-20 06:23:41,,,
2021-12-31,现货5500,1213.00,-86.00,-6.62,58,2021-12-31 00:00:00,1,0,2024-07-20 06:23:41,0,2024-07-20 06:23:41,,,
2021-12-31,现货5000,1097.00,-72.00,-6.16,59,2021-12-31 00:00:00,1,0,2024-07-20 06:23:41,0,2024-07-20 06:23:41,,,
2021-12-31,现货4500,971.00,-5.00,-0.51,60,2021-12-31 00:00:00,1,0,2024-07-20 06:23:41,0,2024-07-20 06:23:41,,,
2021-12-24,长协5500,920.00,-6.00,-0.65,61,2021-12-24 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-24,长协5000,823.00,-3.00,-0.36,62,2021-12-24 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-24,长协4500,751.00,-3.00,-0.40,63,2021-12-24 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-24,现货5500,1299.00,-46.00,-3.42,64,2021-12-24 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-24,现货5000,1169.00,-24.00,-2.01,65,2021-12-24 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-24,现货4500,976.00,-18.00,-1.81,66,2021-12-24 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-17,长协5500,926.00,-3.00,-0.32,67,2021-12-17 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-17,长协5000,826.00,-7.00,-0.84,68,2021-12-17 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-17,长协4500,754.00,-37.00,-4.68,69,2021-12-17 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-17,现货5500,1345.00,-42.00,-3.03,70,2021-12-17 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-17,现货5000,1193.00,1.00,0.08,71,2021-12-17 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-17,现货4500,994.00,-7.00,-0.70,72,2021-12-17 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-10,长协5500,929.00,-34.00,-3.53,73,2021-12-10 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-10,长协5000,833.00,-49.00,-5.56,74,2021-12-10 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-10,长协4500,791.00,-61.00,-7.16,75,2021-12-10 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-10,现货5500,1387.00,-114.00,-7.59,76,2021-12-10 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-10,现货5000,1192.00,-146.00,-10.91,77,2021-12-10 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-10,现货4500,1001.00,-51.00,-4.85,78,2021-12-10 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-03,长协5500,963.00,-31.00,-3.12,79,2021-12-03 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-03,长协5000,882.00,-14.00,-1.56,80,2021-12-03 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-03,长协4500,852.00,7.00,0.83,81,2021-12-03 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-03,现货5500,1501.00,-74.00,-4.70,82,2021-12-03 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-03,现货5000,1338.00,-40.00,-2.90,83,2021-12-03 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-12-03,现货4500,1052.00,-38.00,-3.49,84,2021-12-03 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
2021-11-26,长协5500,994.00,-10.00,-1.00,85,2021-11-26 00:00:00,1,0,2024-07-20 06:23:43,0,2024-07-20 06:23:43,,,
