时间,本期(美元/吨),上期(美元/吨),环比增减(美元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-12-22,114.00,114.00,0.00,0.00,30,2023-12-22 00:00:00,1,0,2024-07-20 06:31:25,0,2024-07-20 06:31:25,,,
2023-12-15,114.00,114.00,0.00,0.00,31,2023-12-15 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-12-08,114.00,114.00,0.00,0.00,32,2023-12-08 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-12-01,114.00,112.20,1.80,1.60,33,2023-12-01 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-11-24,112.20,110.00,2.20,2.00,34,2023-11-24 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-11-17,110.00,125.25,-15.25,-12.18,35,2023-11-17 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-11-10,125.25,125.25,0.00,0.00,36,2023-11-10 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-11-03,125.25,126.00,-0.75,-0.60,37,2023-11-03 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-10-27,126.00,126.50,-0.50,-0.40,38,2023-10-27 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-10-20,126.50,126.50,0.00,0.00,39,2023-10-20 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-10-13,126.50,127.24,-0.74,-0.58,40,2023-10-13 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-10-06,127.24,137.65,-10.41,-7.56,41,2023-10-06 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-09-29,137.65,132.08,5.57,4.22,42,2023-09-29 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-09-22,132.08,125.50,6.58,5.24,43,2023-09-22 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-09-15,125.50,119.40,6.10,5.11,44,2023-09-15 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-09-08,119.40,118.50,0.90,0.76,45,2023-09-08 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-09-01,118.50,118.50,0.00,0.00,46,2023-09-01 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-08-25,118.50,117.30,1.20,1.02,47,2023-08-25 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-08-18,117.30,114.45,2.85,2.49,48,2023-08-18 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-08-11,114.45,102.00,12.45,12.21,49,2023-08-11 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-08-04,102.00,96.25,5.75,5.97,50,2023-08-04 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-07-28,96.25,95.15,1.10,1.16,51,2023-07-28 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-07-21,95.15,94.21,0.94,1.00,52,2023-07-21 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-07-14,94.21,100.80,-6.59,-6.54,53,2023-07-14 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-07-07,100.80,100.50,0.30,0.30,54,2023-07-07 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-06-30,100.50,101.50,-1.00,-0.99,55,2023-06-30 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-06-23,101.50,101.40,0.10,0.10,56,2023-06-23 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-06-16,101.40,100.00,1.40,1.40,57,2023-06-16 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-06-09,100.00,101.30,-1.30,-1.28,58,2023-06-09 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-06-02,101.30,105.70,-4.40,-4.16,59,2023-06-02 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-05-26,105.70,104.30,1.40,1.34,60,2023-05-26 00:00:00,1,0,2024-07-20 06:31:29,0,2024-07-20 06:31:29,,,
2023-05-19,104.30,113.90,-9.60,-8.43,61,2023-05-19 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-05-12,113.90,122.75,-8.85,-7.21,62,2023-05-12 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-05-05,122.75,128.20,-5.45,-4.25,63,2023-05-05 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-04-28,128.20,127.20,1.00,0.79,64,2023-04-28 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-04-21,127.20,123.60,3.60,2.91,65,2023-04-21 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-04-14,123.60,132.40,-8.80,-6.65,66,2023-04-14 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-04-07,132.40,127.50,4.90,3.84,67,2023-04-07 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-03-31,127.50,127.50,0.00,0.00,68,2023-03-31 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-03-24,127.50,134.40,-6.90,-5.13,69,2023-03-24 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-03-17,134.40,124.10,10.30,8.30,70,2023-03-17 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-03-10,124.10,140.00,-15.90,-11.36,71,2023-03-10 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-03-03,140.00,146.40,-6.40,-4.37,72,2023-03-03 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-02-24,146.40,146.00,0.40,0.27,73,2023-02-24 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-02-17,146.00,154.70,-8.70,-5.62,74,2023-02-17 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-02-10,154.70,165.70,-11.00,-6.64,75,2023-02-10 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-02-03,165.70,162.81,2.89,1.78,76,2023-02-03 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-01-27,162.81,168.75,-5.94,-3.52,77,2023-01-27 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-01-20,168.75,165.10,3.65,2.21,78,2023-01-20 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-01-13,165.10,181.40,-16.30,-8.99,79,2023-01-13 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2023-01-06,181.40,188.30,-6.90,-3.66,80,2023-01-06 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2022-12-23,188.30,210.70,-22.40,-10.63,81,2022-12-23 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2022-12-16,210.70,232.10,-21.40,-9.22,82,2022-12-16 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2022-12-09,232.10,216.50,15.60,7.21,83,2022-12-09 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2022-12-02,216.50,207.70,8.80,4.24,84,2022-12-02 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2022-11-25,207.70,172.50,35.20,20.41,85,2022-11-25 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2022-11-18,172.50,173.25,-0.75,-0.43,86,2022-11-18 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2022-11-11,173.25,210.00,-36.75,-17.50,87,2022-11-11 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2022-11-04,210.00,286.50,-76.50,-26.70,88,2022-11-04 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2022-10-28,286.50,286.50,0.00,0.00,89,2022-10-28 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2022-10-21,286.50,286.50,0.00,0.00,90,2022-10-21 00:00:00,1,0,2024-07-20 06:31:32,0,2024-07-20 06:31:32,,,
2022-10-14,286.50,286.50,0.00,0.00,91,2022-10-14 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-10-07,286.50,286.50,0.00,0.00,92,2022-10-07 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-09-30,286.50,283.60,2.90,1.02,93,2022-09-30 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-09-23,283.60,300.00,-16.40,-5.47,94,2022-09-23 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-09-16,300.00,320.00,-20.00,-6.25,95,2022-09-16 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-09-09,320.00,320.00,0.00,0.00,96,2022-09-09 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-09-02,320.00,320.00,0.00,0.00,97,2022-09-02 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-08-26,320.00,320.00,0.00,0.00,98,2022-08-26 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-08-19,320.00,342.00,-22.00,-6.43,99,2022-08-19 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-08-12,342.00,370.00,-28.00,-7.57,100,2022-08-12 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-08-05,370.00,370.00,0.00,0.00,101,2022-08-05 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-07-29,370.00,370.00,0.00,0.00,102,2022-07-29 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-07-22,370.00,370.00,0.00,0.00,103,2022-07-22 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-07-15,370.00,349.30,20.70,5.93,104,2022-07-15 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-07-08,349.30,348.20,1.10,0.32,105,2022-07-08 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-07-01,348.20,368.00,-19.80,-5.38,106,2022-07-01 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-06-24,368.00,325.20,42.80,13.16,107,2022-06-24 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-06-17,325.20,336.00,-10.80,-3.21,108,2022-06-17 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-06-10,336.00,336.00,0.00,0.00,109,2022-06-10 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-06-03,336.00,329.90,6.10,1.85,110,2022-06-03 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-05-27,329.90,353.50,-23.60,-6.68,111,2022-05-27 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-05-20,353.50,327.00,26.50,8.10,112,2022-05-20 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-05-13,327.00,310.90,16.10,5.18,113,2022-05-13 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-05-06,310.90,283.70,27.20,9.59,114,2022-05-06 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-04-29,283.70,325.50,-41.80,-12.84,115,2022-04-29 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-04-22,325.50,313.10,12.40,3.96,116,2022-04-22 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-04-15,313.10,265.00,48.10,18.15,117,2022-04-15 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-04-08,265.00,269.50,-4.50,-1.67,118,2022-04-08 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-04-01,269.50,264.50,5.00,1.89,119,2022-04-01 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-03-25,264.50,327.22,-62.72,-19.17,120,2022-03-25 00:00:00,1,0,2024-07-20 06:31:34,0,2024-07-20 06:31:34,,,
2022-03-18,327.22,366.20,-38.98,-10.64,121,2022-03-18 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2022-03-11,366.20,284.38,81.82,28.77,122,2022-03-11 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2022-03-04,284.38,232.00,52.38,22.58,123,2022-03-04 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2022-02-25,232.00,214.27,17.73,8.27,124,2022-02-25 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2022-02-18,214.27,200.30,13.97,6.97,125,2022-02-18 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2022-02-11,200.30,189.33,10.97,5.79,126,2022-02-11 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2022-02-04,189.33,199.43,-10.10,-5.06,127,2022-02-04 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2022-01-28,199.43,190.70,8.73,4.58,128,2022-01-28 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2022-01-21,190.70,164.44,26.26,15.97,129,2022-01-21 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2022-01-14,164.44,143.05,21.39,14.95,130,2022-01-14 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2022-01-07,143.05,130.58,12.47,9.55,131,2022-01-07 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-12-31,130.58,149.32,-18.74,-12.55,132,2021-12-31 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-12-24,149.32,145.30,4.02,2.77,133,2021-12-24 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-12-17,145.30,130.43,14.87,11.40,134,2021-12-17 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-12-10,130.43,131.22,-0.79,-0.60,135,2021-12-10 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-12-03,131.22,162.34,-31.12,-19.17,136,2021-12-03 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-11-26,162.34,132.40,29.94,22.61,137,2021-11-26 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-11-19,132.40,135.46,-3.06,-2.26,138,2021-11-19 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-11-12,135.46,155.58,-20.12,-12.93,139,2021-11-12 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-11-05,155.58,171.44,-15.86,-9.25,140,2021-11-05 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-10-29,171.44,217.30,-45.86,-21.10,141,2021-10-29 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-10-22,217.30,242.22,-24.92,-10.29,142,2021-10-22 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-10-15,242.22,227.78,14.44,6.34,143,2021-10-15 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-10-08,227.78,171.40,56.38,32.89,144,2021-10-08 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-10-01,171.40,161.15,10.25,6.36,145,2021-10-01 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-09-24,161.15,159.22,1.93,1.21,146,2021-09-24 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-09-17,159.22,153.65,5.57,3.63,147,2021-09-17 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-09-10,153.65,149.45,4.20,2.81,148,2021-09-10 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-09-03,149.45,149.25,0.20,0.13,149,2021-09-03 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-08-27,149.25,140.24,9.01,6.42,150,2021-08-27 00:00:00,1,0,2024-07-20 06:31:37,0,2024-07-20 06:31:37,,,
2021-08-20,140.24,137.25,2.99,2.18,151,2021-08-20 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-08-13,137.25,133.45,3.80,2.85,152,2021-08-13 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-08-06,133.45,130.41,3.04,2.33,153,2021-08-06 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-07-30,130.41,129.51,0.90,0.69,154,2021-07-30 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-07-23,129.51,122.85,6.66,5.42,155,2021-07-23 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-07-16,122.85,119.80,3.05,2.55,156,2021-07-16 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-07-09,119.80,118.75,1.05,0.88,157,2021-07-09 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-07-02,118.75,115.14,3.61,3.14,158,2021-07-02 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-06-25,115.14,116.47,-1.33,-1.14,159,2021-06-25 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-06-18,116.47,117.81,-1.34,-1.14,160,2021-06-18 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-06-11,117.81,114.05,3.76,3.30,161,2021-06-11 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-06-04,114.05,111.41,2.64,2.37,162,2021-06-04 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-05-28,111.41,105.21,6.20,5.89,163,2021-05-28 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-05-21,105.21,105.26,-0.05,-0.05,164,2021-05-21 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-05-14,105.26,101.53,3.73,3.67,165,2021-05-14 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-05-07,101.53,95.84,5.69,5.94,166,2021-05-07 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-04-30,95.84,90.28,5.56,6.16,167,2021-04-30 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-04-23,90.28,89.51,0.77,0.86,168,2021-04-23 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-04-16,89.51,96.08,-6.57,-6.84,169,2021-04-16 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-04-09,96.08,98.42,-2.34,-2.38,170,2021-04-09 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-04-02,98.42,100.48,-2.06,-2.05,171,2021-04-02 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-03-26,100.48,98.34,2.14,2.18,172,2021-03-26 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-03-19,98.34,91.99,6.35,6.90,173,2021-03-19 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-03-12,91.99,91.05,0.94,1.03,174,2021-03-12 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-03-05,91.05,85.77,5.28,6.16,175,2021-03-05 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-02-26,85.77,89.88,-4.11,-4.57,176,2021-02-26 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-02-19,89.88,90.27,-0.39,-0.43,177,2021-02-19 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-02-12,90.27,86.59,3.68,4.25,178,2021-02-12 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-01-29,86.59,86.70,-0.11,-0.13,179,2021-01-29 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-01-22,86.70,96.01,-9.31,-9.70,180,2021-01-22 00:00:00,1,0,2024-07-20 06:31:39,0,2024-07-20 06:31:39,,,
2021-01-15,96.01,88.82,7.19,8.10,181,2021-01-15 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2021-01-08,88.82,98.43,-9.61,-9.76,182,2021-01-08 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2021-01-01,98.43,107.73,-9.30,-8.63,183,2021-01-01 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-12-25,107.73,102.67,5.06,4.93,184,2020-12-25 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-12-18,102.67,85.74,16.93,19.75,185,2020-12-18 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
2020-12-11,85.74,85.42,0.32,0.37,186,2020-12-11 00:00:00,1,0,2024-07-20 06:31:42,0,2024-07-20 06:31:42,,,
