时间,报价地区,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-15,离石区,焦精煤,9.00,18.00,1.00,80.00,,1875.00,0.00,车板价,1,2024-07-15 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-15,离石区,焦煤,18.00,19.50,0.60,77.50,,800.00,0.00,坑口价,2,2024-07-15 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-12,离石区,焦精煤,9.00,18.00,1.00,80.00,,1875.00,0.00,车板价,3,2024-07-12 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-12,离石区,焦煤,18.00,19.50,0.60,77.50,,800.00,0.00,坑口价,4,2024-07-12 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-11,离石区,焦精煤,9.00,18.00,1.00,80.00,,1875.00,0.00,车板价,5,2024-07-11 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-11,离石区,焦煤,18.00,19.50,0.60,77.50,,800.00,0.00,坑口价,6,2024-07-11 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-10,离石区,焦精煤,9.00,18.00,1.00,80.00,,1875.00,0.00,车板价,7,2024-07-10 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-10,离石区,焦煤,18.00,19.50,0.60,77.50,,800.00,0.00,坑口价,8,2024-07-10 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-09,离石区,焦精煤,9.00,18.00,1.00,80.00,,1875.00,0.00,车板价,9,2024-07-09 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-09,离石区,焦煤,18.00,19.50,0.60,77.50,,800.00,0.00,坑口价,10,2024-07-09 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-08,离石区,焦精煤,9.00,18.00,1.00,80.00,,1875.00,0.00,车板价,11,2024-07-08 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-08,离石区,焦煤,18.00,19.50,0.60,77.50,,800.00,0.00,坑口价,12,2024-07-08 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-05,离石区,焦精煤,9.00,18.00,1.00,80.00,,1875.00,0.00,车板价,13,2024-07-05 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-05,离石区,焦煤,18.00,19.50,0.60,77.50,,800.00,0.00,坑口价,14,2024-07-05 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-04,离石区,焦精煤,9.00,18.00,1.00,80.00,,1875.00,0.00,车板价,15,2024-07-04 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-04,离石区,焦煤,18.00,19.50,0.60,77.50,,800.00,0.00,坑口价,16,2024-07-04 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-03,离石区,焦精煤,9.00,18.00,1.00,80.00,,1875.00,0.00,车板价,17,2024-07-03 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-03,离石区,焦煤,18.00,19.50,0.60,77.50,,800.00,0.00,坑口价,18,2024-07-03 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-02,离石区,焦精煤,9.00,18.00,1.00,80.00,,1875.00,0.00,车板价,19,2024-07-02 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-02,离石区,焦煤,18.00,19.50,0.60,77.50,,800.00,0.00,坑口价,20,2024-07-02 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-01,离石区,焦精煤,9.00,18.00,1.00,80.00,,1875.00,0.00,车板价,21,2024-07-01 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-07-01,离石区,焦煤,18.00,19.50,0.60,77.50,,800.00,0.00,坑口价,22,2024-07-01 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-06-28,离石区,焦精煤,9.00,18.00,1.00,80.00,,1875.00,0.00,车板价,23,2024-06-28 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-06-28,离石区,焦煤,18.00,19.50,0.60,77.50,,800.00,0.00,坑口价,24,2024-06-28 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-06-27,离石区,焦精煤,9.00,18.00,1.00,80.00,,1875.00,0.00,车板价,25,2024-06-27 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-06-27,离石区,焦煤,18.00,19.50,0.60,77.50,,800.00,0.00,坑口价,26,2024-06-27 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
2024-06-26,离石区,焦精煤,9.00,18.00,1.00,80.00,,1875.00,0.00,车板价,27,2024-06-26 00:00:00,1,0,2024-07-16 00:35:04,0,2024-07-16 00:35:04,,,
