时间,煤炭产地,产品名称,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-01,湖北省,焦煤,2010.00,到厂价,1,2024-07-01 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-06-24,湖北省,焦煤,2010.00,到厂价,2,2024-06-24 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-06-17,湖北省,焦煤,2010.00,到厂价,3,2024-06-17 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-06-03,湖北省,焦煤,2010.00,到厂价,4,2024-06-03 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-05-27,湖北省,焦煤,2010.00,到厂价,5,2024-05-27 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-05-20,湖北省,焦煤,2010.00,到厂价,6,2024-05-20 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-05-13,湖北省,焦煤,2010.00,到厂价,7,2024-05-13 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-05-06,湖北省,焦煤,2010.00,到厂价,8,2024-05-06 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-04-29,湖北省,焦煤,1950.00,到厂价,9,2024-04-29 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-04-22,湖北省,焦煤,1950.00,到厂价,10,2024-04-22 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-04-15,湖北省,焦煤,1950.00,到厂价,11,2024-04-15 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-04-08,湖北省,焦煤,1950.00,到厂价,12,2024-04-08 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-04-01,湖北省,焦煤,2100.00,到厂价,13,2024-04-01 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-03-25,湖北省,焦煤,2100.00,到厂价,14,2024-03-25 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-03-18,湖北省,焦煤,2100.00,到厂价,15,2024-03-18 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-03-11,湖北省,焦煤,2250.00,到厂价,16,2024-03-11 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-03-04,湖北省,焦煤,2250.00,到厂价,17,2024-03-04 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-02-26,湖北省,焦煤,2300.00,到厂价,18,2024-02-26 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-02-19,湖北省,焦煤,2300.00,到厂价,19,2024-02-19 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-02-05,湖北省,焦煤,2300.00,到厂价,20,2024-02-05 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-01-29,湖北省,焦煤,2240.00,到厂价,21,2024-01-29 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-01-22,湖北省,焦煤,2140.00,到厂价,22,2024-01-22 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-01-15,湖北省,焦煤,2040.00,到厂价,23,2024-01-15 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2024-01-08,湖北省,焦煤,2040.00,到厂价,24,2024-01-08 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2023-12-25,湖北省,焦煤,2040.00,到厂价,25,2023-12-25 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2023-12-18,湖北省,焦煤,2040.00,到厂价,26,2023-12-18 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2023-12-11,湖北省,焦煤,2040.00,到厂价,27,2023-12-11 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2023-12-04,湖北省,焦煤,2040.00,到厂价,28,2023-12-04 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2023-11-27,湖北省,焦煤,2040.00,到厂价,29,2023-11-27 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2023-11-20,湖北省,焦煤,2040.00,到厂价,30,2023-11-20 00:00:00,1,0,2024-07-17 09:33:08,0,2024-07-17 09:33:08,,,
2023-11-13,湖北省,焦煤,2040.00,到厂价,31,2023-11-13 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-11-06,湖北省,焦煤,2040.00,到厂价,32,2023-11-06 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-10-30,湖北省,焦煤,2040.00,到厂价,33,2023-10-30 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-10-23,湖北省,焦煤,2040.00,到厂价,34,2023-10-23 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-10-16,湖北省,焦煤,2040.00,到厂价,35,2023-10-16 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-10-09,湖北省,焦煤,2040.00,到厂价,36,2023-10-09 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-09-25,湖北省,焦煤,2040.00,到厂价,37,2023-09-25 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-09-18,湖北省,焦煤,2040.00,到厂价,38,2023-09-18 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-09-11,湖北省,焦煤,1950.00,到厂价,39,2023-09-11 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-09-04,湖北省,焦煤,1950.00,到厂价,40,2023-09-04 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-08-28,湖北省,焦煤,1950.00,到厂价,41,2023-08-28 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-08-21,湖北省,焦煤,1950.00,到厂价,42,2023-08-21 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-08-14,湖北省,焦煤,1950.00,到厂价,43,2023-08-14 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-08-07,湖北省,焦煤,1950.00,到厂价,44,2023-08-07 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-07-31,湖北省,焦煤,1950.00,到厂价,45,2023-07-31 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-07-24,湖北省,焦煤,1950.00,到厂价,46,2023-07-24 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-07-17,湖北省,焦煤,1800.00,到厂价,47,2023-07-17 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-07-10,湖北省,焦煤,1800.00,到厂价,48,2023-07-10 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-07-03,湖北省,焦煤,1800.00,到厂价,49,2023-07-03 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-06-26,湖北省,焦煤,1800.00,到厂价,50,2023-06-26 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-06-19,湖北省,焦煤,1800.00,到厂价,51,2023-06-19 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-06-12,湖北省,焦煤,1800.00,到厂价,52,2023-06-12 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-06-05,湖北省,焦煤,1900.00,到厂价,53,2023-06-05 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-05-29,湖北省,焦煤,1900.00,到厂价,54,2023-05-29 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-05-22,湖北省,焦煤,1900.00,到厂价,55,2023-05-22 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-05-15,湖北省,焦煤,1900.00,到厂价,56,2023-05-15 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-05-08,湖北省,焦煤,2000.00,到厂价,57,2023-05-08 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-05-04,湖北省,焦煤,2000.00,到厂价,58,2023-05-04 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-04-24,湖北省,焦煤,2200.00,到厂价,59,2023-04-24 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-04-17,湖北省,焦煤,2300.00,到厂价,60,2023-04-17 00:00:00,1,0,2024-07-17 09:33:12,0,2024-07-17 09:33:12,,,
2023-04-10,湖北省,焦煤,2500.00,到厂价,61,2023-04-10 00:00:00,1,0,2024-07-17 09:33:14,0,2024-07-17 09:33:14,,,
2023-04-03,湖北省,焦煤,2500.00,到厂价,62,2023-04-03 00:00:00,1,0,2024-07-17 09:33:14,0,2024-07-17 09:33:14,,,
2023-03-27,湖北省,焦煤,2500.00,到厂价,63,2023-03-27 00:00:00,1,0,2024-07-17 09:33:14,0,2024-07-17 09:33:14,,,
2023-03-20,湖北省,焦煤,2500.00,到厂价,64,2023-03-20 00:00:00,1,0,2024-07-17 09:33:14,0,2024-07-17 09:33:14,,,
2023-03-13,湖北省,焦煤,2500.00,到厂价,65,2023-03-13 00:00:00,1,0,2024-07-17 09:33:14,0,2024-07-17 09:33:14,,,
2023-03-06,湖北省,焦煤,2500.00,到厂价,66,2023-03-06 00:00:00,1,0,2024-07-17 09:33:14,0,2024-07-17 09:33:14,,,
2023-02-27,湖北省,焦煤,2500.00,到厂价,67,2023-02-27 00:00:00,1,0,2024-07-17 09:33:14,0,2024-07-17 09:33:14,,,
2023-02-20,湖北省,焦煤,2500.00,到厂价,68,2023-02-20 00:00:00,1,0,2024-07-17 09:33:14,0,2024-07-17 09:33:14,,,
2023-02-13,湖北省,焦煤,2500.00,到厂价,69,2023-02-13 00:00:00,1,0,2024-07-17 09:33:14,0,2024-07-17 09:33:14,,,
