时间,产品名称,报价地,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-18,喷吹煤,哈密市,8.00,30.00,0.50,,5800.00,395.00,车板价,23,2024-07-18 00:00:00,1,0,2024-07-20 02:41:55,0,2024-07-20 02:41:55,,,
2024-07-18,动力煤1#,翼城县,19.00,12.50,0.95,,6000.00,780.00,坑口价,24,2024-07-18 00:00:00,1,0,2024-07-20 02:41:55,0,2024-07-20 02:41:55,,,
2024-07-17,贫煤,榆次区,20.00,13.00,1.20,,6000.00,760.00,坑口价,25,2024-07-17 00:00:00,1,0,2024-07-20 02:41:55,0,2024-07-20 02:41:55,,,
2024-07-17,贫煤,左权县,15.00,17.00,0.90,,6200.00,770.00,坑口价,26,2024-07-17 00:00:00,1,0,2024-07-20 02:41:55,0,2024-07-20 02:41:55,,,
2024-07-17,喷吹煤3#,邯郸市,11.00,13.00,0.70,,6000.00,1250.00,车板价,27,2024-07-17 00:00:00,1,0,2024-07-20 02:41:55,0,2024-07-20 02:41:55,,,
2024-07-17,喷吹煤2#,邯郸市,11.00,11.00,0.50,,,1155.00,长协价,28,2024-07-17 00:00:00,1,0,2024-07-20 02:41:55,0,2024-07-20 02:41:55,,,
2024-07-17,喷吹煤1#,邯郸市,11.00,11.00,0.50,,,1155.00,市场价,29,2024-07-17 00:00:00,1,0,2024-07-20 02:41:55,0,2024-07-20 02:41:55,,,
2024-07-17,喷吹煤,潞城市,10.50,13.00,0.35,,6700.00,1160.00,车板价,30,2024-07-17 00:00:00,1,0,2024-07-20 02:41:55,0,2024-07-20 02:41:55,,,
2024-07-17,喷吹煤,哈密市,8.00,30.00,0.50,,5800.00,395.00,车板价,31,2024-07-17 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-17,喷吹煤,京唐港,11.00,12.00,0.30,,,1180.00,场地价,32,2024-07-17 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-17,喷吹煤,潞城市,10.50,13.00,0.35,,6700.00,1160.00,车板价,33,2024-07-17 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-17,喷吹煤,长治市,12.50,15.50,0.45,,6000.00,1130.00,车板价,34,2024-07-17 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-17,喷吹煤,寿阳县,11.50,12.00,0.75,,7100.00,1140.00,车板价,35,2024-07-17 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-17,动力煤1#,翼城县,19.00,12.50,0.95,,6000.00,780.00,坑口价,36,2024-07-17 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-16,贫煤,左权县,15.00,17.00,0.90,,6200.00,770.00,坑口价,37,2024-07-16 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-16,贫煤,榆次区,20.00,13.00,1.20,,6000.00,760.00,坑口价,38,2024-07-16 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-16,喷吹煤3#,邯郸市,11.00,13.00,0.70,,6000.00,1250.00,车板价,39,2024-07-16 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-16,喷吹煤2#,邯郸市,11.00,11.00,0.50,,,1155.00,长协价,40,2024-07-16 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-16,喷吹煤1#,邯郸市,11.00,11.00,0.50,,,1155.00,市场价,41,2024-07-16 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-16,喷吹煤,寿阳县,11.50,12.00,0.75,,7100.00,1140.00,车板价,42,2024-07-16 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-16,喷吹煤,京唐港,11.00,12.00,0.30,,,1180.00,场地价,43,2024-07-16 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-16,喷吹煤,屯留县,9.50,15.50,0.35,,6800.00,1160.00,车板价,44,2024-07-16 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-16,喷吹煤,长治市,12.50,15.50,0.45,,6000.00,1130.00,车板价,45,2024-07-16 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-16,喷吹煤,潞城市,10.50,13.00,0.35,,6700.00,1160.00,车板价,46,2024-07-16 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-16,喷吹煤,哈密市,8.00,30.00,0.50,,5800.00,395.00,车板价,47,2024-07-16 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-16,动力煤1#,翼城县,19.00,12.50,0.95,,6000.00,780.00,坑口价,48,2024-07-16 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-15,贫煤,榆次区,20.00,13.00,1.20,,6000.00,760.00,坑口价,49,2024-07-15 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-15,贫煤,左权县,15.00,17.00,0.90,,6200.00,770.00,坑口价,50,2024-07-15 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-15,喷吹煤3#,邯郸市,11.00,13.00,0.70,,6000.00,1250.00,车板价,51,2024-07-15 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-15,喷吹煤2#,邯郸市,11.00,11.00,0.50,,,1155.00,长协价,52,2024-07-15 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-15,喷吹煤1#,邯郸市,11.00,11.00,0.50,,,1155.00,市场价,53,2024-07-15 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-15,喷吹煤,屯留县,9.50,15.50,0.35,,6800.00,1160.00,车板价,54,2024-07-15 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-15,喷吹煤,潞城市,10.50,13.00,0.35,,6700.00,1160.00,车板价,55,2024-07-15 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-15,喷吹煤,哈密市,8.00,30.00,0.50,,5800.00,395.00,车板价,56,2024-07-15 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-15,喷吹煤,京唐港,11.00,12.00,0.30,,,1180.00,场地价,57,2024-07-15 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-15,喷吹煤,寿阳县,11.50,12.00,0.75,,7100.00,1140.00,车板价,58,2024-07-15 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-15,喷吹煤,长治市,12.50,15.50,0.45,,6000.00,1130.00,车板价,59,2024-07-15 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-15,动力煤1#,翼城县,19.00,12.50,0.95,,6000.00,780.00,坑口价,60,2024-07-15 00:00:00,1,0,2024-07-20 02:41:58,0,2024-07-20 02:41:58,,,
2024-07-12,贫煤,左权县,15.00,17.00,0.90,,6200.00,770.00,坑口价,61,2024-07-12 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-12,贫煤,榆次区,20.00,13.00,1.20,,6000.00,760.00,坑口价,62,2024-07-12 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-12,喷吹煤3#,邯郸市,11.00,13.00,0.70,,6000.00,1250.00,车板价,63,2024-07-12 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-12,喷吹煤2#,邯郸市,11.00,11.00,0.50,,,1155.00,长协价,64,2024-07-12 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-12,喷吹煤1#,邯郸市,11.00,11.00,0.50,,,1155.00,市场价,65,2024-07-12 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-12,喷吹煤,屯留县,9.50,15.50,0.35,,6800.00,1160.00,车板价,66,2024-07-12 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-12,喷吹煤,哈密市,8.00,30.00,0.50,,5800.00,395.00,车板价,67,2024-07-12 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-12,喷吹煤,长治市,12.50,15.50,0.45,,6000.00,1130.00,车板价,68,2024-07-12 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-12,喷吹煤,寿阳县,11.50,12.00,0.75,,7100.00,1140.00,车板价,69,2024-07-12 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-12,喷吹煤,京唐港,11.00,12.00,0.30,,,1180.00,场地价,70,2024-07-12 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-12,喷吹煤,潞城市,10.50,13.00,0.35,,6700.00,1160.00,车板价,71,2024-07-12 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-12,动力煤1#,翼城县,19.00,12.50,0.95,,6000.00,780.00,坑口价,72,2024-07-12 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-11,贫煤,榆次区,20.00,13.00,1.20,,6000.00,760.00,坑口价,73,2024-07-11 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-11,贫煤,左权县,15.00,17.00,0.90,,6200.00,770.00,坑口价,74,2024-07-11 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-11,喷吹煤3#,邯郸市,11.00,13.00,0.70,,6000.00,1250.00,车板价,75,2024-07-11 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-11,喷吹煤2#,邯郸市,11.00,11.00,0.50,,,1155.00,长协价,76,2024-07-11 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-11,喷吹煤1#,邯郸市,11.00,11.00,0.50,,,1155.00,市场价,77,2024-07-11 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-11,喷吹煤,哈密市,8.00,30.00,0.50,,5800.00,395.00,车板价,78,2024-07-11 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-11,喷吹煤,潞城市,10.50,13.00,0.35,,6700.00,1160.00,车板价,79,2024-07-11 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-11,喷吹煤,寿阳县,11.50,12.00,0.75,,7100.00,1140.00,车板价,80,2024-07-11 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-11,喷吹煤,长治市,12.50,15.50,0.45,,6000.00,1130.00,车板价,81,2024-07-11 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-11,喷吹煤,屯留县,9.50,15.50,0.35,,6800.00,1160.00,车板价,82,2024-07-11 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-11,喷吹煤,京唐港,11.00,12.00,0.30,,,1180.00,场地价,83,2024-07-11 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-11,动力煤1#,翼城县,19.00,12.50,0.95,,6000.00,780.00,坑口价,84,2024-07-11 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-10,贫煤,左权县,15.00,17.00,0.90,,6200.00,770.00,坑口价,85,2024-07-10 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-10,贫煤,榆次区,20.00,13.00,1.20,,6000.00,760.00,坑口价,86,2024-07-10 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-10,喷吹煤3#,邯郸市,11.00,13.00,0.70,,6000.00,1250.00,车板价,87,2024-07-10 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-10,喷吹煤2#,邯郸市,11.00,11.00,0.50,,,1155.00,长协价,88,2024-07-10 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-10,喷吹煤1#,邯郸市,11.00,11.00,0.50,,,1155.00,市场价,89,2024-07-10 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-10,喷吹煤,哈密市,8.00,30.00,0.50,,5800.00,395.00,车板价,90,2024-07-10 00:00:00,1,0,2024-07-20 02:42:00,0,2024-07-20 02:42:00,,,
2024-07-10,喷吹煤,长治市,12.50,15.50,0.45,,6000.00,1130.00,车板价,91,2024-07-10 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-10,喷吹煤,屯留县,9.50,15.50,0.35,,6800.00,1160.00,车板价,92,2024-07-10 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-10,喷吹煤,京唐港,11.00,12.00,0.30,,,1180.00,场地价,93,2024-07-10 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-10,喷吹煤,哈密市,8.00,30.00,0.50,,5800.00,395.00,车板价,94,2024-07-10 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-10,喷吹煤,潞城市,10.50,13.00,0.35,,6700.00,1160.00,车板价,95,2024-07-10 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-10,动力煤1#,翼城县,19.00,12.50,0.95,,6000.00,780.00,坑口价,96,2024-07-10 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-09,贫煤,榆次区,20.00,13.00,1.20,,6000.00,760.00,坑口价,97,2024-07-09 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-09,贫煤,左权县,15.00,17.00,0.90,,6200.00,770.00,坑口价,98,2024-07-09 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-09,喷吹煤3#,邯郸市,11.00,13.00,0.70,,6000.00,1250.00,车板价,99,2024-07-09 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-09,喷吹煤2#,邯郸市,11.00,11.00,0.50,,,1155.00,长协价,100,2024-07-09 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-09,喷吹煤1#,邯郸市,11.00,11.00,0.50,,,1155.00,市场价,101,2024-07-09 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-09,喷吹煤,京唐港,11.00,12.00,0.30,,,1165.00,场地价,102,2024-07-09 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-09,喷吹煤,寿阳县,11.50,12.00,0.75,,7100.00,1140.00,车板价,103,2024-07-09 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-09,喷吹煤,屯留县,9.50,15.50,0.35,,6800.00,1160.00,车板价,104,2024-07-09 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-09,喷吹煤,哈密市,8.00,30.00,0.50,,5800.00,395.00,车板价,105,2024-07-09 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-09,喷吹煤,长治市,12.50,15.50,0.45,,6000.00,1130.00,车板价,106,2024-07-09 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-09,喷吹煤,潞城市,10.50,13.00,0.35,,6700.00,1160.00,车板价,107,2024-07-09 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-09,动力煤1#,翼城县,19.00,12.50,0.95,,6000.00,780.00,坑口价,108,2024-07-09 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-08,贫煤,榆次区,20.00,13.00,1.20,,6000.00,760.00,坑口价,109,2024-07-08 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-08,贫煤,左权县,15.00,17.00,0.90,,6200.00,770.00,坑口价,110,2024-07-08 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-08,喷吹煤3#,邯郸市,11.00,13.00,0.70,,6000.00,1250.00,车板价,111,2024-07-08 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-08,喷吹煤2#,邯郸市,11.00,11.00,0.50,,,1155.00,长协价,112,2024-07-08 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-08,喷吹煤1#,邯郸市,11.00,11.00,0.50,,,1155.00,市场价,113,2024-07-08 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-08,喷吹煤,寿阳县,11.50,12.00,0.75,,7100.00,1140.00,车板价,114,2024-07-08 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-08,喷吹煤,长治市,12.50,15.50,0.45,,6000.00,1130.00,车板价,115,2024-07-08 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-08,喷吹煤,京唐港,11.00,12.00,0.30,,,1165.00,场地价,116,2024-07-08 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-08,喷吹煤,潞城市,10.50,13.00,0.35,,6700.00,1160.00,车板价,117,2024-07-08 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-08,喷吹煤,哈密市,8.00,30.00,0.50,,5800.00,395.00,车板价,118,2024-07-08 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-08,喷吹煤,屯留县,9.50,15.50,0.35,,6800.00,1160.00,车板价,119,2024-07-08 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-08,动力煤1#,翼城县,19.00,12.50,0.95,,6000.00,780.00,坑口价,120,2024-07-08 00:00:00,1,0,2024-07-20 02:42:03,0,2024-07-20 02:42:03,,,
2024-07-05,贫煤,榆次区,20.00,13.00,1.20,,6000.00,780.00,坑口价,121,2024-07-05 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-05,贫煤,左权县,15.00,17.00,0.90,,6200.00,790.00,坑口价,122,2024-07-05 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-05,喷吹煤3#,邯郸市,11.00,13.00,0.70,,6000.00,1250.00,车板价,123,2024-07-05 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-05,喷吹煤2#,邯郸市,11.00,11.00,0.50,,,1155.00,长协价,124,2024-07-05 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-05,喷吹煤1#,邯郸市,11.00,11.00,0.50,,,1155.00,市场价,125,2024-07-05 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-05,喷吹煤,哈密市,8.00,30.00,0.50,,5800.00,395.00,车板价,126,2024-07-05 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-05,喷吹煤,长治市,12.50,15.50,0.45,,6000.00,1130.00,车板价,127,2024-07-05 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-05,喷吹煤,屯留县,9.50,15.50,0.35,,6800.00,1160.00,车板价,128,2024-07-05 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-05,喷吹煤,潞城市,10.50,13.00,0.35,,6700.00,1160.00,车板价,129,2024-07-05 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-05,喷吹煤,京唐港,11.00,12.00,0.30,,,1165.00,场地价,130,2024-07-05 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-05,喷吹煤,寿阳县,11.50,12.00,0.75,,7100.00,1140.00,车板价,131,2024-07-05 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-05,动力煤1#,翼城县,19.00,12.50,0.95,,6000.00,805.00,坑口价,132,2024-07-05 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-04,贫煤,榆次区,20.00,13.00,1.20,,6000.00,780.00,坑口价,133,2024-07-04 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-04,贫煤,左权县,15.00,17.00,0.90,,6200.00,790.00,坑口价,134,2024-07-04 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-04,喷吹煤3#,邯郸市,11.00,13.00,0.70,,6000.00,1250.00,车板价,135,2024-07-04 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-04,喷吹煤2#,邯郸市,11.00,11.00,0.50,,,1155.00,长协价,136,2024-07-04 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-04,喷吹煤1#,邯郸市,11.00,11.00,0.50,,,1155.00,市场价,137,2024-07-04 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-04,喷吹煤,哈密市,8.00,30.00,0.50,,5800.00,395.00,车板价,138,2024-07-04 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-04,喷吹煤,京唐港,11.00,12.00,0.30,,,1165.00,场地价,139,2024-07-04 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-04,喷吹煤,屯留县,9.50,15.50,0.35,,6800.00,1160.00,车板价,140,2024-07-04 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-04,喷吹煤,潞城市,10.50,13.00,0.35,,6700.00,1160.00,车板价,141,2024-07-04 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-04,喷吹煤,寿阳县,11.50,12.00,0.75,,7100.00,1140.00,车板价,142,2024-07-04 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-04,喷吹煤,长治市,12.50,15.50,0.45,,6000.00,1130.00,车板价,143,2024-07-04 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
2024-07-04,动力煤1#,翼城县,19.00,12.50,0.95,,6000.00,805.00,坑口价,144,2024-07-04 00:00:00,1,0,2024-07-20 02:42:07,0,2024-07-20 02:42:07,,,
