时间,煤炭产地,产品名称,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06-24,山西省,主焦煤,2010.00,到厂价,1,2024-06-24 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-06-17,山西省,主焦煤,2010.00,到厂价,2,2024-06-17 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-06-03,山西省,主焦煤,2010.00,到厂价,3,2024-06-03 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-05-27,山西省,主焦煤,2010.00,到厂价,4,2024-05-27 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-05-20,山西省,主焦煤,2010.00,到厂价,5,2024-05-20 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-05-13,山西省,主焦煤,2010.00,到厂价,6,2024-05-13 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-05-06,山西省,主焦煤,2010.00,到厂价,7,2024-05-06 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-04-29,山西省,主焦煤,1950.00,到厂价,8,2024-04-29 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-04-22,山西省,主焦煤,1950.00,到厂价,9,2024-04-22 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-04-15,山西省,主焦煤,1950.00,到厂价,10,2024-04-15 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-04-08,山西省,主焦煤,1950.00,到厂价,11,2024-04-08 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-04-01,山西省,主焦煤,2100.00,到厂价,12,2024-04-01 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-03-25,山西省,主焦煤,2100.00,到厂价,13,2024-03-25 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-03-18,山西省,主焦煤,2100.00,到厂价,14,2024-03-18 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-03-11,山西省,主焦煤,2250.00,到厂价,15,2024-03-11 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-03-04,山西省,主焦煤,2250.00,到厂价,16,2024-03-04 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-02-26,山西省,主焦煤,2300.00,到厂价,17,2024-02-26 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
2024-02-19,山西省,主焦煤,2300.00,到厂价,18,2024-02-19 00:00:00,1,0,2024-07-17 09:30:43,0,2024-07-17 09:30:43,,,
