时间,交易品种,成交量(吨),成交额（元）,收盘价(元/吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-03-20,SHEA,0.00,0.00,72.50,81,2024-03-20 00:00:00,1,0,2024-07-21 05:10:39,0,2024-07-21 05:10:39,,,
2024-03-19,SHEA,1413.00,102442.50,72.50,82,2024-03-19 00:00:00,1,0,2024-07-21 05:10:39,0,2024-07-21 05:10:39,,,
2024-03-18,SHEA,30000.00,2148000.00,71.60,83,2024-03-18 00:00:00,1,0,2024-07-21 05:10:39,0,2024-07-21 05:10:39,,,
2024-03-15,SHEA,30000.00,2154000.00,71.80,84,2024-03-15 00:00:00,1,0,2024-07-21 05:10:39,0,2024-07-21 05:10:39,,,
2024-03-14,SHEA,30000.00,2151000.00,71.70,85,2024-03-14 00:00:00,1,0,2024-07-21 05:10:39,0,2024-07-21 05:10:39,,,
2024-03-13,SHEA,30341.00,2190553.41,72.20,86,2024-03-13 00:00:00,1,0,2024-07-21 05:10:39,0,2024-07-21 05:10:39,,,
2024-03-12,SHEA,32000.00,2320000.00,72.50,87,2024-03-12 00:00:00,1,0,2024-07-21 05:10:39,0,2024-07-21 05:10:39,,,
2024-03-11,SHEA,30000.00,2175000.00,72.50,88,2024-03-11 00:00:00,1,0,2024-07-21 05:10:39,0,2024-07-21 05:10:39,,,
2024-03-08,SHEA,0.00,0.00,73.00,89,2024-03-08 00:00:00,1,0,2024-07-21 05:10:39,0,2024-07-21 05:10:39,,,
2024-03-07,SHEA,30000.00,2190000.00,73.00,90,2024-03-07 00:00:00,1,0,2024-07-21 05:10:39,0,2024-07-21 05:10:39,,,
2024-03-06,SHEA,744.00,54584.00,73.37,91,2024-03-06 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-03-05,SHEA,30888.00,2261262.00,73.21,92,2024-03-05 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-03-04,SHEA,30305.00,2137569.95,70.54,93,2024-03-04 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-03-01,SHEA,20000.00,1450000.00,72.50,94,2024-03-01 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-02-29,SHEA,88.00,6336.00,72.00,95,2024-02-29 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-02-28,SHEA,0.00,0.00,70.00,96,2024-02-28 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-02-27,SHEA,20000.00,1400000.00,70.00,97,2024-02-27 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-02-26,SHEA,0.00,0.00,70.10,98,2024-02-26 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-02-23,SHEA,20000.00,1402000.00,70.10,99,2024-02-23 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-02-22,SHEA,20000.00,1402000.00,70.10,100,2024-02-22 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-02-21,SHEA,0.00,0.00,70.00,101,2024-02-21 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-02-20,SHEA,20000.00,1400000.00,70.00,102,2024-02-20 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-02-19,SHEA,10000.00,700000.00,70.00,103,2024-02-19 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-02-08,SHEA,0.00,0.00,70.00,104,2024-02-08 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-02-07,SHEA,0.00,0.00,70.00,105,2024-02-07 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-02-06,SHEA,10000.00,700000.00,70.00,106,2024-02-06 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-02-05,SHEA,0.00,0.00,70.00,107,2024-02-05 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-02-02,SHEA,0.00,0.00,70.00,108,2024-02-02 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-02-01,SHEA,0.00,0.00,70.00,109,2024-02-01 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-01-31,SHEA,0.00,0.00,70.00,110,2024-01-31 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-01-30,SHEA,20000.00,1400000.00,70.00,111,2024-01-30 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-01-29,SHEA,0.00,0.00,70.00,112,2024-01-29 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-01-26,SHEA,20000.00,1400000.00,70.00,113,2024-01-26 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-01-25,SHEA,0.00,0.00,69.82,114,2024-01-25 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-01-24,SHEA,0.00,0.00,69.82,115,2024-01-24 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-01-23,SHEA,0.00,0.00,69.82,116,2024-01-23 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-01-22,SHEA,22540.00,1573720.05,69.82,117,2024-01-22 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-01-19,SHEA,0.00,0.00,69.50,118,2024-01-19 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-01-18,SHEA,0.00,0.00,69.50,119,2024-01-18 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-01-17,SHEA,0.00,0.00,69.50,120,2024-01-17 00:00:00,1,0,2024-07-21 05:10:41,0,2024-07-21 05:10:41,,,
2024-01-16,SHEA,15000.00,1042500.00,69.50,121,2024-01-16 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2024-01-15,SHEA,15000.00,1042500.00,69.50,122,2024-01-15 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2024-01-12,SHEA,0.00,0.00,70.16,123,2024-01-12 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2024-01-11,SHEA,0.00,0.00,70.16,124,2024-01-11 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2024-01-10,SHEA,0.00,0.00,70.16,125,2024-01-10 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2024-01-09,SHEA,0.00,0.00,70.16,126,2024-01-09 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2024-01-08,SHEA,0.00,0.00,70.16,127,2024-01-08 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2024-01-05,SHEA,0.00,0.00,70.16,128,2024-01-05 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2024-01-04,SHEA,0.00,0.00,70.16,129,2024-01-04 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2024-01-03,SHEA,0.00,0.00,70.16,130,2024-01-03 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
2024-01-02,SHEA,0.00,0.00,70.16,131,2024-01-02 00:00:00,1,0,2024-07-21 05:10:44,0,2024-07-21 05:10:44,,,
