时间,项目名称,当月值(亿千瓦时),同比增长(%),累计值(亿千瓦时),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-06,城乡居民生活用电量,825.00,14.30,5331.00,6.60,44,2020-06-30 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2020-05,城乡居民生活用电量,791.00,15.00,4506.00,5.20,45,2020-05-31 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2020-04,城乡居民生活用电量,810.00,6.50,3734.00,3.90,46,2020-04-30 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2020-03,城乡居民生活用电量,988.00,5.30,2932.00,3.50,47,2020-03-31 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2020-02,城乡居民生活用电量,988.00,3.10,1940.00,2.40,48,2020-02-29 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2019-12,城乡居民生活用电量,,,10250.00,5.70,49,2019-12-31 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2019-11,城乡居民生活用电量,696.00,4.10,9468.00,5.70,50,2019-11-30 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2019-10,城乡居民生活用电量,769.00,2.70,8777.00,5.90,51,2019-10-31 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2019-09,城乡居民生活用电量,1063.00,3.30,8010.00,6.30,52,2019-09-30 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2019-08,城乡居民生活用电量,1096.00,-1.80,6947.00,6.80,53,2019-08-31 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2019-07,城乡居民生活用电量,859.00,4.60,5851.00,8.80,54,2019-07-31 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2019-06,城乡居民生活用电量,718.00,5.70,4993.00,9.60,55,2019-06-30 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2019-05,城乡居民生活用电量,683.00,6.80,4276.00,10.30,56,2019-05-31 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2019-04,城乡居民生活用电量,761.00,10.50,3591.00,10.90,57,2019-04-30 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2019-03,城乡居民生活用电量,930.00,10.60,2830.00,11.00,58,2019-03-31 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2019-02,城乡居民生活用电量,965.00,8.30,1899.00,11.10,59,2019-02-28 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2018-12,城乡居民生活用电量,,,9685.00,10.40,60,2018-12-31 00:00:00,1,0,2024-07-20 16:01:50,0,2024-07-20 16:01:50,,,
2018-11,城乡居民生活用电量,668.00,4.60,8952.00,10.50,61,2018-11-30 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2018-10,城乡居民生活用电量,750.00,7.10,8285.00,11.10,62,2018-10-31 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2018-09,城乡居民生活用电量,1032.00,6.90,7534.00,11.50,63,2018-09-30 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2018-08,城乡居民生活用电量,1113.00,6.70,6501.00,12.30,64,2018-08-31 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2018-07,城乡居民生活用电量,824.00,14.60,5391.00,13.60,65,2018-07-31 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2018-06,城乡居民生活用电量,669.00,9.40,4555.00,13.20,66,2018-06-30 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2018-05,城乡居民生活用电量,642.00,10.30,3889.00,13.90,67,2018-05-31 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2018-04,城乡居民生活用电量,688.00,7.80,3260.00,15.00,68,2018-04-30 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2018-03,城乡居民生活用电量,890.00,21.10,2572.00,17.20,69,2018-03-31 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2018-02,城乡居民生活用电量,,,1683.00,15.20,70,2018-02-28 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2017-12,城乡居民生活用电量,,,8695.00,7.80,71,2017-12-31 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2017-11,城乡居民生活用电量,641.00,7.90,8018.00,7.70,72,2017-11-30 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2017-10,城乡居民生活用电量,688.00,8.70,7376.00,7.60,73,2017-10-31 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2017-09,城乡居民生活用电量,953.00,11.70,6688.00,7.50,74,2017-09-30 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2017-08,城乡居民生活用电量,1021.00,16.40,5735.00,6.80,75,2017-08-31 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2017-07,城乡居民生活用电量,724.00,7.60,4713.00,4.90,76,2017-07-31 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2017-06,城乡居民生活用电量,600.00,7.40,3990.00,4.50,77,2017-06-30 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2017-05,城乡居民生活用电量,586.00,7.00,3392.00,4.10,78,2017-05-31 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2017-04,城乡居民生活用电量,637.00,6.50,2806.00,3.60,79,2017-04-30 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2017-03,城乡居民生活用电量,713.00,1.40,2168.00,2.80,80,2017-03-31 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2017-02,城乡居民生活用电量,766.00,7.20,1467.00,3.50,81,2017-02-28 00:00:00,1,0,2024-07-20 16:01:53,0,2024-07-20 16:01:53,,,
2024-06,城乡居民生活用电量,1166.00,5.20,6757.00,9.00,165,2024-06-30 00:00:00,1,0,2024-08-01 10:44:03,0,2024-08-01 10:44:03,,,
2024-09,城乡居民生活用电量,1323.00,27.80,11721.00,12.60,166,2024-09-30 00:00:00,1,0,2024-11-07 01:52:11,0,2024-11-07 01:52:11,,,
2024-08,城乡居民生活用电量,1918.00,23.70,10398.00,10.90,167,2024-08-31 00:00:00,1,0,2024-11-07 01:52:11,0,2024-11-07 01:52:11,,,
2024-07,城乡居民生活用电量,1727.00,5.90,8482.00,8.40,168,2024-07-31 00:00:00,1,0,2024-11-07 01:52:11,0,2024-11-07 01:52:11,,,
2024-10,城乡居民生活用电量,932.00,8.10,12659.00,12.30,169,2024-10-31 00:00:00,1,0,2024-11-20 23:17:40,0,2024-11-20 23:17:40,,,
2024-11,城乡居民生活用电量,963.00,2.90,13621.00,11.60,170,2024-11-30 00:00:00,1,0,2024-12-20 23:19:47,0,2024-12-20 23:19:47,,,
2024-12,城乡居民生活用电量,,,14942.00,10.60,171,2024-12-31 00:00:00,1,0,2025-01-22 23:16:27,0,2025-01-22 23:16:27,,,
2025-02,城乡居民生活用电量,1292.00,-4.20,2740.00,0.10,172,2025-02-28 00:00:00,1,0,2025-03-19 23:17:18,0,2025-03-19 23:17:18,,,
2025-03,城乡居民生活用电量,1114.00,5.00,3853.00,1.50,173,2025-03-31 00:00:00,1,0,2025-04-18 23:18:18,0,2025-04-18 23:18:18,,,
2025-04,城乡居民生活用电量,936.00,7.00,4789.00,2.50,174,2025-04-30 00:00:00,1,0,2025-05-21 23:18:52,0,2025-05-21 23:18:52,,,
2025-05,城乡居民生活用电量,1013.00,9.60,5802.00,3.70,175,2025-05-31 00:00:00,1,0,2025-06-20 23:19:48,0,2025-06-20 23:19:48,,,
2025-06,城乡居民生活用电量,1291.00,10.80,7093.00,4.90,176,2025-06-30 00:00:00,1,0,2025-07-21 23:18:10,0,2025-07-21 23:18:10,,,
2025-07,城乡居民生活用电量,2039.00,18.00,9132.00,7.60,177,2025-07-31 00:00:00,1,0,2025-08-25 23:17:57,0,2025-08-25 23:17:57,,,
