时间,城市,产品名称,本期价格,价格类型,备注,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-19,包头市,二级焦,1750.00,出厂价,A13.5S0.8 CSR55,1,2024-07-19 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-19,赤峰市,二级焦,2020.00,出厂价,A13.5S0.8 CSR60,2,2024-07-19 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-19,乌海市,二级焦,1600.00,出厂价,A13.5S0.8 CSR60,3,2024-07-19 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-18,包头市,二级焦,1750.00,出厂价,A13.5S0.8 CSR55,4,2024-07-18 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-18,赤峰市,二级焦,2020.00,出厂价,A13.5S0.8 CSR60,5,2024-07-18 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-18,乌海市,二级焦,1600.00,出厂价,A13.5S0.8 CSR60,6,2024-07-18 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-17,包头市,二级焦,1750.00,出厂价,A13.5S0.8 CSR55,7,2024-07-17 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-17,赤峰市,二级焦,2020.00,出厂价,A13.5S0.8 CSR60,8,2024-07-17 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-17,乌海市,二级焦,1600.00,出厂价,A13.5S0.8 CSR60,9,2024-07-17 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-16,包头市,二级焦,1750.00,出厂价,A13.5S0.8 CSR55,10,2024-07-16 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-16,赤峰市,二级焦,2020.00,出厂价,A13.5S0.8 CSR60,11,2024-07-16 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-16,乌海市,二级焦,1600.00,出厂价,A13.5S0.8 CSR60,12,2024-07-16 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-15,包头市,二级焦,1750.00,出厂价,A13.5S0.8 CSR55,13,2024-07-15 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-15,赤峰市,二级焦,2020.00,出厂价,A13.5S0.8 CSR60,14,2024-07-15 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-15,乌海市,二级焦,1600.00,出厂价,A13.5S0.8 CSR60,15,2024-07-15 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-12,乌海市,二级焦,1600.00,出厂价,A13.5S0.8 CSR60,16,2024-07-12 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-12,包头市,二级焦,1750.00,出厂价,A13.5S0.8 CSR55,17,2024-07-12 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-12,赤峰市,二级焦,2020.00,出厂价,A13.5S0.8 CSR60,18,2024-07-12 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-11,乌海市,二级焦,1600.00,出厂价,A13.5S0.8 CSR60,19,2024-07-11 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-11,包头市,二级焦,1750.00,出厂价,A13.5S0.8 CSR55,20,2024-07-11 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-11,赤峰市,二级焦,2020.00,出厂价,A13.5S0.8 CSR60,21,2024-07-11 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-10,包头市,二级焦,1750.00,出厂价,A13.5S0.8 CSR55,22,2024-07-10 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-10,赤峰市,二级焦,2020.00,出厂价,A13.5S0.8 CSR60,23,2024-07-10 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-10,乌海市,二级焦,1600.00,出厂价,A13.5S0.8 CSR60,24,2024-07-10 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-09,包头市,二级焦,1750.00,出厂价,A13.5S0.8 CSR55,25,2024-07-09 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-09,赤峰市,二级焦,2020.00,出厂价,A13.5S0.8 CSR60,26,2024-07-09 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-09,乌海市,二级焦,1600.00,出厂价,A13.5S0.8 CSR60,27,2024-07-09 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-08,包头市,二级焦,1750.00,出厂价,A13.5S0.8 CSR55,28,2024-07-08 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-08,赤峰市,二级焦,2020.00,出厂价,A13.5S0.8 CSR60,29,2024-07-08 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-08,乌海市,二级焦,1600.00,出厂价,A13.5S0.8 CSR60,30,2024-07-08 00:00:00,1,0,2024-07-20 21:02:34,0,2024-07-20 21:02:34,,,
2024-07-05,包头市,二级焦,1750.00,出厂价,A13.5S0.8 CSR55,31,2024-07-05 00:00:00,1,0,2024-07-20 21:02:38,0,2024-07-20 21:02:38,,,
2024-07-05,赤峰市,二级焦,2020.00,出厂价,A13.5S0.8 CSR60,32,2024-07-05 00:00:00,1,0,2024-07-20 21:02:38,0,2024-07-20 21:02:38,,,
