时间,报价地区,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-15,榆次区,贫煤,20.00,13.00,1.20,,6000.00,760.00,0.00,坑口价,1,2024-07-15 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-15,榆次区,动力煤,21.50,13.50,1.70,,5000.00,690.00,0.00,车板价,2,2024-07-15 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-12,榆次区,贫煤,20.00,13.00,1.20,,6000.00,760.00,0.00,坑口价,3,2024-07-12 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-12,榆次区,动力煤,21.50,13.50,1.70,,5000.00,690.00,0.00,车板价,4,2024-07-12 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-11,榆次区,贫煤,20.00,13.00,1.20,,6000.00,760.00,0.00,坑口价,5,2024-07-11 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-11,榆次区,动力煤,21.50,13.50,1.70,,5000.00,690.00,0.00,车板价,6,2024-07-11 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-10,榆次区,贫煤,20.00,13.00,1.20,,6000.00,760.00,0.00,坑口价,7,2024-07-10 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-10,榆次区,动力煤,21.50,13.50,1.70,,5000.00,690.00,0.00,车板价,8,2024-07-10 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-09,榆次区,贫煤,20.00,13.00,1.20,,6000.00,760.00,0.00,坑口价,9,2024-07-09 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-09,榆次区,动力煤,21.50,13.50,1.70,,5000.00,690.00,0.00,车板价,10,2024-07-09 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-08,榆次区,贫煤,20.00,13.00,1.20,,6000.00,760.00,-20.00,坑口价,11,2024-07-08 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-08,榆次区,动力煤,21.50,13.50,1.70,,5000.00,690.00,-15.00,车板价,12,2024-07-08 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-05,榆次区,贫煤,20.00,13.00,1.20,,6000.00,780.00,0.00,坑口价,13,2024-07-05 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-05,榆次区,动力煤,21.50,13.50,1.70,,5000.00,705.00,0.00,车板价,14,2024-07-05 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-04,榆次区,贫煤,20.00,13.00,1.20,,6000.00,780.00,0.00,坑口价,15,2024-07-04 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-04,榆次区,动力煤,21.50,13.50,1.70,,5000.00,705.00,0.00,车板价,16,2024-07-04 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-03,榆次区,贫煤,20.00,13.00,1.20,,6000.00,780.00,0.00,坑口价,17,2024-07-03 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
2024-07-03,榆次区,动力煤,21.50,13.50,1.70,,5000.00,705.00,0.00,车板价,18,2024-07-03 00:00:00,1,0,2024-07-15 17:01:38,0,2024-07-15 17:01:38,,,
