时间,航线名称,本期(元/吨),上期(元/吨),环比增减(元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-17,天津-镇江(1-1.5万DWT),47.80,47.90,-0.10,-0.2%,36,2024-07-17 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-17,黄骅-上海(3-4万DWT),21.80,22.00,-0.20,-0.9%,37,2024-07-17 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-17,曹妃甸-宁波(4-5万DWT),21.60,21.70,-0.10,-0.5%,38,2024-07-17 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-17,秦皇岛-广州(6-7万DWT),29.30,29.50,-0.20,-0.7%,39,2024-07-17 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-17,秦皇岛-厦门(5-6万DWT),28.50,28.60,-0.10,-0.4%,40,2024-07-17 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-17,秦皇岛-张家港(4-5万DWT),22.40,22.60,-0.20,-0.9%,41,2024-07-17 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-17,天津-镇江(2-3万DWT),29.00,29.00,0.00,0.0%,42,2024-07-17 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-16,秦皇岛-广州(5-6万DWT),34.10,34.40,-0.30,-0.9%,43,2024-07-16 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-16,秦皇岛-福州(3-4万DWT),30.60,30.90,-0.30,-1.0%,44,2024-07-16 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-16,秦皇岛-宁波(1.5-2万DWT),36.50,36.80,-0.30,-0.8%,45,2024-07-16 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-16,秦皇岛-上海(4-5万DWT),20.90,21.40,-0.50,-2.3%,46,2024-07-16 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-16,秦皇岛-张家港(2-3万DWT),26.10,26.70,-0.60,-2.3%,47,2024-07-16 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-16,秦皇岛-南京(3-4万DWT),28.50,28.80,-0.30,-1.0%,48,2024-07-16 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-16,天津-上海(2-3万DWT),24.90,25.60,-0.70,-2.7%,49,2024-07-16 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-16,天津-镇江(1-1.5万DWT),47.90,48.10,-0.20,-0.4%,50,2024-07-16 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-16,黄骅-上海(3-4万DWT),22.00,22.50,-0.50,-2.2%,51,2024-07-16 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-16,曹妃甸-宁波(4-5万DWT),21.70,22.20,-0.50,-2.3%,52,2024-07-16 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-16,秦皇岛-广州(6-7万DWT),29.50,29.90,-0.40,-1.3%,53,2024-07-16 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-16,秦皇岛-厦门(5-6万DWT),28.60,28.90,-0.30,-1.0%,54,2024-07-16 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-16,秦皇岛-张家港(4-5万DWT),22.60,23.10,-0.50,-2.2%,55,2024-07-16 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-16,天津-镇江(2-3万DWT),29.00,29.60,-0.60,-2.0%,56,2024-07-16 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-15,秦皇岛-广州(5-6万DWT),34.40,34.70,-0.30,-0.9%,57,2024-07-15 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-15,秦皇岛-福州(3-4万DWT),30.90,31.20,-0.30,-1.0%,58,2024-07-15 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-15,秦皇岛-宁波(1.5-2万DWT),36.80,37.00,-0.20,-0.5%,59,2024-07-15 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-15,秦皇岛-上海(4-5万DWT),21.40,21.90,-0.50,-2.3%,60,2024-07-15 00:00:00,1,0,2024-07-20 06:32:17,0,2024-07-20 06:32:17,,,
2024-07-15,秦皇岛-张家港(2-3万DWT),26.70,27.00,-0.30,-1.1%,61,2024-07-15 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-15,秦皇岛-南京(3-4万DWT),28.80,29.30,-0.50,-1.7%,62,2024-07-15 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-15,天津-上海(2-3万DWT),25.60,25.90,-0.30,-1.2%,63,2024-07-15 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-15,天津-镇江(1-1.5万DWT),48.10,48.20,-0.10,-0.2%,64,2024-07-15 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-15,黄骅-上海(3-4万DWT),22.50,22.90,-0.40,-1.8%,65,2024-07-15 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-15,曹妃甸-宁波(4-5万DWT),22.20,22.60,-0.40,-1.8%,66,2024-07-15 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-15,秦皇岛-广州(6-7万DWT),29.90,30.20,-0.30,-1.0%,67,2024-07-15 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-15,秦皇岛-厦门(5-6万DWT),28.90,29.20,-0.30,-1.0%,68,2024-07-15 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-15,秦皇岛-张家港(4-5万DWT),23.10,23.70,-0.60,-2.5%,69,2024-07-15 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-15,天津-镇江(2-3万DWT),29.60,29.90,-0.30,-1.0%,70,2024-07-15 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-12,秦皇岛-广州(5-6万DWT),34.70,35.00,-0.30,-0.9%,71,2024-07-12 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-12,秦皇岛-福州(3-4万DWT),31.20,31.70,-0.50,-1.6%,72,2024-07-12 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-12,秦皇岛-宁波(1.5-2万DWT),37.00,37.40,-0.40,-1.1%,73,2024-07-12 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-12,秦皇岛-上海(4-5万DWT),21.90,22.50,-0.60,-2.7%,74,2024-07-12 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-12,秦皇岛-张家港(2-3万DWT),27.00,27.40,-0.40,-1.5%,75,2024-07-12 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-12,秦皇岛-南京(3-4万DWT),29.30,29.80,-0.50,-1.7%,76,2024-07-12 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-12,天津-上海(2-3万DWT),25.90,26.30,-0.40,-1.5%,77,2024-07-12 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-12,天津-镇江(1-1.5万DWT),48.20,48.50,-0.30,-0.6%,78,2024-07-12 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-12,黄骅-上海(3-4万DWT),22.90,23.30,-0.40,-1.7%,79,2024-07-12 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-12,曹妃甸-宁波(4-5万DWT),22.60,23.20,-0.60,-2.6%,80,2024-07-12 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-12,秦皇岛-广州(6-7万DWT),30.20,30.50,-0.30,-1.0%,81,2024-07-12 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-12,秦皇岛-厦门(5-6万DWT),29.20,29.50,-0.30,-1.0%,82,2024-07-12 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-12,秦皇岛-张家港(4-5万DWT),23.70,24.60,-0.90,-3.7%,83,2024-07-12 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-12,天津-镇江(2-3万DWT),29.90,30.30,-0.40,-1.3%,84,2024-07-12 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-11,秦皇岛-广州(5-6万DWT),35.00,35.00,0.00,0.0%,85,2024-07-11 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-11,秦皇岛-福州(3-4万DWT),31.70,31.80,-0.10,-0.3%,86,2024-07-11 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-11,秦皇岛-宁波(1.5-2万DWT),37.40,37.30,0.10,0.3%,87,2024-07-11 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-11,秦皇岛-上海(4-5万DWT),22.50,22.60,-0.10,-0.4%,88,2024-07-11 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-11,秦皇岛-张家港(2-3万DWT),27.40,27.60,-0.20,-0.7%,89,2024-07-11 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-11,秦皇岛-南京(3-4万DWT),29.80,29.90,-0.10,-0.3%,90,2024-07-11 00:00:00,1,0,2024-07-20 06:32:20,0,2024-07-20 06:32:20,,,
2024-07-11,天津-上海(2-3万DWT),26.30,26.40,-0.10,-0.4%,91,2024-07-11 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-11,天津-镇江(1-1.5万DWT),48.50,48.30,0.20,0.4%,92,2024-07-11 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-11,黄骅-上海(3-4万DWT),23.30,23.50,-0.20,-0.9%,93,2024-07-11 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-11,曹妃甸-宁波(4-5万DWT),23.20,23.30,-0.10,-0.4%,94,2024-07-11 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-11,秦皇岛-广州(6-7万DWT),30.50,30.50,0.00,0.0%,95,2024-07-11 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-11,秦皇岛-厦门(5-6万DWT),29.50,29.70,-0.20,-0.7%,96,2024-07-11 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-11,秦皇岛-张家港(4-5万DWT),24.60,24.80,-0.20,-0.8%,97,2024-07-11 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-11,天津-镇江(2-3万DWT),30.30,30.50,-0.20,-0.7%,98,2024-07-11 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-10,秦皇岛-广州(5-6万DWT),35.00,34.60,0.40,1.2%,99,2024-07-10 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-10,秦皇岛-福州(3-4万DWT),31.80,31.60,0.20,0.6%,100,2024-07-10 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-10,秦皇岛-宁波(1.5-2万DWT),37.30,36.80,0.50,1.4%,101,2024-07-10 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-10,秦皇岛-上海(4-5万DWT),22.60,22.10,0.50,2.3%,102,2024-07-10 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-10,秦皇岛-张家港(2-3万DWT),27.60,27.20,0.40,1.5%,103,2024-07-10 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-10,秦皇岛-南京(3-4万DWT),29.90,29.40,0.50,1.7%,104,2024-07-10 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-10,天津-上海(2-3万DWT),26.40,25.80,0.60,2.3%,105,2024-07-10 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-10,天津-镇江(1-1.5万DWT),48.30,47.50,0.80,1.7%,106,2024-07-10 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-10,黄骅-上海(3-4万DWT),23.50,22.80,0.70,3.1%,107,2024-07-10 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-10,曹妃甸-宁波(4-5万DWT),23.30,22.80,0.50,2.2%,108,2024-07-10 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-10,秦皇岛-广州(6-7万DWT),30.50,30.30,0.20,0.7%,109,2024-07-10 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-10,秦皇岛-厦门(5-6万DWT),29.70,29.40,0.30,1.0%,110,2024-07-10 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-10,秦皇岛-张家港(4-5万DWT),24.80,24.20,0.60,2.5%,111,2024-07-10 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-10,天津-镇江(2-3万DWT),30.50,30.20,0.30,1.0%,112,2024-07-10 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-09,秦皇岛-广州(5-6万DWT),34.60,34.00,0.60,1.8%,113,2024-07-09 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-09,秦皇岛-福州(3-4万DWT),31.60,30.80,0.80,2.6%,114,2024-07-09 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-09,秦皇岛-宁波(1.5-2万DWT),36.80,35.90,0.90,2.5%,115,2024-07-09 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-09,秦皇岛-上海(4-5万DWT),22.10,20.80,1.30,6.3%,116,2024-07-09 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-09,秦皇岛-张家港(2-3万DWT),27.20,26.30,0.90,3.4%,117,2024-07-09 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-09,秦皇岛-南京(3-4万DWT),29.40,28.20,1.20,4.3%,118,2024-07-09 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-09,天津-上海(2-3万DWT),25.80,24.90,0.90,3.6%,119,2024-07-09 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-09,天津-镇江(1-1.5万DWT),47.50,46.60,0.90,1.9%,120,2024-07-09 00:00:00,1,0,2024-07-20 06:32:23,0,2024-07-20 06:32:23,,,
2024-07-09,黄骅-上海(3-4万DWT),22.80,21.80,1.00,4.6%,121,2024-07-09 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-09,曹妃甸-宁波(4-5万DWT),22.80,21.60,1.20,5.6%,122,2024-07-09 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-09,秦皇岛-广州(6-7万DWT),30.30,29.80,0.50,1.7%,123,2024-07-09 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-09,秦皇岛-厦门(5-6万DWT),29.40,28.80,0.60,2.1%,124,2024-07-09 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-09,秦皇岛-张家港(4-5万DWT),24.20,22.80,1.40,6.1%,125,2024-07-09 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-09,天津-镇江(2-3万DWT),30.20,29.50,0.70,2.4%,126,2024-07-09 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-08,秦皇岛-广州(5-6万DWT),34.00,33.60,0.40,1.2%,127,2024-07-08 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-08,秦皇岛-福州(3-4万DWT),30.80,30.20,0.60,2.0%,128,2024-07-08 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-08,秦皇岛-宁波(1.5-2万DWT),35.90,35.50,0.40,1.1%,129,2024-07-08 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-08,秦皇岛-上海(4-5万DWT),20.80,20.00,0.80,4.0%,130,2024-07-08 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-08,秦皇岛-张家港(2-3万DWT),26.30,25.60,0.70,2.7%,131,2024-07-08 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-08,秦皇岛-南京(3-4万DWT),28.20,27.20,1.00,3.7%,132,2024-07-08 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-08,天津-上海(2-3万DWT),24.90,24.20,0.70,2.9%,133,2024-07-08 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-08,天津-镇江(1-1.5万DWT),46.60,46.20,0.40,0.9%,134,2024-07-08 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-08,黄骅-上海(3-4万DWT),21.80,21.10,0.70,3.3%,135,2024-07-08 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-08,曹妃甸-宁波(4-5万DWT),21.60,20.80,0.80,3.9%,136,2024-07-08 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-08,秦皇岛-广州(6-7万DWT),29.80,29.30,0.50,1.7%,137,2024-07-08 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-08,秦皇岛-厦门(5-6万DWT),28.80,28.40,0.40,1.4%,138,2024-07-08 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-08,秦皇岛-张家港(4-5万DWT),22.80,21.60,1.20,5.6%,139,2024-07-08 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-08,天津-镇江(2-3万DWT),29.50,28.60,0.90,3.2%,140,2024-07-08 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-05,秦皇岛-广州(5-6万DWT),33.60,33.50,0.10,0.3%,141,2024-07-05 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-05,秦皇岛-福州(3-4万DWT),30.20,30.10,0.10,0.3%,142,2024-07-05 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-05,秦皇岛-宁波(1.5-2万DWT),35.50,35.50,0.00,0.0%,143,2024-07-05 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-05,秦皇岛-上海(4-5万DWT),20.00,19.90,0.10,0.5%,144,2024-07-05 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-05,秦皇岛-张家港(2-3万DWT),25.60,25.60,0.00,0.0%,145,2024-07-05 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-05,秦皇岛-南京(3-4万DWT),27.20,27.10,0.10,0.4%,146,2024-07-05 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-05,天津-上海(2-3万DWT),24.20,24.10,0.10,0.4%,147,2024-07-05 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
2024-07-05,天津-镇江(1-1.5万DWT),46.20,46.20,0.00,0.0%,148,2024-07-05 00:00:00,1,0,2024-07-20 06:32:26,0,2024-07-20 06:32:26,,,
