时间,地区/港口,产品名称,灰份,发热量,本期价格(美元/吨),较上期,价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-05-13,欧洲三港,动力煤,,6000(NAR),109.00,-3.00,CIF,44,2024-05-13 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-05-10,欧洲三港,动力煤,,6000(NAR),112.00,1.95,CIF,45,2024-05-10 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-05-09,欧洲三港,动力煤,,6000(NAR),110.05,-0.95,CIF,46,2024-05-09 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-05-08,欧洲三港,动力煤,,6000(NAR),111.00,9.05,CIF,47,2024-05-08 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-05-07,欧洲三港,动力煤,,6000(NAR),101.95,-1.05,CIF,48,2024-05-07 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-05-06,欧洲三港,动力煤,,6000(NAR),103.00,0.00,CIF,49,2024-05-06 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-05-03,欧洲三港,动力煤,,6000(NAR),103.00,1.55,CIF,50,2024-05-03 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-05-02,欧洲三港,动力煤,,6000(NAR),101.45,-1.50,CIF,51,2024-05-02 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-05-01,欧洲三港,动力煤,,6000(NAR),102.95,1.50,CIF,52,2024-05-01 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-04-30,欧洲三港,动力煤,,6000(NAR),101.45,0.50,CIF,53,2024-04-30 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-04-29,欧洲三港,动力煤,,6000(NAR),100.95,-12.05,CIF,54,2024-04-29 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-04-26,欧洲三港,动力煤,,6000(NAR),113.00,0.00,CIF,55,2024-04-26 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-04-25,欧洲三港,动力煤,,6000(NAR),113.00,-2.00,CIF,56,2024-04-25 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-04-24,欧洲三港,动力煤,,6000(NAR),115.00,0.00,CIF,57,2024-04-24 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-04-23,欧洲三港,动力煤,,6000(NAR),115.00,-2.50,CIF,58,2024-04-23 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-04-22,欧洲三港,动力煤,,6000(NAR),117.50,-3.50,CIF,59,2024-04-22 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-04-19,欧洲三港,动力煤,,6000(NAR),121.00,3.00,CIF,60,2024-04-19 00:00:00,1,0,2024-07-17 13:16:21,0,2024-07-17 13:16:21,,,
2024-04-18,欧洲三港,动力煤,,6000(NAR),118.00,-6.05,CIF,61,2024-04-18 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-04-17,欧洲三港,动力煤,,6000(NAR),124.05,-1.95,CIF,62,2024-04-17 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-04-16,欧洲三港,动力煤,,6000(NAR),126.00,1.00,CIF,63,2024-04-16 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-04-15,欧洲三港,动力煤,,6000(NAR),125.00,4.00,CIF,64,2024-04-15 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-04-12,欧洲三港,动力煤,,6000(NAR),121.00,-2.55,CIF,65,2024-04-12 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-04-11,欧洲三港,动力煤,,6000(NAR),123.55,0.05,CIF,66,2024-04-11 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-04-10,欧洲三港,动力煤,,6000(NAR),123.50,2.45,CIF,67,2024-04-10 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-04-09,欧洲三港,动力煤,,6000(NAR),121.05,1.05,CIF,68,2024-04-09 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-04-08,欧洲三港,动力煤,,6000(NAR),120.00,1.45,CIF,69,2024-04-08 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-04-05,欧洲三港,动力煤,,6000(NAR),118.55,2.55,CIF,70,2024-04-05 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-04-04,欧洲三港,动力煤,,6000(NAR),116.00,-5.95,CIF,71,2024-04-04 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-04-03,欧洲三港,动力煤,,6000(NAR),121.95,-6.05,CIF,72,2024-04-03 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-04-02,欧洲三港,动力煤,,6000(NAR),128.00,2.00,CIF,73,2024-04-02 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-28,欧洲三港,动力煤,,6000(NAR),126.00,0.00,CIF,74,2024-03-28 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-27,欧洲三港,动力煤,,6000(NAR),126.00,0.00,CIF,75,2024-03-27 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-26,欧洲三港,动力煤,,6000(NAR),126.00,7.00,CIF,76,2024-03-26 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-25,欧洲三港,动力煤,,6000(NAR),119.00,-2.00,CIF,77,2024-03-25 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-22,欧洲三港,动力煤,,6000(NAR),121.00,2.00,CIF,78,2024-03-22 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-21,欧洲三港,动力煤,,6000(NAR),119.00,2.00,CIF,79,2024-03-21 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-20,欧洲三港,动力煤,,6000(NAR),117.00,0.00,CIF,80,2024-03-20 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-19,欧洲三港,动力煤,,6000(NAR),117.00,0.00,CIF,81,2024-03-19 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-18,欧洲三港,动力煤,,6000(NAR),117.00,4.00,CIF,82,2024-03-18 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-15,欧洲三港,动力煤,,6000(NAR),113.00,0.45,CIF,83,2024-03-15 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-14,欧洲三港,动力煤,,6000(NAR),112.55,1.00,CIF,84,2024-03-14 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-13,欧洲三港,动力煤,,6000(NAR),111.55,1.05,CIF,85,2024-03-13 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-12,欧洲三港,动力煤,,6000(NAR),110.50,-1.55,CIF,86,2024-03-12 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-11,欧洲三港,动力煤,,6000(NAR),112.05,-2.50,CIF,87,2024-03-11 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-08,欧洲三港,动力煤,,6000(NAR),114.55,-0.50,CIF,88,2024-03-08 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-07,欧洲三港,动力煤,,6000(NAR),115.05,-2.00,CIF,89,2024-03-07 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-06,欧洲三港,动力煤,,6000(NAR),117.05,2.00,CIF,90,2024-03-06 00:00:00,1,0,2024-07-17 13:16:25,0,2024-07-17 13:16:25,,,
2024-03-05,欧洲三港,动力煤,,6000(NAR),115.05,1.50,CIF,91,2024-03-05 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-03-04,欧洲三港,动力煤,,6000(NAR),113.55,8.55,CIF,92,2024-03-04 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-03-01,欧洲三港,动力煤,,6000(NAR),105.00,-0.05,CIF,93,2024-03-01 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-29,欧洲三港,动力煤,,6000(NAR),105.05,-1.00,CIF,94,2024-02-29 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-28,欧洲三港,动力煤,,6000(NAR),106.05,7.60,CIF,95,2024-02-28 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-27,欧洲三港,动力煤,,6000(NAR),98.45,0.40,CIF,96,2024-02-27 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-26,欧洲三港,动力煤,,6000(NAR),98.05,5.05,CIF,97,2024-02-26 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-23,欧洲三港,动力煤,,6000(NAR),93.00,-1.00,CIF,98,2024-02-23 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-22,欧洲三港,动力煤,,6000(NAR),94.00,0.00,CIF,99,2024-02-22 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-21,欧洲三港,动力煤,,6000(NAR),94.00,2.00,CIF,100,2024-02-21 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-20,欧洲三港,动力煤,,6000(NAR),92.00,1.00,CIF,101,2024-02-20 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-19,欧洲三港,动力煤,,6000(NAR),91.00,-1.00,CIF,102,2024-02-19 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-16,欧洲三港,动力煤,,6000(NAR),92.00,-3.50,CIF,103,2024-02-16 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-15,欧洲三港,动力煤,,6000(NAR),95.50,2.00,CIF,104,2024-02-15 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-14,欧洲三港,动力煤,,6000(NAR),93.50,-0.50,CIF,105,2024-02-14 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-13,欧洲三港,动力煤,,6000(NAR),94.00,-1.00,CIF,106,2024-02-13 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-12,欧洲三港,动力煤,,6000(NAR),95.00,-0.90,CIF,107,2024-02-12 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-09,欧洲三港,动力煤,,6000(NAR),95.90,-8.10,CIF,108,2024-02-09 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-08,欧洲三港,动力煤,,6000(NAR),104.00,0.00,CIF,109,2024-02-08 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-07,欧洲三港,动力煤,,6000(NAR),104.00,1.00,CIF,110,2024-02-07 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-06,欧洲三港,动力煤,,6000(NAR),103.00,0.00,CIF,111,2024-02-06 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-05,欧洲三港,动力煤,,6000(NAR),103.00,0.50,CIF,112,2024-02-05 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-02,欧洲三港,动力煤,,6000(NAR),102.50,0.50,CIF,113,2024-02-02 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-02-01,欧洲三港,动力煤,,6000(NAR),102.00,-0.50,CIF,114,2024-02-01 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-01-31,欧洲三港,动力煤,,6000(NAR),102.50,2.50,CIF,115,2024-01-31 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-01-30,欧洲三港,动力煤,,6000(NAR),100.00,0.50,CIF,116,2024-01-30 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-01-29,欧洲三港,动力煤,,6000(NAR),99.50,-0.50,CIF,117,2024-01-29 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-01-26,欧洲三港,动力煤,,6000(NAR),100.00,0.50,CIF,118,2024-01-26 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-01-25,欧洲三港,动力煤,,6000(NAR),99.50,1.25,CIF,119,2024-01-25 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-01-24,欧洲三港,动力煤,,6000(NAR),98.25,2.00,CIF,120,2024-01-24 00:00:00,1,0,2024-07-17 13:16:29,0,2024-07-17 13:16:29,,,
2024-01-23,欧洲三港,动力煤,,6000(NAR),96.25,0.25,CIF,121,2024-01-23 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2024-01-22,欧洲三港,动力煤,,6000(NAR),96.00,-6.00,CIF,122,2024-01-22 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2024-01-19,欧洲三港,动力煤,,6000(NAR),102.00,-2.00,CIF,123,2024-01-19 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2024-01-18,欧洲三港,动力煤,,6000(NAR),103.05,-0.95,CIF,124,2024-01-18 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2024-01-17,欧洲三港,动力煤,,6000(NAR),104.00,-2.00,CIF,125,2024-01-17 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2024-01-16,欧洲三港,动力煤,,6000(NAR),106.00,1.00,CIF,126,2024-01-16 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2024-01-15,欧洲三港,动力煤,,6000(NAR),105.00,-3.75,CIF,127,2024-01-15 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2024-01-12,欧洲三港,动力煤,,6000(NAR),108.75,1.75,CIF,128,2024-01-12 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2024-01-11,欧洲三港,动力煤,,6000(NAR),107.00,-1.95,CIF,129,2024-01-11 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2024-01-10,欧洲三港,动力煤,,6000(NAR),108.95,-3.10,CIF,130,2024-01-10 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2024-01-09,欧洲三港,动力煤,,6000(NAR),112.05,-2.45,CIF,131,2024-01-09 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2024-01-08,欧洲三港,动力煤,,6000(NAR),114.50,-2.00,CIF,132,2024-01-08 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2024-01-05,欧洲三港,动力煤,,6000(NAR),116.50,1.00,CIF,133,2024-01-05 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2024-01-04,欧洲三港,动力煤,,6000(NAR),115.50,5.00,CIF,134,2024-01-04 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2024-01-03,欧洲三港,动力煤,,6000(NAR),110.50,1.00,CIF,135,2024-01-03 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2024-01-02,欧洲三港,动力煤,,6000(NAR),109.50,-7.00,CIF,136,2024-01-02 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2023-12-29,欧洲三港,动力煤,,6000(NAR),116.50,0.50,CIF,137,2023-12-29 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2023-12-28,欧洲三港,动力煤,,6000(NAR),116.00,1.00,CIF,138,2023-12-28 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2023-12-27,欧洲三港,动力煤,,6000(NAR),115.00,2.00,CIF,139,2023-12-27 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2023-12-22,欧洲三港,动力煤,,6000(NAR),113.00,-0.50,CIF,140,2023-12-22 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2023-12-21,欧洲三港,动力煤,,6000(NAR),113.50,3.00,CIF,141,2023-12-21 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2023-12-20,欧洲三港,动力煤,,6000(NAR),110.50,2.50,CIF,142,2023-12-20 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2023-12-19,欧洲三港,动力煤,,6000(NAR),108.00,-2.00,CIF,143,2023-12-19 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2023-12-18,欧洲三港,动力煤,,6000(NAR),110.00,-1.00,CIF,144,2023-12-18 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2023-12-15,欧洲三港,动力煤,,6000(NAR),111.00,-5.50,CIF,145,2023-12-15 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2023-12-14,欧洲三港,动力煤,,6000(NAR),116.50,2.00,CIF,146,2023-12-14 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2023-12-13,欧洲三港,动力煤,,6000(NAR),114.50,-7.00,CIF,147,2023-12-13 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2023-12-12,欧洲三港,动力煤,,6000(NAR),121.50,-2.00,CIF,148,2023-12-12 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2023-12-11,欧洲三港,动力煤,,6000(NAR),123.50,-3.00,CIF,149,2023-12-11 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2023-12-08,欧洲三港,动力煤,,6000(NAR),126.50,1.00,CIF,150,2023-12-08 00:00:00,1,0,2024-07-17 13:16:31,0,2024-07-17 13:16:31,,,
2023-12-07,欧洲三港,动力煤,,6000(NAR),125.50,2.00,CIF,151,2023-12-07 00:00:00,1,0,2024-07-17 13:16:34,0,2024-07-17 13:16:34,,,
2023-12-06,欧洲三港,动力煤,,6000(NAR),123.50,2.00,CIF,152,2023-12-06 00:00:00,1,0,2024-07-17 13:16:34,0,2024-07-17 13:16:34,,,
2023-12-05,欧洲三港,动力煤,,6000(NAR),121.50,-1.50,CIF,153,2023-12-05 00:00:00,1,0,2024-07-17 13:16:34,0,2024-07-17 13:16:34,,,
