时间,库存合计(万吨),调入量(万吨),吞吐量(万吨),锚地船舶(艘),预到船舶(艘),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-19,232.90,5.90,9.90,2.00,2.00,1,2024-07-19 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-18,236.90,5.90,8.00,0.00,4.00,2,2024-07-18 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-17,239.00,6.70,12.70,3.00,6.00,3,2024-07-17 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-16,245.00,4.20,10.20,4.00,1.00,4,2024-07-16 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-15,251.00,5.00,7.00,3.00,2.00,5,2024-07-15 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-14,253.00,5.00,12.80,1.00,7.00,6,2024-07-14 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-13,260.80,6.70,8.70,4.00,7.00,7,2024-07-13 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-12,262.80,4.20,12.20,5.00,3.00,8,2024-07-12 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-11,270.80,10.90,9.90,2.00,1.00,9,2024-07-11 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-10,269.80,7.60,3.60,4.00,2.00,10,2024-07-10 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-09,265.80,8.40,1.40,2.00,4.00,11,2024-07-09 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-08,258.80,7.60,2.80,1.00,1.00,12,2024-07-08 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-07,254.00,8.40,5.40,1.00,1.00,13,2024-07-07 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-06,251.00,7.60,1.90,0.00,1.00,14,2024-07-06 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-05,245.30,7.60,3.60,1.00,3.00,15,2024-07-05 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-04,241.30,5.00,1.50,0.00,0.00,16,2024-07-04 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-03,237.80,8.40,6.40,1.00,1.00,17,2024-07-03 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-02,235.80,10.10,15.90,1.00,0.00,18,2024-07-02 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-07-01,241.60,10.10,9.70,4.00,2.00,19,2024-07-01 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-06-30,241.20,5.90,5.50,4.00,0.00,20,2024-06-30 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-06-29,240.80,7.60,6.60,2.00,3.00,21,2024-06-29 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-06-28,239.80,7.60,10.60,3.00,3.00,22,2024-06-28 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-06-27,242.80,11.80,9.40,6.00,3.00,23,2024-06-27 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-06-26,240.40,10.10,12.10,4.00,1.00,24,2024-06-26 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-06-25,242.40,11.80,5.80,4.00,2.00,25,2024-06-25 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-06-24,236.40,7.60,11.40,2.00,6.00,26,2024-06-24 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-06-23,240.20,7.60,9.60,2.00,7.00,27,2024-06-23 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-06-22,242.20,4.20,7.90,2.00,3.00,28,2024-06-22 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-06-21,245.90,6.70,5.70,1.00,2.00,29,2024-06-21 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-06-20,244.90,6.70,11.30,4.00,3.00,30,2024-06-20 00:00:00,1,0,2024-07-20 11:10:45,0,2024-07-20 11:10:45,,,
2024-06-19,249.50,6.70,7.90,7.00,4.00,31,2024-06-19 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-18,250.70,10.90,9.40,7.00,3.00,32,2024-06-18 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-17,249.20,6.70,4.70,2.00,2.00,33,2024-06-17 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-16,247.20,8.40,13.80,4.00,4.00,34,2024-06-16 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-15,252.60,8.40,8.70,6.00,5.00,35,2024-06-15 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-14,252.90,8.40,11.10,3.00,4.00,36,2024-06-14 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-13,255.60,8.40,5.40,4.00,2.00,37,2024-06-13 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-12,252.60,10.10,4.20,2.00,4.00,38,2024-06-12 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-11,246.70,10.90,7.90,3.00,7.00,39,2024-06-11 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-10,243.70,6.70,3.20,0.00,5.00,40,2024-06-10 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-09,240.20,6.70,3.70,3.00,5.00,41,2024-06-09 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-08,237.20,7.60,10.00,2.00,7.00,42,2024-06-08 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-07,239.60,11.80,11.30,5.00,4.00,43,2024-06-07 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-06,239.10,10.90,6.80,2.00,4.00,44,2024-06-06 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-05,235.00,10.10,4.10,2.00,2.00,45,2024-06-05 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-04,229.00,12.60,3.20,4.00,2.00,46,2024-06-04 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-03,219.60,8.40,5.40,4.00,4.00,47,2024-06-03 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-02,216.60,7.60,7.60,1.00,1.00,48,2024-06-02 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-06-01,216.60,7.60,4.60,2.00,2.00,49,2024-06-01 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-05-31,213.60,12.60,8.90,3.00,0.00,50,2024-05-31 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-05-30,209.90,10.10,10.70,2.00,4.00,51,2024-05-30 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-05-29,210.50,10.10,2.10,0.00,4.00,52,2024-05-29 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-05-28,202.50,8.40,5.40,2.00,2.00,53,2024-05-28 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-05-27,199.50,9.20,8.40,2.00,4.00,54,2024-05-27 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-05-26,198.70,10.10,8.10,1.00,2.00,55,2024-05-26 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-05-25,196.70,7.60,10.20,1.00,2.00,56,2024-05-25 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-05-24,199.30,12.60,5.60,1.00,2.00,57,2024-05-24 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-05-23,192.30,11.80,10.90,4.00,1.00,58,2024-05-23 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-05-22,191.40,14.30,9.30,3.00,3.00,59,2024-05-22 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-05-21,186.40,10.10,6.70,3.00,3.00,60,2024-05-21 00:00:00,1,0,2024-07-20 11:10:48,0,2024-07-20 11:10:48,,,
2024-05-20,183.00,7.60,4.60,1.00,2.00,61,2024-05-20 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-19,180.00,7.60,12.20,2.00,0.00,62,2024-05-19 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-18,184.60,8.40,9.40,3.00,4.00,63,2024-05-18 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-17,185.60,10.10,6.20,2.00,3.00,64,2024-05-17 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-16,181.70,6.70,5.70,2.00,2.00,65,2024-05-16 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-15,180.70,3.40,8.20,0.00,3.00,66,2024-05-15 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-14,185.50,7.60,4.60,1.00,4.00,67,2024-05-14 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-13,182.50,7.60,1.50,2.00,0.00,68,2024-05-13 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-12,176.40,5.00,6.00,2.00,0.00,69,2024-05-12 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-11,177.40,3.40,9.40,3.00,1.00,70,2024-05-11 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-10,183.40,3.40,9.50,2.00,1.00,71,2024-05-10 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-09,189.50,6.70,1.70,2.00,1.00,72,2024-05-09 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-08,184.50,9.20,6.20,0.00,1.00,73,2024-05-08 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-07,181.50,5.00,0.00,0.00,1.00,74,2024-05-07 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-06,176.50,8.40,10.20,1.00,4.00,75,2024-05-06 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-05,178.30,10.10,8.10,2.00,3.00,76,2024-05-05 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-04,176.30,4.20,7.20,2.00,4.00,77,2024-05-04 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-03,179.30,10.90,11.20,2.00,8.00,78,2024-05-03 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-02,179.60,7.60,9.20,3.00,8.00,79,2024-05-02 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-05-01,181.20,6.70,10.20,4.00,5.00,80,2024-05-01 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-04-30,184.70,8.40,9.40,6.00,4.00,81,2024-04-30 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-04-29,185.70,7.60,11.40,11.00,2.00,82,2024-04-29 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-04-28,189.50,10.10,10.60,5.00,5.00,83,2024-04-28 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-04-27,190.00,5.90,10.10,4.00,5.00,84,2024-04-27 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-04-26,194.20,9.20,8.20,4.00,3.00,85,2024-04-26 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-04-25,193.20,8.40,5.80,3.00,5.00,86,2024-04-25 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-04-24,190.60,8.40,5.40,1.00,4.00,87,2024-04-24 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-04-23,187.60,6.70,8.30,2.00,1.00,88,2024-04-23 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-04-22,189.20,3.40,6.40,3.00,1.00,89,2024-04-22 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-04-21,192.20,6.70,6.60,6.00,6.00,90,2024-04-21 00:00:00,1,0,2024-07-20 11:10:52,0,2024-07-20 11:10:52,,,
2024-04-20,192.10,5.90,9.90,3.00,5.00,91,2024-04-20 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-19,196.10,8.40,12.00,4.00,4.00,92,2024-04-19 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-18,199.70,4.20,6.60,5.00,3.00,93,2024-04-18 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-17,202.10,4.20,9.60,4.00,4.00,94,2024-04-17 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-16,207.50,5.90,9.90,7.00,3.00,95,2024-04-16 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-15,211.50,9.20,9.10,5.00,6.00,96,2024-04-15 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-14,211.40,9.20,8.20,5.00,6.00,97,2024-04-14 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-13,210.40,5.90,10.20,6.00,7.00,98,2024-04-13 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-12,214.70,5.90,9.40,5.00,6.00,99,2024-04-12 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-11,218.20,6.70,10.10,3.00,4.00,100,2024-04-11 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-10,221.60,4.20,5.20,3.00,4.00,101,2024-04-10 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-09,222.60,4.20,7.40,4.00,4.00,102,2024-04-09 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-08,225.80,8.40,6.50,4.00,3.00,103,2024-04-08 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-07,223.90,4.20,3.90,2.00,2.00,104,2024-04-07 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-06,223.60,4.20,8.70,2.00,6.00,105,2024-04-06 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-05,228.10,4.20,8.70,5.00,3.00,106,2024-04-05 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-04,232.60,9.20,9.50,7.00,1.00,107,2024-04-04 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-03,232.90,6.70,8.90,8.00,3.00,108,2024-04-03 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-02,235.10,10.90,5.90,3.00,4.00,109,2024-04-02 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-04-01,230.10,7.60,9.60,6.00,5.00,110,2024-04-01 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-03-31,232.10,10.10,7.40,5.00,8.00,111,2024-03-31 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-03-30,229.40,5.90,8.80,5.00,7.00,112,2024-03-30 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-03-29,232.30,9.20,7.20,2.00,5.00,113,2024-03-29 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-03-28,230.30,10.10,9.70,5.00,8.00,114,2024-03-28 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-03-27,229.90,7.60,9.60,2.00,9.00,115,2024-03-27 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-03-26,231.90,9.20,3.70,1.00,5.00,116,2024-03-26 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-03-25,226.40,11.80,3.80,3.00,1.00,117,2024-03-25 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-03-24,218.40,7.60,7.10,2.00,6.00,118,2024-03-24 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-03-23,217.90,5.90,3.90,3.00,8.00,119,2024-03-23 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-03-22,215.90,5.90,5.70,2.00,7.00,120,2024-03-22 00:00:00,1,0,2024-07-20 11:10:55,0,2024-07-20 11:10:55,,,
2024-03-21,215.70,7.60,6.60,4.00,4.00,121,2024-03-21 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-20,214.70,8.40,13.20,5.00,4.00,122,2024-03-20 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-19,219.50,10.10,9.70,5.00,3.00,123,2024-03-19 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-18,219.10,10.10,8.80,10.00,2.00,124,2024-03-18 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-17,217.80,9.20,8.20,2.00,9.00,125,2024-03-17 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-16,216.80,10.10,16.40,3.00,3.00,126,2024-03-16 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-15,223.10,9.20,10.70,1.00,4.00,127,2024-03-15 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-14,224.60,8.40,11.40,2.00,4.00,128,2024-03-14 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-13,227.60,8.40,9.40,2.00,3.00,129,2024-03-13 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-12,228.60,10.90,8.80,4.00,3.00,130,2024-03-12 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-11,226.50,14.30,10.30,4.00,5.00,131,2024-03-11 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-10,222.50,10.10,6.20,4.00,7.00,132,2024-03-10 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-09,218.60,12.60,7.60,3.00,6.00,133,2024-03-09 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-08,213.60,5.90,7.70,4.00,4.00,134,2024-03-08 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-07,215.40,10.90,8.90,1.00,4.00,135,2024-03-07 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-06,213.40,7.60,8.00,4.00,2.00,136,2024-03-06 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-05,213.80,11.80,4.80,3.00,5.00,137,2024-03-05 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-04,206.80,10.90,11.00,4.00,4.00,138,2024-03-04 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-03,206.90,10.90,5.20,1.00,6.00,139,2024-03-03 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-02,201.20,6.70,6.70,4.00,2.00,140,2024-03-02 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-03-01,201.20,11.80,8.80,4.00,2.00,141,2024-03-01 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-02-29,198.20,10.10,7.00,3.00,2.00,142,2024-02-29 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-02-28,195.10,3.40,6.40,4.00,3.00,143,2024-02-28 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-02-27,198.10,7.60,10.00,5.00,2.00,144,2024-02-27 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-02-26,200.50,4.20,3.20,4.00,1.00,145,2024-02-26 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-02-25,199.50,5.00,10.80,6.00,1.00,146,2024-02-25 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-02-24,205.30,5.00,6.40,4.00,3.00,147,2024-02-24 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-02-23,206.70,7.60,0.00,4.00,3.00,148,2024-02-23 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-02-22,199.10,3.40,0.00,4.00,3.00,149,2024-02-22 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-02-21,195.70,4.20,0.00,2.00,1.00,150,2024-02-21 00:00:00,1,0,2024-07-20 11:10:58,0,2024-07-20 11:10:58,,,
2024-02-20,191.50,5.00,6.50,3.00,1.00,151,2024-02-20 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-19,193.00,5.90,4.50,1.00,1.00,152,2024-02-19 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-18,191.60,5.00,5.40,1.00,0.00,153,2024-02-18 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-17,192.00,4.20,3.00,3.00,1.00,154,2024-02-17 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-16,190.80,5.90,3.90,1.00,2.00,155,2024-02-16 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-15,188.80,6.70,2.60,2.00,2.00,156,2024-02-15 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-14,184.70,2.50,9.50,1.00,2.00,157,2024-02-14 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-13,191.70,3.40,8.90,2.00,2.00,158,2024-02-13 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-12,197.20,4.20,8.20,5.00,3.00,159,2024-02-12 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-11,201.20,5.00,12.30,7.00,4.00,160,2024-02-11 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-10,208.50,3.40,6.30,6.00,8.00,161,2024-02-10 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-09,211.40,7.60,5.80,5.00,10.00,162,2024-02-09 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-08,209.60,5.90,9.90,4.00,7.00,163,2024-02-08 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-07,213.60,4.20,11.20,1.00,6.00,164,2024-02-07 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-06,220.60,4.20,10.20,4.00,2.00,165,2024-02-06 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-05,226.60,10.10,9.30,2.00,4.00,166,2024-02-05 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-04,225.80,8.40,11.40,1.00,6.00,167,2024-02-04 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-03,228.80,6.70,9.10,2.00,5.00,168,2024-02-03 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-02,231.20,10.90,10.10,6.00,2.00,169,2024-02-02 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-02-01,230.40,8.40,7.00,2.00,4.00,170,2024-02-01 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-01-31,229.00,9.20,13.20,3.00,2.00,171,2024-01-31 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-01-30,233.00,5.90,11.90,4.00,1.00,172,2024-01-30 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-01-29,239.00,5.90,6.90,4.00,2.00,173,2024-01-29 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-01-28,240.00,10.10,14.10,5.00,2.00,174,2024-01-28 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-01-27,244.00,6.70,8.70,7.00,2.00,175,2024-01-27 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-01-26,246.00,10.90,11.10,7.00,1.00,176,2024-01-26 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-01-25,246.20,10.10,13.10,3.00,5.00,177,2024-01-25 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-01-24,249.20,7.60,13.30,4.00,3.00,178,2024-01-24 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-01-23,254.90,5.00,13.70,5.00,1.00,179,2024-01-23 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
2024-01-22,263.60,11.80,8.80,5.00,3.00,180,2024-01-22 00:00:00,1,0,2024-07-20 11:11:01,0,2024-07-20 11:11:01,,,
