时间,城市,产品名称,本期价格,价格类型,备注,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-19,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",1,2024-07-19 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-07-18,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",2,2024-07-18 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-07-17,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",3,2024-07-17 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-07-16,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",4,2024-07-16 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-07-15,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",5,2024-07-15 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-07-12,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",6,2024-07-12 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-07-11,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",7,2024-07-11 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-07-10,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",8,2024-07-10 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-07-09,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",9,2024-07-09 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-07-08,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",10,2024-07-08 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-07-05,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",11,2024-07-05 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-07-04,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",12,2024-07-04 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-07-03,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",13,2024-07-03 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-07-02,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",14,2024-07-02 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-07-01,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",15,2024-07-01 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-28,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",16,2024-06-28 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-27,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",17,2024-06-27 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-26,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",18,2024-06-26 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-25,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",19,2024-06-25 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-24,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",20,2024-06-24 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-21,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",21,2024-06-21 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-20,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",22,2024-06-20 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-19,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",23,2024-06-19 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-18,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",24,2024-06-18 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-17,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",25,2024-06-17 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-14,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",26,2024-06-14 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-13,六盘水市,二级焦,2290.00,出厂价,"A13.5S0.6 CSR65-68,干基",27,2024-06-13 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-12,六盘水市,二级焦,2390.00,出厂价,"A13.5S0.6 CSR65-68,干基",28,2024-06-12 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-11,六盘水市,二级焦,2390.00,出厂价,"A13.5S0.6 CSR65-68,干基",29,2024-06-11 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-07,六盘水市,二级焦,2390.00,出厂价,"A13.5S0.6 CSR65-68,干基",30,2024-06-07 00:00:00,1,0,2024-07-20 20:24:19,0,2024-07-20 20:24:19,,,
2024-06-06,六盘水市,二级焦,2390.00,出厂价,"A13.5S0.6 CSR65-68,干基",31,2024-06-06 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
2024-06-05,六盘水市,二级焦,2390.00,出厂价,"A13.5S0.6 CSR65-68,干基",32,2024-06-05 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
2024-06-04,六盘水市,二级焦,2390.00,出厂价,"A13.5S0.6 CSR65-68,干基",33,2024-06-04 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
2024-06-03,六盘水市,二级焦,2390.00,出厂价,"A13.5S0.6 CSR65-68,干基",34,2024-06-03 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
2024-05-31,六盘水市,二级焦,2390.00,出厂价,"A13.5S0.6 CSR65-68,干基",35,2024-05-31 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
2024-05-30,六盘水市,二级焦,2390.00,出厂价,"A13.5S0.6 CSR65-68,干基",36,2024-05-30 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
2024-05-29,六盘水市,二级焦,2390.00,出厂价,"A13.5S0.6 CSR65-68,干基",37,2024-05-29 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
2024-05-28,六盘水市,二级焦,2390.00,出厂价,"A13.5S0.6 CSR65-68,干基",38,2024-05-28 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
2024-05-27,六盘水市,二级焦,2390.00,出厂价,"A13.5S0.6 CSR65-68,干基",39,2024-05-27 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
2024-05-24,六盘水市,二级焦,2390.00,出厂价,"A13.5S0.6 CSR65-68,干基",40,2024-05-24 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
2024-05-23,六盘水市,二级焦,2390.00,出厂价,"A13.5S0.6 CSR65-68,干基",41,2024-05-23 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
2024-05-22,六盘水市,二级焦,2390.00,出厂价,"A13.5S0.6 CSR65-68,干基",42,2024-05-22 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
2024-05-21,六盘水市,二级焦,2090.00,出厂价,"A13.5S0.6 CSR65-68,干基",43,2024-05-21 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
2024-05-20,六盘水市,二级焦,2090.00,出厂价,"A13.5S0.6 CSR65-68,干基",44,2024-05-20 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
2024-05-17,六盘水市,二级焦,2090.00,出厂价,"A13.5S0.6 CSR65-68,干基",45,2024-05-17 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
2024-05-16,六盘水市,二级焦,2090.00,出厂价,"A13.5S0.6 CSR65-68,干基",46,2024-05-16 00:00:00,1,0,2024-07-20 20:24:24,0,2024-07-20 20:24:24,,,
