时间,国别(地区),当月数量(吨),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-08,马来西亚,10486.00,78881.40,2046.20,23664.90,385,2022-08-31 00:00:00,1,0,2024-07-20 14:49:38,0,2024-07-20 14:49:38,,,
2022-08,缅甸,496.60,3287.00,63.10,511.50,386,2022-08-31 00:00:00,1,0,2024-07-20 14:49:38,0,2024-07-20 14:49:38,,,
2022-08,日本,247982.20,846178.10,79969.60,247024.10,387,2022-08-31 00:00:00,1,0,2024-07-20 14:49:38,0,2024-07-20 14:49:38,,,
2022-08,台湾省,60.00,639.80,25.00,252.10,388,2022-08-31 00:00:00,1,0,2024-07-20 14:49:38,0,2024-07-20 14:49:38,,,
2022-08,伊拉克,15.00,15.00,20.90,20.90,389,2022-08-31 00:00:00,1,0,2024-07-20 14:49:38,0,2024-07-20 14:49:38,,,
2022-08,印尼,127237.00,1155331.60,41096.10,391802.40,390,2022-08-31 00:00:00,1,0,2024-07-20 14:49:38,0,2024-07-20 14:49:38,,,
2022-07,巴基斯坦,25.00,2162.80,10.30,436.50,391,2022-07-31 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-07,菲律宾,12.90,228.20,6.60,128.10,392,2022-07-31 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-07,韩国,15066.00,390779.50,4726.10,123462.00,393,2022-07-31 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-07,马来西亚,30181.00,68395.50,6915.70,21618.70,394,2022-07-31 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-07,毛里塔尼亚,30.00,30.00,63.90,63.90,395,2022-07-31 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-07,缅甸,189.70,2790.40,20.60,448.40,396,2022-07-31 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-07,日本,26456.00,598195.90,10848.40,167054.50,397,2022-07-31 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-07,台湾省,221.20,579.80,93.40,227.10,398,2022-07-31 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-07,泰国,56011.30,56491.60,8894.60,9337.50,399,2022-07-31 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-07,印尼,100314.00,1028094.60,30095.80,350706.30,400,2022-07-31 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-06,阿根廷,24.00,24.00,7.80,7.80,401,2022-06-30 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-06,阿曼,385.00,595.00,203.80,315.80,402,2022-06-30 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-06,巴基斯坦,100.00,2137.80,39.00,426.20,403,2022-06-30 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-06,菲律宾,22.00,215.30,8.80,121.50,404,2022-06-30 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-06,韩国,90013.00,375713.50,28017.50,118735.90,405,2022-06-30 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-06,津巴布韦,0.00,0.00,0.80,0.80,406,2022-06-30 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-06,马来西亚,26155.00,38214.50,10674.90,14703.00,407,2022-06-30 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-06,缅甸,1059.80,2600.70,250.10,427.80,408,2022-06-30 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-06,日本,59528.70,571739.90,24493.30,156206.10,409,2022-06-30 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-06,沙特阿拉伯,400.00,800.00,154.60,327.80,410,2022-06-30 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-06,台湾省,38.00,358.50,13.70,133.70,411,2022-06-30 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-06,泰国,72.20,480.40,32.70,442.90,412,2022-06-30 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-06,香港,179.30,201.80,89.30,100.30,413,2022-06-30 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-06,印度,79300.00,79616.50,30134.00,30879.70,414,2022-06-30 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-06,印尼,260565.00,927780.60,93318.90,320610.50,415,2022-06-30 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-05,阿曼,70.00,210.00,42.60,112.00,416,2022-05-31 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-05,澳大利亚,20.00,20.00,9.50,9.50,417,2022-05-31 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-05,巴基斯坦,2037.80,2037.80,387.20,387.20,418,2022-05-31 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-05,菲律宾,50.00,193.30,17.50,112.70,419,2022-05-31 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-05,韩国,90717.00,285700.50,29020.30,90718.30,420,2022-05-31 00:00:00,1,0,2024-07-20 14:49:40,0,2024-07-20 14:49:40,,,
2022-05,马来西亚,11906.00,12059.50,3929.00,4028.10,421,2022-05-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-05,孟加拉国,24.00,24.00,9.20,9.20,422,2022-05-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-05,缅甸,631.20,1540.90,78.30,177.70,423,2022-05-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-05,日本,29137.50,512211.20,12239.30,131712.80,424,2022-05-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-05,沙特阿拉伯,400.00,400.00,173.20,173.20,425,2022-05-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-05,泰国,42.00,408.20,18.10,410.20,426,2022-05-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-05,印尼,293249.60,667215.60,93957.00,227291.60,427,2022-05-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-04,巴西,78890.00,78890.00,29944.30,29944.30,428,2022-04-30 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-04,菲律宾,3.50,143.30,1.80,95.20,429,2022-04-30 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-04,韩国,73804.50,194983.50,27559.00,61698.00,430,2022-04-30 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-04,马来西亚,40.00,153.50,14.00,99.10,431,2022-04-30 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-04,缅甸,705.30,909.60,74.30,99.50,432,2022-04-30 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-04,日本,135959.80,483073.70,23580.10,119473.60,433,2022-04-30 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-04,苏丹,20.00,20.00,49.00,49.00,434,2022-04-30 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-04,印尼,177809.00,373966.00,64226.70,133334.60,435,2022-04-30 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-03,阿曼,140.00,140.00,69.30,69.30,436,2022-03-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-03,菲律宾,76.70,139.80,61.30,93.40,437,2022-03-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-03,哈萨克斯坦,37.00,37.00,54.50,54.50,438,2022-03-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-03,韩国,33241.00,121179.00,11557.60,34139.00,439,2022-03-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-03,科威特,2.90,2.90,2.10,2.10,440,2022-03-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-03,马来西亚,63.50,113.50,25.20,85.10,441,2022-03-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-03,蒙古,22.00,22.00,27.30,27.30,442,2022-03-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-03,缅甸,199.60,204.40,20.30,25.20,443,2022-03-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-03,日本,30711.30,347113.90,10454.90,95893.50,444,2022-03-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-03,泰国,366.20,366.20,392.20,392.20,445,2022-03-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-03,香港,22.50,22.50,11.10,11.10,446,2022-03-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-03,印度,316.50,316.50,745.70,745.70,447,2022-03-31 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-02,韩国,31928.00,87938.00,6856.30,22581.40,448,2022-02-28 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-02,柬埔寨,1.00,1.00,0.60,0.60,449,2022-02-28 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-02,缅甸,4.80,4.80,4.90,4.90,450,2022-02-28 00:00:00,1,0,2024-07-20 14:49:44,0,2024-07-20 14:49:44,,,
2022-02,日本,136626.90,316402.60,42307.80,85438.60,451,2022-02-28 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2022-02,台湾省,221.40,320.50,81.90,120.00,452,2022-02-28 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2022-02,印尼,116250.00,196157.00,39931.50,69107.90,453,2022-02-28 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2022-01,菲律宾,63.10,63.10,32.10,32.10,454,2022-01-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2022-01,韩国,56010.00,56010.00,15725.10,15725.10,455,2022-01-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2022-01,卡塔尔,2.50,2.50,1.10,1.10,456,2022-01-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2022-01,马来西亚,50.00,50.00,60.00,60.00,457,2022-01-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2022-01,日本,179775.70,179775.70,43130.90,43130.90,458,2022-01-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2022-01,台湾省,99.10,99.10,38.10,38.10,459,2022-01-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2022-01,印尼,79907.00,79907.00,29176.40,29176.40,460,2022-01-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-12,阿曼,157.50,597.50,94.60,243.30,461,2021-12-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-12,澳大利亚,80.00,181.00,37.50,71.50,462,2021-12-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-12,韩国,392.30,565846.60,242.10,71538.80,463,2021-12-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-12,马来西亚,30.00,11038.80,11.60,2675.90,464,2021-12-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-12,缅甸,1039.70,6578.10,165.70,803.30,465,2021-12-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-12,日本,32199.70,842295.10,9576.40,133790.20,466,2021-12-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-12,泰国,48.10,560.70,15.80,189.20,467,2021-12-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-12,香港,90.00,152.30,44.20,64.10,468,2021-12-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-12,印度,53.10,107.10,33.30,51.00,469,2021-12-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-12,印尼,179071.00,1120203.10,74316.10,283720.60,470,2021-12-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-11,阿拉伯联合酋长国,1493.00,3168.00,671.90,1430.40,471,2021-11-30 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-11,巴基斯坦,1047.70,1531.80,360.40,465.30,472,2021-11-30 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-11,韩国,15233.60,565454.30,3598.10,71296.70,473,2021-11-30 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-11,马来西亚,3.00,11008.80,0.90,2664.40,474,2021-11-30 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-11,秘鲁,67.00,67.00,92.30,92.30,475,2021-11-30 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-11,缅甸,414.10,5538.40,55.60,637.60,476,2021-11-30 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-11,日本,89611.20,810095.40,14751.70,124213.80,477,2021-11-30 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-11,印尼,156047.00,941132.10,48751.90,209404.50,478,2021-11-30 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-10,阿拉伯联合酋长国,1633.00,1675.00,734.90,758.50,479,2021-10-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-10,阿曼,105.00,440.00,55.60,148.70,480,2021-10-31 00:00:00,1,0,2024-07-20 14:49:47,0,2024-07-20 14:49:47,,,
2021-10,韩国,43426.00,550220.70,6956.70,67698.60,481,2021-10-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-10,马来西亚,20.00,11005.80,7.30,2663.50,482,2021-10-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-10,缅甸,582.40,5124.30,71.10,582.00,483,2021-10-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-10,日本,61788.60,720484.20,10927.30,109462.10,484,2021-10-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-10,台湾省,108.00,46674.00,36.30,7645.10,485,2021-10-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-10,泰国,24.10,512.60,9.00,173.40,486,2021-10-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-10,印尼,53644.50,785085.10,15355.40,160652.60,487,2021-10-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-09,澳大利亚,60.00,101.00,27.60,34.00,488,2021-09-30 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-09,韩国,94890.00,506794.70,15617.70,60741.90,489,2021-09-30 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-09,马来西亚,40.00,10985.80,13.90,2656.20,490,2021-09-30 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-09,缅甸,527.20,4542.00,65.90,510.90,491,2021-09-30 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-09,日本,60033.20,658695.60,11551.40,98534.80,492,2021-09-30 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-09,沙特阿拉伯,2.00,602.00,1.00,159.60,493,2021-09-30 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-09,台湾省,26.00,46566.00,28.60,7608.70,494,2021-09-30 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-09,泰国,61.40,488.50,17.30,164.40,495,2021-09-30 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-09,西班牙,4.00,4.00,11.60,11.60,496,2021-09-30 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-09,伊拉克,57.80,82.80,16.10,19.60,497,2021-09-30 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-08,阿拉伯联合酋长国,9.00,42.00,5.70,23.70,498,2021-08-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-08,俄罗斯,83.10,83.10,1.70,1.70,499,2021-08-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-08,菲律宾,25.00,95.20,10.60,27.10,500,2021-08-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-08,哈萨克斯坦,104.00,104.00,46.60,46.60,501,2021-08-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-08,韩国,82681.40,411904.70,10216.60,45124.20,502,2021-08-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-08,卡塔尔,7.00,12.60,2.60,4.50,503,2021-08-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-08,马来西亚,24.00,10945.80,10.60,2642.30,504,2021-08-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-08,缅甸,436.60,4014.80,39.00,444.90,505,2021-08-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-08,日本,305900.00,598662.40,41795.20,86983.40,506,2021-08-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-08,泰国,68.30,427.10,24.30,147.10,507,2021-08-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-08,印尼,79820.00,731440.60,19652.80,145297.20,508,2021-08-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-08,智利,45.30,45.30,26.70,26.70,509,2021-08-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-07,阿曼,35.00,335.00,12.20,93.20,510,2021-07-31 00:00:00,1,0,2024-07-20 14:49:50,0,2024-07-20 14:49:50,,,
2021-07,韩国,18.00,329223.30,5.30,34907.60,511,2021-07-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-07,老挝,65.90,65.90,13.20,13.20,512,2021-07-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-07,马来西亚,63.00,10921.80,22.60,2631.60,513,2021-07-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-07,缅甸,546.80,3578.10,62.20,405.90,514,2021-07-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-07,日本,1880.30,292762.40,48.90,45188.20,515,2021-07-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-07,泰国,65.90,358.90,21.80,122.80,516,2021-07-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-07,香港,2.30,62.30,0.70,19.90,517,2021-07-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-07,新加坡,33.30,153.30,9.00,43.20,518,2021-07-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-07,印尼,81411.00,651620.60,19755.80,125644.40,519,2021-07-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-06,阿根廷,10.20,10.20,3.00,3.00,520,2021-06-30 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-06,韩国,32690.00,329205.30,3756.40,34902.30,521,2021-06-30 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-06,柬埔寨,10.00,10.00,3.60,3.60,522,2021-06-30 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-06,马来西亚,10355.50,10858.80,2443.10,2609.10,523,2021-06-30 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-06,缅甸,2039.90,3031.40,227.80,343.80,524,2021-06-30 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-06,日本,78220.20,290882.20,12851.20,45139.30,525,2021-06-30 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-06,沙特阿拉伯,400.00,600.00,104.70,158.60,526,2021-06-30 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-06,新西兰,28.00,28.00,10.90,10.90,527,2021-06-30 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-06,伊拉克,25.00,25.00,3.50,3.50,528,2021-06-30 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-06,印度,54.00,54.00,17.70,17.70,529,2021-06-30 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-06,印尼,27102.60,570209.60,5280.70,105888.60,530,2021-06-30 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-05,阿拉伯联合酋长国,33.00,33.00,18.00,18.00,531,2021-05-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-05,澳大利亚,40.00,41.00,6.20,6.40,532,2021-05-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-05,巴哈马,45.30,45.30,18.70,18.70,533,2021-05-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-05,巴基斯坦,484.10,484.10,104.90,104.90,534,2021-05-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-05,菲律宾,7.20,70.20,2.30,16.50,535,2021-05-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-05,韩国,23177.80,296515.30,2413.30,31145.90,536,2021-05-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-05,马来西亚,45.60,503.30,18.20,165.90,537,2021-05-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-05,蒙古,43.00,43.00,8.60,8.60,538,2021-05-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-05,缅甸,916.50,991.50,104.40,115.90,539,2021-05-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-05,日本,6308.80,212662.00,2237.20,32288.20,540,2021-05-31 00:00:00,1,0,2024-07-20 14:49:54,0,2024-07-20 14:49:54,,,
2021-05,台湾省,20.00,46540.00,8.40,7580.10,541,2021-05-31 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-05,泰国,139.90,293.00,61.20,101.00,542,2021-05-31 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-05,香港,60.00,60.00,19.20,19.20,543,2021-05-31 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-05,印尼,70090.00,543107.00,12570.40,100607.80,544,2021-05-31 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-04,韩国,31442.80,273337.50,5435.70,28732.60,545,2021-04-30 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-04,孟加拉国,1223.00,1716.70,125.80,192.50,546,2021-04-30 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-04,日本,34686.30,206353.20,6887.70,30051.00,547,2021-04-30 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-04,斯里兰卡,0.50,0.50,0.20,0.20,548,2021-04-30 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-04,台湾省,18.00,46520.00,4.70,7571.80,549,2021-04-30 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-04,泰国,21.00,153.10,5.20,39.80,550,2021-04-30 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-04,新加坡,120.00,120.00,34.20,34.20,551,2021-04-30 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-04,印尼,167678.00,473017.00,32653.40,88037.40,552,2021-04-30 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-03,阿曼,300.00,300.00,81.00,81.00,553,2021-03-31 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-03,菲律宾,50.00,63.00,9.80,14.10,554,2021-03-31 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-03,韩国,20939.00,241894.70,2041.00,23296.90,555,2021-03-31 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-03,卡塔尔,5.60,5.60,1.90,1.90,556,2021-03-31 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-03,科威特,1.40,1.40,0.20,0.20,557,2021-03-31 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-03,马来西亚,139.50,457.80,50.70,147.80,558,2021-03-31 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-03,日本,8459.50,171667.00,2448.80,23163.30,559,2021-03-31 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-03,台湾省,11025.00,46502.00,1847.80,7567.10,560,2021-03-31 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-03,泰国,89.10,132.10,24.70,34.60,561,2021-03-31 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
2021-03,印尼,118365.00,305339.00,23065.70,55384.00,562,2021-03-31 00:00:00,1,0,2024-07-20 14:49:58,0,2024-07-20 14:49:58,,,
