时间,数据项目,本期值(点),环比增减(点),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-05-16,中国原油综合进口到岸价格指数,98.82,0.44,0.45,158,2021-05-16 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-05-09,中国原油综合进口到岸价格指数,98.38,1.43,1.47,159,2021-05-09 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-05-02,中国原油综合进口到岸价格指数,96.95,-0.08,-0.08,160,2021-05-02 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-04-25,中国原油综合进口到岸价格指数,97.03,-0.65,-0.67,161,2021-04-25 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-04-18,中国原油综合进口到岸价格指数,97.68,0.17,0.17,162,2021-04-18 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-04-11,中国原油综合进口到岸价格指数,97.51,-0.21,-0.21,163,2021-04-11 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-04-04,中国原油综合进口到岸价格指数,97.72,2.98,3.15,164,2021-04-04 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-03-28,中国原油综合进口到岸价格指数,94.74,-0.08,-0.08,165,2021-03-28 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-03-21,中国原油综合进口到岸价格指数,94.82,2.83,3.08,166,2021-03-21 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-03-14,中国原油综合进口到岸价格指数,91.99,0.89,0.98,167,2021-03-14 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-03-07,中国原油综合进口到岸价格指数,91.10,2.82,3.19,168,2021-03-07 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-02-28,中国原油综合进口到岸价格指数,88.28,4.71,5.64,169,2021-02-28 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-02-21,中国原油综合进口到岸价格指数,83.57,0.29,0.35,170,2021-02-21 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-02-14,中国原油综合进口到岸价格指数,83.28,1.63,2.00,171,2021-02-14 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-02-07,中国原油综合进口到岸价格指数,81.65,0.65,0.80,172,2021-02-07 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-01-31,中国原油综合进口到岸价格指数,81.00,2.98,3.82,173,2021-01-31 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-01-24,中国原油综合进口到岸价格指数,78.02,2.60,3.45,174,2021-01-24 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-01-17,中国原油综合进口到岸价格指数,75.42,1.52,2.06,175,2021-01-17 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-01-10,中国原油综合进口到岸价格指数,73.90,-0.12,-0.16,176,2021-01-10 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2021-01-03,中国原油综合进口到岸价格指数,74.02,3.14,4.43,177,2021-01-03 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2020-12-27,中国原油综合进口到岸价格指数,70.88,1.60,2.31,178,2020-12-27 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2020-12-20,中国原油综合进口到岸价格指数,69.28,1.05,1.54,179,2020-12-20 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2020-12-13,中国原油综合进口到岸价格指数,68.23,1.86,2.80,180,2020-12-13 00:00:00,1,0,2024-07-20 12:37:57,0,2024-07-20 12:37:57,,,
2020-12-06,中国原油综合进口到岸价格指数,66.37,0.85,1.30,181,2020-12-06 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-11-29,中国原油综合进口到岸价格指数,65.52,1.28,1.99,182,2020-11-29 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-11-22,中国原油综合进口到岸价格指数,64.24,-0.13,-0.20,183,2020-11-22 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-11-15,中国原油综合进口到岸价格指数,64.37,0.02,0.03,184,2020-11-15 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-11-08,中国原油综合进口到岸价格指数,64.35,-1.72,-2.60,185,2020-11-08 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-11-01,中国原油综合进口到岸价格指数,66.07,-1.03,-1.54,186,2020-11-01 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-10-25,中国原油综合进口到岸价格指数,67.10,-1.68,-2.44,187,2020-10-25 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-10-18,中国原油综合进口到岸价格指数,68.78,0.30,0.44,188,2020-10-18 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-10-11,中国原油综合进口到岸价格指数,68.48,0.41,0.60,189,2020-10-11 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-10-04,中国原油综合进口到岸价格指数,68.07,-4.09,-5.67,190,2020-10-04 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-09-27,中国原油综合进口到岸价格指数,72.16,-0.66,-0.91,191,2020-09-27 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-09-20,中国原油综合进口到岸价格指数,72.82,-2.15,-2.87,192,2020-09-20 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-09-13,中国原油综合进口到岸价格指数,74.97,1.39,1.89,193,2020-09-13 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-09-06,中国原油综合进口到岸价格指数,73.58,0.95,1.31,194,2020-09-06 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-08-30,中国原油综合进口到岸价格指数,72.63,0.86,1.20,195,2020-08-30 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-08-23,中国原油综合进口到岸价格指数,71.77,1.28,1.82,196,2020-08-23 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-08-16,中国原油综合进口到岸价格指数,70.49,-0.12,-0.17,197,2020-08-16 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-08-09,中国原油综合进口到岸价格指数,70.61,2.29,3.35,198,2020-08-09 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-08-02,中国原油综合进口到岸价格指数,68.32,3.18,4.88,199,2020-08-02 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-07-26,中国原油综合进口到岸价格指数,65.14,0.23,0.35,200,2020-07-26 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-07-19,中国原油综合进口到岸价格指数,64.91,5.06,8.45,201,2020-07-19 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-07-12,中国原油综合进口到岸价格指数,59.85,-2.62,-4.19,202,2020-07-12 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-07-05,中国原油综合进口到岸价格指数,62.47,8.72,16.22,203,2020-07-05 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-06-28,中国原油综合进口到岸价格指数,53.75,2.01,3.88,204,2020-06-28 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-06-21,中国原油综合进口到岸价格指数,51.74,-0.65,-1.24,205,2020-06-21 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-06-14,中国原油综合进口到岸价格指数,52.39,2.11,4.20,206,2020-06-14 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-06-07,中国原油综合进口到岸价格指数,50.28,2.39,4.99,207,2020-06-07 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-05-31,中国原油综合进口到岸价格指数,47.89,2.43,5.35,208,2020-05-31 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-05-24,中国原油综合进口到岸价格指数,45.46,1.60,3.65,209,2020-05-24 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-05-17,中国原油综合进口到岸价格指数,43.86,1.69,4.01,210,2020-05-17 00:00:00,1,0,2024-07-20 12:38:00,0,2024-07-20 12:38:00,,,
2020-05-10,中国原油综合进口到岸价格指数,42.17,-3.89,-8.45,211,2020-05-10 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-05-03,中国原油综合进口到岸价格指数,46.06,-8.47,-15.53,212,2020-05-03 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-04-26,中国原油综合进口到岸价格指数,54.53,-8.38,-13.32,213,2020-04-26 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-04-19,中国原油综合进口到岸价格指数,62.91,2.05,3.37,214,2020-04-19 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-04-12,中国原油综合进口到岸价格指数,60.86,-6.30,-9.38,215,2020-04-12 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-04-05,中国原油综合进口到岸价格指数,67.16,-17.32,-20.50,216,2020-04-05 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-03-29,中国原油综合进口到岸价格指数,84.48,-4.78,-5.36,217,2020-03-29 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-03-22,中国原油综合进口到岸价格指数,89.26,6.12,7.36,218,2020-03-22 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-03-15,中国原油综合进口到岸价格指数,83.14,-13.94,-14.36,219,2020-03-15 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-03-08,中国原油综合进口到岸价格指数,97.08,-7.18,-6.89,220,2020-03-08 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-03-01,中国原油综合进口到岸价格指数,104.26,-0.26,-0.25,221,2020-03-01 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-02-23,中国原油综合进口到岸价格指数,104.52,-3.02,-2.81,222,2020-02-23 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-02-16,中国原油综合进口到岸价格指数,107.54,-2.29,-2.09,223,2020-02-16 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-02-09,中国原油综合进口到岸价格指数,109.83,-3.59,-3.17,224,2020-02-09 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-02-02,中国原油综合进口到岸价格指数,113.42,-0.20,-0.18,225,2020-02-02 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-01-26,中国原油综合进口到岸价格指数,113.62,2.93,2.65,226,2020-01-26 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-01-19,中国原油综合进口到岸价格指数,110.69,1.42,1.30,227,2020-01-19 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-01-12,中国原油综合进口到岸价格指数,109.27,-2.32,-2.08,228,2020-01-12 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2020-01-05,中国原油综合进口到岸价格指数,111.59,1.76,1.60,229,2020-01-05 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2019-12-29,中国原油综合进口到岸价格指数,109.83,,,230,2019-12-29 00:00:00,1,0,2024-07-20 12:38:03,0,2024-07-20 12:38:03,,,
2024-07-21,中国原油综合进口到岸价格指数,138.67,-0.47,-0.34,231,2024-07-21 00:00:00,1,0,2024-08-01 10:40:44,0,2024-08-01 10:40:44,,,
2024-10-27,中国原油综合进口到岸价格指数,124.66,-0.04,-0.03,232,2024-10-27 00:00:00,1,0,2024-11-07 01:44:10,0,2024-11-07 01:44:10,,,
2024-10-20,中国原油综合进口到岸价格指数,124.70,2.42,1.98,233,2024-10-20 00:00:00,1,0,2024-11-07 01:44:10,0,2024-11-07 01:44:10,,,
2024-10-13,中国原油综合进口到岸价格指数,122.28,-1.88,-1.51,234,2024-10-13 00:00:00,1,0,2024-11-07 01:44:10,0,2024-11-07 01:44:10,,,
2024-10-06,中国原油综合进口到岸价格指数,124.16,-2.78,-2.19,235,2024-10-06 00:00:00,1,0,2024-11-07 01:44:10,0,2024-11-07 01:44:10,,,
2024-09-22,中国原油综合进口到岸价格指数,126.94,-4.36,-3.32,236,2024-09-22 00:00:00,1,0,2024-11-07 01:44:10,0,2024-11-07 01:44:10,,,
2024-09-15,中国原油综合进口到岸价格指数,131.30,1.02,0.78,237,2024-09-15 00:00:00,1,0,2024-11-07 01:44:10,0,2024-11-07 01:44:10,,,
2024-09-08,中国原油综合进口到岸价格指数,130.28,-2.78,-2.09,238,2024-09-08 00:00:00,1,0,2024-11-07 01:44:10,0,2024-11-07 01:44:10,,,
2024-09-02,中国原油综合进口到岸价格指数,133.06,-3.86,-2.82,239,2024-09-02 00:00:00,1,0,2024-11-07 01:44:10,0,2024-11-07 01:44:10,,,
2024-08-25,中国原油综合进口到岸价格指数,136.92,0.17,0.12,240,2024-08-25 00:00:00,1,0,2024-11-07 01:44:10,0,2024-11-07 01:44:10,,,
2024-08-18,中国原油综合进口到岸价格指数,136.75,-0.51,-0.37,241,2024-08-18 00:00:00,1,0,2024-11-07 01:44:10,0,2024-11-07 01:44:10,,,
2024-08-11,中国原油综合进口到岸价格指数,137.26,-2.92,-2.08,242,2024-08-11 00:00:00,1,0,2024-11-07 01:44:10,0,2024-11-07 01:44:10,,,
2024-08-04,中国原油综合进口到岸价格指数,140.18,-0.97,-0.69,243,2024-08-04 00:00:00,1,0,2024-11-07 01:44:10,0,2024-11-07 01:44:10,,,
2024-07-28,中国原油综合进口到岸价格指数,141.15,2.48,1.79,244,2024-07-28 00:00:00,1,0,2024-11-07 01:44:10,0,2024-11-07 01:44:10,,,
2024-11-03,中国原油综合进口到岸价格指数,125.99,1.33,1.07,245,2024-11-03 00:00:00,1,0,2024-11-07 23:16:04,0,2024-11-07 23:16:04,,,
2024-11-10,中国原油综合进口到岸价格指数,123.09,-2.90,-2.30,246,2024-11-10 00:00:00,1,0,2024-11-20 23:16:08,0,2024-11-20 23:16:08,,,
2024-11-17,中国原油综合进口到岸价格指数,124.92,1.83,1.49,247,2024-11-17 00:00:00,1,0,2024-11-21 23:16:09,0,2024-11-21 23:16:09,,,
2024-11-24,中国原油综合进口到岸价格指数,123.48,-1.44,-1.15,248,2024-11-24 00:00:00,1,0,2024-11-28 23:16:12,0,2024-11-28 23:16:12,,,
2024-12-01,中国原油综合进口到岸价格指数,124.28,0.80,0.65,249,2024-12-01 00:00:00,1,0,2024-12-05 23:17:15,0,2024-12-05 23:17:15,,,
2024-12-08,中国原油综合进口到岸价格指数,125.87,1.59,1.28,250,2024-12-08 00:00:00,1,0,2024-12-12 23:16:16,0,2024-12-12 23:16:16,,,
2024-12-15,中国原油综合进口到岸价格指数,123.09,-2.78,-2.21,251,2024-12-15 00:00:00,1,0,2024-12-21 23:02:22,0,2024-12-21 23:02:22,,,
2024-12-22,中国原油综合进口到岸价格指数,123.09,0.00,0.00,252,2024-12-22 00:00:00,1,0,2024-12-26 23:16:03,0,2024-12-26 23:16:03,,,
2025-01-05,中国原油综合进口到岸价格指数,117.86,-5.23,-4.25,253,2025-01-05 00:00:00,1,0,2025-01-09 23:16:14,0,2025-01-09 23:16:14,,,
2025-01-12,中国原油综合进口到岸价格指数,125.54,7.68,6.52,254,2025-01-12 00:00:00,1,0,2025-01-16 23:15:37,0,2025-01-16 23:15:37,,,
2025-01-19,中国原油综合进口到岸价格指数,125.99,0.45,0.36,255,2025-01-19 00:00:00,1,0,2025-01-23 23:15:51,0,2025-01-23 23:15:51,,,
2025-02-02,中国原油综合进口到岸价格指数,132.61,6.62,5.25,256,2025-02-02 00:00:00,1,0,2025-02-06 23:15:46,0,2025-02-06 23:15:46,,,
2025-02-09,中国原油综合进口到岸价格指数,131.92,-0.69,-0.52,257,2025-02-09 00:00:00,1,0,2025-02-13 23:15:50,0,2025-02-13 23:15:50,,,
2025-02-16,中国原油综合进口到岸价格指数,131.98,0.06,0.05,258,2025-02-16 00:00:00,1,0,2025-02-20 23:16:16,0,2025-02-20 23:16:16,,,
2025-02-23,中国原油综合进口到岸价格指数,131.78,-0.20,-0.15,259,2025-02-23 00:00:00,1,0,2025-02-27 23:15:31,0,2025-02-27 23:15:31,,,
2025-03-02,中国原油综合进口到岸价格指数,130.21,-1.57,-1.19,260,2025-03-02 00:00:00,1,0,2025-03-06 23:15:56,0,2025-03-06 23:15:56,,,
2025-03-09,中国原油综合进口到岸价格指数,128.88,-1.33,-1.02,261,2025-03-09 00:00:00,1,0,2025-03-13 23:15:51,0,2025-03-13 23:15:51,,,
2025-03-16,中国原油综合进口到岸价格指数,126.89,-1.99,-1.54,262,2025-03-16 00:00:00,1,0,2025-03-20 23:15:59,0,2025-03-20 23:15:59,,,
2025-03-23,中国原油综合进口到岸价格指数,122.17,-4.72,-3.72,263,2025-03-23 00:00:00,1,0,2025-03-27 23:15:45,0,2025-03-27 23:15:45,,,
2025-03-30,中国原油综合进口到岸价格指数,128.45,6.28,5.14,264,2025-03-30 00:00:00,1,0,2025-04-03 23:15:25,0,2025-04-03 23:15:25,,,
2025-04-06,中国原油综合进口到岸价格指数,126.51,-1.94,-1.51,265,2025-04-06 00:00:00,1,0,2025-04-10 23:16:07,0,2025-04-10 23:16:07,,,
2025-04-13,中国原油综合进口到岸价格指数,123.36,-3.15,-2.49,266,2025-04-13 00:00:00,1,0,2025-04-17 23:15:54,0,2025-04-17 23:15:54,,,
2025-04-20,中国原油综合进口到岸价格指数,119.47,-3.89,-3.15,267,2025-04-20 00:00:00,1,0,2025-04-24 23:15:59,0,2025-04-24 23:15:59,,,
2025-05-04,中国原油综合进口到岸价格指数,118.32,-1.15,-0.96,268,2025-05-04 00:00:00,1,0,2025-05-08 23:15:14,0,2025-05-08 23:15:14,,,
2025-05-11,中国原油综合进口到岸价格指数,116.28,-2.04,-1.72,269,2025-05-11 00:00:00,1,0,2025-05-15 23:15:53,0,2025-05-15 23:15:53,,,
2025-05-18,中国原油综合进口到岸价格指数,111.27,-5.01,-4.31,270,2025-05-18 00:00:00,1,0,2025-05-22 23:16:03,0,2025-05-22 23:16:03,,,
2025-05-25,中国原油综合进口到岸价格指数,115.72,4.45,4.00,271,2025-05-25 00:00:00,1,0,2025-05-29 23:15:08,0,2025-05-29 23:15:08,,,
2025-06-01,中国原油综合进口到岸价格指数,109.80,-5.92,-5.12,272,2025-06-01 00:00:00,1,0,2025-06-05 23:15:46,0,2025-06-05 23:15:46,,,
2025-06-08,中国原油综合进口到岸价格指数,112.27,2.47,2.25,273,2025-06-08 00:00:00,1,0,2025-06-12 23:15:41,0,2025-06-12 23:15:41,,,
2025-06-15,中国原油综合进口到岸价格指数,110.70,-1.57,-1.40,274,2025-06-15 00:00:00,1,0,2025-06-19 23:15:55,0,2025-06-19 23:15:55,,,
2025-06-22,中国原油综合进口到岸价格指数,114.47,3.77,3.41,275,2025-06-22 00:00:00,1,0,2025-06-26 23:15:57,0,2025-06-26 23:15:57,,,
2025-06-29,中国原油综合进口到岸价格指数,115.40,0.93,0.81,276,2025-06-29 00:00:00,1,0,2025-07-04 23:16:45,0,2025-07-04 23:16:45,,,
2025-07-06,中国原油综合进口到岸价格指数,116.23,0.83,0.72,277,2025-07-06 00:00:00,1,0,2025-07-10 23:15:35,0,2025-07-10 23:15:35,,,
2025-07-13,中国原油综合进口到岸价格指数,118.47,2.24,1.93,278,2025-07-13 00:00:00,1,0,2025-07-18 23:16:27,0,2025-07-18 23:16:27,,,
2025-07-20,中国原油综合进口到岸价格指数,115.46,-3.01,-2.54,279,2025-07-20 00:00:00,1,0,2025-07-23 23:15:41,0,2025-07-23 23:15:41,,,
2025-07-27,中国原油综合进口到岸价格指数,116.99,1.53,1.33,280,2025-07-27 00:00:00,1,0,2025-07-31 23:15:47,0,2025-07-31 23:15:47,,,
2025-08-03,中国原油综合进口到岸价格指数,118.03,1.04,0.89,281,2025-08-03 00:00:00,1,0,2025-08-07 23:15:52,0,2025-08-07 23:15:52,,,
2025-08-10,中国原油综合进口到岸价格指数,115.65,-2.38,-2.02,282,2025-08-10 00:00:00,1,0,2025-08-14 23:16:04,0,2025-08-14 23:16:04,,,
2025-08-17,中国原油综合进口到岸价格指数,115.79,0.14,0.12,283,2025-08-17 00:00:00,1,0,2025-08-21 23:14:53,0,2025-08-21 23:14:53,,,
2025-08-24,中国原油综合进口到岸价格指数,112.60,-3.19,-2.75,284,2025-08-24 00:00:00,1,0,2025-08-28 23:15:42,0,2025-08-28 23:15:42,,,
2025-08-31,中国原油综合进口到岸价格指数,116.97,4.37,3.88,285,2025-08-31 00:00:00,1,0,2025-09-05 23:16:46,0,2025-09-05 23:16:46,,,
2025-09-07,中国原油综合进口到岸价格指数,116.39,-0.58,-0.50,286,2025-09-07 00:00:00,1,0,2025-09-11 23:16:10,0,2025-09-11 23:16:10,,,
