时间,煤炭产地,产品名称,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-07-08,河南省,1/3焦煤,1550.00,到厂价,1,2024-07-08 00:00:00,1,0,2024-07-17 09:28:27,0,2024-07-17 09:28:27,,,
2024-07-08,山西省,主焦煤,1800.00,到厂价,2,2024-07-08 00:00:00,1,0,2024-07-17 09:28:27,0,2024-07-17 09:28:27,,,
2024-07-01,河南省,1/3焦煤,1580.00,到厂价,3,2024-07-01 00:00:00,1,0,2024-07-17 09:28:27,0,2024-07-17 09:28:27,,,
2024-07-01,山西省,主焦煤,1800.00,到厂价,4,2024-07-01 00:00:00,1,0,2024-07-17 09:28:27,0,2024-07-17 09:28:27,,,
2024-06-24,河南省,1/3焦煤,1580.00,到厂价,5,2024-06-24 00:00:00,1,0,2024-07-17 09:28:27,0,2024-07-17 09:28:27,,,
2024-06-24,山西省,主焦煤,1800.00,到厂价,6,2024-06-24 00:00:00,1,0,2024-07-17 09:28:27,0,2024-07-17 09:28:27,,,
2024-06-17,河南省,1/3焦煤,1600.00,到厂价,7,2024-06-17 00:00:00,1,0,2024-07-17 09:28:27,0,2024-07-17 09:28:27,,,
2024-06-17,山西省,主焦煤,1800.00,到厂价,8,2024-06-17 00:00:00,1,0,2024-07-17 09:28:27,0,2024-07-17 09:28:27,,,
2024-06-03,河南省,1/3焦煤,1600.00,到厂价,9,2024-06-03 00:00:00,1,0,2024-07-17 09:28:27,0,2024-07-17 09:28:27,,,
2024-06-03,山西省,主焦煤,1800.00,到厂价,10,2024-06-03 00:00:00,1,0,2024-07-17 09:28:27,0,2024-07-17 09:28:27,,,
2024-05-27,河南省,1/3焦煤,1600.00,到厂价,11,2024-05-27 00:00:00,1,0,2024-07-17 09:28:27,0,2024-07-17 09:28:27,,,
2024-05-27,山西省,主焦煤,1800.00,到厂价,12,2024-05-27 00:00:00,1,0,2024-07-17 09:28:27,0,2024-07-17 09:28:27,,,
